´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600168.SH,Îäºº¿Ø¹É,1998-04-27,N/A,8.0535,8.5402,7.6337,8.3875,49173400,820282440,N/A,N/A,16.6814,63.6879,1357351800,N/A,5977200000,77210000,0,340000000,44.0604,19.2017,25.4402,N/A,
600168.SH,Îäºº¿Ø¹É,1998-04-28,8.3875,8.4209,8.5688,8.2062,8.4925,16787500,294978702,0.105,1.2514,17.5713,21.7426,1374338000,N/A,6052000000,77210000,0,340000000,44.6118,19.442,25.7586,N/A,
600168.SH,Îäºº¿Ø¹É,1998-04-29,8.4925,8.5831,8.7072,8.2301,8.2825,10770200,189537008,-0.2099,-2.4719,17.5983,13.9492,1340365600,N/A,5902400000,77210000,0,340000000,43.5091,18.9614,25.1219,N/A,
600168.SH,Îäºº¿Ø¹É,1998-04-30,8.2825,8.2921,8.4209,8.1156,8.1919,7828900,135281011,-0.0906,-1.0945,17.2797,10.1397,1325695700,N/A,5837800000,77210000,0,340000000,43.0329,18.7539,24.8469,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-04,8.1919,8.2301,9.0077,8.2301,8.731,10839800,196254018,0.5391,6.5812,18.1049,14.0394,1412943000,N/A,6222000000,77210000,0,340000000,45.865,19.9882,26.4822,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-05,8.731,8.7453,8.8551,8.4829,8.5068,6495200,117318020,-0.2242,-2.5683,18.0623,8.4124,1376654300,N/A,6062200000,77210000,0,340000000,44.687,19.4748,25.802,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-06,8.5068,8.4495,8.5879,8.3541,8.4829,4109700,72625975,-0.0239,-0.2804,17.6718,5.3228,1372793800,N/A,6045200000,77210000,0,340000000,44.5617,19.4202,25.7297,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-07,8.4829,8.4925,8.564,8.1108,8.1537,4090400,71370679,-0.3292,-3.8808,17.4483,5.2978,1319518900,N/A,5810600000,77210000,0,340000000,42.8324,18.6665,24.7311,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-08,8.1537,8.1108,8.3493,8.0631,8.2825,3897800,67228553,0.1288,1.5799,17.2478,5.0483,1340365600,N/A,5902400000,77210000,0,340000000,43.5091,18.9614,25.1219,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-11,8.2825,8.3493,8.4209,8.0869,8.211,4407600,75833003,-0.0716,-0.8641,17.2051,5.7086,1328784100,N/A,5851400000,77210000,0,340000000,43.1331,18.7976,24.9048,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-12,8.211,8.1824,8.3971,7.9199,8.1871,3380200,57895624,-0.0239,-0.2905,17.1279,4.3779,1324923600,N/A,5834400000,77210000,0,340000000,43.0078,18.743,24.8324,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-13,8.1871,8.1585,8.2969,8.0201,8.0631,2774700,47218488,-0.124,-1.5152,17.0175,3.5937,1304849000,N/A,5746000000,77210000,0,340000000,42.3562,18.459,24.4562,N/A,
600168.SH,Îäºº¿Ø¹É,1998-05-14,8.0631,8.0631,8.1108,7.9104,7.9533,2986200,49888073,-0.1097,-1.3609,16.7062,3.8676,1287090700,N/A,5667800000,77210000,0,340000000,41.7797,18.2078,24.1234,N/A,
