´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600663.SH,Â½¼Ò×ì,1993-06-28,N/A,3.463,3.7729,3.2945,3.5889,14032300,259053000,N/A,N/A,18.4612,38.9786,667080000,N/A,13248950000,36000000,0,715000000,N/A,16.8465,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-06-29,3.5889,3.6044,4.1253,3.6044,4.0595,14868500,300772000,0.4706,13.1139,20.2288,41.3014,754560000,N/A,14986400000,36000000,0,715000000,N/A,19.0557,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-06-30,4.0595,4.1544,4.2532,3.7767,3.8542,10139500,210898000,-0.2053,-5.0573,20.7996,28.1653,716400000,N/A,14228500000,36000000,0,715000000,N/A,18.092,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-01,3.8542,3.8348,3.8348,3.5056,3.6295,5029900,95105000,-0.2247,-5.8291,18.9079,13.9719,674640000,N/A,13399100000,36000000,0,715000000,N/A,17.0374,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-02,3.6295,3.6431,3.6896,3.523,3.5366,2074500,38469000,-0.093,-2.5614,18.5437,5.7625,657360000,N/A,13055900000,36000000,0,715000000,N/A,16.601,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-05,3.5366,3.5211,3.5211,3.2635,3.3119,2968400,51620000,-0.2247,-6.3527,17.3898,8.2456,615600000,N/A,12226500000,36000000,0,715000000,N/A,15.5464,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-06,3.3119,3.2538,3.2538,3.0601,3.0621,3039900,49021000,-0.2498,-7.5439,16.1259,8.4442,569160000,N/A,11304150000,36000000,0,715000000,N/A,14.3736,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-07,3.0621,3.002,3.1763,2.9342,3.1473,2119400,33740000,0.0852,2.783,15.9196,5.8872,585000000,N/A,11618750000,36000000,0,715000000,N/A,14.7736,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-08,3.1473,3.1724,3.186,3.0582,3.0834,1161900,19607000,-0.0639,-2.0308,16.8749,3.2275,573120000,N/A,11382800000,36000000,0,715000000,N/A,14.4736,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-09,3.0834,3.0989,3.0989,2.9052,2.9304,1483100,22693000,-0.153,-4.9623,15.3011,4.1197,544680000,N/A,10817950000,36000000,0,715000000,N/A,13.7554,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-12,2.9304,2.8083,3.0601,2.8083,2.9826,2133500,32305000,0.0523,1.7845,15.1418,5.9264,554400000,N/A,11011000000,36000000,0,715000000,N/A,14.0009,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-13,2.9826,3.0601,3.1473,2.9478,3.0427,1692100,26576000,0.06,2.013,15.7059,4.7003,565560000,N/A,11232650000,36000000,0,715000000,N/A,14.2827,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-14,3.0427,3.0795,3.157,2.8064,2.8568,1691800,25827000,-0.1859,-6.1108,15.266,4.6994,531000000,N/A,10546250000,36000000,0,715000000,N/A,13.4099,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-15,2.8568,2.8296,2.94,2.8103,2.8626,579200,8577000,0.0058,0.2034,14.8084,1.6089,532080000,N/A,10567700000,36000000,0,715000000,N/A,13.4372,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-16,2.8626,2.9052,2.9207,2.8471,2.8568,618600,9176000,-0.0058,-0.203,14.8335,1.7183,531000000,N/A,10546250000,36000000,0,715000000,N/A,13.4099,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-19,2.8568,2.8568,2.9052,2.789,2.8141,409700,6039000,-0.0426,-1.4915,14.7401,1.1381,523080000,N/A,10388950000,36000000,0,715000000,N/A,13.2099,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-20,2.8141,2.7134,2.8471,2.6437,2.6902,896400,12522000,-0.124,-4.4047,13.9692,2.49,500040000,N/A,9931350000,36000000,0,715000000,N/A,12.6281,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-21,2.6902,2.7793,2.789,2.6766,2.6941,408600,5735000,0.0039,0.144,14.0357,1.135,500760000,N/A,9945650000,36000000,0,715000000,N/A,12.6462,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-22,2.6941,2.7096,2.7115,2.634,2.7115,257300,3579000,0.0174,0.647,13.9098,0.7147,504000000,N/A,10010000000,36000000,0,715000000,N/A,12.7281,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-23,2.7115,2.7134,2.7309,2.696,2.7115,334600,4684000,0,0,13.9988,0.9294,504000000,N/A,10010000000,36000000,0,715000000,N/A,12.7281,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-26,2.7115,2.7096,2.7096,2.6147,2.6185,361700,4934000,-0.093,-3.4286,13.6411,1.0047,486720000,N/A,9666800000,36000000,0,715000000,N/A,12.2917,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-27,2.6185,2.6108,2.7502,2.5914,2.6979,593200,8202000,0.0794,3.0325,13.8267,1.6478,501480000,N/A,9959950000,36000000,0,715000000,N/A,12.6644,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-28,2.6979,2.7018,2.8994,2.6979,2.758,1616100,23182000,0.06,2.2254,14.3444,4.4892,512640000,N/A,10181600000,36000000,0,715000000,N/A,12.9463,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-29,2.758,2.8664,2.8819,2.7696,2.8781,1240700,19072000,0.1201,4.3539,15.372,3.4464,534960000,N/A,10624900000,36000000,0,715000000,N/A,13.5099,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-07-30,2.8781,2.9826,3.463,2.8761,3.37,8908600,146845000,0.4919,17.0929,16.4835,24.7461,626400000,N/A,12441000000,36000000,0,715000000,N/A,15.8192,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-02,3.37,3.5637,3.5637,3.0601,3.1182,7242700,122208000,-0.2518,-7.4713,16.8733,20.1186,579600000,N/A,11511500000,36000000,0,715000000,N/A,14.6373,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-03,3.1182,3.0814,3.2151,3.0059,3.0311,2557400,40910000,-0.0872,-2.795,15.9967,7.1039,563400000,N/A,11189750000,36000000,0,715000000,N/A,14.2282,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-04,3.0311,3.0349,3.186,2.9691,3.1182,1684400,26577000,0.0872,2.8754,15.7783,4.6789,579600000,N/A,11511500000,36000000,0,715000000,N/A,14.6373,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-05,3.1182,3.1744,3.2538,3.0601,3.1202,3190300,52305000,0.0019,0.0621,16.395,8.8619,579960000,N/A,11518650000,36000000,0,715000000,N/A,14.6464,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-06,3.1202,3.0989,3.2306,3.0989,3.186,1409000,23169000,0.0659,2.1105,16.4436,3.9139,592200000,N/A,11761750000,36000000,0,715000000,N/A,14.9555,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-09,3.186,3.3313,3.4475,3.2499,3.4281,4485600,77754000,0.2421,7.5988,17.3341,12.46,637200000,N/A,12655500000,36000000,0,715000000,N/A,16.0919,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-10,3.4281,3.4668,3.4998,3.2364,3.2538,4727700,82480000,-0.1743,-5.0847,17.4461,13.1325,604800000,N/A,12012000000,36000000,0,715000000,N/A,15.2737,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-11,3.2538,3.2344,3.3526,3.2344,3.3371,1218100,20799000,0.0833,2.5595,17.075,3.3836,620280000,N/A,12319450000,36000000,0,715000000,N/A,15.6646,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-12,3.3371,3.4184,3.4475,3.3526,3.4184,2331900,40985000,0.0813,2.4376,17.5758,6.4775,635400000,N/A,12619750000,36000000,0,715000000,N/A,16.0465,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-13,3.4184,3.4572,3.5927,3.4107,3.5772,5220800,94396000,0.1588,4.6459,18.0808,14.5022,664920000,N/A,13206050000,36000000,0,715000000,N/A,16.792,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-16,3.5772,3.676,4.0091,3.6218,3.9704,6002200,115982000,0.3932,10.9908,19.3232,16.6728,738000000,N/A,14657500000,36000000,0,715000000,N/A,18.6375,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-17,3.9704,4.0672,4.106,3.7167,3.8,8476100,170754000,-0.1704,-4.2927,20.1453,23.5447,706320000,N/A,14028300000,36000000,0,715000000,N/A,17.8375,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-18,3.8,3.8155,3.9142,3.6838,3.6838,4517400,88750000,-0.1162,-3.0581,19.6463,12.5483,684720000,N/A,13599300000,36000000,0,715000000,N/A,17.292,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-19,3.6838,3.6857,3.9317,3.6857,3.891,4401600,87467000,0.2072,5.6257,19.8716,12.2267,723240000,N/A,14364350000,36000000,0,715000000,N/A,18.2648,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-20,3.891,3.9123,3.951,3.7283,3.7961,3673700,72656000,-0.0949,-2.439,19.7773,10.2047,705600000,N/A,14014000000,36000000,0,715000000,N/A,17.8193,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-23,3.7961,3.7709,3.7961,3.5714,3.5734,3534600,66842000,-0.2227,-5.8673,18.9108,9.8183,664200000,N/A,13191750000,36000000,0,715000000,N/A,16.7738,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-24,3.5734,3.523,3.6315,3.4513,3.5734,2571000,47133000,0,0,18.3326,7.1417,664200000,N/A,13191750000,36000000,0,715000000,N/A,16.7738,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-25,3.5734,3.6392,3.6993,3.5927,3.6412,2224600,41858000,0.0678,1.897,18.816,6.1794,676800000,N/A,13442000000,36000000,0,715000000,N/A,17.092,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-26,3.6412,3.6799,3.6799,3.5366,3.5927,882100,16378000,-0.0484,-1.3298,18.5671,2.4503,667800000,N/A,13263250000,36000000,0,715000000,N/A,16.8647,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-27,3.5927,3.5927,3.6373,3.4494,3.5191,1387100,25218000,-0.0736,-2.0485,18.1804,3.8531,654120000,N/A,12991550000,36000000,0,715000000,N/A,16.5192,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-30,3.5191,3.4862,3.6373,3.4862,3.5734,1054800,19527000,0.0542,1.541,18.5125,2.93,664200000,N/A,13191750000,36000000,0,715000000,N/A,16.7738,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-08-31,3.5734,3.585,3.6547,3.5598,3.5656,511200,9528000,-0.0077,-0.2168,18.6385,1.42,662760000,N/A,13163150000,36000000,0,715000000,N/A,16.7374,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-09-01,3.5656,3.5772,3.5966,3.5249,3.5404,400600,7359000,-0.0252,-0.7061,18.3699,1.1128,658080000,N/A,13070200000,36000000,0,715000000,N/A,16.6192,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-09-02,3.5404,3.5424,3.645,3.5346,3.645,383200,7043000,0.1046,2.954,18.3794,1.0644,677520000,N/A,13456300000,36000000,0,715000000,N/A,17.1102,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-09-03,3.645,3.6605,3.7767,3.6082,3.7477,2069000,39500000,0.1026,2.8162,19.0913,5.7472,696600000,N/A,13835250000,36000000,0,715000000,N/A,17.592,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-09-06,3.7477,3.8348,3.8658,3.7767,3.86,2764200,54513000,0.1123,2.9974,19.7211,7.6783,717480000,N/A,14249950000,36000000,0,715000000,N/A,18.1193,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-09-07,3.86,3.738,3.8716,3.6799,3.6799,137100,3800000,-0.1801,-4.6663,27.717,0.3808,684000000,N/A,13585000000,36000000,0,715000000,N/A,17.2738,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-09-08,3.6799,3.6993,3.7438,3.6024,3.6663,1156800,21895000,-0.0136,-0.3684,18.9272,3.2133,681480000,N/A,13534950000,36000000,0,715000000,N/A,17.2102,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-09-09,3.6663,3.6818,3.7283,3.6024,3.614,739100,13946000,-0.0523,-1.4263,18.8689,2.0531,671760000,N/A,13341900000,36000000,0,715000000,N/A,16.9647,N/A,N/A,
600663.SH,Â½¼Ò×ì,1993-09-10,3.614,3.6121,3.6741,3.5985,3.6392,531600,9979000,0.0252,0.6967,18.7716,1.4767,676440000,N/A,13434850000,36000000,0,715000000,N/A,17.0829,N/A,N/A,
