´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600076.SH,¿µÐÀÐÂ²Ä,1997-05-26,N/A,6.3891,6.9309,5.6708,6.1748,29971000,579799996,N/A,N/A,19.3454,59.942,980000000,N/A,2749096000,50000000,0,140260000,55.0498,16.9717,7.7835,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-05-27,6.1748,6.1748,6.2378,5.8944,5.907,9193700,175485603,-0.2678,-4.3367,19.0876,18.3874,937500000,N/A,2629875000,50000000,0,140260000,52.6624,16.2357,7.4459,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-05-28,5.907,5.8598,6.4993,5.7968,6.4615,12344100,245884737,0.5545,9.3867,19.9192,24.6882,1025500000,N/A,2876732600,50000000,0,140260000,57.6057,17.7596,8.1449,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-05-29,6.4615,6.4741,7.1074,6.304,6.7671,14451700,315697525,0.3056,4.7294,21.845,28.9034,1074000000,N/A,3012784800,50000000,0,140260000,60.3301,18.5996,8.5301,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-05-30,6.7671,6.7892,7.2082,6.556,7.1263,8794600,191605409,0.3591,5.3073,21.7867,17.5892,1131000000,N/A,3172681200,50000000,0,140260000,63.532,19.5867,8.9828,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-02,7.1263,7.3657,7.624,7.2397,7.4161,10085700,238869942,0.2898,4.0672,23.684,20.1714,1177000000,N/A,3301720400,50000000,0,140260000,66.1159,20.3833,9.3481,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-03,7.4161,7.3972,7.8131,7.246,7.4665,7344000,175894118,0.0504,0.6797,23.9507,14.688,1185000000,N/A,3324162000,50000000,0,140260000,66.5653,20.5219,9.4117,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-04,7.4665,7.4602,7.7122,7.2775,7.5768,6590900,157472720,0.1103,1.4768,23.8924,13.1818,1202500000,N/A,3373253000,50000000,0,140260000,67.5483,20.8249,9.5507,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-05,7.5768,7.6177,7.8729,7.5642,7.7185,6228800,153223565,0.1418,1.8711,24.5992,12.4576,1225000000,N/A,3436370000,50000000,0,140260000,68.8122,21.2146,9.7294,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-06,7.7185,7.183,7.5453,6.9467,6.9876,9337900,212170258,-0.7309,-9.4694,22.7214,18.6758,1109000000,N/A,3110966800,50000000,0,140260000,62.2961,19.2057,8.8081,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-09,6.9876,6.9939,7.0885,6.2914,6.5844,5531400,115766762,-0.4033,-5.771,20.929,11.0628,1045000000,N/A,2931434000,50000000,0,140260000,58.7011,18.0973,8.2997,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-10,6.5844,6.5844,6.7104,6.0646,6.137,2968800,60352480,-0.4474,-6.7943,20.3289,5.9376,974000000,N/A,2732264800,50000000,0,140260000,54.7128,16.8678,7.7358,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-11,6.137,6.137,6.4584,5.718,6.3985,4644500,89209593,0.2615,4.2608,19.2076,9.289,1015500000,N/A,2848680600,50000000,0,140260000,57.0439,17.5865,8.0654,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-12,6.3985,6.3071,6.5151,6.2,6.241,2846500,57378579,-0.1575,-2.4618,20.1576,5.693,990500000,N/A,2778550600,50000000,0,140260000,55.6396,17.1535,7.8669,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-13,6.241,5.9543,6.6789,5.9228,6.5844,3534900,71756578,0.3434,5.5023,20.2995,7.0698,1045000000,N/A,2931434000,50000000,0,140260000,58.7011,18.0973,8.2997,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-16,6.5844,6.6159,6.7104,6.4584,6.5056,2833200,58972039,-0.0788,-1.1962,20.8146,5.6664,1032500000,N/A,2896369000,50000000,0,140260000,57.9989,17.8809,8.2005,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-17,6.5056,6.4584,6.5371,6.2693,6.2945,1805200,36548215,-0.2111,-3.2446,20.2461,3.6104,999000000,N/A,2802394800,50000000,0,140260000,56.1171,17.3007,7.9344,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-18,6.2945,6.3008,6.3954,6.1748,6.1969,1060400,21120923,-0.0977,-1.5516,19.9179,2.1208,983500000,N/A,2758914200,50000000,0,140260000,55.2464,17.0323,7.8113,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-19,6.1969,6.1969,6.2378,6.0646,6.0803,1156000,22579339,-0.1166,-1.881,19.5323,2.312,965000000,N/A,2707018000,50000000,0,140260000,54.2072,16.7119,7.6644,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-20,6.0803,6.1433,6.5182,6.1433,6.5182,1851100,37473008,0.4379,7.2021,20.2436,3.7022,1034500000,N/A,2901979400,50000000,0,140260000,58.1112,17.9155,8.2163,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-23,6.5182,6.6159,6.6663,5.9858,6.2756,2526700,51289140,-0.2426,-3.7216,20.2989,5.0534,996000000,N/A,2793979200,50000000,0,140260000,55.9486,17.2488,7.9106,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-24,6.2756,6.2536,6.3639,6.1685,6.2945,1194600,23766805,0.0189,0.3012,19.8952,2.3892,999000000,N/A,2802394800,50000000,0,140260000,56.1171,17.3007,7.9344,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-25,6.2945,6.2945,6.4836,6.1496,6.3008,1656100,33256898,0.0063,0.1001,20.0815,3.3122,1000000000,N/A,2805200000,50000000,0,140260000,56.1733,17.318,7.9423,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-26,6.3008,6.2851,6.5844,6.1748,6.4584,2174700,44398149,0.1575,2.5,20.4158,4.3494,1025000000,N/A,2875330000,50000000,0,140260000,57.5776,17.751,8.1409,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-06-27,6.4584,6.5781,6.9624,6.4111,6.5403,5182600,110260043,0.0819,1.2683,21.275,10.3652,1038000000,N/A,2911797600,50000000,0,140260000,58.3078,17.9761,8.2441,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-02,6.5403,6.7703,6.9309,5.9228,6.6159,3048500,63739799,0.0756,1.1561,20.9086,6.097,1050000000,N/A,2945460000,50000000,0,140260000,58.9819,18.1839,8.3395,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-03,6.6159,6.6159,6.6159,6.1748,6.2378,1979600,39691054,-0.3781,-5.7143,20.05,3.9592,990000000,N/A,2777148000,50000000,0,140260000,55.6115,17.1449,7.8629,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-04,6.2378,6.1433,6.3008,6.0677,6.1118,1369300,26801043,-0.126,-2.0202,19.5728,2.7386,970000000,N/A,2721044000,50000000,0,140260000,54.4881,16.7985,7.7041,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-07,6.1118,6.1118,6.2032,5.5006,5.5164,1693600,31042302,-0.5954,-9.7423,18.3292,3.3872,875500000,N/A,2455952600,50000000,0,140260000,49.1797,15.1619,6.9535,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-08,5.5164,5.3589,5.6708,5.1194,5.633,1797300,30951412,0.1166,2.1131,17.2211,3.5946,894000000,N/A,2507848800,50000000,0,140260000,50.2189,15.4823,7.1005,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-09,5.633,5.6613,5.6613,5.4345,5.5699,1125100,19797382,-0.063,-1.1186,17.5961,2.2502,884000000,N/A,2479796800,50000000,0,140260000,49.6572,15.3091,7.021,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-10,5.5699,5.5699,5.655,5.4187,5.4219,1090300,19177597,-0.1481,-2.6584,17.5893,2.1806,860500000,N/A,2413874600,50000000,0,140260000,48.3371,14.9022,6.8344,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-11,5.4219,5.4219,5.7968,5.3872,5.7464,1342800,23895239,0.3245,5.9849,17.7951,2.6856,912000000,N/A,2558342400,50000000,0,140260000,51.23,15.794,7.2434,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-14,5.7464,5.8283,5.9196,5.7023,5.7495,1632100,30097208,0.0032,0.0548,18.4408,3.2642,912500000,N/A,2559745000,50000000,0,140260000,51.2581,15.8027,7.2474,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-15,5.7495,5.9858,5.9858,5.5164,5.6708,940000,16983140,-0.0788,-1.3699,18.0672,1.88,900000000,N/A,2524680000,50000000,0,140260000,50.5559,15.5862,7.1481,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-16,5.6708,5.6708,5.9795,5.5794,5.8251,1932600,35214544,0.1544,2.7222,18.2213,3.8652,924500000,N/A,2593407400,50000000,0,140260000,51.9322,16.0105,7.3427,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-17,5.8251,5.822,5.8913,5.6739,5.7621,1092600,20117458,-0.063,-1.0817,18.4125,2.1852,914500000,N/A,2565355400,50000000,0,140260000,51.3704,15.8373,7.2633,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-18,5.7621,5.7558,5.8283,5.696,5.7653,1065700,19503623,0.0032,0.0547,18.3012,2.1314,915000000,N/A,2566758000,50000000,0,140260000,51.3985,15.846,7.2672,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-21,5.7653,5.7653,5.8283,5.5763,5.6141,1047100,18951352,-0.1512,-2.623,18.0989,2.0942,891000000,N/A,2499433200,50000000,0,140260000,50.0504,15.4304,7.0766,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-22,5.6141,5.5763,5.633,5.3557,5.5763,1016500,17668715,-0.0378,-0.6734,17.3819,2.033,885000000,N/A,2482602000,50000000,0,140260000,49.7133,15.3265,7.029,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-23,5.5763,5.5763,5.7117,5.5353,5.592,978800,17574945,0.0158,0.2825,17.9556,1.9576,887500000,N/A,2489615000,50000000,0,140260000,49.8538,15.3698,7.0488,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-24,5.592,5.5763,5.6015,5.3872,5.4187,796900,13835614,-0.1733,-3.0986,17.3618,1.5938,860000000,N/A,2412472000,50000000,0,140260000,48.309,14.8935,6.8304,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-25,5.4187,5.403,5.4754,5.3589,5.403,578600,9930074,-0.0158,-0.2907,17.1622,1.1572,857500000,N/A,2405459000,50000000,0,140260000,48.1686,14.8502,6.8106,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-28,5.403,5.3652,5.3809,5.1667,5.1982,743700,12429090,-0.2048,-3.7901,16.7125,1.4874,825000000,N/A,2314290000,50000000,0,140260000,46.3429,14.2874,6.5524,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-29,5.1982,5.1667,5.2927,5.0974,5.1667,664200,10898752,-0.0315,-0.6061,16.4088,1.3284,820000000,N/A,2300264000,50000000,0,140260000,46.0621,14.2008,6.5127,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-30,5.1667,5.1982,5.4817,5.1982,5.4565,666400,11281895,0.2898,5.6098,16.9296,1.3328,866000000,N/A,2429303200,50000000,0,140260000,48.646,14.9974,6.8781,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-07-31,5.4565,5.4565,5.5763,5.3872,5.4502,468400,8130215,-0.0063,-0.1155,17.3574,0.9368,865000000,N/A,2426498000,50000000,0,140260000,48.5899,14.9801,6.8701,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-01,5.4502,5.4502,5.4817,5.3242,5.3715,257800,4392241,-0.0788,-1.4451,17.0374,0.5156,852500000,N/A,2391433000,50000000,0,140260000,47.8877,14.7636,6.7708,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-04,5.3715,5.3715,5.3872,5.2612,5.2896,477200,8038217,-0.0819,-1.5249,16.8445,0.9544,839500000,N/A,2354965400,50000000,0,140260000,47.1575,14.5385,6.6676,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-05,5.2896,5.3872,5.4754,5.3085,5.4345,569400,9792469,0.1449,2.7397,17.1979,1.1388,862500000,N/A,2419485000,50000000,0,140260000,48.4494,14.9368,6.8503,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-06,5.4345,5.4187,5.4817,5.2927,5.2927,318400,5400653,-0.1418,-2.6087,16.9618,0.6368,840000000,N/A,2356368000,50000000,0,140260000,47.1855,14.5472,6.6716,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-07,5.2927,5.2518,5.277,5.1604,5.277,418300,6924684,-0.0158,-0.2976,16.5543,0.8366,837500000,N/A,2349355000,50000000,0,140260000,47.0451,14.5039,6.6517,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-08,5.277,5.2927,5.3557,5.1068,5.1667,666500,10994981,-0.1103,-2.0896,16.4966,1.333,820000000,N/A,2300264000,50000000,0,140260000,46.0621,14.2008,6.5127,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-11,5.1667,5.3557,5.3557,5.0438,5.2927,744000,12483505,0.126,2.439,16.7789,1.488,840000000,N/A,2356368000,50000000,0,140260000,47.1855,14.5472,6.6716,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-12,5.2927,5.3022,5.3557,5.1037,5.1352,599200,10028975,-0.1575,-2.9762,16.7373,1.1984,815000000,N/A,2286238000,50000000,0,140260000,45.7812,14.1142,6.473,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-13,5.1352,5.1352,5.3431,5.1194,5.1667,700700,11608559,0.0315,0.6135,16.5671,1.4014,820000000,N/A,2300264000,50000000,0,140260000,46.0621,14.2008,6.5127,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-14,5.1667,5.1667,5.5132,5.1667,5.4817,1048700,17829835,0.315,6.0976,17.0018,2.0974,870000000,N/A,2440524000,50000000,0,140260000,48.8707,15.0667,6.9098,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-15,5.4817,5.4817,5.4817,5.1982,5.2612,637500,10836824,-0.2205,-4.023,16.9989,1.275,835000000,N/A,2342342000,50000000,0,140260000,46.9047,14.4606,6.6319,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-18,5.2612,5.2612,5.3557,5.2077,5.2612,539600,9044903,0,0,16.7622,1.0792,835000000,N/A,2342342000,50000000,0,140260000,46.9047,14.4606,6.6319,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-19,5.2612,5.3526,5.4408,5.2801,5.3274,422500,7212278,0.0662,1.2575,17.0705,0.845,845500000,N/A,2371796600,50000000,0,140260000,47.4945,14.6424,6.7152,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-20,5.3274,5.3557,5.4471,5.3557,5.4345,407800,6993616,0.1071,2.0106,17.1496,0.8156,862500000,N/A,2419485000,50000000,0,140260000,48.4494,14.9368,6.8503,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-21,5.4345,5.466,5.6393,5.4534,5.5447,1038900,18364345,0.1103,2.029,17.6767,2.0778,880000000,N/A,2468576000,50000000,0,140260000,49.4325,15.2399,6.9893,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-22,5.5447,5.5132,5.592,5.4502,5.5353,549200,9640290,-0.0095,-0.1705,17.5533,1.0984,878500000,N/A,2464368200,50000000,0,140260000,49.3482,15.2139,6.9773,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-25,5.5353,5.6078,5.7338,5.592,5.6771,986600,17780207,0.1418,2.5612,18.0217,1.9732,901000000,N/A,2527485200,50000000,0,140260000,50.6121,15.6036,7.156,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-26,5.6771,5.6708,5.6865,5.5447,5.633,707900,12641777,-0.0441,-0.7769,17.8581,1.4158,894000000,N/A,2507848800,50000000,0,140260000,50.2189,15.4823,7.1005,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-27,5.633,5.6393,5.6676,5.5164,5.5763,588100,10402876,-0.0567,-1.0067,17.689,1.1762,885000000,N/A,2482602000,50000000,0,140260000,49.7133,15.3265,7.029,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-28,5.5763,5.6078,5.6424,5.4817,5.5101,601000,10531582,-0.0662,-1.1864,17.5234,1.202,874500000,N/A,2453147400,50000000,0,140260000,49.1235,15.1446,6.9456,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-08-29,5.5101,5.5069,5.5132,5.4124,5.4313,654800,11312262,-0.0788,-1.4294,17.2759,1.3096,862000000,N/A,2418082400,50000000,0,140260000,48.4213,14.9281,6.8463,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-09-01,5.4313,5.3872,5.4817,5.3872,5.4502,432400,7457051,0.0189,0.348,17.2457,0.8648,865000000,N/A,2426498000,50000000,0,140260000,48.5899,14.9801,6.8701,N/A,
600076.SH,¿µÐÀÐÂ²Ä,1997-09-02,5.4502,5.4187,5.5605,5.4124,5.466,367900,6380659,0.0158,0.289,17.3435,0.7358,867500000,N/A,2433511000,50000000,0,140260000,48.7303,15.0234,6.89,N/A,
