代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600566.SH,济川药业,2001-08-22,N/A,10.0952,11.2081,10.0846,11.1286,35132101,707318589,N/A,N/A,20.1331,79.8457,924000000,N/A,2232468000,44000000,0,106308000,153.4678,15.9452,22.8226,359.6369,
600566.SH,济川药业,2001-08-23,11.1286,10.906,11.118,10.8689,11.0597,9945644,206381179,-0.0689,-0.619,20.7509,22.6037,918280000,N/A,2218647960,44000000,0,106308000,152.5178,15.8465,22.6813,357.4106,
600566.SH,济川药业,2001-08-24,11.0597,11.0862,11.171,10.074,10.1641,14130725,281704898,-0.8956,-8.0977,19.9356,32.1153,843920000,N/A,2038987440,44000000,0,106308000,140.1673,14.5633,20.8446,328.4684,
600566.SH,济川药业,2001-08-27,10.1641,10.1058,10.3761,9.9786,10.0475,5271036,101331726,-0.1166,-1.147,19.2243,11.9796,834240000,N/A,2015599680,44000000,0,106308000,138.5595,14.3963,20.6055,324.7007,
600566.SH,济川药业,2001-08-28,10.0475,9.9892,10.3284,9.862,10.2913,3445475,65891389,0.2438,2.4262,19.124,7.8306,854480000,N/A,2064501360,44000000,0,106308000,141.9212,14.7456,21.1054,332.5785,
600566.SH,济川药业,2001-08-29,10.2913,10.2913,10.3072,10.074,10.2277,1880610,36319689,-0.0636,-0.6179,19.3127,4.2741,849200000,N/A,2051744400,44000000,0,106308000,141.0442,14.6544,20.975,330.5234,
600566.SH,济川药业,2001-08-30,10.2277,10.2065,10.4132,10.1217,10.2383,1573082,30599913,0.0106,0.1036,19.4522,3.5752,850080000,N/A,2053870560,44000000,0,106308000,141.1904,14.6696,20.9968,330.8659,
600566.SH,济川药业,2001-08-31,10.2383,10.2595,10.4079,10.0793,10.1005,1046466,20181956,-0.1378,-1.3458,19.2858,2.3783,838640000,N/A,2026230480,44000000,0,106308000,139.2903,14.4722,20.7142,326.4133,
600566.SH,济川药业,2001-09-03,10.1005,10.0793,10.1535,9.4381,9.454,4029124,73637591,-0.6465,-6.4008,18.2763,9.1571,784960000,N/A,1896534720,44000000,0,106308000,130.3745,13.5459,19.3883,305.5201,
600566.SH,济川药业,2001-09-04,9.454,9.4328,9.8037,9.4063,9.7772,2689793,49029969,0.3233,3.4193,18.2282,6.1132,811800000,N/A,1961382600,44000000,0,106308000,134.8324,14.009,20.0512,315.9667,
600566.SH,济川药业,2001-09-05,9.7772,9.8037,9.9044,9.6448,9.6766,1886595,34746306,-0.1007,-1.0298,18.4175,4.2877,803440000,N/A,1941184080,44000000,0,106308000,133.4439,13.8648,19.8448,312.7128,
600566.SH,济川药业,2001-09-06,9.6766,9.6766,9.7348,9.4381,9.5494,1707182,30785250,-0.1272,-1.3143,18.0328,3.88,792880000,N/A,1915670160,44000000,0,106308000,131.69,13.6825,19.5839,308.6027,
600566.SH,济川药业,2001-09-07,9.5494,9.5123,9.5865,9.0565,9.0618,2833232,49387965,-0.4875,-5.1054,17.4317,6.4392,752400000,N/A,1817866800,44000000,0,106308000,124.9666,12.984,18.5841,292.8472,
600566.SH,济川药业,2001-09-10,9.0618,8.9558,9.4328,8.9029,9.3533,1748358,30441209,0.2915,3.2164,17.4113,3.9735,776600000,N/A,1876336200,44000000,0,106308000,128.986,13.4016,19.1818,302.2662,
