代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600512.SH,腾达建设,2002-12-26,N/A,1.7829,1.8317,1.6673,1.6884,31865998,340299827,N/A,N/A,10.6791,53.11,622200000,N/A,1656453650.68,60000000,0,159735164,67.0226,11.464,3.3322,76.7619,
600512.SH,腾达建设,2002-12-27,1.6884,1.664,1.677,1.6054,1.6184,11439372,114647848,-0.07,-4.1466,10.0222,19.0656,596400000,N/A,1587767530.16,60000000,0,159735164,64.2435,10.9886,3.1941,73.5789,
600512.SH,腾达建设,2002-12-30,1.6184,1.6038,1.6103,1.5419,1.5484,6409859,61976057,-0.07,-4.326,9.6689,10.6831,570600000,N/A,1519081409.64,60000000,0,159735164,61.4643,10.5133,3.0559,70.3959,
600512.SH,腾达建设,2002-12-31,1.5484,1.5452,1.5891,1.5256,1.5305,4567602,43713958,-0.0179,-1.1567,9.5704,7.6127,564000000,N/A,1501510541.6,60000000,0,159735164,60.7534,10.3917,3.0205,69.5816,
600512.SH,腾达建设,2003-01-02,1.5305,1.5191,1.5419,1.4833,1.4996,4665685,43203468,-0.0309,-2.0213,9.2598,7.7761,552600000,N/A,1471160860.44,60000000,0,159735164,59.2841,3.4153,2.6296,6.6172,
600512.SH,腾达建设,2003-01-03,1.4996,1.4996,1.5338,1.4947,1.5158,2651375,24643688,0.0163,1.0858,9.2947,4.419,558600000,N/A,1487134376.84,60000000,0,159735164,59.9278,3.4524,2.6582,6.6891,
600512.SH,腾达建设,2003-01-06,1.5158,1.5158,1.5468,1.4996,1.5305,2598301,24349666,0.0147,0.9667,9.3714,4.3305,564000000,N/A,1501510541.6,60000000,0,159735164,60.5072,3.4858,2.6839,6.7537,
600512.SH,腾达建设,2003-01-07,1.5305,1.5289,1.5598,1.493,1.4979,3718997,34735483,-0.0326,-2.1277,9.34,6.1983,552000000,N/A,1469563508.8,60000000,0,159735164,59.2198,3.4116,2.6268,6.61,
600512.SH,腾达建设,2003-01-08,1.4979,1.4947,1.6363,1.493,1.6038,8092299,78184274,0.1058,7.0652,9.6616,13.4872,591000000,N/A,1573391365.4,60000000,0,159735164,63.4038,3.6527,2.8124,7.0771,
600512.SH,腾达建设,2003-01-09,1.6038,1.5989,1.6721,1.5712,1.6412,15789847,158486641,0.0374,2.335,10.0372,26.3164,604800000,N/A,1610130453.12,60000000,0,159735164,64.8843,3.738,2.878,7.2423,
600512.SH,腾达建设,2003-01-10,1.6412,1.6363,1.6689,1.5956,1.5973,9028788,90706988,-0.044,-2.6786,10.0464,15.048,588600000,N/A,1567001958.84,60000000,0,159735164,63.1463,3.6378,2.8009,7.0483,
600512.SH,腾达建设,2003-01-13,1.5973,1.5875,1.6119,1.5728,1.5842,3158646,30846998,-0.013,-0.8155,9.7659,5.2644,583800000,N/A,1554223145.72,60000000,0,159735164,62.6314,3.6082,2.7781,6.9908,
600512.SH,腾达建设,2003-01-14,1.5842,1.5826,1.7422,1.581,1.7259,15391808,160619978,0.1417,8.9414,10.4354,25.653,636000000,N/A,1693192738.4,60000000,0,159735164,68.2315,3.9308,3.0265,7.6159,
600512.SH,腾达建设,2003-01-15,1.7259,1.7243,1.7373,1.6624,1.6787,9263281,96668929,-0.0472,-2.7358,10.4357,15.4388,618600000,N/A,1646869540.84,60000000,0,159735164,66.3648,3.8233,2.9437,7.4076,
600512.SH,腾达建设,2003-01-16,1.6787,1.6787,1.8366,1.6705,1.7584,11958802,129602064,0.0798,4.7527,10.8374,19.9313,648000000,N/A,1725139771.2,60000000,0,159735164,69.5189,4.005,3.0836,7.7596,
