代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600060.SH,海信电器,1997-04-22,N/A,2.8923,3.3551,2.8923,3.2618,34689900,574390144,N/A,N/A,16.5578,55.0633,1101240000,N/A,4719600000,63000000,0,270000000,50.9251,18.0602,3.7788,N/A,
600060.SH,海信电器,1997-04-23,3.2618,3.2226,3.3196,3.1498,3.1834,14454600,247973200,-0.0784,-2.4027,17.1553,22.9438,1074780000,N/A,4606200000,63000000,0,270000000,49.7015,17.6263,3.688,N/A,
600060.SH,海信电器,1997-04-24,3.1834,3.1703,3.1909,3.0845,3.1442,7450700,125508449,-0.0392,-1.2309,16.8452,11.8265,1061550000,N/A,4549500000,63000000,0,270000000,49.0897,17.4093,3.6426,N/A,
600060.SH,海信电器,1997-04-25,3.1442,3.1741,3.4596,3.1741,3.4596,10248800,188250359,0.3154,10.0297,18.368,16.2679,1168020000,N/A,5005800000,63000000,0,270000000,54.0132,19.1554,4.0079,N/A,
600060.SH,海信电器,1997-04-28,3.4596,3.732,3.8048,3.5473,3.8048,15785100,315841955,0.3452,9.9784,20.0089,25.0557,1284570000,N/A,5505300000,63000000,0,270000000,59.4029,21.0668,4.4078,N/A,
600060.SH,海信电器,1997-04-29,3.8048,3.9186,3.9914,3.5081,3.6033,9688100,192829311,-0.2015,-5.2967,19.9037,15.3779,1216530000,N/A,5213700000,63000000,0,270000000,56.2565,19.951,4.1744,N/A,
600060.SH,海信电器,1997-04-30,3.6033,3.6033,3.6667,3.5454,3.6555,4951600,95977371,0.0522,1.45,19.3831,7.8597,1234170000,N/A,5289300000,63000000,0,270000000,57.0722,20.2403,4.2349,N/A,
600060.SH,海信电器,1997-05-05,3.6555,3.6555,3.7096,3.5566,3.6014,5241300,102055571,-0.0541,-1.4803,19.4714,8.3195,1215900000,N/A,5211000000,63000000,0,270000000,56.2274,19.9406,4.1722,N/A,
600060.SH,海信电器,1997-05-06,3.6014,3.6014,3.7469,3.5995,3.6387,5634400,110571756,0.0373,1.0363,19.6244,8.9435,1228500000,N/A,5265000000,63000000,0,270000000,56.81,20.1473,4.2154,N/A,
600060.SH,海信电器,1997-05-07,3.6387,3.6574,3.9,3.6536,3.7693,5432000,109660559,0.1306,3.5897,20.1879,8.6222,1272600000,N/A,5454000000,63000000,0,270000000,58.8494,20.8705,4.3668,N/A,
600060.SH,海信电器,1997-05-08,3.7693,3.788,3.788,3.3924,3.4335,3494200,67796039,-0.3359,-8.9109,19.4024,5.5463,1159200000,N/A,4968000000,63000000,0,270000000,53.6054,19.0108,3.9777,N/A,
600060.SH,海信电器,1997-05-09,3.4335,3.4521,3.5734,3.3514,3.551,4349800,80783444,0.1176,3.4239,18.5718,6.9044,1198890000,N/A,5138100000,63000000,0,270000000,55.4408,19.6617,4.1138,N/A,
600060.SH,海信电器,1997-05-12,3.551,3.5603,3.6294,3.467,3.4988,3289700,62373279,-0.0522,-1.4714,18.9602,5.2217,1181250000,N/A,5062500000,63000000,0,270000000,54.625,19.3724,4.0533,N/A,
600060.SH,海信电器,1997-05-13,3.4988,3.5081,3.5268,3.3215,3.3961,3176100,57763194,-0.1026,-2.9333,18.1868,5.0414,1146600000,N/A,4914000000,63000000,0,270000000,53.0227,18.8041,3.9344,N/A,
600060.SH,海信电器,1997-05-14,3.3961,3.3402,3.4521,3.301,3.3122,1990700,35796384,-0.084,-2.4725,17.9818,3.1598,1118250000,N/A,4792500000,63000000,0,270000000,51.7117,18.3392,3.8371,N/A,
600060.SH,海信电器,1997-05-15,3.3122,3.2935,3.3943,3.2655,3.3588,1372600,24492846,0.0467,1.4085,17.8441,2.1787,1134000000,N/A,4860000000,63000000,0,270000000,52.44,18.5975,3.8912,N/A,
600060.SH,海信电器,1997-05-16,3.3588,3.0229,3.2972,3.0229,3.1032,2355900,39665873,-0.2556,-7.6111,16.8368,3.7395,1047690000,N/A,4490100000,63000000,0,270000000,48.4488,17.182,3.595,N/A,
600060.SH,海信电器,1997-05-19,3.1032,3.1032,3.1629,3.0565,3.1162,1043600,17368485,0.0131,0.4209,16.6429,1.6565,1052100000,N/A,4509000000,63000000,0,270000000,48.6527,17.2543,3.6102,N/A,
600060.SH,海信电器,1997-05-20,3.1162,3.1685,3.2991,3.1629,3.2711,1365900,23645321,0.1549,4.9701,17.3112,2.1681,1104390000,N/A,4733100000,63000000,0,270000000,51.0708,18.1119,3.7896,N/A,
600060.SH,海信电器,1997-05-21,3.2711,3.2655,3.2655,3.0789,3.1536,1217200,20604476,-0.1176,-3.5938,16.9278,1.9321,1064700000,N/A,4563000000,63000000,0,270000000,49.2354,17.461,3.6534,N/A,
600060.SH,海信电器,1997-05-22,3.1536,2.8382,3.0229,2.8382,2.8382,1985900,30757934,-0.3154,-10,15.4882,3.1522,958230000,N/A,4106700000,63000000,0,270000000,44.3118,15.7149,3.288,N/A,
600060.SH,海信电器,1997-05-23,2.8382,2.8513,3.0229,2.8363,2.9819,1355200,21294792,0.1437,5.0625,15.7134,2.1511,1006740000,N/A,4314600000,63000000,0,270000000,46.5551,16.5104,3.4545,N/A,
600060.SH,海信电器,1997-05-26,2.9819,3.0229,3.0603,2.8681,3.0603,1227600,19710670,0.0784,2.6283,16.0563,1.9486,1033200000,N/A,4428000000,63000000,0,270000000,47.7787,16.9444,3.5453,N/A,
600060.SH,海信电器,1997-05-27,3.0603,3.1125,3.2469,3.1125,3.1909,2397600,40999272,0.1306,4.2683,17.1001,3.8057,1077300000,N/A,4617000000,63000000,0,270000000,49.818,17.6676,3.6966,N/A,
600060.SH,海信电器,1997-05-28,3.1909,3.1722,3.1722,3.0565,3.1162,1158200,19402699,-0.0746,-2.3392,16.7525,1.8384,1052100000,N/A,4509000000,63000000,0,270000000,48.6527,17.2543,3.6102,N/A,
600060.SH,海信电器,1997-05-29,3.1162,3.1162,3.2095,3.0938,3.0976,934600,15716185,-0.0187,-0.5988,16.8159,1.4835,1045800000,N/A,4482000000,63000000,0,270000000,48.3614,17.151,3.5885,N/A,
600060.SH,海信电器,1997-05-30,3.0976,3.0603,3.1256,3.0416,3.1162,698000,11536737,0.0187,0.6024,16.5283,1.1079,1052100000,N/A,4509000000,63000000,0,270000000,48.6527,17.2543,3.6102,N/A,
600060.SH,海信电器,1997-06-02,3.1162,3.1741,3.2655,3.1442,3.1722,1449200,24867921,0.056,1.7964,17.1598,2.3003,1071000000,N/A,4590000000,63000000,0,270000000,49.5267,17.5643,3.675,N/A,
600060.SH,海信电器,1997-06-03,3.1722,3.1909,3.3364,3.1554,3.2282,1737000,30315799,0.056,1.7647,17.453,2.7571,1089900000,N/A,4671000000,63000000,0,270000000,50.4007,17.8743,3.7399,N/A,
600060.SH,海信电器,1997-06-04,3.2282,3.2469,3.2655,3.1722,3.1927,858900,14719198,-0.0355,-1.0983,17.1373,1.3633,1077930000,N/A,4619700000,63000000,0,270000000,49.8472,17.678,3.6988,N/A,
600060.SH,海信电器,1997-06-05,3.1927,3.1909,3.2133,3.1181,3.1536,836100,14176351,-0.0392,-1.2274,16.9553,1.3271,1064700000,N/A,4563000000,63000000,0,270000000,49.2354,17.461,3.6534,N/A,
600060.SH,海信电器,1997-06-06,3.1536,2.9632,3.0323,2.9128,2.9632,1989400,31717787,-0.1903,-6.0355,15.9434,3.1578,1000440000,N/A,4287600000,63000000,0,270000000,46.2638,16.4071,3.4329,N/A,
600060.SH,海信电器,1997-06-09,2.9632,2.9837,2.9856,2.8531,2.9222,688100,10696400,-0.0411,-1.3854,15.5448,1.0922,986580000,N/A,4228200000,63000000,0,270000000,45.6228,16.1798,3.3853,N/A,
600060.SH,海信电器,1997-06-10,2.9222,2.9296,2.9837,2.883,2.8923,409800,6434999,-0.0299,-1.0217,15.7028,0.6505,976500000,N/A,4185000000,63000000,0,270000000,45.1567,16.0145,3.3507,N/A,
600060.SH,海信电器,1997-06-11,2.8923,2.8923,2.9483,2.7244,2.8326,632800,9481519,-0.0597,-2.0645,14.9834,1.0044,956340000,N/A,4098600000,63000000,0,270000000,44.2244,15.6839,3.2816,N/A,
