´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600366.SH,Äþ²¨ÔÏÉý,2000-10-30,N/A,4.8054,4.9019,4.3072,4.3522,19286800,553368095,N/A,N/A,28.6915,55.1051,947800000,N/A,3441868000,35000000,0,127100000,88.2339,22.555,15.5155,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-10-31,4.3522,4.3233,4.6046,4.3072,4.386,4587700,127079974,0.0338,0.7755,27.7001,13.1077,955150000,N/A,3468559000,35000000,0,127100000,88.9181,22.73,15.6358,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-01,4.386,4.4487,4.4631,4.3313,4.3876,2043900,55579734,0.0016,0.0366,27.193,5.8397,955500000,N/A,3469830000,35000000,0,127100000,88.9507,22.7383,15.6416,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-02,4.3876,4.4165,4.5001,4.3876,4.4037,1978400,54812827,0.0161,0.3663,27.7056,5.6526,959000000,N/A,3482540000,35000000,0,127100000,89.2765,22.8216,15.6989,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-03,4.4037,4.4213,4.431,4.3554,4.4004,1055500,28843620,-0.0032,-0.073,27.327,3.0157,958300000,N/A,3479998000,35000000,0,127100000,89.2113,22.8049,15.6874,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-06,4.4004,4.3715,4.4647,4.3474,4.4197,1122100,30696760,0.0193,0.4383,27.3565,3.206,962500000,N/A,3495250000,35000000,0,127100000,89.6023,22.9049,15.7562,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-07,4.4197,4.4358,4.4599,4.3635,4.3844,630000,17275667,-0.0354,-0.8,27.4217,1.8,954800000,N/A,3467288000,35000000,0,127100000,88.8855,22.7216,15.6301,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-08,4.3844,4.3795,4.4808,4.3795,4.439,1006300,27833481,0.0546,1.2463,27.6592,2.8751,966700000,N/A,3510502000,35000000,0,127100000,89.9933,23.0048,15.8249,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-09,4.439,4.4374,4.5483,4.4165,4.484,1691500,47407380,0.045,1.0138,28.0268,4.8329,976500000,N/A,3546090000,35000000,0,127100000,90.9056,23.238,15.9853,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-10,4.484,4.5322,4.5451,4.4374,4.4519,1432400,39923468,-0.0321,-0.7168,27.8717,4.0926,969500000,N/A,3520670000,35000000,0,127100000,90.254,23.0714,15.8707,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-13,4.4519,4.4487,4.4888,4.4213,4.4438,902800,24951150,-0.008,-0.1805,27.6375,2.5794,967750000,N/A,3514315000,35000000,0,127100000,90.0911,23.0298,15.8421,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-14,4.4438,4.4647,4.4808,4.3972,4.4776,697300,19222390,0.0338,0.7595,27.5669,1.9923,975100000,N/A,3541006000,35000000,0,127100000,90.7753,23.2047,15.9624,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-15,4.4776,4.4776,4.4808,4.3876,4.3972,991100,27221702,-0.0804,-1.7947,27.4662,2.8317,957600000,N/A,3477456000,35000000,0,127100000,89.1462,22.7883,15.6759,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-16,4.3972,4.3956,4.4358,4.3795,4.3876,798200,21826570,-0.0096,-0.2193,27.3447,2.2806,955500000,N/A,3469830000,35000000,0,127100000,88.9507,22.7383,15.6416,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-17,4.3876,4.3956,4.4117,4.3233,4.3249,1365000,36953433,-0.0627,-1.4286,27.0721,3.9,941850000,N/A,3420261000,35000000,0,127100000,87.6799,22.4135,15.4181,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-20,4.3249,4.3217,4.3233,4.259,4.2751,1191479,31748639,-0.0498,-1.152,26.6464,3.4042,931000000,N/A,3380860000,35000000,0,127100000,86.6699,22.1553,15.2405,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-21,4.2751,4.2751,4.3683,4.259,4.3313,696843,18690107,0.0563,1.3158,26.8211,1.991,943250000,N/A,3425345000,35000000,0,127100000,87.8103,22.4468,15.441,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-22,4.3313,4.3313,4.3345,4.2879,4.3088,557600,14947328,-0.0225,-0.5195,26.8065,1.5931,938350000,N/A,3407551000,35000000,0,127100000,87.3541,22.3302,15.3608,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-23,4.3088,4.3072,4.3297,4.2944,4.3265,566065,15196066,0.0177,0.4103,26.8451,1.6173,942200000,N/A,3421532000,35000000,0,127100000,87.7125,22.4218,15.4238,N/A,
600366.SH,Äþ²¨ÔÏÉý,2000-11-24,4.3265,4.3233,4.3554,4.2269,4.2429,750485,20005770,-0.0836,-1.9316,26.6571,2.1442,924000000,N/A,3355440000,35000000,0,127100000,86.0182,21.9887,15.1259,N/A,
