代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600958.SH,东方证券,2015-03-23,N/A,11.9228,14.2994,11.9228,14.2994,239605,3456296,N/A,N/A,14.425,0.024,14440000000,N/A,76268367779.24,1000000000,0,5281742921,32.5701,4.1556,13.868,5.2232,
600958.SH,东方证券,2015-03-24,14.2994,15.7254,15.7254,15.7254,15.7254,158906,2523427,1.426,9.9723,15.88,0.0159,15880000000,N/A,83874077585.48,1000000000,0,5281742921,35.818,4.57,15.2509,5.7441,
600958.SH,东方证券,2015-03-25,15.7254,17.2999,17.2999,17.2999,17.2999,117167,2046907,1.5745,10.0126,17.47,0.0117,17470000000,N/A,92272048829.87,1000000000,0,5281742921,39.4044,5.0276,16.7779,6.3192,
600958.SH,东方证券,2015-03-26,17.2999,19.0328,19.0328,19.0328,19.0328,585800,11259076,1.733,10.0172,19.22,0.0586,19220000000,N/A,101515098941.62,1000000000,0,5281742921,43.3516,5.5312,18.4586,6.9522,
600958.SH,东方证券,2015-03-27,19.0328,20.9341,20.9341,20.9341,20.9341,33632586,710992868,1.9013,9.9896,21.14,3.3633,21140000000,N/A,111656045349.94,1000000000,0,5281742921,47.6822,6.0838,20.3026,7.6467,
600958.SH,东方证券,2015-03-30,20.9341,20.8846,22.7562,20.132,21.9541,461367092,9839961989,1.02,4.8723,21.3278,46.1367,22170000000,N/A,117096240558.57,1000000000,0,5281742921,50.0054,6.3802,21.2918,8.0193,
600958.SH,东方证券,2015-03-31,21.9541,21.9541,23.3999,21.9541,22.4294,336978282,7689205019,0.4753,2.1651,22.8181,33.6978,22650000000,N/A,119631477160.65,1000000000,0,5281742921,51.0881,6.5183,21.7527,8.1929,
600958.SH,东方证券,2015-04-01,22.4294,22.4789,23.2414,22.1819,23.1226,198219954,4553019008,0.6932,3.0905,22.9695,19.822,23350000000,N/A,123328697205.35,1000000000,0,5281742921,52.667,6.7198,22.425,8.4461,
600958.SH,东方证券,2015-04-02,23.1226,23.2216,24.7664,22.7859,24.7169,217007344,5175281332,1.5943,6.8951,23.8484,21.7007,24960000000,N/A,131832303308.16,1000000000,0,5281742921,56.2984,7.1831,23.9712,9.0285,
600958.SH,东方证券,2015-04-03,24.7169,24.7863,27.1926,24.2911,27.1926,236521050,6263204810,2.4757,10.016,26.4805,23.6521,27460000000,N/A,145036660610.66,1000000000,0,5281742921,61.9372,7.9026,26.3722,9.9328,
