¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
601519.SH,¥Û÷«ª€,2011-01-28,N/A,8.5576,8.7878,7.9702,8.7191,68374573,1687207423,N/A,N/A,24.6759,77.6984,2233440000,N/A,17639100000,88000000,0,695000000,109.7608,21.4601,31.105,-99.6832,
601519.SH,¥Û÷«ª€,2011-01-31,8.7191,8.4168,8.482,8.0732,8.2278,32456555,782279561,-0.4913,-5.6344,24.1024,36.8824,2107600000,N/A,16645250000,88000000,0,695000000,103.5765,20.251,29.3524,-94.0667,
601519.SH,¥Û÷«ª€,2011-02-01,8.2278,8.2106,8.5851,8.1797,8.2725,26823765,654512434,0.0447,0.5428,24.4005,30.4816,2119040000,N/A,16735600000,88000000,0,695000000,104.1387,20.3609,29.5117,-94.5773,
601519.SH,¥Û÷«ª€,2011-02-09,8.2725,7.9014,8.0114,7.685,7.8259,20820634,475687046,-0.4466,-5.3987,22.8469,23.6598,2004640000,N/A,15832100000,88000000,0,695000000,98.5166,19.2617,27.9185,-89.4714,
601519.SH,¥Û÷«ª€,2011-02-10,7.8259,7.8053,8.2244,7.8053,8.1213,17055514,398107030,0.2954,3.7752,23.3418,19.3813,2080320000,N/A,16429800000,88000000,0,695000000,102.2358,19.9889,28.9725,-92.8491,
601519.SH,¥Û÷«ª€,2011-02-11,8.1213,8.166,8.2003,7.9736,8.0354,14237359,334890662,-0.0859,-1.0575,23.522,16.1788,2058320000,N/A,16256050000,88000000,0,695000000,101.1547,19.7775,28.6661,-91.8672,
601519.SH,¥Û÷«ª€,2011-02-14,8.0354,8.0389,8.8393,8.0045,8.8393,24319629,600117403,0.8039,10.0043,24.6763,27.6359,2264240000,N/A,17882350000,88000000,0,695000000,111.2744,21.7561,31.5339,-101.0579,
601519.SH,¥Û÷«ª€,2011-02-15,8.8393,8.9321,9.3787,8.8531,8.9355,37867833,998287454,0.0962,1.0882,26.3624,43.0316,2288880000,N/A,18076950000,88000000,0,695000000,112.4854,21.9928,31.8771,-102.1576,
601519.SH,¥Û÷«ª€,2011-02-16,8.9355,8.829,9.1348,8.7706,8.9561,18528868,482652978,0.0206,0.2307,26.0487,21.0555,2294160000,N/A,18118650000,88000000,0,695000000,112.7448,22.0436,31.9506,-102.3933,
601519.SH,¥Û÷«ª€,2011-02-17,8.9561,8.9939,9.31,8.9389,9.2756,19598122,522222259,0.3195,3.5673,26.6465,22.2706,2376000000,N/A,18765000000,88000000,0,695000000,116.7668,22.8299,33.0904,-106.046,
601519.SH,¥Û÷«ª€,2011-02-18,9.2756,9.2756,9.3993,8.8324,8.8531,19434365,513986758,-0.4226,-4.5556,26.4473,22.0845,2267760000,N/A,17910150000,88000000,0,695000000,111.4474,21.7899,31.5829,-101.215,
601519.SH,¥Û÷«ª€,2011-02-21,8.8531,8.7569,9.0042,8.6091,8.987,10040962,258515691,0.134,1.5134,25.7461,11.4102,2302080000,N/A,18181200000,88000000,0,695000000,113.1341,22.1197,32.0609,-102.7467,
601519.SH,¥Û÷«ª€,2011-02-22,8.987,8.8943,9.1245,8.6229,8.6401,12107539,312451928,-0.347,-3.8609,25.8064,13.7586,2213200000,N/A,17479250000,88000000,0,695000000,108.7661,21.2657,30.8231,-98.7798,
601519.SH,¥Û÷«ª€,2011-02-23,8.6401,8.6229,8.8118,8.6229,8.7431,7158345,181917386,0.1031,1.1928,25.4133,8.1345,2239600000,N/A,17687750000,88000000,0,695000000,110.0635,21.5193,31.1908,-99.9581,
601519.SH,¥Û÷«ª€,2011-02-24,8.7431,8.7603,8.963,8.7122,8.884,7093827,182615154,0.1409,1.611,25.7428,8.0612,2275680000,N/A,17972700000,88000000,0,695000000,111.8367,21.866,31.6932,-101.5685,
601519.SH,¥Û÷«ª€,2011-02-25,8.884,8.9492,9.0695,8.829,8.8908,10412400,270928856,0.0069,0.0773,26.0198,11.8323,2277440000,N/A,17986600000,88000000,0,695000000,111.9231,21.8829,31.7178,-101.647,
601519.SH,¥Û÷«ª€,2011-02-28,8.8908,8.829,8.8874,8.5439,8.7122,9119181,230205842,-0.1786,-2.0093,25.2441,10.3627,2231680000,N/A,17625200000,88000000,0,695000000,109.6743,21.4432,31.0805,-99.6046,
601519.SH,¥Û÷«ª€,2011-03-01,8.7122,8.7534,8.7534,8.5885,8.6298,7628605,191911279,-0.0824,-0.9464,25.1568,8.6689,2210560000,N/A,17458400000,88000000,0,695000000,108.6364,21.2403,30.7863,-98.662,
601519.SH,¥Û÷«ª€,2011-03-02,8.6298,8.592,8.7603,8.458,8.7225,9016585,226511468,0.0928,1.0748,25.1216,10.2461,2234320000,N/A,17646050000,88000000,0,695000000,109.804,21.4686,31.1172,-99.7225,
601519.SH,¥Û÷«ª€,2011-03-03,8.7225,8.6916,8.7672,8.4202,8.4271,6476398,162086168,-0.2954,-3.3872,25.0272,7.3595,2158640000,N/A,17048350000,88000000,0,695000000,106.0848,20.7414,30.0632,-96.3447,
601519.SH,¥Û÷«ª€,2011-03-04,8.4271,8.4442,8.4958,8.2416,8.4374,5814656,141345821,0.0103,0.1223,24.3085,6.6076,2161280000,N/A,17069200000,88000000,0,695000000,106.2145,20.7668,30.1,-96.4625,
601519.SH,¥Û÷«ª€,2011-03-07,8.4374,8.3996,8.6057,8.3721,8.5301,5454303,134611412,0.0928,1.0993,24.6799,6.1981,2185040000,N/A,17256850000,88000000,0,695000000,107.3822,20.9951,30.4309,-97.523,
601519.SH,¥Û÷«ª€,2011-03-08,8.5301,8.537,8.537,8.3309,8.4065,5262773,128455053,-0.1237,-1.4499,24.4082,5.9804,2153360000,N/A,17006650000,88000000,0,695000000,105.8253,20.6907,29.9897,-96.1091,
601519.SH,¥Û÷«ª€,2011-03-09,8.4065,8.4099,8.6435,8.3343,8.616,8322412,205984428,0.2096,2.4928,24.7506,9.4573,2207040000,N/A,17430600000,88000000,0,695000000,108.4634,21.2065,30.7373,-98.5049,
601519.SH,¥Û÷«ª€,2011-03-10,8.616,8.6194,8.6778,8.537,8.5679,6243017,156395272,-0.0481,-0.5582,25.0512,7.0943,2194720000,N/A,17333300000,88000000,0,695000000,107.8579,21.0881,30.5657,-97.955,
601519.SH,¥Û÷«ª€,2011-03-11,8.5679,8.5233,8.6332,8.4545,8.4649,4629531,115349507,-0.1031,-1.2029,24.916,5.2608,2168320000,N/A,17124800000,88000000,0,695000000,106.5605,20.8344,30.198,-96.7767,
601519.SH,¥Û÷«ª€,2011-03-14,8.4649,8.4511,8.537,8.3412,8.348,4510431,110092568,-0.1168,-1.3799,24.4084,5.1255,2138400000,N/A,16888500000,88000000,0,695000000,105.0901,20.5469,29.7814,-95.4414,
601519.SH,¥Û÷«ª€,2011-03-15,8.348,8.379,8.3996,7.8327,8.0732,6436556,151665650,-0.2748,-3.2922,23.5632,7.3143,2068000000,N/A,16332500000,88000000,0,695000000,101.6304,19.8705,28.8009,-92.2993,
601519.SH,¥Û÷«ª€,2011-03-16,8.0732,8.0938,8.2038,8.032,8.1694,5725276,135165199,0.0962,1.1915,23.6085,6.506,2092640000,N/A,16527100000,88000000,0,695000000,102.8413,20.1073,29.1441,-93.399,
601519.SH,¥Û÷«ª€,2011-03-17,8.1694,8.0904,8.3068,7.9908,8.1591,5833399,138519023,-0.0103,-0.1262,23.7459,6.6289,2090000000,N/A,16506250000,88000000,0,695000000,102.7115,20.0819,29.1073,-93.2812,
601519.SH,¥Û÷«ª€,2011-03-18,8.1591,8.0904,8.245,8.0732,8.1282,4017582,95265555,-0.0309,-0.3789,23.7122,4.5654,2082080000,N/A,16443700000,88000000,0,695000000,102.3223,20.0058,28.997,-92.9277,
