¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600497.SH,≥€∫Í–ø’‡,2004-04-20,N/A,1.3758,1.4888,1.348,1.4868,46995117,677228516,N/A,N/A,14.4106,67.1359,1050000000,N/A,2400000000,70000000,0,160000000,65.6435,13.0096,3.7823,116.2616,
600497.SH,≥€∫Í–ø’‡,2004-04-21,1.4868,1.467,1.4918,1.4263,1.468,10758871,158831516,-0.0188,-1.2667,14.7628,15.3698,1036700000,N/A,2369600000,70000000,0,160000000,64.812,12.8449,3.7344,114.789,
600497.SH,≥€∫Í–ø’‡,2004-04-22,1.468,1.4551,1.4719,1.3758,1.3877,8790643,125456056,-0.0803,-5.4693,14.2715,12.5581,980000000,N/A,2240000000,70000000,0,160000000,61.2673,12.1423,3.5302,108.5108,
600497.SH,≥€∫Í–ø’‡,2004-04-23,1.3877,1.3867,1.4224,1.35,1.4026,4445186,62311596,0.0149,1.0714,14.0178,6.3503,990500000,N/A,2264000000,70000000,0,160000000,61.9237,12.2724,3.568,109.6735,
600497.SH,≥€∫Í–ø’‡,2004-04-26,1.4026,1.4174,1.4452,1.3659,1.4105,3375120,48020637,0.0079,0.5654,14.2278,4.8216,996100000,N/A,2276800000,70000000,0,160000000,62.2738,12.3418,3.5882,110.2935,
600497.SH,≥€∫Í–ø’‡,2004-04-27,1.4105,1.4055,1.4055,1.3312,1.348,4689575,64032113,-0.0624,-4.4273,13.6541,6.6994,952000000,N/A,2176000000,70000000,0,160000000,59.5168,11.7954,3.4293,105.4105,
600497.SH,≥€∫Í–ø’‡,2004-04-28,1.348,1.4055,1.4472,1.3778,1.3827,7181292,102383775,0.0347,2.5735,14.257,10.259,976500000,N/A,2232000000,70000000,0,160000000,61.0485,12.099,3.5176,108.1233,
600497.SH,≥€∫Í–ø’‡,2004-04-29,1.3827,1.3857,1.3936,1.3084,1.3193,4602580,62953460,-0.0634,-4.5878,13.6779,6.5751,931700000,N/A,2129600000,70000000,0,160000000,58.2477,11.5439,3.3562,103.1628,
600497.SH,≥€∫Í–ø’‡,2004-04-30,1.3193,1.3223,1.4174,1.3223,1.3827,5015913,69790333,0.0634,4.8084,13.9138,7.1656,976500000,N/A,2232000000,70000000,0,160000000,61.0485,12.099,3.5176,108.1233,
600497.SH,≥€∫Í–ø’‡,2004-05-10,1.3827,1.3857,1.4075,1.353,1.3609,3130741,43637247,-0.0218,-1.5771,13.9383,4.4725,961100000,N/A,2196800000,70000000,0,160000000,60.0857,11.9082,3.4621,106.4181,
