代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600547.SH,山东黄金,2003-08-28,N/A,0.9276,0.9986,0.9167,0.974,36405075,385752437,N/A,N/A,10.5961,60.6751,642600000,N/A,1713600000,60000000,0,160000000,64.0478,8.2585,6.0513,565.832,
600547.SH,山东黄金,2003-08-29,0.974,0.9622,0.9767,0.9413,0.9658,12969091,136727428,-0.0082,-0.8403,10.5426,21.6152,637200000,N/A,1699200000,60000000,0,160000000,63.5096,8.1891,6.0005,561.0771,
600547.SH,山东黄金,2003-09-01,0.9658,0.9731,1.0622,0.9694,1.0622,18138534,202965506,0.0964,9.9812,11.1897,30.2309,700800000,N/A,1868800000,60000000,0,160000000,69.8486,9.0065,6.5994,617.0792,
600547.SH,山东黄金,2003-09-02,1.0622,1.0822,1.1613,1.0731,1.105,28847847,350362388,0.0427,4.024,12.1452,48.0797,729000000,N/A,1944000000,60000000,0,160000000,72.6593,9.3689,6.8649,641.9103,
600547.SH,山东黄金,2003-09-03,1.105,1.0995,1.1186,1.0868,1.1095,11939049,144638047,0.0045,0.4115,12.1147,19.8984,732000000,N/A,1952000000,60000000,0,160000000,72.9583,9.4075,6.8932,644.5519,
600547.SH,山东黄金,2003-09-04,1.1095,1.1095,1.1304,1.0922,1.0968,10404395,127225523,-0.0127,-1.1475,12.2281,17.3407,723600000,N/A,1929600000,60000000,0,160000000,72.1211,9.2995,6.8141,637.1553,
600547.SH,山东黄金,2003-09-05,1.0968,1.0986,1.1186,1.0649,1.0713,10068151,121118100,-0.0255,-2.3217,12.0298,16.7803,706800000,N/A,1884800000,60000000,0,160000000,70.4466,9.0836,6.6559,622.3624,
600547.SH,山东黄金,2003-09-08,1.0713,1.0658,1.0959,1.0658,1.0786,4393986,52295963,0.0073,0.6791,11.9017,7.3233,711600000,N/A,1897600000,60000000,0,160000000,70.925,9.1453,6.7011,626.5889,
600547.SH,山东黄金,2003-09-09,1.0786,1.0786,1.084,1.0413,1.0577,5475832,63748258,-0.0209,-1.9393,11.6417,9.1264,697800000,N/A,1860800000,60000000,0,160000000,69.5496,8.9679,6.5711,614.4376,
600547.SH,山东黄金,2003-09-10,1.0577,1.0622,1.1231,1.0622,1.1022,8939779,107942061,0.0446,4.2132,12.0744,14.8996,727200000,N/A,1939200000,60000000,0,160000000,72.4799,9.3458,6.848,640.3253,
600547.SH,山东黄金,2003-09-11,1.1022,1.1004,1.114,1.0913,1.1013,2847748,34503392,-0.0009,-0.0825,12.116,4.7462,726600000,N/A,1937600000,60000000,0,160000000,72.4201,9.3381,6.8423,639.7969,
600547.SH,山东黄金,2003-09-12,1.1013,1.1022,1.104,1.0768,1.1022,3205470,38338034,0.0009,0.0826,11.9602,5.3425,727200000,N/A,1939200000,60000000,0,160000000,72.4799,9.3458,6.848,640.3253,
600547.SH,山东黄金,2003-09-15,1.1022,1.094,1.105,1.0686,1.0859,3092317,36908018,-0.0164,-1.4851,11.9354,5.1539,716400000,N/A,1910400000,60000000,0,160000000,71.4034,9.207,6.7463,630.8155,
600547.SH,山东黄金,2003-09-16,1.0859,1.0859,1.1059,1.0777,1.105,3225253,38711138,0.0191,1.7588,12.0025,5.3754,729000000,N/A,1944000000,60000000,0,160000000,72.6593,9.3689,6.8649,641.9103,
600547.SH,山东黄金,2003-09-17,1.105,1.105,1.1068,1.0586,1.0658,4115564,48775906,-0.0391,-3.5391,11.8516,6.8593,703200000,N/A,1875200000,60000000,0,160000000,70.0878,9.0373,6.622,619.1924,
600547.SH,山东黄金,2003-09-18,1.0658,1.0595,1.0749,1.0468,1.0649,2315450,27005002,-0.0009,-0.0853,11.663,3.8591,702600000,N/A,1873600000,60000000,0,160000000,70.028,9.0296,6.6163,618.6641,
600547.SH,山东黄金,2003-09-19,1.0649,1.0558,1.0668,1.0277,1.0404,4026264,46045195,-0.0246,-2.3057,11.4362,6.7104,686400000,N/A,1830400000,60000000,0,160000000,68.4133,8.8214,6.4638,604.3995,
600547.SH,山东黄金,2003-09-22,1.0404,1.0513,1.0749,1.0422,1.0595,2089479,24402571,0.0191,1.8357,11.6788,3.4825,699000000,N/A,1864000000,60000000,0,160000000,69.6692,8.9834,6.5824,615.4942,
600547.SH,山东黄金,2003-09-23,1.0595,1.0649,1.0877,1.0613,1.0859,2197650,26040988,0.0264,2.4893,11.8495,3.6627,716400000,N/A,1910400000,60000000,0,160000000,71.4034,9.207,6.7463,630.8155,
600547.SH,山东黄金,2003-09-24,1.0859,1.084,1.0895,1.0749,1.0831,1275472,15181468,-0.0027,-0.2513,11.9026,2.1258,714600000,N/A,1905600000,60000000,0,160000000,71.224,9.1838,6.7293,629.2305,
600547.SH,山东黄金,2003-09-25,1.0831,1.0804,1.0804,1.0604,1.064,1220691,14341609,-0.0191,-1.7632,11.7488,2.0345,702000000,N/A,1872000000,60000000,0,160000000,69.9682,9.0219,6.6107,618.1358,
600547.SH,山东黄金,2003-09-26,1.064,1.0731,1.1704,1.0658,1.1304,13696196,170730432,0.0664,6.2393,12.4655,22.827,745800000,N/A,1988800000,60000000,0,160000000,74.3337,9.5848,7.0231,656.7032,
600547.SH,山东黄金,2003-09-29,1.1304,1.1277,1.1431,1.104,1.1086,5861269,72414101,-0.0218,-1.9308,12.3547,9.7688,731400000,N/A,1950400000,60000000,0,160000000,72.8985,9.3997,6.8875,644.0236,
