´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600768.SH,Äþ²¨¸»°î,1996-11-11,N/A,3.4077,3.5185,3.2819,3.3358,8352800,93713000,N/A,N/A,11.2194,61.4176,151504000,N/A,574824000,13600000,0,51600000,72.4773,12.8823,7.81,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-12,3.3358,3.3478,3.5844,3.3358,3.4526,4087000,47434354,0.1168,3.5009,11.6062,30.0515,156808000,N/A,594948000,13600000,0,51600000,75.0146,13.3333,8.0834,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-13,3.4526,3.5275,3.6233,3.4766,3.5724,3035300,36053970,0.1198,3.4692,11.8782,22.3184,162248000,N/A,615588000,13600000,0,51600000,77.6171,13.7959,8.3638,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-14,3.5724,3.6173,3.6263,3.5185,3.5455,1910400,22681952,-0.027,-0.7544,11.8729,14.0471,161024000,N/A,610944000,13600000,0,51600000,77.0315,13.6918,8.3007,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-15,3.5455,3.5335,3.5455,3.4496,3.5275,1511000,17613952,-0.018,-0.5068,11.6571,11.1103,160208000,N/A,607848000,13600000,0,51600000,76.6412,13.6224,8.2587,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-18,3.5275,3.5874,3.7371,3.5485,3.7131,2482400,30458812,0.1857,5.2632,12.2699,18.2529,168640000,N/A,639840000,13600000,0,51600000,80.6749,14.3394,8.6933,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-19,3.7131,3.773,3.8239,3.6503,3.6533,1635000,20343089,-0.0599,-1.6129,12.4423,12.0221,165920000,N/A,629520000,13600000,0,51600000,79.3737,14.1081,8.5531,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-20,3.6533,3.6383,3.8509,3.6083,3.818,1847700,23304934,0.1647,4.5082,12.6129,13.586,173400000,N/A,657900000,13600000,0,51600000,82.952,14.7442,8.9387,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-21,3.818,3.8329,3.8868,3.4796,3.5095,1563200,19282440,-0.3084,-8.0784,12.3352,11.4941,159392000,N/A,604752000,13600000,0,51600000,76.2508,13.5531,8.2166,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-22,3.5095,3.4496,3.5904,3.4496,3.5814,1280900,15057623,0.0719,2.0478,11.7555,9.4184,162656000,N/A,617136000,13600000,0,51600000,77.8122,13.8306,8.3849,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-25,3.5814,3.5485,3.6473,3.4975,3.6173,823500,9808060,0.0359,1.0033,11.9102,6.0551,164288000,N/A,623328000,13600000,0,51600000,78.593,13.9694,8.469,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-26,3.6173,3.6443,3.6533,3.5185,3.5784,562000,6702588,-0.0389,-1.0762,11.9263,4.1324,162520000,N/A,616620000,13600000,0,51600000,77.7472,13.819,8.3779,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-27,3.5784,3.5485,3.6892,3.5485,3.6143,632400,7632483,0.0359,1.0042,12.0691,4.65,164152000,N/A,622812000,13600000,0,51600000,78.5279,13.9578,8.462,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-28,3.6143,3.6473,3.773,3.5934,3.7371,1116800,13756477,0.1228,3.3969,12.3178,8.2118,169728000,N/A,643968000,13600000,0,51600000,81.1954,14.4319,8.7494,N/A,
600768.SH,Äþ²¨¸»°î,1996-11-29,3.7371,3.773,3.9527,3.7431,3.8719,1782000,23062192,0.1348,3.6058,12.9417,13.1029,175848000,N/A,667188000,13600000,0,51600000,84.1231,14.9523,9.0649,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-02,3.8719,4.0186,4.2222,3.9976,4.2192,1807900,25096478,0.3474,8.9714,13.8816,13.2934,191624000,N/A,727044000,13600000,0,51600000,91.6701,16.2937,9.8782,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-03,4.2192,4.2821,4.2821,3.9527,3.9707,1566800,22073376,-0.2485,-5.8907,14.0882,11.5206,180336000,N/A,684216000,13600000,0,51600000,86.2701,15.3339,9.2963,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-04,3.9707,4.0425,4.7313,4.0425,4.7313,2663000,38989164,0.7606,19.1554,14.6411,19.5809,214880000,N/A,815280000,13600000,0,51600000,102.7954,18.2712,11.077,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-05,4.7313,4.7163,4.9768,4.5786,4.7912,2095900,33674587,0.0599,1.2658,16.0669,15.411,217600000,N/A,825600000,13600000,0,51600000,104.0966,18.5025,11.2172,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-06,4.7912,4.7912,4.9708,4.6864,4.9109,1412200,23033672,0.1198,2.5,16.3105,10.3838,223040000,N/A,846240000,13600000,0,51600000,106.6991,18.965,11.4977,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-09,4.9109,4.9439,5.0816,4.8511,4.9978,1339100,22112873,0.0868,1.7683,16.5132,9.8463,226984000,N/A,861204000,13600000,0,51600000,108.5858,19.3004,11.701,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-10,4.9978,4.9708,5.3781,4.7942,5.2403,1532200,25940699,0.2426,4.8532,16.9304,11.2662,238000000,N/A,903000000,13600000,0,51600000,113.8557,20.2371,12.2688,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-11,5.2403,5.1804,5.4739,5.1265,5.3122,1365900,24191152,0.0719,1.3714,17.7108,10.0434,241264000,N/A,915384000,13600000,0,51600000,115.4172,20.5146,12.4371,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-12,5.3122,5.3002,5.3272,4.8511,4.881,1618100,27146714,-0.4312,-8.1172,16.7769,11.8978,221680000,N/A,841080000,13600000,0,51600000,106.0485,18.8494,11.4275,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-13,4.881,4.7912,4.884,4.5157,4.5217,1315100,20621405,-0.3593,-7.362,15.6805,9.6699,205360000,N/A,779160000,13600000,0,51600000,98.2412,17.4617,10.5863,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-16,4.5217,4.0695,4.0695,4.0695,4.0695,264400,3593196,-0.4522,-10,13.59,1.9441,184824000,N/A,701244000,13600000,0,51600000,88.4171,15.7155,9.5276,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-17,4.0695,3.6622,3.9527,3.6622,3.6622,887700,11009370,-0.4072,-10.0074,12.4021,6.5272,166328000,N/A,631068000,13600000,0,51600000,79.5689,14.1428,8.5742,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-18,3.6622,3.6652,4.0276,3.5335,4.0276,1144000,14636955,0.3653,9.9755,12.7945,8.4118,182920000,N/A,694020000,13600000,0,51600000,87.5062,15.5536,9.4295,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-19,4.0276,4.0425,4.1893,3.6263,3.7131,1587500,20689597,-0.3144,-7.8067,13.0328,11.6728,168640000,N/A,639840000,13600000,0,51600000,80.6749,14.3394,8.6933,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-20,3.7131,3.6233,3.8928,3.5664,3.8479,1220200,15323862,0.1348,3.629,12.5585,8.9721,174760000,N/A,663060000,13600000,0,51600000,83.6026,14.8598,9.0088,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-23,3.8479,3.9168,4.0066,3.803,3.9168,781200,10268242,0.0689,1.7899,13.1442,5.7441,177888000,N/A,674928000,13600000,0,51600000,85.099,15.1258,9.1701,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-24,3.9168,3.9228,3.9527,3.6772,3.6832,629200,8014276,-0.2336,-5.9633,12.7372,4.6265,167280000,N/A,634680000,13600000,0,51600000,80.0243,14.2238,8.6232,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-25,3.6832,3.7281,3.9168,3.6592,3.8629,631000,7975648,0.1797,4.878,12.6397,4.6397,175440000,N/A,665640000,13600000,0,51600000,83.9279,14.9176,9.0439,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-26,3.8629,3.9228,4.0276,3.8329,4.0036,919100,12112414,0.1407,3.6434,13.1786,6.7581,181832000,N/A,689892000,13600000,0,51600000,86.9858,15.4611,9.3734,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-27,4.0036,3.9827,4.0276,3.8389,3.9916,834700,11024427,-0.012,-0.2992,13.2077,6.1375,181288000,N/A,687828000,13600000,0,51600000,86.7255,15.4149,9.3454,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-30,3.9916,4.0425,4.0964,3.9587,4.0276,865600,11692344,0.0359,0.9002,13.5078,6.3647,182920000,N/A,694020000,13600000,0,51600000,87.5062,15.5536,9.4295,N/A,
600768.SH,Äþ²¨¸»°î,1996-12-31,4.0276,4.0425,4.0665,3.9168,3.9377,676400,8960390,-0.0898,-2.2305,13.2472,4.9735,178840000,N/A,678540000,13600000,0,51600000,85.5544,15.2067,9.2192,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-02,3.9377,3.9797,3.9827,3.9078,3.9677,182800,2409008,0.0299,0.7605,13.1784,1.3441,180200000,N/A,683700000,13600000,0,51600000,50.5468,5.5905,5.9621,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-03,3.9677,3.9827,4.0036,3.791,3.818,361100,4685939,-0.1497,-3.7736,12.9768,2.6551,173400000,N/A,657900000,13600000,0,51600000,48.6394,5.3796,5.7371,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-06,3.818,3.7671,3.788,3.6832,3.7191,210100,2616051,-0.0988,-2.5882,12.4515,1.5449,168912000,N/A,640872000,13600000,0,51600000,47.3805,5.2403,5.5886,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-07,3.7191,3.6832,3.8449,3.6832,3.8269,205500,2593860,0.1078,2.8986,12.6222,1.511,173808000,N/A,659448000,13600000,0,51600000,48.7538,5.3922,5.7506,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-08,3.8269,3.818,3.8329,3.7281,3.803,166900,2110887,-0.024,-0.626,12.6476,1.2272,172720000,N/A,655320000,13600000,0,51600000,48.4487,5.3585,5.7146,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-09,3.803,3.8329,3.9228,3.8329,3.8778,175600,2275050,0.0749,1.9685,12.9559,1.2912,176120000,N/A,668220000,13600000,0,51600000,49.4024,5.464,5.8271,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-10,3.8778,3.8928,4.0964,3.8629,4.0964,699600,9358843,0.2186,5.6371,13.3774,5.1441,186048000,N/A,705888000,13600000,0,51600000,52.1872,5.772,6.1556,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-13,4.0964,4.1563,4.2192,4.1024,4.1324,1004900,13965020,0.0359,0.8772,13.8969,7.389,187680000,N/A,712080000,13600000,0,51600000,52.645,5.8226,6.2096,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-14,4.1324,4.1324,4.1473,3.9617,3.9946,732400,9860555,-0.1377,-3.3333,13.4633,5.3853,181424000,N/A,688344000,13600000,0,51600000,50.8902,5.6285,6.0026,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-15,3.9946,3.9946,4.1743,3.9946,4.1743,779000,10710154,0.1797,4.4978,13.7486,5.7279,189584000,N/A,719304000,13600000,0,51600000,53.1791,5.8817,6.2726,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-16,4.1743,4.1563,4.2971,4.1054,4.2132,1010000,14172560,0.0389,0.9326,14.0322,7.4265,191352000,N/A,726012000,13600000,0,51600000,53.675,5.9365,6.331,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-17,4.2132,4.2222,4.2821,4.1623,4.2372,635500,8978448,0.024,0.5686,14.1282,4.6728,192440000,N/A,730140000,13600000,0,51600000,53.9802,5.9703,6.367,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-20,4.2372,4.2102,4.2102,4.1533,4.1773,365100,5099735,-0.0599,-1.4134,13.968,2.6846,189720000,N/A,719820000,13600000,0,51600000,53.2172,5.8859,6.2771,N/A,
600768.SH,Äþ²¨¸»°î,1997-01-21,4.1773,4.1923,4.2132,4.0875,4.1024,427700,5904785,-0.0749,-1.7921,13.8059,3.1449,186320000,N/A,706920000,13600000,0,51600000,52.2635,5.7804,6.1646,N/A,
