´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
601021.SH,´ºÇïº½¿Õ,2015-01-21,N/A,10.8304,12.9974,10.8304,12.9974,170100,4432855,N/A,N/A,26.0603,0.1701,2615000000,N/A,10460000000,100000000,0,400000000,11.8301,2.9438,1.4275,11.3917,
601021.SH,´ºÇïº½¿Õ,2015-01-22,12.9974,14.2996,14.2996,14.2996,14.2996,60400,1737708,1.3022,10.0191,28.77,0.0604,2877000000,N/A,11508000000,100000000,0,400000000,13.0154,3.2387,1.5705,12.5331,
601021.SH,´ºÇïº½¿Õ,2015-01-23,14.2996,15.7311,15.7311,15.7311,15.7311,158500,5016525,1.4315,10.0104,31.65,0.1585,3165000000,N/A,12660000000,100000000,0,400000000,14.3183,3.5629,1.7277,13.7877,
601021.SH,´ºÇïº½¿Õ,2015-01-26,15.7311,17.3067,17.3067,17.3067,17.3067,454100,15811762,1.5756,10.0158,34.82,0.4541,3482000000,N/A,13928000000,100000000,0,400000000,15.7524,3.9197,1.9008,15.1687,
601021.SH,´ºÇïº½¿Õ,2015-01-27,17.3067,19.0364,19.0364,19.0364,19.0364,1351695,51769919,1.7297,9.9943,38.3,1.3517,3830000000,N/A,15320000000,100000000,0,400000000,17.3268,4.3115,2.0907,16.6846,
601021.SH,´ºÇïº½¿Õ,2015-01-28,19.0364,20.94,20.94,20.94,20.94,2574097,108446707,1.9036,10,42.13,2.5741,4213000000,N/A,16852000000,100000000,0,400000000,19.0594,4.7426,2.2998,18.3531,
601021.SH,´ºÇïº½¿Õ,2015-01-29,20.94,23.0325,23.0325,23.0325,23.0325,3191209,147880625,2.0925,9.9929,46.34,3.1912,4634000000,N/A,18536000000,100000000,0,400000000,20.964,5.2166,2.5296,20.1871,
601021.SH,´ºÇïº½¿Õ,2015-01-30,23.0325,25.3338,25.3338,25.3338,25.3338,15543010,792227220,2.3013,9.9914,50.97,15.543,5097000000,N/A,20388000000,100000000,0,400000000,23.0586,5.7378,2.7824,22.2041,
601021.SH,´ºÇïº½¿Õ,2015-02-02,25.3338,25.8358,27.8687,25.3338,27.8687,61903188,3323897863,2.5349,10.0059,53.6951,61.9032,5607000000,N/A,22428000000,100000000,0,400000000,25.3658,6.3119,3.0608,24.4258,
601021.SH,´ºÇïº½¿Õ,2015-02-03,27.8687,28.8279,30.657,28.5894,30.657,23072212,1374358914,2.7884,10.0054,59.5677,23.0722,6168000000,N/A,24672000000,100000000,0,400000000,27.9038,6.9434,3.367,26.8697,
