¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603003.SH,¡˙”Ó»º”Õ,2012-09-21,10.7755,10.6862,10.9642,10.5273,10.5769,6173322,66793793,-0.1986,-1.8433,10.8197,12.2244,537825000,N/A,2151300000,50500000,0,202000000,26.3858,4.4877,0.3954,13.3983,
603003.SH,¡˙”Ó»º”Õ,2012-09-24,10.5769,10.4875,10.8947,10.2293,10.8053,6530580,69811308,0.2284,2.1596,10.6899,12.9318,549440000,N/A,2197760000,50500000,0,202000000,26.9556,4.5846,0.4039,13.6876,
603003.SH,¡˙”Ó»º”Õ,2012-09-25,10.8053,10.706,10.7755,10.3783,10.6166,5087837,54157756,-0.1887,-1.7463,10.6446,10.0749,539845000,N/A,2159380000,50500000,0,202000000,26.4849,4.5046,0.3969,13.4486,
603003.SH,¡˙”Ó»º”Õ,2012-09-26,10.6166,10.5173,11.0338,10.4478,10.6365,8084363,87677337,0.0199,0.1871,10.8453,16.0086,540855000,N/A,2163420000,50500000,0,202000000,26.5344,4.513,0.3976,13.4737,
603003.SH,¡˙”Ó»º”Õ,2012-09-27,10.6365,10.4776,11.0437,10.0307,10.7259,10108164,107954561,0.0894,0.8403,10.6799,20.0162,545400000,N/A,2181600000,50500000,0,202000000,26.7574,4.5509,0.401,13.587,
603003.SH,¡˙”Ó»º”Õ,2012-09-28,10.7259,10.5769,10.9543,10.5173,10.8252,6998055,75782147,0.0993,0.9259,10.829,13.8575,550450000,N/A,2201800000,50500000,0,202000000,27.0052,4.5931,0.4047,13.7128,
603003.SH,¡˙”Ó»º”Õ,2012-10-08,10.8252,10.7259,11.0238,10.6365,10.9742,6328244,69254171,0.149,1.3761,10.9437,12.5312,558025000,N/A,2232100000,50500000,0,202000000,27.3768,4.6563,0.4103,13.9015,
603003.SH,¡˙”Ó»º”Õ,2012-10-09,10.9742,10.9245,11.4409,10.8848,11.3218,10578949,119493881,0.3476,3.1674,11.2954,20.9484,575700000,N/A,2302800000,50500000,0,202000000,28.244,4.8037,0.4233,14.3418,
603003.SH,¡˙”Ó»º”Õ,2012-10-10,11.3218,11.2324,11.5204,11.0238,11.292,9993626,112852401,-0.0298,-0.2632,11.2924,19.7894,574185000,N/A,2296740000,50500000,0,202000000,28.1696,4.7911,0.4221,14.3041,
603003.SH,¡˙”Ó»º”Õ,2012-10-11,11.292,11.2125,11.2125,10.4776,10.5074,8780288,95880606,-0.7846,-6.9481,10.92,17.3867,534290000,N/A,2137160000,50500000,0,202000000,26.2124,4.4582,0.3928,13.3102,
603003.SH,¡˙”Ó»º”Õ,2012-10-12,10.5074,10.5273,10.706,10.1499,10.3286,5779184,60537401,-0.1788,-1.7013,10.4751,11.4439,525200000,N/A,2100800000,50500000,0,202000000,25.7664,4.3824,0.3861,13.0838,
603003.SH,¡˙”Ó»º”Õ,2012-10-15,10.3286,10.3088,10.5273,10.0307,10.4279,4615486,47824110,0.0993,0.9615,10.3617,9.1396,530250000,N/A,2121000000,50500000,0,202000000,26.0142,4.4245,0.3898,13.2096,
603003.SH,¡˙”Ó»º”Õ,2012-10-16,10.4279,10.3783,10.5471,10.2392,10.2988,4056409,42468252,-0.1291,-1.2381,10.4694,8.0325,523685000,N/A,2094740000,50500000,0,202000000,25.6921,4.3697,0.385,13.046,
603003.SH,¡˙”Ó»º”Õ,2012-10-17,10.2988,10.3981,10.5074,10.279,10.4677,3587164,37638834,0.1688,1.6393,10.4926,7.1033,532270000,N/A,2129080000,50500000,0,202000000,26.1133,4.4414,0.3913,13.2599,
603003.SH,¡˙”Ó»º”Õ,2012-10-18,10.4677,10.3783,10.6961,10.3783,10.5868,5830927,61849803,0.1192,1.1385,10.6072,11.5464,538330000,N/A,2153320000,50500000,0,202000000,26.4106,4.4919,0.3958,13.4108,
603003.SH,¡˙”Ó»º”Õ,2012-10-19,10.5868,10.5372,10.6067,10.3088,10.3286,4277098,44887333,-0.2582,-2.439,10.4948,8.4695,525200000,N/A,2100800000,50500000,0,202000000,25.7664,4.3824,0.3861,13.0838,
603003.SH,¡˙”Ó»º”Õ,2012-10-22,10.3286,10.1995,10.3088,10.0704,10.2293,3857839,39470393,-0.0993,-0.9615,10.2312,7.6393,520150000,N/A,2080600000,50500000,0,202000000,25.5187,4.3402,0.3824,12.9579,
603003.SH,¡˙”Ó»º”Õ,2012-10-23,10.2293,10.2293,10.3783,10.1896,10.2194,2874349,29748748,-0.0099,-0.0971,10.3497,5.6918,519645000,N/A,2078580000,50500000,0,202000000,25.4939,4.336,0.382,12.9454,
603003.SH,¡˙”Ó»º”Õ,2012-10-24,10.2194,10.1201,10.1797,9.9612,9.981,3849712,39055685,-0.2384,-2.3324,10.1451,7.6232,507525000,N/A,2030100000,50500000,0,202000000,24.8993,4.2349,0.3731,12.6434,
603003.SH,¡˙”Ó»º”Õ,2012-10-25,9.981,10.0208,10.13,9.8718,9.9214,3015214,30361783,-0.0596,-0.597,10.0695,5.9707,504495000,N/A,2017980000,50500000,0,202000000,24.7506,4.2096,0.3709,12.5679,
603003.SH,¡˙”Ó»º”Õ,2012-10-26,9.9214,9.9314,9.991,9.5341,9.6334,3642885,35538182,-0.288,-2.9029,9.7555,7.2136,489850000,N/A,1959400000,50500000,0,202000000,24.0321,4.0874,0.3601,12.2031,
603003.SH,¡˙”Ó»º”Õ,2012-10-29,9.6334,9.5441,9.703,9.5341,9.6434,1870516,18107414,0.0099,0.1031,9.6804,3.704,490355000,N/A,1961420000,50500000,0,202000000,24.0569,4.0916,0.3605,12.2157,
603003.SH,¡˙”Ó»º”Õ,2012-10-30,9.6434,9.6732,9.7725,9.6334,9.7129,1899966,18575676,0.0695,0.7209,9.7768,3.7623,493890000,N/A,1975560000,50500000,0,202000000,24.2303,4.1211,0.3631,12.3038,
603003.SH,¡˙”Ó»º”Õ,2012-10-31,9.7129,9.6732,9.6831,9.0971,9.3454,3857949,36231858,-0.3675,-3.7832,9.3915,7.6395,475205000,N/A,1900820000,50500000,0,202000000,23.3136,3.9652,0.3494,11.8383,
603003.SH,¡˙”Ó»º”Õ,2012-11-01,9.3454,9.3156,9.5838,9.2958,9.5341,3246589,31023505,0.1887,2.0191,9.5557,6.4289,484800000,N/A,1939200000,50500000,0,202000000,23.7844,4.0453,0.3564,12.0773,
603003.SH,¡˙”Ó»º”Õ,2012-11-02,9.5341,9.5143,9.6732,9.4547,9.5341,2696605,25922618,0,0,9.6131,5.3398,484800000,N/A,1939200000,50500000,0,202000000,23.7844,4.0453,0.3564,12.0773,
603003.SH,¡˙”Ó»º”Õ,2012-11-05,9.5341,9.5242,9.9612,9.3653,9.9413,5422741,52734288,0.4072,4.2708,9.7247,10.7381,505505000,N/A,2022020000,50500000,0,202000000,24.8002,4.218,0.3716,12.5931,
603003.SH,¡˙”Ó»º”Õ,2012-11-06,9.9413,9.842,9.9711,9.6831,9.7625,4922215,48583230,-0.1788,-1.7982,9.8702,9.747,496415000,N/A,1985660000,50500000,0,202000000,24.3542,4.1422,0.365,12.3667,
603003.SH,¡˙”Ó»º”Õ,2012-11-07,9.7625,9.6732,9.8122,9.5341,9.6632,2498580,24338922,-0.0993,-1.0173,9.7411,4.9477,491365000,N/A,1965460000,50500000,0,202000000,24.1065,4.1,0.3613,12.2409,
603003.SH,¡˙”Ó»º”Õ,2012-11-08,9.6632,9.4547,9.5043,9.1071,9.1369,3336143,31279062,-0.5264,-5.4471,9.3758,6.6062,464600000,N/A,1858400000,50500000,0,202000000,22.7934,3.8767,0.3416,11.5741,
603003.SH,¡˙”Ó»º”Õ,2012-11-09,9.1369,9.1269,9.1965,9.0574,9.1766,1706557,15690544,0.0397,0.4348,9.1943,3.3793,466620000,N/A,1866480000,50500000,0,202000000,22.8925,3.8936,0.3431,11.6244,
603003.SH,¡˙”Ó»º”Õ,2012-11-12,9.1766,9.1468,9.3256,9.0971,9.2958,2076718,19279950,0.1192,1.2987,9.2839,4.1123,472680000,N/A,1890720000,50500000,0,202000000,23.1898,3.9441,0.3475,11.7754,
603003.SH,¡˙”Ó»º”Õ,2012-11-13,9.2958,9.266,9.2858,8.8489,8.8886,2455721,22341509,-0.4072,-4.3803,9.0977,4.8628,451975000,N/A,1807900000,50500000,0,202000000,22.174,3.7714,0.3323,11.2596,
603003.SH,¡˙”Ó»º”Õ,2012-11-14,8.8886,8.829,9.5143,8.8091,9.2163,4303810,39978945,0.3277,3.6872,9.2892,8.5224,468640000,N/A,1874560000,50500000,0,202000000,22.9916,3.9104,0.3445,11.6747,
603003.SH,¡˙”Ó»º”Õ,2012-11-15,9.2163,9.117,9.1766,8.9382,8.968,2575974,23400256,-0.2483,-2.694,9.084,5.1009,456015000,N/A,1824060000,50500000,0,202000000,22.3722,3.8051,0.3353,11.3602,
603003.SH,¡˙”Ó»º”Õ,2012-11-16,8.968,8.9879,9.2958,8.968,9.0872,2682055,24538925,0.1192,1.3289,9.1493,5.311,462075000,N/A,1848300000,50500000,0,202000000,22.6695,3.8556,0.3397,11.5112,
603003.SH,¡˙”Ó»º”Õ,2012-11-19,9.0872,8.9978,9.266,8.9978,9.2461,2354749,21649084,0.1589,1.7486,9.1938,4.6629,470155000,N/A,1880620000,50500000,0,202000000,23.0659,3.9231,0.3457,11.7125,
603003.SH,¡˙”Ó»º”Õ,2012-11-20,9.2461,9.2759,9.3355,9.1071,9.1567,2062102,19112972,-0.0894,-0.9667,9.2687,4.0834,465610000,N/A,1862440000,50500000,0,202000000,22.8429,3.8851,0.3423,11.5992,
603003.SH,¡˙”Ó»º”Õ,2012-11-21,9.1567,9.0673,9.2958,9.0574,9.2759,2505216,23216700,0.1192,1.3015,9.2673,4.9608,471670000,N/A,1886680000,50500000,0,202000000,23.1402,3.9357,0.3468,11.7502,
603003.SH,¡˙”Ó»º”Õ,2012-11-22,9.2759,9.1965,10.1896,9.117,9.9314,14611599,145002779,0.6555,7.0664,9.9238,28.9339,505000000,N/A,2020000000,50500000,0,202000000,24.7754,4.2138,0.3713,12.5805,
603003.SH,¡˙”Ó»º”Õ,2012-11-23,9.9314,9.7427,9.9512,9.703,9.7327,8459579,83440881,-0.1986,-2,9.8635,16.7516,494900000,N/A,1979600000,50500000,0,202000000,24.2799,4.1295,0.3639,12.3289,
603003.SH,¡˙”Ó»º”Õ,2012-11-26,9.7327,9.7129,10.0108,9.6632,9.7228,5618583,55529720,-0.0099,-0.102,9.8832,11.1259,494395000,N/A,1977580000,50500000,0,202000000,24.2551,4.1253,0.3635,12.3163,
603003.SH,¡˙”Ó»º”Õ,2012-11-27,9.7228,9.7327,9.7327,8.7495,8.7694,7172645,65582000,-0.9534,-9.8059,9.1433,14.2033,445915000,N/A,1783660000,50500000,0,202000000,21.8767,3.7208,0.3278,11.1086,
603003.SH,¡˙”Ó»º”Õ,2012-11-28,8.7694,8.5509,8.829,8.2927,8.3721,4733363,40609561,-0.3973,-4.53,8.5794,9.373,425715000,N/A,1702860000,50500000,0,202000000,20.8857,3.5522,0.313,10.6054,
603003.SH,¡˙”Ó»º”Õ,2012-11-29,8.3721,8.4417,8.4814,7.8855,8.0146,3623509,30025197,-0.3575,-4.2705,8.2862,7.1753,407535000,N/A,1630140000,50500000,0,202000000,19.9937,3.4005,0.2996,10.1525,
603003.SH,¡˙”Ó»º”Õ,2012-11-30,8.0146,7.965,8.2728,7.9451,8.1934,2823187,23184094,0.1788,2.2305,8.212,5.5905,416625000,N/A,1666500000,50500000,0,202000000,20.4397,3.4764,0.3063,10.3789,
603003.SH,¡˙”Ó»º”Õ,2012-12-03,8.1934,8.104,8.2232,7.667,7.8359,2898112,23272556,-0.3575,-4.3636,8.0302,5.7388,398445000,N/A,1593780000,50500000,0,202000000,19.5478,3.3247,0.2929,9.926,
603003.SH,¡˙”Ó»º”Õ,2012-12-04,7.8359,7.7564,8.0941,7.7067,8.0643,2807308,22296083,0.2284,2.9151,7.9422,5.559,410060000,N/A,1640240000,50500000,0,202000000,20.1176,3.4216,0.3015,10.2154,
603003.SH,¡˙”Ó»º”Õ,2012-12-05,8.0643,7.955,8.5112,7.955,8.3424,4879855,40821167,0.2781,3.4483,8.3652,9.6631,424200000,N/A,1696800000,50500000,0,202000000,20.8113,3.5396,0.3119,10.5676,
603003.SH,¡˙”Ó»º”Õ,2012-12-06,8.3424,8.3324,8.392,8.1338,8.253,3201378,26544842,-0.0894,-1.0714,8.2917,6.3394,419655000,N/A,1678620000,50500000,0,202000000,20.5884,3.5017,0.3085,10.4544,
603003.SH,¡˙”Ó»º”Õ,2012-12-07,8.253,8.1934,8.5211,8.1934,8.5112,4628129,39203474,0.2582,3.1288,8.4707,9.1646,432785000,N/A,1731140000,50500000,0,202000000,21.2325,3.6112,0.3182,10.7815,
603003.SH,¡˙”Ó»º”Õ,2012-12-10,8.5112,8.4119,8.9084,8.4119,8.7893,6508200,56859628,0.2781,3.2672,8.7366,12.8875,446925000,N/A,1787700000,50500000,0,202000000,21.9262,3.7292,0.3286,11.1338,
603003.SH,¡˙”Ó»º”Õ,2012-12-11,8.7893,8.7595,8.8191,8.5211,8.6006,4591844,40056792,-0.1887,-2.1469,8.7235,9.0928,437330000,N/A,1749320000,50500000,0,202000000,21.4555,3.6492,0.3215,10.8947,
603003.SH,¡˙”Ó»º”Õ,2012-12-12,8.6006,8.6105,8.6602,8.3324,8.5013,3773305,32176875,-0.0993,-1.1547,8.5275,7.4719,432280000,N/A,1729120000,50500000,0,202000000,21.2077,3.607,0.3178,10.7689,
603003.SH,¡˙”Ó»º”Õ,2012-12-13,8.5013,8.4516,8.5608,8.2927,8.3126,2990251,25363516,-0.1887,-2.2196,8.4821,5.9213,422685000,N/A,1690740000,50500000,0,202000000,20.737,3.527,0.3108,10.5299,
603003.SH,¡˙”Ó»º”Õ,2012-12-14,8.3126,8.3126,9.1468,8.253,8.8786,9384066,83317639,0.5661,6.81,8.8786,18.5823,451470000,N/A,1805880000,50500000,0,202000000,22.1492,3.7671,0.3319,11.247,
603003.SH,¡˙”Ó»º”Õ,2012-12-17,8.8786,8.8389,9.1269,8.7595,9.0971,8523667,76635805,0.2185,2.4609,8.9909,16.8785,462580000,N/A,1850320000,50500000,0,202000000,22.6943,3.8599,0.3401,11.5238,
603003.SH,¡˙”Ó»º”Õ,2012-12-18,9.0971,8.9879,9.0872,8.8588,8.9084,5412687,48888215,-0.1887,-2.0742,9.0322,10.7182,452985000,N/A,1811940000,50500000,0,202000000,22.2235,3.7798,0.333,11.2847,
603003.SH,¡˙”Ó»º”Õ,2012-12-19,8.9084,8.8886,9.0773,8.8191,8.9879,4745068,42882929,0.0795,0.8919,9.0374,9.3962,457025000,N/A,1828100000,50500000,0,202000000,22.4217,3.8135,0.336,11.3854,
603003.SH,¡˙”Ó»º”Õ,2012-12-20,8.9879,9.0078,9.7824,9.0078,9.3752,11487583,109098677,0.3873,4.3094,9.4971,22.7477,476720000,N/A,1906880000,50500000,0,202000000,23.388,3.9778,0.3505,11.876,
603003.SH,¡˙”Ó»º”Õ,2012-12-21,9.3752,9.1865,9.7923,9.1667,9.5639,11550789,110008051,0.1887,2.0127,9.5239,22.8728,486315000,N/A,1945260000,50500000,0,202000000,23.8587,4.0579,0.3575,12.1151,
603003.SH,¡˙”Ó»º”Õ,2012-12-24,9.5639,9.4944,9.5639,9.2958,9.4547,5798350,55037056,-0.1092,-1.1423,9.4918,11.4819,480760000,N/A,1923040000,50500000,0,202000000,23.5862,4.0115,0.3535,11.9767,
603003.SH,¡˙”Ó»º”Õ,2012-12-25,9.4547,9.4249,10.1002,9.2461,9.9115,10742830,105339686,0.4568,4.8319,9.8056,21.2729,503990000,N/A,2015960000,50500000,0,202000000,24.7258,4.2054,0.3705,12.5554,
603003.SH,¡˙”Ó»º”Õ,2012-12-26,9.9115,9.8321,10.9046,9.7725,10.6862,15684446,166785144,0.7746,7.8156,10.6338,31.0583,543380000,N/A,2173520000,50500000,0,202000000,26.6583,4.5341,0.3995,13.5367,
603003.SH,¡˙”Ó»º”Õ,2012-12-27,10.6862,10.6762,10.7259,10.0903,10.1598,12146374,127102213,-0.5264,-4.9257,10.4642,24.0522,516615000,N/A,2066460000,50500000,0,202000000,25.3452,4.3107,0.3798,12.8699,
603003.SH,¡˙”Ó»º”Õ,2012-12-28,10.1598,10.1101,10.3584,9.9115,10.1201,7588607,77511562,-0.0397,-0.391,10.2142,15.0269,514595000,N/A,2058380000,50500000,0,202000000,25.2461,4.2939,0.3783,12.8196,
603003.SH,¡˙”Ó»º”Õ,2012-12-31,10.1201,10.0903,10.2293,9.9115,10.1399,5323520,54031753,0.0199,0.1963,10.1496,10.5416,515605000,N/A,2062420000,50500000,0,202000000,25.2957,4.3023,0.3791,12.8447,
603003.SH,¡˙”Ó»º”Õ,2013-01-04,10.1399,10.1896,10.3981,9.9115,10.279,7328474,75326105,0.139,1.3712,10.2786,14.5118,522675000,N/A,2090700000,50500000,0,202000000,35.8375,2.4824,0.269,-9.9952,
603003.SH,¡˙”Ó»º”Õ,2013-01-07,10.279,10.1896,10.2988,10.0307,10.2889,5225671,53580902,0.0099,0.0966,10.2534,10.3479,523180000,N/A,2092720000,50500000,0,202000000,35.8721,2.4848,0.2693,-10.0048,
603003.SH,¡˙”Ó»º”Õ,2013-01-08,10.2889,10.2988,10.7855,10.1399,10.5769,10940749,115677927,0.288,2.7992,10.5731,21.6648,537825000,N/A,2151300000,50500000,0,202000000,36.8762,2.5544,0.2768,-10.2849,
603003.SH,¡˙”Ó»º”Õ,2013-01-09,10.5769,10.5074,10.6961,10.0406,10.2591,7696680,80332717,-0.3178,-3.0047,10.4373,15.241,521665000,N/A,2086660000,50500000,0,202000000,35.7682,2.4776,0.2685,-9.9759,
603003.SH,¡˙”Ó»º”Õ,2013-01-10,10.2591,10.2194,10.2889,10.0208,10.1399,5458429,55786350,-0.1192,-1.1617,10.2202,10.8088,515605000,N/A,2062420000,50500000,0,202000000,35.3527,2.4489,0.2654,-9.86,
603003.SH,¡˙”Ó»º”Õ,2013-01-11,10.1399,10.13,10.2293,9.8321,9.8718,4931975,49882695,-0.2681,-2.6445,10.1141,9.7663,501970000,N/A,2007880000,50500000,0,202000000,34.4178,2.3841,0.2584,-9.5992,
603003.SH,¡˙”Ó»º”Õ,2013-01-14,9.8718,9.7625,10.269,9.7327,10.1995,5560643,56476756,0.3277,3.3199,10.1565,11.0112,518635000,N/A,2074540000,50500000,0,202000000,35.5605,2.4632,0.2669,-9.9179,
603003.SH,¡˙”Ó»º”Õ,2013-01-15,10.1995,10.2095,10.4975,10.2095,10.3981,7420294,77324537,0.1986,1.9474,10.4207,14.6937,528735000,N/A,2114940000,50500000,0,202000000,36.253,2.5112,0.2721,-10.1111,
603003.SH,¡˙”Ó»º”Õ,2013-01-16,10.3981,10.4081,11.0437,10.3286,10.9742,15912875,171949140,0.576,5.5396,10.8057,31.5106,558025000,N/A,2232100000,50500000,0,202000000,38.2612,2.6503,0.2872,-10.6712,
603003.SH,¡˙”Ó»º”Õ,2013-01-17,10.9742,10.9046,10.9046,10.5173,10.5273,7718278,82762077,-0.4469,-4.0724,10.7229,15.2837,535300000,N/A,2141200000,50500000,0,202000000,36.7031,2.5424,0.2755,-10.2366,
603003.SH,¡˙”Ó»º”Õ,2013-01-18,10.5273,10.5471,10.9146,10.5471,10.8252,7825118,84867281,0.2979,2.8302,10.8455,15.4953,550450000,N/A,2201800000,50500000,0,202000000,37.7419,2.6143,0.2833,-10.5263,
603003.SH,¡˙”Ó»º”Õ,2013-01-21,10.8252,10.8252,10.9146,10.5868,10.7755,5420940,58652870,-0.0497,-0.4587,10.8197,10.7345,547925000,N/A,2191700000,50500000,0,202000000,37.5687,2.6024,0.282,-10.478,
603003.SH,¡˙”Ó»º”Õ,2013-01-22,10.7755,10.7457,10.7954,10.3088,10.4776,5210352,55532579,-0.2979,-2.765,10.6581,10.3175,532775000,N/A,2131100000,50500000,0,202000000,36.53,2.5304,0.2742,-10.1883,
603003.SH,¡˙”Ó»º”Õ,2013-01-23,10.4776,10.4279,10.8451,10.3286,10.5769,3979800,42404670,0.0993,0.9479,10.655,7.8808,537825000,N/A,2151300000,50500000,0,202000000,36.8762,2.5544,0.2768,-10.2849,
