´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600062.SH,»ªÈóË«º×,1997-05-22,N/A,2.3372,2.8359,2.3178,2.6976,25824000,358696977,N/A,N/A,13.8901,61.0496,585855000,N/A,2035950000,42300000,0,147000000,40.1864,19.2408,9.7673,N/A,
600062.SH,»ªÈóË«º×,1997-05-23,2.6976,2.7268,2.9683,2.7229,2.9664,15761400,234428797,0.2688,9.9639,14.8736,37.261,644229000,N/A,2238810000,42300000,0,147000000,44.1905,21.1579,10.7405,N/A,
600062.SH,»ªÈóË«º×,1997-05-26,2.9664,3.0676,3.1066,2.7463,3.0735,12797900,194619320,0.1071,3.6113,15.2071,30.2551,667494000,N/A,2319660000,42300000,0,147000000,45.7864,21.922,11.1284,N/A,
600062.SH,»ªÈóË«º×,1997-05-27,3.0735,3.093,3.0949,2.9216,2.9897,6333400,97414853,-0.0838,-2.725,15.3811,14.9726,649305000,N/A,2256450000,42300000,0,147000000,44.5387,21.3247,10.8252,N/A,
600062.SH,»ªÈóË«º×,1997-05-28,2.9897,2.9605,3.0228,2.8729,2.941,5641100,85021512,-0.0487,-1.6287,15.0718,13.3359,638730000,N/A,2219700000,42300000,0,147000000,43.8133,20.9774,10.6489,N/A,
600062.SH,»ªÈóË«º×,1997-05-29,2.941,2.9391,3.1163,2.8923,2.9605,5097900,79091779,0.0195,0.6623,15.5146,12.0518,642960000,N/A,2234400000,42300000,0,147000000,44.1035,21.1163,10.7194,N/A,
600062.SH,»ªÈóË«º×,1997-05-30,2.9605,2.9605,2.9995,2.8923,2.9975,2840800,42991472,0.037,1.25,15.1336,6.7158,650997000,N/A,2262330000,42300000,0,147000000,44.6548,21.3802,10.8534,N/A,
600062.SH,»ªÈóË«º×,1997-06-02,2.9975,3.0774,3.2137,3.0248,3.2098,8133900,130882492,0.2123,7.0825,16.091,19.2291,697104000,N/A,2422560000,42300000,0,147000000,47.8175,22.8945,11.6221,N/A,
600062.SH,»ªÈóË«º×,1997-06-03,3.2098,3.2137,3.3306,3.1163,3.1514,6748600,111055132,-0.0584,-1.8204,16.456,15.9541,684414000,N/A,2378460000,42300000,0,147000000,46.947,22.4777,11.4105,N/A,
600062.SH,»ªÈóË«º×,1997-06-04,3.1514,3.1455,3.1942,3.0774,3.1124,4099000,65633672,-0.039,-1.2361,16.0121,9.6903,675954000,N/A,2349060000,42300000,0,147000000,46.3667,22.1999,11.2695,N/A,
600062.SH,»ªÈóË«º×,1997-06-05,3.1124,3.1124,3.1709,3.0735,3.1027,3247400,51929980,-0.0097,-0.3129,15.9912,7.6771,673839000,N/A,2341710000,42300000,0,147000000,46.2216,22.1304,11.2342,N/A,
600062.SH,»ªÈóË«º×,1997-06-06,3.1027,2.8436,2.9995,2.793,2.8534,4523300,67210559,-0.2493,-8.0352,14.8587,10.6934,619695000,N/A,2153550000,42300000,0,147000000,42.5076,20.3522,10.3315,N/A,
600062.SH,»ªÈóË«º×,1997-06-09,2.8534,2.8826,2.8982,2.7463,2.8086,1336300,19245677,-0.0448,-1.57,14.4022,3.1591,609966000,N/A,2119740000,42300000,0,147000000,41.8403,20.0327,10.1693,N/A,
600062.SH,»ªÈóË«º×,1997-06-10,2.8086,2.8086,2.8631,2.6976,2.7034,960100,13680865,-0.1052,-3.7448,14.2494,2.2697,587124000,N/A,2040360000,42300000,0,147000000,40.2734,19.2825,9.7885,N/A,
600062.SH,»ªÈóË«º×,1997-06-11,2.7034,2.7034,2.7229,2.5223,2.6995,1689100,22546538,-0.0039,-0.1441,13.3483,3.9931,586278000,N/A,2037420000,42300000,0,147000000,40.2154,19.2547,9.7744,N/A,
600062.SH,»ªÈóË«º×,1997-06-12,2.6995,2.6976,2.719,2.5924,2.6236,1391800,18882410,-0.076,-2.8139,13.5669,3.2903,569781000,N/A,1980090000,42300000,0,147000000,39.0838,18.7129,9.4993,N/A,
600062.SH,»ªÈóË«º×,1997-06-13,2.6236,2.4931,2.7463,2.4775,2.7307,1948800,26486140,0.1071,4.0831,13.591,4.6071,593046000,N/A,2060940000,42300000,0,147000000,40.6797,19.477,9.8872,N/A,
600062.SH,»ªÈóË«º×,1997-06-16,2.7307,2.7657,2.8242,2.7326,2.7657,1726600,24585713,0.0351,1.2839,14.2394,4.0818,600660000,N/A,2087400000,42300000,0,147000000,41.2019,19.727,10.0142,N/A,
600062.SH,»ªÈóË«º×,1997-06-17,2.7657,2.7657,2.7657,2.6839,2.6956,860900,11992656,-0.0701,-2.5352,13.9304,2.0352,585432000,N/A,2034480000,42300000,0,147000000,40.1574,19.2269,9.7603,N/A,
600062.SH,»ªÈóË«º×,1997-06-18,2.6956,2.7073,2.7268,2.6489,2.6839,717300,9891436,-0.0117,-0.4335,13.7898,1.6957,582894000,N/A,2025660000,42300000,0,147000000,39.9833,19.1436,9.718,N/A,
600062.SH,»ªÈóË«º×,1997-06-19,2.6839,2.6839,2.7073,2.6099,2.6119,725400,9863013,-0.0721,-2.6851,13.5967,1.7149,567243000,N/A,1971270000,42300000,0,147000000,38.9097,18.6296,9.457,N/A,
600062.SH,»ªÈóË«º×,1997-06-20,2.6119,2.6391,2.7852,2.6294,2.7521,1008700,14062819,0.1402,5.3691,13.9415,2.3846,597699000,N/A,2077110000,42300000,0,147000000,40.9988,19.6298,9.9648,N/A,
600062.SH,»ªÈóË«º×,1997-06-23,2.7521,2.7852,2.8398,2.6684,2.7034,1551900,21809264,-0.0487,-1.7693,14.0533,3.6688,587124000,N/A,2040360000,42300000,0,147000000,40.2734,19.2825,9.7885,N/A,
600062.SH,»ªÈóË«º×,1997-06-24,2.7034,2.719,2.795,2.6995,2.7521,960700,13524688,0.0487,1.8012,14.078,2.2712,597699000,N/A,2077110000,42300000,0,147000000,40.9988,19.6298,9.9648,N/A,
600062.SH,»ªÈóË«º×,1997-06-25,2.7521,2.7579,2.7657,2.6781,2.6878,958000,13338362,-0.0643,-2.3355,13.9231,2.2648,583740000,N/A,2028600000,42300000,0,147000000,40.0413,19.1714,9.7321,N/A,
600062.SH,»ªÈóË«º×,1997-06-26,2.6878,2.6878,2.6878,2.6294,2.643,999300,13594983,-0.0448,-1.6667,13.6045,2.3624,574011000,N/A,1994790000,42300000,0,147000000,39.374,18.8518,9.5699,N/A,
600062.SH,»ªÈóË«º×,1997-06-27,2.643,2.6313,2.6664,2.532,2.5418,1376600,18234428,-0.1013,-3.832,13.246,3.2544,552015000,N/A,1918350000,42300000,0,147000000,37.8652,18.1294,9.2031,N/A,
600062.SH,»ªÈóË«º×,1997-07-02,2.5418,2.5418,2.5807,2.2886,2.3743,951000,11833312,-0.1675,-6.59,12.443,2.2482,515637000,N/A,1791930000,42300000,0,147000000,35.3698,16.9347,8.5967,N/A,
600062.SH,»ªÈóË«º×,1997-07-03,2.3743,2.3743,2.4872,2.2496,2.3567,1053300,12814543,-0.0175,-0.7383,12.1661,2.4901,511830000,N/A,1778700000,42300000,0,147000000,35.1087,16.8097,8.5332,N/A,
600062.SH,»ªÈóË«º×,1997-07-04,2.3567,2.3372,2.4541,2.3197,2.3957,749500,9239355,0.039,1.6529,12.3274,1.7719,520290000,N/A,1808100000,42300000,0,147000000,35.689,17.0875,8.6742,N/A,
600062.SH,»ªÈóË«º×,1997-07-07,2.3957,2.3996,2.4152,2.2243,2.2282,867400,10311384,-0.1675,-6.9919,11.8877,2.0506,483912000,N/A,1681680000,42300000,0,147000000,33.1937,15.8928,8.0677,N/A,
600062.SH,»ªÈóË«º×,1997-07-08,2.2282,2.2282,2.3119,2.1425,2.271,706400,8065295,0.0428,1.9231,11.4175,1.67,493218000,N/A,1714020000,42300000,0,147000000,33.832,16.1984,8.2229,N/A,
600062.SH,»ªÈóË«º×,1997-07-09,2.271,2.2866,2.2866,2.2204,2.2632,517800,5978706,-0.0078,-0.3431,11.5464,1.2241,491526000,N/A,1708140000,42300000,0,147000000,33.7159,16.1428,8.1947,N/A,
600062.SH,»ªÈóË«º×,1997-07-10,2.2632,2.2399,2.2886,2.2204,2.2301,528900,6116035,-0.0331,-1.463,11.5637,1.2504,484335000,N/A,1683150000,42300000,0,147000000,33.2227,15.9067,8.0748,N/A,
