代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600155.SH,宝硕股份,1998-09-18,N/A,4.2738,4.5914,4.1461,4.3809,27171100,349027515,N/A,N/A,12.8455,60.3802,571050000,N/A,2538000000,45000000,0,200000000,45.4819,12.0654,5.1067,N/A,
600155.SH,宝硕股份,1998-09-21,4.3809,4.3015,4.4464,4.008,4.336,11030500,133440767,-0.0449,-1.0244,12.0974,24.5122,565200000,N/A,2512000000,45000000,0,200000000,45.016,11.9418,5.0544,N/A,
600155.SH,宝硕股份,1998-09-22,4.336,4.2807,4.3291,4.1254,4.191,5015700,61080022,-0.145,-3.3439,12.1778,11.146,546300000,N/A,2428000000,45000000,0,200000000,43.5106,11.5425,4.8854,N/A,
600155.SH,宝硕股份,1998-09-23,4.191,4.1772,4.2117,4.0667,4.1081,4065600,48427941,-0.0829,-1.9769,11.9116,9.0347,535500000,N/A,2380000000,45000000,0,200000000,42.6505,11.3143,4.7888,N/A,
600155.SH,宝硕股份,1998-09-24,4.1081,4.1081,4.2082,4.0115,4.1427,3641600,43512320,0.0345,0.8403,11.9487,8.0924,540000000,N/A,2400000000,45000000,0,200000000,43.0089,11.4094,4.8291,N/A,
600155.SH,宝硕股份,1998-09-25,4.1427,4.1254,4.1703,4.0218,4.0736,2456600,28953200,-0.069,-1.6667,11.7859,5.4591,531000000,N/A,2360000000,45000000,0,200000000,42.2921,11.2192,4.7486,N/A,
600155.SH,宝硕股份,1998-09-28,4.0736,4.0736,4.2117,4.0149,4.0805,2598400,31019531,0.0069,0.1695,11.9379,5.7742,531900000,N/A,2364000000,45000000,0,200000000,42.3637,11.2382,4.7566,N/A,
600155.SH,宝硕股份,1998-09-29,4.0805,4.0667,4.1427,4.0184,4.0909,1641500,19308216,0.0104,0.2538,11.7625,3.6478,533250000,N/A,2370000000,45000000,0,200000000,42.4713,11.2668,4.7687,N/A,
600155.SH,宝硕股份,1998-09-30,4.0909,4.0909,4.1703,4.0771,4.1185,1679400,20098276,0.0276,0.6751,11.9675,3.732,536850000,N/A,2386000000,45000000,0,200000000,42.758,11.3428,4.8009,N/A,
600155.SH,宝硕股份,1998-10-05,4.1185,4.1254,4.1703,4.0391,4.1461,1288500,15332921,0.0276,0.6706,11.8998,2.8633,540450000,N/A,2402000000,45000000,0,200000000,43.0447,11.4189,4.8331,N/A,
600155.SH,宝硕股份,1998-10-06,4.1461,4.1427,4.2773,4.1047,4.1427,2700500,32911956,-0.0035,-0.0833,12.1874,6.0011,540000000,N/A,2400000000,45000000,0,200000000,43.0089,11.4094,4.8291,N/A,
600155.SH,宝硕股份,1998-10-07,4.1427,4.1461,4.1979,4.1185,4.1979,1698900,20496393,0.0552,1.3333,12.0645,3.7753,547200000,N/A,2432000000,45000000,0,200000000,43.5823,11.5615,4.8935,N/A,
