´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600090.SH,Æ¡¾Æ»¨,1997-06-16,N/A,2.2457,2.5259,2.2457,2.3725,13562300,155091381,N/A,N/A,11.4355,45.2077,348000000,N/A,928000000,30000000,0,80000000,81.4747,11.511,9.7163,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-17,2.3725,2.2907,2.3296,2.1353,2.1353,4101200,44383792,-0.2373,-10,10.8221,13.6707,313200000,N/A,835200000,30000000,0,80000000,73.3272,10.3599,8.7447,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-18,2.1353,2.0964,2.1067,1.9839,2.0003,2656300,26546013,-0.135,-6.3218,9.9936,8.8543,293400000,N/A,782400000,30000000,0,80000000,68.6916,9.705,8.1919,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-19,2.0003,1.9839,1.9839,1.8469,1.8714,1702400,16022354,-0.1289,-6.4417,9.4116,5.6747,274500000,N/A,732000000,30000000,0,80000000,64.2667,9.0798,7.6642,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-20,1.8714,1.8714,2.0514,1.8714,2.0248,1682500,16404418,0.1534,8.1967,9.75,5.6083,297000000,N/A,792000000,30000000,0,80000000,69.5344,9.8241,8.2924,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-23,2.0248,2.0555,2.0862,1.9226,1.9471,1818500,17660313,-0.0777,-3.8384,9.7115,6.0617,285600000,N/A,761600000,30000000,0,80000000,66.8654,9.447,7.9741,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-24,1.9471,1.9471,2.0044,1.9062,1.9553,928600,8876375,0.0082,0.4202,9.5589,3.0953,286800000,N/A,764800000,30000000,0,80000000,67.1464,9.4867,8.0076,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-25,1.9553,1.943,1.9635,1.9042,1.9083,705300,6633526,-0.047,-2.4059,9.4053,2.351,279900000,N/A,746400000,30000000,0,80000000,65.5309,9.2584,7.8149,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-26,1.9083,1.9226,1.9226,1.8714,1.8919,933500,8616289,-0.0164,-0.8574,9.2301,3.1117,277500000,N/A,740000000,30000000,0,80000000,64.969,9.1791,7.7479,N/A,
600090.SH,Æ¡¾Æ»¨,1997-06-27,1.8919,1.898,1.9226,1.7794,1.7999,789200,7063954,-0.092,-4.8649,8.9508,2.6307,264000000,N/A,704000000,30000000,0,80000000,61.8084,8.7325,7.371,N/A,
