´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600666.SH,°ÂÈðµÂ,1993-07-12,N/A,2.1047,2.2304,1.9945,2.0623,3336700,49647000,N/A,N/A,14.8791,19.3994,251120000,N/A,957906000,17200000,0,65610000,81.7696,14.5349,7.6419,N/A,
600666.SH,°ÂÈðµÂ,1993-07-13,2.0623,2.1188,2.1894,2.0199,2.0948,1388500,20698000,0.0325,1.5753,14.9067,8.0727,255076000,N/A,972996300,17200000,0,65610000,83.0577,14.7638,7.7623,N/A,
600666.SH,°ÂÈðµÂ,1993-07-14,2.0948,2.1047,2.1117,1.8674,1.8857,999900,13930000,-0.2091,-9.9798,13.9314,5.8134,229620000,N/A,875893500,17200000,0,65610000,74.7688,13.2904,6.9877,N/A,
600666.SH,°ÂÈðµÂ,1993-07-15,1.8857,1.8787,1.9465,1.8094,1.8292,836300,10953000,-0.0565,-2.9963,13.097,4.8622,222740000,N/A,849649500,17200000,0,65610000,72.5285,12.8922,6.7783,N/A,
600666.SH,°ÂÈðµÂ,1993-07-16,1.8292,1.8292,2.0905,1.8109,1.9507,2776800,38010000,0.1215,6.6409,13.6884,16.1442,237532000,N/A,906074100,17200000,0,65610000,77.3451,13.7484,7.2284,N/A,
600666.SH,°ÂÈðµÂ,1993-07-19,1.9507,1.9422,1.9775,1.8575,1.8758,750800,10116000,-0.0749,-3.8378,13.4736,4.3651,228416000,N/A,871300800,17200000,0,65610000,74.3767,13.2208,6.951,N/A,
600666.SH,°ÂÈðµÂ,1993-07-20,1.8758,1.8645,1.8772,1.777,1.7868,1116400,14298000,-0.089,-4.744,12.8072,6.4907,217580000,N/A,829966500,17200000,0,65610000,70.8483,12.5936,6.6213,N/A,
600666.SH,°ÂÈðµÂ,1993-07-21,1.7868,1.7798,1.8504,1.7798,1.8052,373400,4793000,0.0184,1.0277,12.8361,2.1709,219816000,N/A,838495800,17200000,0,65610000,71.5764,12.723,6.6893,N/A,
600666.SH,°ÂÈðµÂ,1993-07-22,1.8052,1.7812,1.8335,1.7628,1.7939,351300,4433000,-0.0113,-0.626,12.6188,2.0424,218440000,N/A,833247000,17200000,0,65610000,71.1283,12.6433,6.6474,N/A,
600666.SH,°ÂÈðµÂ,1993-07-23,1.7939,1.8236,1.8236,1.7798,1.7897,415900,5293000,-0.0042,-0.2362,12.7266,2.418,217924000,N/A,831278700,17200000,0,65610000,70.9603,12.6135,6.6317,N/A,
