´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600789.SH,Â³¿¹Ò½Ò©,1997-02-26,N/A,6.0559,6.3398,5.9613,6.0228,53135000,682170000,N/A,N/A,12.8384,66.4188,1018400000,N/A,3801814500,80000000,0,298650000,44.353,9.4608,6.3627,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-02-27,6.0228,6.0086,6.0464,5.8903,5.9139,11028000,138600000,-0.1088,-1.8068,12.568,13.785,1000000000,N/A,3733125000,80000000,0,298650000,43.5517,9.2899,6.2477,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-02-28,5.9139,5.9045,5.9045,5.7152,5.843,6347700,77905000,-0.071,-1.2,12.2729,7.9346,988000000,N/A,3688327500,80000000,0,298650000,43.0291,9.1784,6.1727,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-03,5.843,5.8146,6.0559,5.7767,5.9707,5251200,66364912,0.1277,2.1862,12.638,6.564,1009600000,N/A,3768963000,80000000,0,298650000,43.9698,9.379,6.3077,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-04,5.9707,5.9613,5.9944,5.8477,5.9139,4128900,51528211,-0.0568,-0.9509,12.4799,5.1611,1000000000,N/A,3733125000,80000000,0,298650000,43.5517,9.2899,6.2477,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-05,5.9139,5.9139,6.2215,5.8666,6.0086,6711700,85976128,0.0946,1.6,12.8099,8.3896,1016000000,N/A,3792855000,80000000,0,298650000,44.2485,9.4385,6.3477,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-06,6.0086,5.9991,6.1127,5.9849,6.0464,4332100,55462570,0.0378,0.6299,12.8027,5.4151,1022400000,N/A,3816747000,80000000,0,298650000,44.5272,9.498,6.3877,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-07,6.0464,6.0464,6.0559,5.9849,6.0086,3346100,42563237,-0.0378,-0.626,12.7203,4.1826,1016000000,N/A,3792855000,80000000,0,298650000,44.2485,9.4385,6.3477,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-10,6.0086,6.0086,6.0795,5.9755,6.0322,3532200,44999540,0.0237,0.3937,12.7398,4.4152,1020000000,N/A,3807787500,80000000,0,298650000,44.4227,9.4757,6.3727,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-11,6.0322,6.0322,6.1884,5.9613,6.1221,5309400,68271572,0.0899,1.4902,12.8586,6.6367,1035200000,N/A,3864531000,80000000,0,298650000,45.0847,9.6169,6.4676,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-12,6.1221,6.1458,6.2593,6.0559,6.1742,7597900,98876001,0.052,0.8501,13.0136,9.4974,1044000000,N/A,3897382500,80000000,0,298650000,45.4679,9.6986,6.5226,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-13,6.1742,6.1742,6.1978,6.0038,6.0322,3764700,48322330,-0.1419,-2.2989,12.8356,4.7059,1020000000,N/A,3807787500,80000000,0,298650000,44.4227,9.4757,6.3727,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-14,6.0322,5.9849,6.0559,5.9423,5.9849,3263500,41297449,-0.0473,-0.7843,12.6543,4.0794,1012000000,N/A,3777922500,80000000,0,298650000,44.0743,9.4013,6.3227,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-17,5.9849,6.0559,6.089,5.9896,6.0511,4257000,54221465,0.0662,1.1067,12.737,5.3213,1023200000,N/A,3819733500,80000000,0,298650000,44.5621,9.5054,6.3927,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-18,6.0511,6.0559,6.1174,5.9376,6.0275,4660300,59339370,-0.0237,-0.3909,12.733,5.8254,1019200000,N/A,3804801000,80000000,0,298650000,44.3879,9.4682,6.3677,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-19,6.0275,6.0559,6.6236,6.0086,6.5101,13103200,178252761,0.4826,8.0063,13.6038,16.379,1100800000,N/A,4109424000,80000000,0,298650000,47.9417,10.2263,6.8775,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-20,6.5101,6.5053,6.6094,6.1127,6.1978,7367400,99870158,-0.3123,-4.7965,13.5557,9.2092,1048000000,N/A,3912315000,80000000,0,298650000,45.6422,9.7358,6.5476,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-21,6.1978,5.9991,6.0086,5.578,5.9565,6250300,77454320,-0.2413,-3.8931,12.3921,7.8129,1007200000,N/A,3760003500,80000000,0,298650000,43.8652,9.3568,6.2927,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-24,5.9565,5.9139,5.9518,5.6774,5.7767,7051000,85943528,-0.1798,-3.0183,12.1888,8.8137,976800000,N/A,3646516500,80000000,0,298650000,42.5413,9.0743,6.1028,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-25,5.7767,5.772,5.9376,5.6537,5.8572,4061600,49719169,0.0804,1.3923,12.2413,5.077,990400000,N/A,3697287000,80000000,0,298650000,43.1336,9.2007,6.1877,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-26,5.8572,5.8572,5.9045,5.7484,5.8004,2323900,28471705,-0.0568,-0.9693,12.2517,2.9049,980800000,N/A,3661449000,80000000,0,298650000,42.7155,9.1115,6.1278,N/A,
600789.SH,Â³¿¹Ò½Ò©,1997-03-27,5.8004,5.8004,5.8524,5.701,5.7436,2250700,27396120,-0.0568,-0.9788,12.1723,2.8134,971200000,N/A,3625611000,80000000,0,298650000,42.2974,9.0223,6.0678,N/A,
