¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600276.SH,∫„»“Ω“©,2000-10-18,N/A,1.3733,1.4535,1.3539,1.4152,27193000,748996054,N/A,N/A,27.5437,67.9825,1108000000,N/A,3679945000,40000000,0,132850000,71.6884,22.9381,8.8903,60.717,
600276.SH,∫„»“Ω“©,2000-10-19,1.4152,1.4106,1.4403,1.38,1.3902,7747600,214900952,-0.025,-1.769,27.7377,19.369,1088400000,N/A,3614848500,40000000,0,132850000,70.4203,22.5323,8.733,59.6429,
600276.SH,∫„»“Ω“©,2000-10-20,1.3902,1.3784,1.4244,1.3437,1.4178,5119500,138248375,0.0276,1.9846,27.0043,12.7988,1110000000,N/A,3686587500,40000000,0,132850000,71.8179,22.9795,8.9063,60.8266,
600276.SH,∫„»“Ω“©,2000-10-23,1.4178,1.4244,1.4351,1.3999,1.4254,2143700,59486626,0.0077,0.5405,27.7495,5.3593,1116000000,N/A,3706515000,40000000,0,132850000,72.2061,23.1037,8.9545,61.1554,
600276.SH,∫„»“Ω“©,2000-10-24,1.4254,1.4295,1.4592,1.4106,1.4449,2655900,74935642,0.0194,1.362,28.2148,6.6397,1131200000,N/A,3756998000,40000000,0,132850000,73.1895,23.4183,9.0764,61.9883,
600276.SH,∫„»“Ω“©,2000-10-25,1.4449,1.4311,1.4791,1.4254,1.4254,3596400,102213937,-0.0194,-1.3437,28.4212,8.991,1116000000,N/A,3706515000,40000000,0,132850000,72.2061,23.1037,8.9545,61.1554,
600276.SH,∫„»“Ω“©,2000-10-26,1.4254,1.4295,1.4357,1.4106,1.4168,1486700,41407743,-0.0087,-0.6093,27.8521,3.7167,1109200000,N/A,3683930500,40000000,0,132850000,71.7661,22.9629,8.8999,60.7827,
600276.SH,∫„»“Ω“©,2000-10-27,1.4168,1.4203,1.4709,1.4178,1.4535,2041100,57890751,0.0368,2.5965,28.3625,5.1028,1138000000,N/A,3779582500,40000000,0,132850000,73.6295,23.5591,9.131,62.3609,
600276.SH,∫„»“Ω“©,2000-10-30,1.4535,1.4541,1.4556,1.4193,1.4346,1139900,31942502,-0.0189,-1.3005,28.0222,2.8497,1123200000,N/A,3730428000,40000000,0,132850000,72.6719,23.2527,9.0122,61.5499,
600276.SH,∫„»“Ω“©,2000-10-31,1.4346,1.4321,1.4397,1.4106,1.4147,1310500,36514079,-0.0199,-1.3889,27.8627,3.2763,1107600000,N/A,3678616500,40000000,0,132850000,71.6626,22.9298,8.8871,60.695,
600276.SH,∫„»“Ω“©,2000-11-01,1.4147,1.4127,1.4351,1.405,1.4306,1549300,43018501,0.0158,1.1195,27.7664,3.8733,1120000000,N/A,3719800000,40000000,0,132850000,72.4649,23.1865,8.9865,61.3746,
600276.SH,∫„»“Ω“©,2000-11-02,1.4306,1.4346,1.4535,1.4203,1.4495,1338500,37739147,0.0189,1.3214,28.1951,3.3462,1134800000,N/A,3768954500,40000000,0,132850000,73.4224,23.4929,9.1053,62.1856,
600276.SH,∫„»“Ω“©,2000-11-03,1.4495,1.4331,1.4535,1.428,1.4367,757600,21330207,-0.0128,-0.8812,28.155,1.894,1124800000,N/A,3735742000,40000000,0,132850000,72.7754,23.2859,9.0251,61.6376,
600276.SH,∫„»“Ω“©,2000-11-06,1.4367,1.4382,1.474,1.4254,1.4643,1171200,33437132,0.0276,1.9203,28.5495,2.928,1146400000,N/A,3807481000,40000000,0,132850000,74.173,23.733,9.1984,62.8212,
600276.SH,∫„»“Ω“©,2000-11-07,1.4643,1.4755,1.5011,1.4612,1.4868,1563500,45456988,0.0225,1.5352,29.0739,3.9087,1164000000,N/A,3865935000,40000000,0,132850000,75.3117,24.0974,9.3396,63.7857,
600276.SH,∫„»“Ω“©,2000-11-08,1.4868,1.4919,1.5092,1.4827,1.5062,1729800,50711847,0.0194,1.3058,29.3166,4.3245,1179200000,N/A,3916418000,40000000,0,132850000,76.2951,24.4121,9.4615,64.6186,
600276.SH,∫„»“Ω“©,2000-11-09,1.5062,1.5011,1.5123,1.4827,1.4919,1327800,38995629,-0.0143,-0.9498,29.3686,3.3195,1168000000,N/A,3879220000,40000000,0,132850000,75.5705,24.1802,9.3717,64.0049,
600276.SH,∫„»“Ω“©,2000-11-10,1.4919,1.497,1.5057,1.4868,1.5051,1298600,37987359,0.0133,0.8904,29.2525,3.2465,1178400000,N/A,3913761000,40000000,0,132850000,76.2434,24.3955,9.4551,64.5748,
600276.SH,∫„»“Ω“©,2000-11-13,1.5051,1.5072,1.5143,1.4929,1.4929,1293100,37918268,-0.0123,-0.8147,29.3235,3.2328,1168800000,N/A,3881877000,40000000,0,132850000,75.6223,24.1968,9.3781,64.0487,
600276.SH,∫„»“Ω“©,2000-11-14,1.4929,1.4822,1.5373,1.4745,1.5353,1540400,45434346,0.0424,2.8405,29.4952,3.851,1202000000,N/A,3992142500,40000000,0,132850000,77.7703,24.8841,9.6445,65.868,
600276.SH,∫„»“Ω“©,2000-11-15,1.5353,1.5353,1.594,1.5251,1.5394,2098100,63989830,0.0041,0.2662,30.4989,5.2452,1205200000,N/A,4002770500,40000000,0,132850000,77.9774,24.9503,9.6702,66.0434,
600276.SH,∫„»“Ω“©,2000-11-16,1.5394,1.5588,1.5593,1.5327,1.5373,1031500,31156437,-0.002,-0.1328,30.205,2.5788,1203600000,N/A,3997456500,40000000,0,132850000,77.8738,24.9172,9.6573,65.9557,
600276.SH,∫„»“Ω“©,2000-11-17,1.5373,1.543,1.5486,1.5235,1.5276,802100,24040236,-0.0097,-0.6314,29.9716,2.0053,1196000000,N/A,3972215000,40000000,0,132850000,77.3821,24.7599,9.5963,65.5393,
