´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600305.SH,ºãË³´×Òµ,2001-02-06,N/A,5.9857,5.9857,5.4477,5.6722,22327444,350907234,N/A,N/A,15.7164,55.8186,636800000,N/A,2024228000,40000000,0,127150000,114.999,20.3272,14.1444,2007.6191,
600305.SH,ºãË³´×Òµ,2001-02-07,5.6722,5.6365,5.6436,5.4584,5.4976,4001939,62185965,-0.1746,-3.0779,15.539,10.0048,617200000,N/A,1961924500,40000000,0,127150000,111.4595,19.7016,13.709,1945.8268,
600305.SH,ºãË³´×Òµ,2001-02-08,5.4976,5.4976,5.7684,5.4904,5.5866,5034177,79712411,0.0891,1.6202,15.8342,12.5854,627200000,N/A,1993712000,40000000,0,127150000,113.2654,20.0208,13.9311,1977.3535,
600305.SH,ºãË³´×Òµ,2001-02-09,5.5866,5.6971,5.7434,5.5973,5.6294,3543857,56455189,0.0428,0.7653,15.9304,8.8596,632000000,N/A,2008970000,40000000,0,127150000,114.1322,20.174,14.0377,1992.4863,
600305.SH,ºãË³´×Òµ,2001-02-12,5.6294,5.6722,5.7363,5.6223,5.7149,2616148,41817260,0.0855,1.519,15.9843,6.5404,641600000,N/A,2039486000,40000000,0,127150000,115.8659,20.4805,14.251,2022.752,
600305.SH,ºãË³´×Òµ,2001-02-13,5.7149,5.7256,5.8004,5.6543,5.6935,2305579,36968262,-0.0214,-0.3741,16.0343,5.7639,639200000,N/A,2031857000,40000000,0,127150000,115.4324,20.4038,14.1977,2015.1855,
600305.SH,ºãË³´×Òµ,2001-02-14,5.6935,5.665,5.7149,5.6223,5.633,1314598,20878928,-0.0606,-1.0638,15.8824,3.2865,632400000,N/A,2010241500,40000000,0,127150000,114.2044,20.1868,14.0466,1993.7473,
600305.SH,ºãË³´×Òµ,2001-02-15,5.633,5.6472,5.69,5.5581,5.576,998122,15714393,-0.057,-1.012,15.744,2.4953,626000000,N/A,1989897500,40000000,0,127150000,113.0487,19.9825,13.9045,1973.5703,
600305.SH,ºãË³´×Òµ,2001-02-16,5.576,5.5225,5.6258,5.4869,5.6223,1214515,18906963,0.0463,0.8307,15.5675,3.0363,631200000,N/A,2006427000,40000000,0,127150000,113.9877,20.1485,14.02,1989.9641,
600305.SH,ºãË³´×Òµ,2001-02-19,5.6223,5.6223,5.7113,5.5617,5.665,1179328,18769797,0.0428,0.7605,15.9157,2.9483,636000000,N/A,2021685000,40000000,0,127150000,114.8546,20.3017,14.1266,2005.0969,
600305.SH,ºãË³´×Òµ,2001-02-20,5.665,5.6472,5.7648,5.633,5.665,1756232,28101449,0,0,16.001,4.3906,636000000,N/A,2021685000,40000000,0,127150000,114.8546,20.3017,14.1266,2005.0969,
600305.SH,ºãË³´×Òµ,2001-02-21,5.665,5.6472,5.665,5.5439,5.5653,1104240,17323092,-0.0998,-1.761,15.6878,2.7606,624800000,N/A,1986083000,40000000,0,127150000,112.832,19.9442,13.8778,1969.7871,
600305.SH,ºãË³´×Òµ,2001-02-22,5.5653,5.551,5.7078,5.5403,5.6579,958813,15244858,0.0926,1.6645,15.8997,2.397,635200000,N/A,2019142000,40000000,0,127150000,114.7101,20.2762,14.1088,2002.5748,
600305.SH,ºãË³´×Òµ,2001-02-23,5.6579,5.6686,5.836,5.6365,5.8289,2530207,41011068,0.171,3.0227,16.2086,6.3255,654400000,N/A,2080174000,40000000,0,127150000,118.1774,20.889,14.5353,2063.106,
600305.SH,ºãË³´×Òµ,2001-02-26,5.8289,5.8289,5.9144,5.7007,5.8467,2808715,46093298,0.0178,0.3056,16.4108,7.0218,656400000,N/A,2086531500,40000000,0,127150000,118.5386,20.9529,14.5797,2069.4114,
600305.SH,ºãË³´×Òµ,2001-02-27,5.8467,5.9821,5.9821,5.7897,5.8645,1465510,24122339,0.0178,0.3047,16.46,3.6638,658400000,N/A,2092889000,40000000,0,127150000,118.8997,21.0167,14.6241,2075.7168,
600305.SH,ºãË³´×Òµ,2001-02-28,5.8645,5.8645,5.8752,5.8004,5.836,807918,13234539,-0.0285,-0.486,16.381,2.0198,655200000,N/A,2082717000,40000000,0,127150000,118.3219,20.9146,14.5531,2065.6282,
600305.SH,ºãË³´×Òµ,2001-03-01,5.836,5.8289,5.9501,5.8111,5.9322,1454350,24085248,0.0962,1.6484,16.5608,3.6359,666000000,N/A,2117047500,40000000,0,127150000,120.2722,21.2593,14.7929,2099.677,
