¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603116.SH,∫ÏÚﬂÚ—,2015-06-29,N/A,25.49,25.49,25.49,25.49,74100,1888809,N/A,N/A,25.49,0.126,1498812000,N/A,10420312000,58800000,0,408800000,31.805,6.235,3.3313,142.6917,
603116.SH,∫ÏÚﬂÚ—,2015-06-30,25.49,28.04,28.04,28.04,28.04,71100,1993644,2.55,10.0039,28.04,0.1209,1648752000,N/A,11462752000,58800000,0,408800000,34.9868,6.8587,3.6646,156.9665,
603116.SH,∫ÏÚﬂÚ—,2015-07-01,28.04,30.84,30.84,30.84,30.84,33800,1042392,2.8,9.9857,30.84,0.0575,1813392000,N/A,12607392000,58800000,0,408800000,38.4805,7.5436,4.0306,172.6408,
603116.SH,∫ÏÚﬂÚ—,2015-07-02,30.84,33.92,33.92,33.92,33.92,457950,15533664,3.08,9.987,33.92,0.7788,1994496000,N/A,13866496000,58800000,0,408800000,42.3235,8.297,4.4331,189.8824,
603116.SH,∫ÏÚﬂÚ—,2015-07-03,33.92,35,37.31,30.54,37.31,34488212,1172921723,3.39,9.9941,34.0094,58.6534,2193828000,N/A,15252328000,58800000,0,408800000,46.5534,9.1262,4.8761,208.8595,
603116.SH,∫ÏÚﬂÚ—,2015-07-06,37.31,41.04,41.04,33.58,33.95,28729996,1081301635,-3.36,-9.0056,37.6367,48.8605,1996260000,N/A,13878760000,58800000,0,408800000,42.361,8.3043,4.437,190.0504,
603116.SH,∫ÏÚﬂÚ—,2015-07-07,33.95,30.56,30.56,30.56,30.56,2543700,77735472,-3.39,-9.9853,30.56,4.326,1796928000,N/A,12492928000,58800000,0,408800000,38.1311,7.4751,3.994,171.0733,
603116.SH,∫ÏÚﬂÚ—,2015-07-08,30.56,30.56,30.56,30.56,30.56,N/A,N/A,0,0,N/A,N/A,1796928000,N/A,12492928000,58800000,0,408800000,38.1311,7.4751,3.994,171.0733,
603116.SH,∫ÏÚﬂÚ—,2015-07-09,30.56,27.5,33.62,27.5,33.62,22147829,681912614,3.06,10.0131,30.7891,37.6664,1976856000,N/A,13743856000,58800000,0,408800000,41.9492,8.2236,4.3939,188.2031,
603116.SH,∫ÏÚﬂÚ—,2015-07-10,33.62,35,36.98,34,36.98,15907353,579426492,3.36,9.9941,36.4251,27.0533,2174424000,N/A,15117424000,58800000,0,408800000,46.1416,9.0454,4.833,207.0122,
