´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600180.SH,ÈðÃ¯Í¨,1998-07-03,N/A,5.9434,6.2851,5.6744,6.1361,20330300,336452796,N/A,N/A,16.5493,70.5913,486144000,N/A,2008720000,28800000,0,119000000,61.9676,15.5811,14.2434,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-06,6.1361,6.0852,6.2161,5.8926,5.918,6756800,112879305,-0.2181,-3.5545,16.706,23.4611,468864000,N/A,1937320000,28800000,0,119000000,59.765,15.0273,13.7371,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-07,5.918,5.9071,6.3179,5.8235,6.1797,3645500,61413511,0.2617,4.4226,16.8464,12.658,489600000,N/A,2023000000,28800000,0,119000000,62.4081,15.6919,14.3446,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-08,6.1797,6.1797,6.2415,6.0743,6.1616,1750500,29572555,-0.0182,-0.2941,16.8938,6.0781,488160000,N/A,2017050000,28800000,0,119000000,62.2246,15.6458,14.3024,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-09,6.1616,6.1434,6.3433,6.1361,6.1834,1828100,31325525,0.0218,0.354,17.1356,6.3476,489888000,N/A,2024190000,28800000,0,119000000,62.4449,15.7011,14.353,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-10,6.1834,6.1506,6.3033,6.0307,6.1616,2232700,37776203,-0.0218,-0.3527,16.9195,7.7524,488160000,N/A,2017050000,28800000,0,119000000,62.2246,15.6458,14.3024,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-13,6.1616,6.1252,6.2815,6.0525,6.2161,1377400,23397341,0.0545,0.885,16.9866,4.7826,492480000,N/A,2034900000,28800000,0,119000000,62.7752,15.7842,14.429,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-14,6.2161,6.2343,6.8377,6.1434,6.7432,5865300,108482646,0.5271,8.4795,18.4957,20.3656,534240000,N/A,2207450000,28800000,0,119000000,68.0983,17.1226,15.6525,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-15,6.7432,6.6087,6.8995,6.5723,6.8413,2032800,37775897,0.0981,1.4555,18.5832,7.0583,542016000,N/A,2239580000,28800000,0,119000000,69.0895,17.3719,15.8803,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-16,6.8413,6.8413,6.8886,6.5905,6.5978,1585900,29151388,-0.2436,-3.56,18.3816,5.5066,522720000,N/A,2159850000,28800000,0,119000000,66.6299,16.7534,15.315,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-17,6.5978,6.5469,6.6523,6.1361,6.2124,2289300,39923906,-0.3853,-5.8402,17.4394,7.949,492192000,N/A,2033710000,28800000,0,119000000,62.7385,15.775,14.4205,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-20,6.2124,6.1397,6.2706,5.9689,6.0343,1051900,17640759,-0.1781,-2.8672,16.7704,3.6524,478080000,N/A,1975400000,28800000,0,119000000,60.9397,15.3227,14.0071,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-21,6.0343,6.0343,6.3179,6.0052,6.1688,699000,11868464,0.1345,2.2289,16.9792,2.4271,488736000,N/A,2019430000,28800000,0,119000000,62.298,15.6642,14.3193,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-22,6.1688,6.1725,6.1797,5.9289,6.0052,799200,13253609,-0.1636,-2.6517,16.5836,2.775,475776000,N/A,1965880000,28800000,0,119000000,60.646,15.2488,13.9396,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-23,6.0052,5.998,6.1434,5.9362,6.0561,741400,12264004,0.0509,0.8475,16.5417,2.5743,479808000,N/A,1982540000,28800000,0,119000000,61.16,15.3781,14.0577,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-24,6.0561,6.0779,6.1761,5.9798,6.1107,475900,7990989,0.0545,0.9004,16.7913,1.6524,484128000,N/A,2000390000,28800000,0,119000000,61.7106,15.5165,14.1843,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-27,6.1107,6.038,6.2052,6.038,6.1034,379700,6369831,-0.0073,-0.119,16.776,1.3184,483552000,N/A,1998010000,28800000,0,119000000,61.6372,15.4981,14.1674,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-28,6.1034,6.107,6.107,5.838,5.9253,703200,11503279,-0.1781,-2.9184,16.3585,2.4417,469440000,N/A,1939700000,28800000,0,119000000,59.8384,15.0458,13.7539,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-29,5.9253,5.9253,6.0888,5.7362,5.8816,1011700,16201814,-0.0436,-0.7362,16.0144,3.5128,465984000,N/A,1925420000,28800000,0,119000000,59.3979,14.935,13.6527,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-30,5.8816,5.8816,5.9798,5.798,5.8344,426400,6845271,-0.0473,-0.8035,16.0536,1.4806,462240000,N/A,1909950000,28800000,0,119000000,58.9206,14.815,13.543,N/A,
600180.SH,ÈðÃ¯Í¨,1998-07-31,5.8344,5.8453,5.9616,5.8162,5.8598,243400,3917894,0.0254,0.4361,16.0965,0.8451,464256000,N/A,1918280000,28800000,0,119000000,59.1776,14.8796,13.6021,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-03,5.8598,5.8598,5.8889,5.6672,5.6999,734900,11568149,-0.1599,-2.7295,15.7411,2.5517,451584000,N/A,1865920000,28800000,0,119000000,57.5623,14.4735,13.2308,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-04,5.6999,5.689,5.689,5.5363,5.5908,341400,5261842,-0.1091,-1.9133,15.4125,1.1854,442944000,N/A,1830220000,28800000,0,119000000,56.461,14.1966,12.9776,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-05,5.5908,5.5981,5.7253,5.5908,5.6635,317900,4942968,0.0727,1.3004,15.5488,1.1038,448704000,N/A,1854020000,28800000,0,119000000,57.1952,14.3812,13.1464,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-06,5.6635,5.6635,5.7435,5.5181,5.5581,300100,4642446,-0.1054,-1.8614,15.4697,1.042,440352000,N/A,1819510000,28800000,0,119000000,56.1306,14.1135,12.9017,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-07,5.5581,5.4527,5.8126,5.4527,5.6817,577400,9054628,0.1236,2.2237,15.6817,2.0049,450144000,N/A,1859970000,28800000,0,119000000,57.3788,14.4273,13.1886,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-10,5.6817,5.6017,5.729,5.5254,5.5908,395700,6108891,-0.0909,-1.5995,15.4382,1.374,442944000,N/A,1830220000,28800000,0,119000000,56.461,14.1966,12.9776,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-11,5.5908,5.5981,5.7435,5.4563,5.5872,511200,7863873,-0.0036,-0.065,15.3832,1.775,442656000,N/A,1829030000,28800000,0,119000000,56.4243,14.1873,12.9692,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-12,5.5872,5.5581,5.7435,5.4563,5.7072,813200,12525669,0.12,2.147,15.4029,2.8236,452160000,N/A,1868300000,28800000,0,119000000,57.6358,14.4919,13.2477,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-13,5.7072,5.7326,5.9107,5.7253,5.7617,860200,13769494,0.0545,0.9554,16.0073,2.9868,456480000,N/A,1886150000,28800000,0,119000000,58.1864,14.6304,13.3742,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-14,5.7617,5.7435,5.8053,5.5908,5.5945,503800,7869486,-0.1672,-2.9022,15.6203,1.7493,443232000,N/A,1831410000,28800000,0,119000000,56.4977,14.2058,12.9861,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-17,5.5945,5.5618,5.6381,5.0892,5.1255,847400,12538731,-0.4689,-8.3821,14.7967,2.9424,406080000,N/A,1677900000,28800000,0,119000000,51.762,13.0151,11.8976,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-18,5.1255,5.1074,5.4163,5.0892,5.2164,772500,11161867,0.0909,1.773,14.449,2.6823,413280000,N/A,1707650000,28800000,0,119000000,52.6798,13.2458,12.1085,N/A,
600180.SH,ÈðÃ¯Í¨,1998-08-19,5.2164,5.1619,5.4418,5.1619,5.3873,338500,4993049,0.1709,3.2753,14.7505,1.1753,426816000,N/A,1763580000,28800000,0,119000000,54.4052,13.6797,12.5051,N/A,
