´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600166.SH,¸£ÌïÆû³µ,1998-06-02,N/A,1.3084,1.3224,1.1838,1.1986,24478000,385128266,N/A,N/A,15.7336,54.3956,692550000,N/A,2987506800,45000000,0,194120000,56.3744,14.243,2.2782,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-03,1.1986,1.2072,1.3186,1.2072,1.3186,4001000,66416787,0.1199,10.0065,16.6,8.8911,761850000,N/A,3286451600,45000000,0,194120000,62.0156,15.6682,2.5062,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-04,1.3186,1.4502,1.4502,1.3715,1.4502,16153900,295585606,0.1316,9.9823,18.2981,35.8976,837900000,N/A,3614514400,45000000,0,194120000,68.2061,17.2322,2.7564,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-05,1.4502,1.4253,1.4471,1.3863,1.4105,6670800,120918515,-0.0397,-2.739,18.1265,14.824,814950000,N/A,3515513200,45000000,0,194120000,66.338,16.7602,2.6809,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-08,1.4105,1.4494,1.5187,1.4408,1.4494,5487200,104026164,0.0389,2.7609,18.958,12.1938,837450000,N/A,3612573200,45000000,0,194120000,68.1695,17.223,2.7549,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-09,1.4494,1.4494,1.4915,1.4019,1.4813,4327700,80635145,0.0319,2.2031,18.6323,9.6171,855900000,N/A,3692162400,45000000,0,194120000,69.6713,17.6024,2.8156,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-10,1.4813,1.4798,1.5148,1.4572,1.4642,3109100,59334210,-0.0171,-1.1567,19.084,6.9091,846000000,N/A,3649456000,45000000,0,194120000,68.8655,17.3988,2.783,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-11,1.4642,1.4642,1.4782,1.4058,1.4097,2503500,45942071,-0.0545,-3.7234,18.3511,5.5633,814500000,N/A,3513572000,45000000,0,194120000,66.3013,16.751,2.6794,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-12,1.4097,1.4619,1.4642,1.4167,1.4346,2228900,41131727,0.0249,1.768,18.4538,4.9531,828900000,N/A,3575690400,45000000,0,194120000,67.4735,17.0471,2.7268,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-15,1.4346,1.433,1.433,1.3614,1.3629,2569700,45520652,-0.0717,-4.9946,17.7144,5.7104,787500000,N/A,3397100000,45000000,0,194120000,64.1035,16.1957,2.5906,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-16,1.3629,1.3552,1.4073,1.3248,1.4003,1506900,26563284,0.0374,2.7429,17.6278,3.3487,809100000,N/A,3490277600,45000000,0,194120000,65.8618,16.6399,2.6616,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-17,1.4003,1.3941,1.3941,1.3629,1.3707,738000,13029788,-0.0296,-2.1135,17.6555,1.64,792000000,N/A,3416512000,45000000,0,194120000,64.4698,16.2882,2.6054,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-18,1.3707,1.3809,1.4112,1.3629,1.3723,822200,14619111,0.0016,0.1136,17.7805,1.8271,792900000,N/A,3420394400,45000000,0,194120000,64.5431,16.3067,2.6083,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-19,1.3723,1.3863,1.4284,1.3863,1.4175,1540500,27966230,0.0452,3.2917,18.154,3.4233,819000000,N/A,3532984000,45000000,0,194120000,66.6676,16.8435,2.6942,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-22,1.4175,1.4182,1.4447,1.3925,1.4042,1726100,31283961,-0.0132,-0.9341,18.1241,3.8358,811350000,N/A,3499983600,45000000,0,194120000,66.0449,16.6862,2.669,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-23,1.4042,1.4097,1.4315,1.3957,1.4315,957000,17378992,0.0273,1.9412,18.1599,2.1267,827100000,N/A,3567925600,45000000,0,194120000,67.327,17.0101,2.7208,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-24,1.4315,1.4455,1.4455,1.3964,1.4019,1024100,18500675,-0.0296,-2.0675,18.0653,2.2758,810000000,N/A,3494160000,45000000,0,194120000,65.935,16.6584,2.6646,N/A,
600166.SH,¸£ÌïÆû³µ,1998-06-25,1.4019,1.4058,1.4097,1.3707,1.3785,1277900,22714516,-0.0234,-1.6667,17.7749,2.8398,796500000,N/A,3435924000,45000000,0,194120000,64.8361,16.3808,2.6202,N/A,
