代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600283.SH,钱江水利,2000-10-18,N/A,6.8256,7.5081,6.7015,7.4771,47195300,539420630,N/A,N/A,11.4295,55.5239,1024250000,N/A,3438226500,85000000,0,285330000,55.7643,11.0401,22.1502,52.261,
600283.SH,钱江水利,2000-10-19,7.4771,7.3654,7.7873,7.3282,7.6818,28740800,351369846,0.2048,2.7386,12.2255,33.8127,1052300000,N/A,3532385400,85000000,0,285330000,57.2915,11.3424,22.7568,53.6922,
600283.SH,钱江水利,2000-10-20,7.6818,7.5577,7.6694,7.4461,7.6632,12025200,146385244,-0.0186,-0.2423,12.1732,14.1473,1049750000,N/A,3523825500,85000000,0,285330000,57.1526,11.3149,22.7016,53.5621,
600283.SH,钱江水利,2000-10-23,7.6632,7.7005,7.8432,7.5205,7.7501,9306900,115491445,0.0869,1.1336,12.4092,10.9493,1061650000,N/A,3563771700,85000000,0,285330000,57.8005,11.4432,22.959,54.1693,
600283.SH,钱江水利,2000-10-24,7.7501,7.7625,7.7997,7.5888,7.6384,4939200,60870483,-0.1117,-1.4412,12.324,5.8108,1046350000,N/A,3512412300,85000000,0,285330000,56.9675,11.2783,22.6281,53.3886,
600283.SH,钱江水利,2000-10-25,7.6384,7.6384,7.9735,7.595,7.7191,9288600,117013453,0.0807,1.0561,12.5975,10.9278,1057400000,N/A,3549505200,85000000,0,285330000,57.5691,11.3974,22.8671,53.9524,
600283.SH,钱江水利,2000-10-26,7.7191,7.7315,7.7997,7.6508,7.7501,3945400,49040165,0.031,0.4019,12.4297,4.6416,1061650000,N/A,3563771700,85000000,0,285330000,57.8005,11.4432,22.959,54.1693,
600283.SH,钱江水利,2000-10-27,7.7501,7.7253,7.7997,7.564,7.6198,4026700,49591588,-0.1303,-1.6813,12.3157,4.7373,1043800000,N/A,3503852400,85000000,0,285330000,56.8287,11.2508,22.573,53.2585,
600283.SH,钱江水利,2000-10-30,7.6198,7.5888,7.6446,7.4957,7.5702,2811100,34290623,-0.0496,-0.6515,12.1983,3.3072,1037000000,N/A,3481026000,85000000,0,285330000,56.4585,11.1775,22.4259,52.9116,
600283.SH,钱江水利,2000-10-31,7.5702,7.5702,7.7191,7.5081,7.5577,1992800,24395704,-0.0124,-0.1639,12.2419,2.3445,1035300000,N/A,3475319400,85000000,0,285330000,56.3659,11.1592,22.3891,52.8248,
600283.SH,钱江水利,2000-11-01,7.5577,7.7253,8.0542,7.6322,7.8866,7416000,94586468,0.3289,4.3514,12.7544,8.7247,1080350000,N/A,3626544300,85000000,0,285330000,58.8186,11.6448,23.3634,55.1234,
600283.SH,钱江水利,2000-11-02,7.8866,7.9487,7.9983,7.806,7.8308,4738100,60387239,-0.0558,-0.7081,12.745,5.5742,1072700000,N/A,3600864600,85000000,0,285330000,58.4021,11.5623,23.1979,54.7331,
600283.SH,钱江水利,2000-11-03,7.8308,7.8494,8.0355,7.7563,8.0107,3752300,47771139,0.1799,2.2979,12.7312,4.4145,1097350000,N/A,3683610300,85000000,0,285330000,59.7442,11.828,23.731,55.9908,
600283.SH,钱江水利,2000-11-06,8.0107,8.0542,8.1596,7.9487,8.0231,4519300,58787744,0.0124,0.1549,13.0082,5.3168,1099050000,N/A,3689316900,85000000,0,285330000,59.8367,11.8463,23.7678,56.0776,
600283.SH,钱江水利,2000-11-07,8.0231,8.0666,8.3768,8.0542,8.2155,5410800,71841361,0.1924,2.3975,13.2774,6.3656,1125400000,N/A,3777769200,85000000,0,285330000,61.2713,12.1303,24.3376,57.422,
600283.SH,钱江水利,2000-11-08,8.2155,8.2527,8.4389,8.1596,8.2713,4767200,63774935,0.0558,0.6798,13.3779,5.6085,1133050000,N/A,3803448900,85000000,0,285330000,61.6878,12.2128,24.5031,57.8124,
600283.SH,钱江水利,2000-11-09,8.2713,8.2837,8.3458,8.1534,8.2279,4126200,54721141,-0.0434,-0.5251,13.2619,4.8544,1127100000,N/A,3783475800,85000000,0,285330000,61.3639,12.1487,24.3744,57.5088,
600283.SH,钱江水利,2000-11-10,8.2279,8.2527,8.2527,8.0666,8.1596,5104000,67042325,-0.0683,-0.8296,13.1353,6.0047,1117750000,N/A,3752089500,85000000,0,285330000,60.8548,12.0479,24.1722,57.0317,
600283.SH,钱江水利,2000-11-13,8.1596,8.1907,8.3272,8.1596,8.2527,3205000,42421140,0.0931,1.1407,13.2359,3.7706,1130500000,N/A,3794889000,85000000,0,285330000,61.549,12.1853,24.4479,57.6823,
600283.SH,钱江水利,2000-11-14,8.2527,8.2527,8.5692,8.1658,8.4699,4285200,57816915,0.2172,2.6316,13.4922,5.0414,1160250000,N/A,3894754500,85000000,0,285330000,63.1687,12.506,25.0913,59.2002,
600283.SH,钱江水利,2000-11-15,8.4699,8.4885,8.5319,8.3024,8.4203,3205200,43442306,-0.0496,-0.5861,13.5537,3.7708,1153450000,N/A,3871928100,85000000,0,285330000,62.7985,12.4327,24.9442,58.8533,
600283.SH,钱江水利,2000-11-16,8.4203,8.4389,8.4637,8.2775,8.3892,2328900,31340618,-0.031,-0.3685,13.4573,2.7399,1149200000,N/A,3857661600,85000000,0,285330000,62.5671,12.3869,24.8523,58.6364,
600283.SH,钱江水利,2000-11-17,8.3892,8.3892,8.4078,8.2527,8.2775,1954500,26165869,-0.1117,-1.3314,13.3875,2.2994,1133900000,N/A,3806302200,85000000,0,285330000,61.7341,12.222,24.5214,57.8557,
600283.SH,钱江水利,2000-11-20,8.2775,8.2527,8.3458,8.1658,8.3396,1854700,24636467,0.0621,0.7496,13.2833,2.182,1142400000,N/A,3834835200,85000000,0,285330000,62.1969,12.3136,24.7053,58.2894,
600283.SH,钱江水利,2000-11-21,8.3396,8.3458,8.4078,8.2217,8.2279,1749236,23386054,-0.1117,-1.3393,13.3693,2.0579,1127100000,N/A,3783475800,85000000,0,285330000,61.3639,12.1487,24.3744,57.5088,
600283.SH,钱江水利,2000-11-22,8.2279,8.2279,8.2589,8.1658,8.2465,1778408,23546223,0.0186,0.2262,13.2401,2.0922,1129650000,N/A,3792035700,85000000,0,285330000,61.5027,12.1762,24.4295,57.6389,
600283.SH,钱江水利,2000-11-23,8.2465,8.2837,8.3148,8.2279,8.3148,1685034,22440522,0.0683,0.8277,13.3175,1.9824,1139000000,N/A,3823422000,85000000,0,285330000,62.0118,12.2769,24.6317,58.116,
600283.SH,钱江水利,2000-11-24,8.3148,8.2837,8.4823,8.0666,8.0728,3251105,43409027,-0.242,-2.9104,13.3521,3.8248,1105850000,N/A,3712143300,85000000,0,285330000,60.2069,11.9196,23.9148,56.4245,
600283.SH,钱江水利,2000-11-27,8.0728,8.0355,8.1534,7.9735,8.0293,2248624,29149016,-0.0434,-0.538,12.963,2.6454,1099900000,N/A,3692170200,85000000,0,285330000,59.883,11.8555,23.7862,56.1209,
600283.SH,钱江水利,2000-11-28,8.0293,8.0293,8.2217,8.0169,8.2217,1297624,16974477,0.1924,2.3957,13.0812,1.5266,1126250000,N/A,3780622500,85000000,0,285330000,61.3176,12.1395,24.356,57.4654,
600283.SH,钱江水利,2000-11-29,8.2217,8.2403,8.2527,7.9921,8.0976,2067243,26948637,-0.1241,-1.5094,13.036,2.4321,1109250000,N/A,3723556500,85000000,0,285330000,60.3921,11.9563,23.9884,56.598,
600283.SH,钱江水利,2000-11-30,8.0976,8.0604,8.1596,8.0107,8.11,817623,10669476,0.0124,0.1533,13.0494,0.9619,1110950000,N/A,3729263100,85000000,0,285330000,60.4846,11.9746,24.0251,56.6848,
600283.SH,钱江水利,2000-12-01,8.11,8.11,8.2527,8.079,8.2465,1121421,14777145,0.1365,1.6832,13.1772,1.3193,1129650000,N/A,3792035700,85000000,0,285330000,61.5027,12.1762,24.4295,57.6389,
600283.SH,钱江水利,2000-12-04,8.2465,8.2527,8.2837,8.1907,8.2775,1229834,16325954,0.031,0.3762,13.2749,1.4469,1133900000,N/A,3806302200,85000000,0,285330000,61.7341,12.222,24.5214,57.8557,
