代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
603598.SH,引力传媒,2015-05-27,N/A,8.64,10.37,8.64,10.37,7600,76909,N/A,N/A,10.1196,0.0228,345735800,N/A,1382735800,33340000,0,133340000,27.5346,4.3522,0.9706,19.5848,
603598.SH,引力传媒,2015-05-28,10.37,11.41,11.41,11.41,11.41,2500,28525,1.04,10.0289,11.41,0.0075,380409400,N/A,1521409400,33340000,0,133340000,30.296,4.7886,1.068,21.549,
603598.SH,引力传媒,2015-05-29,11.41,12.55,12.55,12.55,12.55,5200,65260,1.14,9.9912,12.55,0.0156,418417000,N/A,1673417000,33340000,0,133340000,33.323,5.2671,1.1747,23.702,
603598.SH,引力传媒,2015-06-01,12.55,13.81,13.81,13.81,13.81,5400,74574,1.26,10.0398,13.81,0.0162,460425400,N/A,1841425400,33340000,0,133340000,36.6685,5.7959,1.2926,26.0816,
603598.SH,引力传媒,2015-06-02,13.81,15.19,15.19,15.19,15.19,1500,22785,1.38,9.9928,15.19,0.0045,506434600,N/A,2025434600,33340000,0,133340000,40.3327,6.3751,1.4218,28.6879,
603598.SH,引力传媒,2015-06-03,15.19,16.71,16.71,16.71,16.71,5700,95247,1.52,10.0066,16.71,0.0171,557111400,N/A,2228111400,33340000,0,133340000,44.3687,7.013,1.564,31.5586,
603598.SH,引力传媒,2015-06-04,16.71,18.38,18.38,18.38,18.38,10300,189314,1.67,9.994,18.38,0.0309,612789200,N/A,2450789200,33340000,0,133340000,48.8029,7.7139,1.7203,34.7126,
603598.SH,引力传媒,2015-06-05,18.38,20.22,20.22,20.22,20.22,5300,107166,1.84,10.0109,20.22,0.0159,674134800,N/A,2696134800,33340000,0,133340000,53.6885,8.4861,1.8926,38.1876,
603598.SH,引力传媒,2015-06-08,20.22,22.24,22.24,22.24,22.24,5700,126768,2.02,9.9901,22.24,0.0171,741481600,N/A,2965481600,33340000,0,133340000,59.052,9.3339,2.0816,42.0026,
603598.SH,引力传媒,2015-06-09,22.24,24.46,24.46,24.46,24.46,15200,371792,2.22,9.982,24.46,0.0456,815496400,N/A,3261496400,33340000,0,133340000,64.9466,10.2656,2.2894,46.1953,
603598.SH,引力传媒,2015-06-10,24.46,26.91,26.91,26.91,26.91,8300,223353,2.45,10.0164,26.91,0.0249,897179400,N/A,3588179400,33340000,0,133340000,71.4519,11.2938,2.5187,50.8223,
603598.SH,引力传媒,2015-06-11,26.91,29.6,29.6,29.6,29.6,5000,148000,2.69,9.9963,29.6,0.015,986864000,N/A,3946864000,33340000,0,133340000,78.5944,12.4228,2.7705,55.9027,
603598.SH,引力传媒,2015-06-12,29.6,32.56,32.56,32.56,32.56,4300,140008,2.96,10,32.56,0.0129,1085550400,N/A,4341550400,33340000,0,133340000,86.4538,13.665,3.0476,61.493,
603598.SH,引力传媒,2015-06-15,32.56,35.82,35.82,35.82,35.82,34600,1239372,3.26,10.0123,35.82,0.1038,1194238800,N/A,4776238800,33340000,0,133340000,95.1098,15.0332,3.3527,67.6498,
603598.SH,引力传媒,2015-06-16,35.82,39.4,39.4,39.4,39.4,86500,3408100,3.58,9.9944,39.4,0.2594,1313596000,N/A,5253596000,33340000,0,133340000,104.6155,16.5357,3.6878,74.411,
603598.SH,引力传媒,2015-06-17,39.4,43.34,43.34,43.34,43.34,112400,4871416,3.94,10,43.34,0.3371,1444955600,N/A,5778955600,33340000,0,133340000,115.0771,18.1893,4.0566,81.8521,
603598.SH,引力传媒,2015-06-18,43.34,47.67,47.67,47.67,47.67,199514,9510832,4.33,9.9908,47.67,0.5984,1589317800,N/A,6356317800,33340000,0,133340000,126.5742,20.0065,4.4618,90.0298,
603598.SH,引力传媒,2015-06-19,47.67,50,52.44,46.08,52.44,14937800,767357794,4.77,10.0063,51.3702,44.8044,1748349600,N/A,6992349600,33340000,0,133340000,139.2395,22.0084,4.9083,99.0384,
603598.SH,引力传媒,2015-06-23,52.44,53.5,57.68,52.98,57.68,10942590,618094269,5.24,9.9924,56.4852,32.8212,1923051200,N/A,7691051200,33340000,0,133340000,153.1529,24.2076,5.3988,108.9347,
603598.SH,引力传媒,2015-06-24,57.68,63.45,63.45,53.58,54.04,19535797,1169458767,-3.64,-6.3107,59.8624,58.5957,1801693600,N/A,7205693600,33340000,0,133340000,143.4879,22.6799,5.0581,102.0602,
603598.SH,引力传媒,2015-06-25,54.04,51.11,58.88,51,57.11,12948426,704191047,3.07,5.681,54.3843,38.8375,1904047400,N/A,7615047400,33340000,0,133340000,151.6394,23.9684,5.3454,107.8582,
603598.SH,引力传媒,2015-06-26,57.11,53.02,61.08,51.45,54.18,12049859,675729182,-2.93,-5.1305,56.0778,36.1423,1806361200,N/A,7224361200,33340000,0,133340000,143.8596,22.7387,5.0712,102.3246,
603598.SH,引力传媒,2015-06-29,54.18,54,59.6,52.91,59.6,11569927,663581758,5.42,10.0037,57.354,34.7028,1987064000,N/A,7947064000,33340000,0,133340000,158.2509,25.0134,5.5785,112.5608,
603598.SH,引力传媒,2015-06-30,59.6,59.61,62.5,53.64,56.07,10954281,621989761,-3.53,-5.9228,56.7805,32.8563,1869373800,N/A,7476373800,33340000,0,133340000,148.878,23.5319,5.2481,105.8941,
603598.SH,引力传媒,2015-07-01,56.07,52,57.19,50.46,50.46,12076467,629115164,-5.61,-10.0054,52.0943,36.2222,1682336400,N/A,6728336400,33340000,0,133340000,133.9822,21.1774,4.723,95.299,
603598.SH,引力传媒,2015-07-02,50.46,45.62,48.2,45.41,45.41,5346155,244301431,-5.05,-10.0079,45.6967,16.0353,1513969400,N/A,6054969400,33340000,0,133340000,120.5734,19.058,4.2503,85.7615,
603598.SH,引力传媒,2015-07-03,45.41,40.87,43.39,40.87,40.87,5067871,208825956,-4.54,-9.9978,41.2059,15.2006,1362605800,N/A,5449605800,33340000,0,133340000,108.5187,17.1526,3.8254,77.1873,
603598.SH,引力传媒,2015-07-06,40.87,43.55,44.1,36.78,37.05,8401318,327722973,-3.82,-9.3467,39.0085,25.1989,1235247000,N/A,4940247000,33340000,0,133340000,98.3758,15.5494,3.4678,69.9728,
603598.SH,引力传媒,2015-07-07,37.05,34.05,34.85,33.35,33.35,1219000,40906252,-3.7,-9.9865,33.5572,3.6563,1111889000,N/A,4446889000,33340000,0,133340000,88.5515,13.9966,3.1215,62.985,
