´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
601717.SH,Ö£Ãº»ú,2010-08-03,N/A,12.9674,15.0385,12.8368,14.156,100198868,2985380256,N/A,N/A,29.7946,89.4633,3521280000,N/A,22008000000,112000000,0,700000000,34.9104,14.7108,4.2649,76.5403,
601717.SH,Ö£Ãº»ú,2010-08-04,14.156,13.7688,14.4622,13.5527,14.4037,57868158,1797550787,0.2476,1.7494,31.0629,51.668,3582880000,N/A,22393000000,112000000,0,700000000,35.5211,14.9681,4.3395,77.8793,
601717.SH,Ö£Ãº»ú,2010-08-05,14.4037,14.9485,15.1736,14.3406,14.5838,43139818,1413776496,0.1801,1.2504,32.772,38.5177,3627680000,N/A,22673000000,112000000,0,700000000,35.9652,15.1553,4.3938,78.8531,
601717.SH,Ö£Ãº»ú,2010-08-06,14.5838,14.4982,15.2907,14.2506,14.935,32680057,1069866010,0.3512,2.4082,32.7376,29.1786,3715040000,N/A,23219000000,112000000,0,700000000,36.8313,15.5202,4.4996,80.752,
601717.SH,Ö£Ãº»ú,2010-08-09,14.935,14.8269,15.1286,14.6333,14.998,23900531,788081632,0.063,0.4221,32.9734,21.3398,3730720000,N/A,23317000000,112000000,0,700000000,36.9868,15.5857,4.5186,81.0928,
601717.SH,Ö£Ãº»ú,2010-08-10,14.998,15.0836,15.3807,14.8494,14.881,26312373,882350465,-0.1171,-0.7805,33.5337,23.4932,3701600000,N/A,23135000000,112000000,0,700000000,36.6981,15.4641,4.4833,80.4598,
601717.SH,Ö£Ãº»ú,2010-08-11,14.881,14.8134,14.8764,14.2776,14.4082,20836670,671083649,-0.4728,-3.177,32.2069,18.6042,3584000000,N/A,22400000000,112000000,0,700000000,35.5322,14.9728,4.3408,77.9036,
601717.SH,Ö£Ãº»ú,2010-08-12,14.4082,14.2596,14.3542,13.6473,13.7958,17323942,539800235,-0.6123,-4.25,31.1592,15.4678,3431680000,N/A,21448000000,112000000,0,700000000,34.0221,14.3365,4.1564,74.5927,
601717.SH,Ö£Ãº»ú,2010-08-13,13.7958,13.8003,14.1515,13.7328,14.0255,12510278,388306652,0.2296,1.6645,31.039,11.1699,3488800000,N/A,21805000000,112000000,0,700000000,34.5884,14.5751,4.2255,75.8343,
601717.SH,Ö£Ãº»ú,2010-08-16,14.0255,13.9579,14.2866,13.6337,14.2056,14603413,453292951,0.1801,1.2841,31.0402,13.0388,3533600000,N/A,22085000000,112000000,0,700000000,35.0325,14.7622,4.2798,76.8081,
601717.SH,Ö£Ãº»ú,2010-08-17,14.2056,14.1605,14.2641,13.7328,14.0795,13491996,420106564,-0.1261,-0.8875,31.1375,12.0464,3502240000,N/A,21889000000,112000000,0,700000000,34.7216,14.6312,4.2418,76.1265,
601717.SH,Ö£Ãº»ú,2010-08-18,14.0795,14.093,14.4082,13.9985,14.102,13212017,416413460,0.0225,0.1599,31.5178,11.7964,3507840000,N/A,21924000000,112000000,0,700000000,34.7771,14.6546,4.2486,76.2482,
601717.SH,Ö£Ãº»ú,2010-08-19,14.102,14.0885,14.2191,13.7328,13.9354,12916724,399924510,-0.1666,-1.1814,30.9618,11.5328,3466400000,N/A,21665000000,112000000,0,700000000,34.3663,14.4815,4.1984,75.3474,
601717.SH,Ö£Ãº»ú,2010-08-20,13.9354,13.8679,14.3542,13.7553,14.147,14907082,468468717,0.2116,1.5186,31.4259,13.3099,3519040000,N/A,21994000000,112000000,0,700000000,34.8882,14.7014,4.2622,76.4916,
601717.SH,Ö£Ãº»ú,2010-08-23,14.147,14.2506,14.5433,14.003,14.5343,12163304,386669255,0.3872,2.7371,31.7898,10.8601,3615360000,N/A,22596000000,112000000,0,700000000,35.8431,15.1038,4.3788,78.5853,
601717.SH,Ö£Ãº»ú,2010-08-24,14.5343,14.5253,14.7909,14.3181,14.3722,13850389,447299333,-0.1621,-1.1152,32.2951,12.3664,3575040000,N/A,22344000000,112000000,0,700000000,35.4434,14.9354,4.33,77.7089,
601717.SH,Ö£Ãº»ú,2010-08-25,14.3722,14.3722,14.5658,13.8003,13.8319,12108690,378860214,-0.5403,-3.7594,31.2883,10.8113,3440640000,N/A,21504000000,112000000,0,700000000,34.1109,14.3739,4.1672,74.7875,
601717.SH,Ö£Ãº»ú,2010-08-26,13.8319,14.048,14.0975,13.7373,13.9129,6083655,187945781,0.081,0.5859,30.8936,5.4318,3460800000,N/A,21630000000,112000000,0,700000000,34.3108,14.4581,4.1916,75.2257,
601717.SH,Ö£Ãº»ú,2010-08-27,13.9129,13.7823,13.9309,13.7418,13.8724,4275548,131299327,-0.0405,-0.2913,30.7094,3.8175,3450720000,N/A,21567000000,112000000,0,700000000,34.2108,14.416,4.1794,75.0066,
601717.SH,Ö£Ãº»ú,2010-08-30,13.8724,14.021,14.3542,13.8994,14.138,7869818,247152460,0.2657,1.915,31.4051,7.0266,3516800000,N/A,21980000000,112000000,0,700000000,34.866,14.6921,4.2595,76.4429,
601717.SH,Ö£Ãº»ú,2010-08-31,14.138,13.9804,14.5883,13.8589,14.4082,11367677,358009939,0.2702,1.9108,31.4937,10.1497,3584000000,N/A,22400000000,112000000,0,700000000,35.5322,14.9728,4.3408,77.9036,
601717.SH,Ö£Ãº»ú,2010-09-01,14.4082,14.3632,15.0656,14.2776,14.5793,15061403,490633842,0.1711,1.1875,32.5756,13.4477,3626560000,N/A,22666000000,112000000,0,700000000,35.9541,15.1506,4.3924,78.8287,
601717.SH,Ö£Ãº»ú,2010-09-02,14.5793,14.7369,14.8404,14.4217,14.7549,11114967,362369390,0.1756,1.2044,32.6019,9.9241,3670240000,N/A,22939000000,112000000,0,700000000,36.3872,15.3331,4.4453,79.7782,
