´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600756.SH,ÀË³±Èí¼þ,1996-09-23,N/A,2.4013,2.4209,2.1885,2.333,6651900,78948000,N/A,N/A,11.8685,38.6289,205779000,N/A,822661900,17220000,0,68842000,60.731,9.2496,27.5489,N/A,
600756.SH,ÀË³±Èí¼þ,1996-09-24,2.333,2.3135,2.4404,2.2666,2.3818,3860000,46681849,0.0488,2.0921,12.0937,22.4158,210084000,N/A,839872400,17220000,0,68842000,62.0015,9.4431,28.1252,N/A,
600756.SH,ÀË³±Èí¼þ,1996-09-25,2.3818,2.3818,2.3974,2.2452,2.2452,1352000,15944080,-0.1367,-5.7377,11.793,7.8513,198030000,N/A,791683000,17220000,0,68842000,58.444,8.9013,26.5115,N/A,
600756.SH,ÀË³±Èí¼þ,1996-09-26,2.2452,2.2647,2.3369,2.2549,2.2803,776100,9080911,0.0351,1.5652,11.7007,4.507,201129600,N/A,804074560,17220000,0,68842000,59.3588,9.0406,26.9265,N/A,
600756.SH,ÀË³±Èí¼þ,1996-09-27,2.2803,2.2744,2.2979,2.1885,2.2217,968338,11028720,-0.0586,-2.5685,11.3893,5.6233,195963600,N/A,783421960,17220000,0,68842000,57.8342,8.8084,26.2348,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-03,2.2217,2.2276,2.2452,2.1241,2.1241,875500,9658548,-0.0976,-4.3937,11.032,5.0842,187353600,N/A,749000960,17220000,0,68842000,55.2931,8.4214,25.0822,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-04,2.1241,2.089,2.2217,2.0851,2.1475,600600,6633075,0.0234,1.1029,11.0441,3.4878,189420000,N/A,757262000,17220000,0,68842000,55.903,8.5143,25.3588,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-07,2.1475,2.1475,2.1475,2.0694,2.0851,348100,3726163,-0.0625,-2.9091,10.7043,2.0215,183909600,N/A,735232560,17220000,0,68842000,54.2767,8.2666,24.6211,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-08,2.0851,2.089,2.1378,2.0734,2.0851,317500,3399049,0,0,10.7057,1.8438,183909600,N/A,735232560,17220000,0,68842000,54.2767,8.2666,24.6211,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-09,2.0851,2.0929,2.1417,2.0694,2.1007,453100,4866210,0.0156,0.7491,10.7398,2.6312,185287200,N/A,740739920,17220000,0,68842000,54.6833,8.3285,24.8055,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-10,2.1007,2.0909,2.1397,2.0909,2.1144,341100,3707707,0.0137,0.6506,10.8699,1.9808,186492600,N/A,745558860,17220000,0,68842000,55.039,8.3827,24.9669,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-11,2.1144,2.1183,2.1183,1.9523,2.0128,557300,5824650,-0.1015,-4.8015,10.4516,3.2364,177538200,N/A,709761020,17220000,0,68842000,52.3964,7.9802,23.7681,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-14,2.0128,1.9914,2.0499,1.9621,2.0089,622400,6355459,-0.0039,-0.194,10.2112,3.6144,177193800,N/A,708384180,17220000,0,68842000,52.2947,7.9647,23.722,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-15,2.0089,2.0109,2.089,1.9816,2.048,541000,5642281,0.039,1.9436,10.4294,3.1417,180637800,N/A,722152580,17220000,0,68842000,53.3111,8.1195,24.1831,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-16,2.048,2.0694,2.0851,2.007,2.0089,324000,3373433,-0.039,-1.9066,10.4118,1.8815,177193800,N/A,708384180,17220000,0,68842000,52.2947,7.9647,23.722,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-17,2.0089,2.0109,2.1905,2.0109,2.1885,1106800,11976734,0.1796,8.9407,10.821,6.4274,193036200,N/A,771718820,17220000,0,68842000,56.9702,8.6768,25.8429,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-18,2.1885,2.2061,2.2217,2.0324,2.0402,781400,8439698,-0.1484,-6.7797,10.8007,4.5377,179949000,N/A,719398900,17220000,0,68842000,53.1078,8.0885,24.0909,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-21,2.0402,2.0304,2.0655,1.9953,2.0304,432900,4489493,-0.0098,-0.4785,10.3707,2.5139,179088000,N/A,715956800,17220000,0,68842000,52.8537,8.0498,23.9756,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-22,2.0304,2.0011,2.0636,1.9543,2.0109,371600,3838599,-0.0195,-0.9615,10.3299,2.158,177366000,N/A,709072600,17220000,0,68842000,52.3455,7.9724,23.7451,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-23,2.0109,2.0206,2.0812,2.0206,2.0675,395400,4164167,0.0566,2.8155,10.5315,2.2962,182359800,N/A,729036780,17220000,0,68842000,53.8193,8.1969,24.4136,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-24,2.0675,2.0812,2.1573,2.0499,2.1436,798200,8609691,0.0761,3.6827,10.7864,4.6353,189075600,N/A,755885160,17220000,0,68842000,55.8014,8.4988,25.3127,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-25,2.1436,2.1573,2.1944,2.1065,2.1085,746100,8182788,-0.0351,-1.6393,10.9674,4.3328,185976000,N/A,743493600,17220000,0,68842000,54.8866,8.3594,24.8977,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-28,2.1085,2.1085,2.1671,2.0363,2.089,641300,6977244,-0.0195,-0.9259,10.8798,3.7242,184254000,N/A,736609400,17220000,0,68842000,54.3784,8.282,24.6672,N/A,
600756.SH,ÀË³±Èí¼þ,1996-10-29,2.089,2.128,2.1378,2.089,2.1085,606900,6549030,0.0195,0.9346,10.791,3.5244,185976000,N/A,743493600,17220000,0,68842000,54.8866,8.3594,24.8977,N/A,
