代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
603568.SH,伟明环保,2015-05-28,N/A,16.23,16.23,16.23,16.23,17200,279156,N/A,N/A,16.23,0.0376,743334000,N/A,7365174000,45800000,0,453800000,33.0852,7.5298,11.042,91.4268,
603568.SH,伟明环保,2015-05-29,16.23,17.85,17.85,17.85,17.85,9000,160650,1.62,9.9815,17.85,0.0197,817530000,N/A,8100330000,45800000,0,453800000,36.3877,8.2814,12.1441,100.5526,
603568.SH,伟明环保,2015-06-01,17.85,19.64,19.64,19.64,19.64,4501,88400,1.79,10.028,19.6401,0.0098,899512000,N/A,8912632000,45800000,0,453800000,40.0366,9.1119,13.3619,110.636,
603568.SH,伟明环保,2015-06-02,19.64,21.6,21.6,21.6,21.6,4500,97200,1.96,9.9796,21.6,0.0098,989280000,N/A,9802080000,45800000,0,453800000,44.0321,10.0212,14.6954,121.6771,
603568.SH,伟明环保,2015-06-03,21.6,23.76,23.76,23.76,23.76,4500,106920,2.16,10,23.76,0.0098,1088208000,N/A,10782288000,45800000,0,453800000,48.4353,11.0233,16.1649,133.8448,
603568.SH,伟明环保,2015-06-04,23.76,26.14,26.14,26.14,26.14,10700,279698,2.38,10.0168,26.14,0.0234,1197212000,N/A,11862332000,45800000,0,453800000,53.287,12.1275,17.7841,147.2518,
603568.SH,伟明环保,2015-06-05,26.14,28.75,28.75,28.75,28.75,7733,222324,2.61,9.9847,28.75,0.0169,1316750000,N/A,13046750000,45800000,0,453800000,58.6076,13.3384,19.5598,161.9544,
603568.SH,伟明环保,2015-06-08,28.75,31.63,31.63,31.63,31.63,15600,493428,2.88,10.0174,31.63,0.0341,1448654000,N/A,14353694000,45800000,0,453800000,64.4785,14.6746,21.5192,178.178,
603568.SH,伟明环保,2015-06-09,31.63,34.79,34.79,34.79,34.79,17700,615783,3.16,9.9905,34.79,0.0386,1593382000,N/A,15787702000,45800000,0,453800000,70.9202,16.1407,23.6691,195.9789,
603568.SH,伟明环保,2015-06-10,34.79,38.27,38.27,38.27,38.27,36800,1408336,3.48,10.0029,38.27,0.0803,1752766000,N/A,17366926000,45800000,0,453800000,78.0143,17.7552,26.0367,215.5825,
603568.SH,伟明环保,2015-06-11,38.27,42.1,42.1,42.1,42.1,21200,892520,3.83,10.0078,42.1,0.0463,1928180000,N/A,19104980000,45800000,0,453800000,85.8219,19.5321,28.6424,237.1576,
603568.SH,伟明环保,2015-06-12,42.1,46.31,46.31,46.31,46.31,25500,1180905,4.21,10,46.31,0.0557,2120998000,N/A,21015478000,45800000,0,453800000,94.404,21.4853,31.5066,260.8734,
603568.SH,伟明环保,2015-06-15,46.31,50.94,50.94,50.94,50.94,102600,5226444,4.63,9.9978,50.94,0.224,2333052000,N/A,23116572000,45800000,0,453800000,103.8424,23.6334,34.6566,286.9551,
603568.SH,伟明环保,2015-06-16,50.94,56.03,56.03,52.3,56.03,10797869,601672506,5.09,9.9921,55.7214,23.5761,2566174000,N/A,25426414000,45800000,0,453800000,114.2185,25.9949,38.1196,315.6281,
603568.SH,伟明环保,2015-06-17,56.03,54,54,50.43,50.43,14269241,730791090,-5.6,-9.9946,51.2144,31.1555,2309694000,N/A,22885134000,45800000,0,453800000,102.8028,23.3968,34.3096,284.0821,
603568.SH,伟明环保,2015-06-18,50.43,48.14,49.66,45.39,45.39,11115435,516742436,-5.04,-9.9941,46.4887,24.2695,2078862000,N/A,20597982000,45800000,0,453800000,92.5286,21.0585,30.8807,255.6908,
603568.SH,伟明环保,2015-06-19,45.39,41.61,43.35,40.85,40.85,8371437,347346403,-4.54,-10.0022,41.4918,18.2782,1870930000,N/A,18537730000,45800000,0,453800000,83.2737,18.9522,27.792,230.1161,
603568.SH,伟明环保,2015-06-23,40.85,40.41,43.8,40,43.05,8455433,352992912,2.2,5.3856,41.7475,18.4616,1971690000,N/A,19536090000,45800000,0,453800000,87.7585,19.9728,29.2887,242.5091,
603568.SH,伟明环保,2015-06-24,43.05,43.51,43.88,41.02,41.77,8402738,357289701,-1.28,-2.9733,42.5206,18.3466,1913066000,N/A,18955226000,45800000,0,453800000,85.1491,19.379,28.4179,235.2986,
603568.SH,伟明环保,2015-06-25,41.77,41.75,41.75,37.6,37.86,7142261,285538782,-3.91,-9.3608,39.9788,15.5945,1733988000,N/A,17180868000,45800000,0,453800000,77.1785,17.565,25.7577,213.2728,
603568.SH,伟明环保,2015-06-26,37.86,37.5,37.5,34.07,34.07,6075131,214149161,-3.79,-10.0106,35.2501,13.2645,1560406000,N/A,15460966000,45800000,0,453800000,69.4525,15.8066,23.1793,191.923,
603568.SH,伟明环保,2015-06-29,34.07,35,35.35,30.96,33.48,6956663,233039031,-0.59,-1.7317,33.4987,15.1892,1533384000,N/A,15193224000,45800000,0,453800000,68.2498,15.5329,22.7778,188.5994,
