´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600421.SH,Ñö·«¿Ø¹É,2004-06-07,N/A,6.4967,7.0277,6.2468,6.8975,28826989,366980266,N/A,N/A,12.7304,64.06,596250000,N/A,1802000000,45000000,0,136000000,62.9792,11.5279,11.6888,56.9201,
600421.SH,Ñö·«¿Ø¹É,2004-06-08,6.8975,6.7778,7.5743,6.7778,7.2515,20275614,276242277,0.354,5.1321,13.6244,45.0569,626850000,N/A,1894480000,45000000,0,136000000,66.2113,12.1195,12.2887,59.8413,
600421.SH,Ñö·«¿Ø¹É,2004-06-09,7.2515,7.1578,7.34,6.9236,6.934,12601209,172625497,-0.3175,-4.379,13.6991,28.0027,599400000,N/A,1811520000,45000000,0,136000000,63.3119,11.5888,11.7505,57.2208,
600421.SH,Ñö·«¿Ø¹É,2004-06-10,6.934,6.8663,6.9756,6.2416,6.3041,13235771,166236783,-0.6299,-9.0841,12.5597,29.4128,544950000,N/A,1646960000,45000000,0,136000000,57.5606,10.5361,10.6831,52.0228,
600421.SH,Ñö·«¿Ø¹É,2004-06-11,6.3041,6.3041,6.934,6.2989,6.7622,15305780,198503225,0.4581,7.2667,12.9692,34.0128,584550000,N/A,1766640000,45000000,0,136000000,61.7434,11.3017,11.4594,55.8032,
600421.SH,Ñö·«¿Ø¹É,2004-06-14,6.7622,6.6893,7.0485,6.403,7.0017,10559160,136981226,0.2395,3.5412,12.9727,23.4648,605250000,N/A,1829200000,45000000,0,136000000,63.9298,11.7019,11.8652,57.7793,
600421.SH,Ñö·«¿Ø¹É,2004-06-15,7.0017,6.9236,7.1734,6.7778,7.0381,8550018,114690239,0.0364,0.5204,13.414,19,608400000,N/A,1838720000,45000000,0,136000000,64.2625,11.7628,11.927,58.08,
600421.SH,Ñö·«¿Ø¹É,2004-06-16,7.0381,7.0017,7.1006,6.8351,6.9392,5778674,77323931,-0.0989,-1.4053,13.3809,12.8415,599850000,N/A,1812880000,45000000,0,136000000,63.3594,11.5975,11.7593,57.2638,
600421.SH,Ñö·«¿Ø¹É,2004-06-17,6.9392,6.9184,7.4181,6.8767,7.1787,12027288,167166915,0.2395,3.4509,13.899,26.7273,620550000,N/A,1875440000,45000000,0,136000000,65.5459,11.9977,12.1651,59.2398,
600421.SH,Ñö·«¿Ø¹É,2004-06-18,7.1787,7.2724,7.288,6.9652,7.1787,7515630,102785814,0,0,13.6763,16.7014,620550000,N/A,1875440000,45000000,0,136000000,65.5459,11.9977,12.1651,59.2398,
