´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600760.SH,*STºÚ±ª,1996-10-11,N/A,5.6068,5.6659,5.2602,5.3009,7455400,200693000,N/A,N/A,26.9191,42.6023,455000000,N/A,1820000000,17500000,0,70000000,23.8994,14.4314,3.6177,N/A,
600760.SH,*STºÚ±ª,1996-10-14,5.3009,5.3009,5.358,4.5874,5.2806,1737000,44401617,-0.0204,-0.3846,25.5622,9.9257,453250000,N/A,1813000000,17500000,0,70000000,23.8075,14.3759,3.6038,N/A,
600760.SH,*STºÚ±ª,1996-10-15,5.2806,5.2602,5.3621,5.201,5.2969,539600,14038830,0.0163,0.3089,26.0171,3.0834,454650000,N/A,1818600000,17500000,0,70000000,23.881,14.4203,3.615,N/A,
600760.SH,*STºÚ±ª,1996-10-16,5.2969,5.3621,5.8066,5.3417,5.8066,1709900,46662207,0.5097,9.6228,27.2894,9.7709,498400000,N/A,1993600000,17500000,0,70000000,26.179,15.808,3.9628,N/A,
600760.SH,*STºÚ±ª,1996-10-17,5.8066,5.8718,6.196,5.8066,6.0145,2657800,79173427,0.208,3.5815,29.7891,15.1874,516250000,N/A,2065000000,17500000,0,70000000,27.1166,16.3741,4.1048,N/A,
600760.SH,*STºÚ±ª,1996-10-18,6.0145,6.0145,6.0329,5.6598,5.7087,1176900,33415600,-0.3058,-5.0847,28.3929,6.7251,490000000,N/A,1960000000,17500000,0,70000000,25.7378,15.5415,3.896,N/A,
600760.SH,*STºÚ±ª,1996-10-21,5.7087,5.7087,5.7393,5.5232,5.5293,603100,16587306,-0.1794,-3.1429,27.5034,3.4463,474600000,N/A,1898400000,17500000,0,70000000,24.9289,15.0531,3.7736,N/A,
600760.SH,*STºÚ±ª,1996-10-22,5.5293,5.3213,5.7026,5.3213,5.4539,682800,18289056,-0.0754,-1.3643,26.7854,3.9017,468125000,N/A,1872500000,17500000,0,70000000,24.5888,14.8477,3.7221,N/A,
600760.SH,*STºÚ±ª,1996-10-23,5.4539,5.5293,5.5456,5.4233,5.4946,413100,11078917,0.0408,0.7477,26.819,2.3606,471625000,N/A,1886500000,17500000,0,70000000,24.7726,14.9587,3.7499,N/A,
600760.SH,*STºÚ±ª,1996-10-24,5.4946,5.566,5.6068,5.4233,5.4233,342400,9306868,-0.0714,-1.2987,27.1813,1.9566,465500000,N/A,1862000000,17500000,0,70000000,24.4509,14.7645,3.7012,N/A,
