代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600400.SH,红豆股份,2001-01-08,N/A,2.4063,2.4762,2.3282,2.3686,28810249,512943991,N/A,N/A,17.8042,57.6205,880000000,N/A,3159604800,50000000,0,179523000,64.996,5.8816,8.3405,8.3043,
600400.SH,红豆股份,2001-01-09,2.3686,2.339,2.3928,2.3309,2.3551,4150492,72713183,-0.0135,-0.5682,17.5192,8.301,875000000,N/A,3141652500,50000000,0,179523000,64.6267,5.8482,8.2931,8.2571,
600400.SH,红豆股份,2001-01-10,2.3551,2.3551,2.3955,2.343,2.3793,2755757,48603987,0.0242,1.0286,17.6373,5.5115,884000000,N/A,3173966640,50000000,0,179523000,65.2915,5.9084,8.3784,8.3421,
600400.SH,红豆股份,2001-01-11,2.3793,2.3793,2.382,2.343,2.347,2358449,41355211,-0.0323,-1.3575,17.5349,4.7169,872000000,N/A,3130881120,50000000,0,179523000,64.4052,5.8282,8.2647,8.2288,
600400.SH,红豆股份,2001-01-12,2.347,2.3417,2.3578,2.2986,2.3053,2701630,46562815,-0.0417,-1.7775,17.2351,5.4033,856500000,N/A,3075228990,50000000,0,179523000,63.2603,5.7246,8.1178,8.0825,
600400.SH,红豆股份,2001-01-15,2.3053,2.2878,2.2878,2.1775,2.1856,3096951,51371033,-0.1198,-5.1956,16.5876,6.1939,812000000,N/A,2915453520,50000000,0,179523000,59.9736,5.4271,7.696,7.6626,
600400.SH,红豆股份,2001-01-16,2.1856,2.1788,2.238,2.1546,2.23,1311061,21447354,0.0444,2.032,16.3588,2.6221,828500000,N/A,2974696110,50000000,0,179523000,61.1923,5.5374,7.8524,7.8183,
600400.SH,红豆股份,2001-01-17,2.23,2.2313,2.234,2.2017,2.2098,486470,7997342,-0.0202,-0.9053,16.4395,0.9729,821000000,N/A,2947767660,50000000,0,179523000,60.6383,5.4873,7.7813,7.7475,
600400.SH,红豆股份,2001-01-18,2.2098,2.2071,2.2205,2.1936,2.2138,635155,10419482,0.004,0.1827,16.4046,1.2703,822500000,N/A,2953153350,50000000,0,179523000,60.7491,5.4973,7.7956,7.7617,
600400.SH,红豆股份,2001-01-19,2.2138,2.2205,2.2542,2.2071,2.2475,763002,12707149,0.0336,1.5198,16.6541,1.526,835000000,N/A,2998034100,50000000,0,179523000,61.6724,5.5809,7.914,7.8797,
600400.SH,红豆股份,2001-02-05,2.2475,2.2475,2.2475,2.1667,2.1667,802870,13069047,-0.0807,-3.5928,16.2779,1.6057,805000000,N/A,2890320300,50000000,0,179523000,59.4566,5.3804,7.6297,7.5966,
600400.SH,红豆股份,2001-02-06,2.1667,2.16,2.1613,2.0671,2.1277,907168,14224722,-0.039,-1.8012,15.6804,1.8143,790500000,N/A,2838258630,50000000,0,179523000,58.3856,5.2834,7.4923,7.4597,
600400.SH,红豆股份,2001-02-07,2.1277,2.0994,2.1263,2.086,2.0967,463363,7240498,-0.031,-1.4548,15.626,0.9267,779000000,N/A,2796968340,50000000,0,179523000,57.5363,5.2066,7.3833,7.3512,
600400.SH,红豆股份,2001-02-08,2.0967,2.0967,2.1331,2.0739,2.0779,461501,7196820,-0.0188,-0.8986,15.5944,0.923,772000000,N/A,2771835120,50000000,0,179523000,57.0193,5.1598,7.3169,7.2851,
600400.SH,红豆股份,2001-02-09,2.0779,2.0792,2.1371,2.0792,2.1169,445146,6969628,0.039,1.8782,15.6569,0.8903,786500000,N/A,2823896790,50000000,0,179523000,58.0902,5.2567,7.4544,7.422,
600400.SH,红豆股份,2001-02-12,2.1169,2.1263,2.129,2.0967,2.125,310830,4870768,0.0081,0.3814,15.6702,0.6217,789500000,N/A,2834668170,50000000,0,179523000,58.3118,5.2768,7.4828,7.4503,
600400.SH,红豆股份,2001-02-13,2.125,2.1277,2.1304,2.1088,2.1115,286735,4520450,-0.0135,-0.6333,15.7653,0.5735,784500000,N/A,2816715870,50000000,0,179523000,57.9425,5.2433,7.4354,7.4031,
600400.SH,红豆股份,2001-02-14,2.1115,2.1115,2.121,2.0967,2.1021,251420,3939405,-0.0094,-0.4461,15.6686,0.5028,781000000,N/A,2804149260,50000000,0,179523000,57.684,5.22,7.4022,7.3701,
600400.SH,红豆股份,2001-02-15,2.1021,2.1035,2.121,2.086,2.086,263904,4111558,-0.0161,-0.7682,15.5797,0.5278,775000000,N/A,2782606500,50000000,0,179523000,57.2408,5.1799,7.3454,7.3134,
600400.SH,红豆股份,2001-02-16,2.086,2.086,2.086,2.0456,2.0792,420404,6440458,-0.0067,-0.3226,15.3197,0.8408,772500000,N/A,2773630350,50000000,0,179523000,57.0562,5.1631,7.3217,7.2899,
600400.SH,红豆股份,2001-02-19,2.0792,2.0833,2.1196,2.0725,2.1102,449547,7011891,0.031,1.4887,15.5977,0.8991,784000000,N/A,2814920640,50000000,0,179523000,57.9056,5.24,7.4307,7.3984,
600400.SH,红豆股份,2001-02-20,2.1102,2.1088,2.1183,2.0792,2.086,442788,6905395,-0.0242,-1.148,15.5953,0.8856,775000000,N/A,2782606500,50000000,0,179523000,57.2408,5.1799,7.3454,7.3134,
600400.SH,红豆股份,2001-02-21,2.086,2.0725,2.0725,2.0456,2.0483,543324,8282973,-0.0377,-1.8065,15.245,1.0866,761000000,N/A,2732340060,50000000,0,179523000,56.2068,5.0863,7.2127,7.1813,
600400.SH,红豆股份,2001-02-22,2.0483,2.0321,2.086,2.02,2.0456,259950,3960574,-0.0027,-0.1314,15.2359,0.5199,760000000,N/A,2728749600,50000000,0,179523000,56.1329,5.0796,7.2032,7.1719,
600400.SH,红豆股份,2001-02-23,2.0456,2.0523,2.094,2.0523,2.0913,299997,4630820,0.0458,2.2368,15.4362,0.6,777000000,N/A,2789787420,50000000,0,179523000,57.3885,5.1932,7.3643,7.3323,
600400.SH,红豆股份,2001-02-26,2.0913,2.0994,2.1169,2.0779,2.1129,406446,6354836,0.0215,1.0296,15.6351,0.8129,785000000,N/A,2818511100,50000000,0,179523000,57.9794,5.2467,7.4401,7.4078,
600400.SH,红豆股份,2001-02-27,2.1129,2.1129,2.1196,2.0967,2.1115,372437,5825447,-0.0013,-0.0637,15.6414,0.7449,784500000,N/A,2816715870,50000000,0,179523000,57.9425,5.2433,7.4354,7.4031,
600400.SH,红豆股份,2001-02-28,2.1115,2.1102,2.1102,2.094,2.1075,284810,4447798,-0.004,-0.1912,15.6167,0.5696,783000000,N/A,2811330180,50000000,0,179523000,57.8317,5.2333,7.4212,7.3889,
600400.SH,红豆股份,2001-03-01,2.1075,2.0994,2.1385,2.0994,2.1371,437451,6908821,0.0296,1.4049,15.7934,0.8749,794000000,N/A,2850825240,50000000,0,179523000,58.6442,5.3068,7.5254,7.4927,
600400.SH,红豆股份,2001-03-02,2.1371,2.1506,2.1506,2.1331,2.1425,551057,8772984,0.0054,0.2519,15.9203,1.1021,796000000,N/A,2858006160,50000000,0,179523000,58.7919,5.3202,7.5444,7.5116,
600400.SH,红豆股份,2001-03-05,2.1425,2.1425,2.1452,2.1129,2.1183,318810,5036066,-0.0242,-1.1307,15.7964,0.6376,787000000,N/A,2825692020,50000000,0,179523000,58.1271,5.2601,7.4591,7.4267,
600400.SH,红豆股份,2001-03-06,2.1183,2.1129,2.1331,2.1129,2.1331,301680,4762813,0.0148,0.6989,15.7876,0.6034,792500000,N/A,2845439550,50000000,0,179523000,58.5334,5.2968,7.5112,7.4786,
600400.SH,红豆股份,2001-03-07,2.1331,2.1317,2.1438,2.1223,2.129,294901,4679566,-0.004,-0.1893,15.8683,0.5898,791000000,N/A,2840053860,50000000,0,179523000,58.4226,5.2868,7.497,7.4644,
600400.SH,红豆股份,2001-03-08,2.129,2.1304,2.1344,2.1183,2.1196,244579,3857686,-0.0094,-0.4425,15.7728,0.4892,787500000,N/A,2827487250,50000000,0,179523000,58.1641,5.2634,7.4638,7.4314,
600400.SH,红豆股份,2001-03-09,2.1196,2.1183,2.1236,2.1021,2.1115,497074,7786916,-0.0081,-0.381,15.6655,0.9941,784500000,N/A,2816715870,50000000,0,179523000,57.9425,5.2433,7.4354,7.4031,
600400.SH,红豆股份,2001-03-12,2.1115,2.1115,2.1398,2.094,2.1398,387320,6056605,0.0283,1.3384,15.6372,0.7746,795000000,N/A,2854415700,50000000,0,179523000,58.718,5.3135,7.5349,7.5022,
600400.SH,红豆股份,2001-03-13,2.1398,2.1263,2.16,2.1263,2.1479,562578,8976338,0.0081,0.3774,15.9557,1.1252,798000000,N/A,2865187080,50000000,0,179523000,58.9396,5.3336,7.5633,7.5305,
600400.SH,红豆股份,2001-03-14,2.1479,2.1411,2.1896,2.1385,2.1856,740217,11925163,0.0377,1.7544,16.1104,1.4804,812000000,N/A,2915453520,50000000,0,179523000,59.9736,5.4271,7.696,7.6626,
600400.SH,红豆股份,2001-03-15,2.1856,2.1896,2.1963,2.1694,2.1788,720568,11696566,-0.0067,-0.3079,16.2324,1.4411,809500000,N/A,2906477370,50000000,0,179523000,59.789,5.4104,7.6723,7.639,
600400.SH,红豆股份,2001-03-16,2.1788,2.1815,2.1869,2.1546,2.1654,424599,6845895,-0.0135,-0.6177,16.1232,0.8492,804500000,N/A,2888525070,50000000,0,179523000,59.4197,5.377,7.625,7.5918,
600400.SH,红豆股份,2001-03-19,2.1654,2.164,2.2071,2.16,2.1963,381739,6216710,0.031,1.4295,16.2852,0.7635,816000000,N/A,2929815360,50000000,0,179523000,60.2691,5.4539,7.734,7.7004,
600400.SH,红豆股份,2001-03-20,2.1963,2.1936,2.1936,2.1559,2.1627,599908,9655301,-0.0336,-1.5319,16.0946,1.1998,803500000,N/A,2884934610,50000000,0,179523000,59.3458,5.3703,7.6155,7.5824,
600400.SH,红豆股份,2001-03-21,2.1627,2.164,2.1775,2.1573,2.1721,549641,8850251,0.0094,0.4356,16.1019,1.0993,807000000,N/A,2897501220,50000000,0,179523000,59.6043,5.3937,7.6486,7.6154,
600400.SH,红豆股份,2001-03-22,2.1721,2.1748,2.1923,2.1667,2.1882,603990,9796198,0.0161,0.7435,16.2191,1.208,813000000,N/A,2919043980,50000000,0,179523000,60.0475,5.4338,7.7055,7.672,
600400.SH,红豆股份,2001-03-23,2.1882,2.1829,2.2044,2.1533,2.1546,521350,8454754,-0.0336,-1.5375,16.217,1.0427,800500000,N/A,2874163230,50000000,0,179523000,59.1242,5.3503,7.587,7.5541,
