´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600338.SH,Î÷²ØÖé·å,2000-12-27,N/A,13.0283,14.1975,12.5749,13.9987,29692479,493060215,N/A,N/A,16.6056,59.385,880000000,N/A,2786666660.8,50000000,0,158333333,53.2929,13.6743,2.7655,-83.3596,
600338.SH,Î÷²ØÖé·å,2000-12-28,13.9987,13.6089,13.8157,13.2033,13.2112,10572572,180013354,-0.7874,-5.625,17.0264,21.1451,830500000,N/A,2629916661.13,50000000,0,158333333,50.2952,12.9051,2.6099,-78.6706,
600338.SH,Î÷²ØÖé·å,2000-12-29,13.2112,13.418,14.5316,13.418,14.5316,4397413,79008644,1.3203,9.994,17.9671,8.7948,913500000,N/A,2892749993.91,50000000,0,158333333,55.3217,14.1948,2.8708,-86.533,
600338.SH,Î÷²ØÖé·å,2001-01-02,14.5316,15.0724,15.0883,14.5713,14.7543,10984853,204305893,0.2227,1.5326,18.5989,21.9697,927500000,N/A,2937083327.15,50000000,0,158333333,88.2746,4.9651,2.9063,5.7502,
600338.SH,Î÷²ØÖé·å,2001-01-03,14.7543,14.8815,16.0507,14.8577,15.5258,9080064,173908308,0.7715,5.2291,19.1528,18.1601,976000000,N/A,3090666660.16,50000000,0,158333333,92.8906,5.2247,3.0583,6.0509,
600338.SH,Î÷²ØÖé·å,2001-01-04,15.5258,15.6849,15.7087,15.3508,15.3985,3368773,65875060,-0.1273,-0.8197,19.5546,6.7375,968000000,N/A,3065333326.88,50000000,0,158333333,92.1292,5.1819,3.0332,6.0013,
600338.SH,Î÷²ØÖé·å,2001-01-05,15.3985,15.5497,15.7167,15.319,15.3429,2202445,42897536,-0.0557,-0.3616,19.4772,4.4049,964500000,N/A,3054249993.57,50000000,0,158333333,91.7961,5.1632,3.0222,5.9796,
600338.SH,Î÷²ØÖé·å,2001-01-08,15.3429,15.5019,15.5894,15.0486,15.0963,3042925,58287621,-0.2466,-1.6071,19.1551,6.0859,949000000,N/A,3005166660.34,50000000,0,158333333,90.3209,5.0802,2.9737,5.8835,
600338.SH,Î÷²ØÖé·å,2001-01-09,15.0963,15.1122,15.669,14.9531,15.4622,2349011,45494943,0.3659,2.4236,19.3677,4.698,972000000,N/A,3077999993.52,50000000,0,158333333,92.5099,5.2033,3.0457,6.0261,
600338.SH,Î÷²ØÖé·å,2001-01-10,15.4622,15.6451,15.669,15.4303,15.494,1563060,30500956,0.0318,0.2058,19.5136,3.1261,974000000,N/A,3084333326.84,50000000,0,158333333,92.7003,5.214,3.052,6.0385,
600338.SH,Î÷²ØÖé·å,2001-01-11,15.494,15.5099,15.5815,15.0088,15.0327,2696250,51611128,-0.4613,-2.9774,19.1418,5.3925,945000000,N/A,2992499993.7,50000000,0,158333333,89.9402,5.0588,2.9611,5.8587,
600338.SH,Î÷²ØÖé·å,2001-01-12,15.0327,15.1122,15.3429,14.8736,15.152,625142,11885572,0.1193,0.7937,19.0126,1.2503,952500000,N/A,3016249993.65,50000000,0,158333333,90.654,5.0989,2.9846,5.9052,
600338.SH,Î÷²ØÖé·å,2001-01-15,15.152,15.1122,15.152,14.5713,14.5952,1195524,22250203,-0.5568,-3.6745,18.6113,2.391,917500000,N/A,2905416660.55,50000000,0,158333333,87.3229,4.9116,2.875,5.6882,
600338.SH,Î÷²ØÖé·å,2001-01-16,14.5952,14.5554,14.7861,14.3248,14.5554,623028,11419611,-0.0398,-0.2725,18.3292,1.2461,915000000,N/A,2897499993.9,50000000,0,158333333,87.0849,4.8982,2.8671,5.6727,
600338.SH,Î÷²ØÖé·å,2001-01-17,14.5554,14.5395,14.6747,14.3168,14.5952,620547,11300945,0.0398,0.2732,18.2113,1.2411,917500000,N/A,2905416660.55,50000000,0,158333333,87.3229,4.9116,2.875,5.6882,
600338.SH,Î÷²ØÖé·å,2001-01-18,14.5952,14.5395,14.8259,14.4043,14.6747,266144,4913721,0.0795,0.545,18.4626,0.5323,922500000,N/A,2921249993.85,50000000,0,158333333,87.7988,4.9383,2.8906,5.7192,
600338.SH,Î÷²ØÖé·å,2001-01-19,14.6747,14.7145,15.2235,14.6906,15.1122,503187,9517783,0.4375,2.981,18.915,1.0064,950000000,N/A,3008333327,50000000,0,158333333,90.4161,5.0855,2.9768,5.8897,
600338.SH,Î÷²ØÖé·å,2001-02-05,15.1122,15.1122,15.1838,14.7543,14.8656,281565,5267371,-0.2466,-1.6316,18.7075,0.5631,934500000,N/A,2959249993.77,50000000,0,158333333,88.9409,5.0026,2.9282,5.7936,
