代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600300.SH,维维股份,2000-06-30,N/A,2.8239,2.8253,2.4439,2.4665,24054400,431861834,N/A,N/A,17.9535,48.1088,873000000,N/A,5761800000,50000000,0,330000000,52.5761,23.3803,6.2798,702.0408,
600300.SH,维维股份,2000-07-03,2.4665,2.4015,2.4015,2.321,2.3267,3568600,59235271,-0.1399,-5.6701,16.599,7.1372,823500000,N/A,5435100000,50000000,0,330000000,49.595,22.0546,5.9238,662.2344,
600300.SH,维维股份,2000-07-04,2.3267,2.3281,2.4001,2.3238,2.3591,1287900,21466510,0.0325,1.3965,16.6678,2.5758,835000000,N/A,5511000000,50000000,0,330000000,50.2876,22.3626,6.0065,671.4824,
600300.SH,维维股份,2000-07-05,2.3591,2.3591,2.362,2.3238,2.3309,942400,15562638,-0.0283,-1.1976,16.5138,1.8848,825000000,N/A,5445000000,50000000,0,330000000,49.6853,22.0948,5.9346,663.4407,
600300.SH,维维股份,2000-07-06,2.3309,2.3168,2.3309,2.2603,2.3111,1331500,21638536,-0.0198,-0.8485,16.2512,2.663,818000000,N/A,5398800000,50000000,0,330000000,49.2638,21.9073,5.8842,657.8115,
600300.SH,维维股份,2000-07-07,2.3111,2.3111,2.3309,2.273,2.297,969600,15795572,-0.0141,-0.6112,16.2908,1.9392,813000000,N/A,5365800000,50000000,0,330000000,48.9626,21.7734,5.8482,653.7906,
600300.SH,维维股份,2000-07-10,2.297,2.2984,2.3182,2.2885,2.3069,951600,15506399,0.0099,0.4305,16.2951,1.9032,816500000,N/A,5388900000,50000000,0,330000000,49.1734,21.8671,5.8734,656.6052,
600300.SH,维维股份,2000-07-11,2.3069,2.3069,2.3422,2.2956,2.3139,720800,11805326,0.0071,0.3062,16.3781,1.4416,819000000,N/A,5405400000,50000000,0,330000000,49.324,21.9341,5.8914,658.6157,
600300.SH,维维股份,2000-07-12,2.3139,2.3139,2.3987,2.3026,2.3733,1419800,23585473,0.0593,2.5641,16.6118,2.8396,840000000,N/A,5544000000,50000000,0,330000000,50.5887,22.4965,6.0425,675.5032,
600300.SH,维维股份,2000-07-13,2.3733,2.3704,2.3987,2.3478,2.3902,1406100,23653945,0.017,0.7143,16.8224,2.8122,846000000,N/A,5583600000,50000000,0,330000000,50.9501,22.6572,6.0856,680.3282,
600300.SH,维维股份,2000-07-14,2.3902,2.3902,2.4439,2.3803,2.3959,1354000,23093623,0.0057,0.2364,17.0559,2.708,848000000,N/A,5596800000,50000000,0,330000000,51.0705,22.7107,6.1,681.9366,
