¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600285.SH,¡Á»Ò÷∆“©,2000-10-18,N/A,2.8204,3.0469,2.7865,2.8651,25192000,477468489,N/A,N/A,18.9532,62.98,743600000,N/A,1865692400,40000000,0,100360000,86.5836,30.0516,17.943,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-19,2.8651,2.8358,2.8604,2.7587,2.768,7361900,133408259,-0.0971,-3.3889,18.1214,18.4047,718400000,N/A,1802465600,40000000,0,100360000,83.6493,29.0331,17.3349,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-20,2.768,2.7541,2.8543,2.7449,2.8296,3008700,54758700,0.0616,2.2272,18.2001,7.5218,734400000,N/A,1842609600,40000000,0,100360000,85.5123,29.6798,17.721,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-23,2.8296,2.8512,2.8928,2.8235,2.8712,2448400,45463329,0.0416,1.4706,18.5686,6.121,745200000,N/A,1869706800,40000000,0,100360000,86.7699,30.1162,17.9816,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-24,2.8712,2.8743,2.9375,2.8296,2.9128,2631100,49268792,0.0416,1.4493,18.7255,6.5777,756000000,N/A,1896804000,40000000,0,100360000,88.0274,30.5527,18.2422,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-25,2.9128,2.9128,3.0176,2.8974,2.9329,5118200,98439660,0.02,0.6878,19.2333,12.7955,761200000,N/A,1909850800,40000000,0,100360000,88.6329,30.7629,18.3677,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-26,2.9329,2.9329,2.9714,2.9098,2.9468,2295300,43805036,0.0139,0.4729,19.0847,5.7383,764800000,N/A,1918883200,40000000,0,100360000,89.052,30.9083,18.4545,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-27,2.9468,2.9514,3.0007,2.9283,2.956,2118400,40849504,0.0092,0.3138,19.2832,5.296,767200000,N/A,1924904800,40000000,0,100360000,89.3315,31.0053,18.5124,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-30,2.956,2.9591,2.9699,2.9098,2.9298,1684000,32098797,-0.0262,-0.8863,19.061,4.21,760400000,N/A,1907843600,40000000,0,100360000,88.5397,30.7305,18.3484,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-10-31,2.9298,2.9313,2.9514,2.8743,2.8836,1541100,29012790,-0.0462,-1.5781,18.826,3.8527,748400000,N/A,1877735600,40000000,0,100360000,87.1425,30.2456,18.0588,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-11-01,2.8836,2.882,2.9375,2.8512,2.9329,1428100,26862397,0.0493,1.7103,18.8099,3.5702,761200000,N/A,1909850800,40000000,0,100360000,88.6329,30.7629,18.3677,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-11-02,2.9329,2.9437,2.9699,2.899,2.9128,1091800,20828142,-0.02,-0.6831,19.0769,2.7295,756000000,N/A,1896804000,40000000,0,100360000,88.0274,30.5527,18.2422,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-11-03,2.9128,2.9283,2.9514,2.8974,2.9298,923800,17528571,0.017,0.582,18.9744,2.3095,760400000,N/A,1907843600,40000000,0,100360000,88.5397,30.7305,18.3484,N/A,
600285.SH,¡Á»Ò÷∆“©,2000-11-06,2.9298,2.9298,3.0392,2.9283,2.9961,2508900,48930688,0.0663,2.262,19.5028,6.2722,777600000,N/A,1950998400,40000000,0,100360000,90.5425,31.4256,18.7634,N/A,
