´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600980.SH,±±¿ó´Å²Ä,2004-05-12,N/A,6.876,7.0744,6.5415,6.8986,18537957,221408830,N/A,N/A,11.9435,52.9656,425950000,N/A,1217000000,35000000,0,100000000,57.1135,9.4169,6.7625,65.2941,
600980.SH,±±¿ó´Å²Ä,2004-05-13,6.8986,6.8023,7.5675,6.7569,7.2274,15426889,194222300,0.3288,4.7658,12.5899,44.0768,446250000,N/A,1275000000,35000000,0,100000000,59.8354,9.8657,7.0847,68.4059,
600980.SH,±±¿ó´Å²Ä,2004-05-14,7.2274,7.1877,7.4542,7.1197,7.3465,10791396,138678454,0.119,1.6471,12.8508,30.8326,453600000,N/A,1296000000,35000000,0,100000000,60.8209,10.0282,7.2014,69.5326,
600980.SH,±±¿ó´Å²Ä,2004-05-17,7.3465,7.3125,7.4712,7.1537,7.3465,6288437,81408747,0,0,12.9458,17.967,453600000,N/A,1296000000,35000000,0,100000000,60.8209,10.0282,7.2014,69.5326,
600980.SH,±±¿ó´Å²Ä,2004-05-18,7.3465,7.4202,7.7036,7.3691,7.6922,7319843,97176907,0.3458,4.7068,13.2758,20.9138,474950000,N/A,1357000000,35000000,0,100000000,63.6836,10.5002,7.5404,72.8053,
600980.SH,±±¿ó´Å²Ä,2004-05-19,7.6922,7.6979,7.7093,7.3465,7.3578,6061060,80596691,-0.3344,-4.3478,13.2975,17.3173,454300000,N/A,1298000000,35000000,0,100000000,60.9148,10.0436,7.2126,69.6399,
600980.SH,±±¿ó´Å²Ä,2004-05-20,7.3578,7.3691,7.6072,7.3125,7.5052,5047024,66567459,0.1474,2.0031,13.1894,14.4201,463400000,N/A,1324000000,35000000,0,100000000,62.1349,10.2448,7.357,71.0348,
600980.SH,±±¿ó´Å²Ä,2004-05-21,7.5052,7.4428,7.5279,7.2047,7.3011,3056017,39507411,-0.2041,-2.719,12.9277,8.7315,450800000,N/A,1288000000,35000000,0,100000000,60.4455,9.9663,7.157,69.1033,
600980.SH,±±¿ó´Å²Ä,2004-05-24,7.3011,7.3408,7.6412,7.2784,7.5732,3945450,52194281,0.2721,3.7267,13.229,11.2727,467600000,N/A,1336000000,35000000,0,100000000,62.6981,10.3377,7.4237,71.6786,
600980.SH,±±¿ó´Å²Ä,2004-05-25,7.5732,7.5392,7.6979,7.3691,7.4258,4302153,57242090,-0.1474,-1.9461,13.3055,12.2919,458500000,N/A,1310000000,35000000,0,100000000,61.4779,10.1365,7.2792,70.2837,
600980.SH,±±¿ó´Å²Ä,2004-05-26,7.4258,7.3691,7.4428,7.0914,7.3691,2627699,33715051,-0.0567,-0.7634,12.8306,7.5077,455000000,N/A,1300000000,35000000,0,100000000,61.0086,10.0591,7.2237,69.7472,
600980.SH,±±¿ó´Å²Ä,2004-05-27,7.3691,7.3805,8.1061,7.1707,8.1061,5945624,81106289,0.7369,10,13.6413,16.9875,500500000,N/A,1430000000,35000000,0,100000000,67.1095,11.065,7.946,76.7219,
600980.SH,±±¿ó´Å²Ä,2004-05-28,8.1061,8.2648,8.4462,7.9417,7.97,9986110,144689844,-0.136,-1.6783,14.4891,28.5317,492100000,N/A,1406000000,35000000,0,100000000,65.9832,10.8793,7.8127,75.4342,
600980.SH,±±¿ó´Å²Ä,2004-05-31,7.97,7.936,8.7296,7.8963,8.5595,7556393,111598456,0.5895,7.3969,14.7687,21.5897,528500000,N/A,1510000000,35000000,0,100000000,70.8639,11.6841,8.3906,81.014,
600980.SH,±±¿ó´Å²Ä,2004-06-01,8.5595,8.5595,9.4155,8.4292,9.4155,7404634,116850998,0.856,10,15.7808,21.1561,581350000,N/A,1661000000,35000000,0,100000000,77.9503,12.8525,9.2296,89.1154,
600980.SH,±±¿ó´Å²Ä,2004-06-02,9.4155,9.6139,10.3508,9.4268,9.886,12457786,215657790,0.4705,4.997,17.3111,35.5937,610400000,N/A,1744000000,35000000,0,100000000,81.8454,13.4947,9.6908,93.5685,
600980.SH,±±¿ó´Å²Ä,2004-06-03,9.886,9.801,10.2998,9.4949,9.8293,8789145,153703003,-0.0567,-0.5734,17.4878,25.1118,606900000,N/A,1734000000,35000000,0,100000000,81.3761,13.4173,9.6353,93.032,
600980.SH,±±¿ó´Å²Ä,2004-06-04,9.8293,9.6366,9.7443,9.2398,9.5062,6567259,110269329,-0.3231,-3.2872,16.7908,18.7636,586950000,N/A,1677000000,35000000,0,100000000,78.7011,12.9763,9.3185,89.9738,
600980.SH,±±¿ó´Å²Ä,2004-06-07,9.5062,9.4665,9.886,9.4665,9.7216,4541994,77528763,0.2154,2.266,17.0693,12.9771,600250000,N/A,1715000000,35000000,0,100000000,80.4845,13.2703,9.5297,92.0126,
600980.SH,±±¿ó´Å²Ä,2004-06-08,9.7216,9.7216,9.7783,9.3985,9.5345,3498958,59091860,-0.1871,-1.9242,16.8884,9.997,588700000,N/A,1682000000,35000000,0,100000000,78.9358,13.015,9.3463,90.2421,
600980.SH,±±¿ó´Å²Ä,2004-06-09,9.5345,9.4665,9.7783,9.2851,9.3928,4235063,71289940,-0.1417,-1.4863,16.8333,12.1002,579950000,N/A,1657000000,35000000,0,100000000,77.7625,12.8215,9.2074,88.9008,
600980.SH,±±¿ó´Å²Ä,2004-06-10,9.3928,9.2965,9.4268,8.4518,8.4518,5966702,91977517,-0.941,-10.0181,15.4151,17.0477,521850000,N/A,1491000000,35000000,0,100000000,69.9722,11.537,8.285,79.9946,
600980.SH,±±¿ó´Å²Ä,2004-06-11,8.4518,8.3328,8.9903,8.2818,8.5709,6039382,92153388,0.119,1.4085,15.2587,17.2554,529200000,N/A,1512000000,35000000,0,100000000,70.9577,11.6995,8.4017,81.1213,
600980.SH,±±¿ó´Å²Ä,2004-06-14,8.5709,8.3895,8.4462,7.834,8.2081,4438851,63549379,-0.3628,-4.2328,14.3166,12.6824,506800000,N/A,1448000000,35000000,0,100000000,67.9542,11.2043,8.0461,77.6876,
600980.SH,±±¿ó´Å²Ä,2004-06-15,8.2081,8.1514,8.6276,8.0494,8.5369,3813932,56112888,0.3288,4.0055,14.7126,10.8969,527100000,N/A,1506000000,35000000,0,100000000,70.6761,11.6531,8.3683,80.7994,
