代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600516.SH,方大炭素,2002-08-30,N/A,2.152,2.2017,2.0615,2.0686,36111514,431437670,N/A,N/A,11.9474,45.1394,932000000,N/A,2330000000,80000000,0,200000000,46.6449,8.489,5.643,503.8695,
600516.SH,方大炭素,2002-09-02,2.0686,2.0384,2.0544,2.0206,2.0402,7353295,84347227,-0.0284,-1.3734,11.4707,9.1916,919200000,N/A,2298000000,80000000,0,200000000,46.0043,8.3724,5.5655,496.9494,
600516.SH,方大炭素,2002-09-03,2.0402,2.0419,2.0686,2.0402,2.0455,3216698,37205146,0.0053,0.2611,11.5663,4.0209,921600000,N/A,2304000000,80000000,0,200000000,46.1244,8.3943,5.58,498.2469,
600516.SH,方大炭素,2002-09-04,2.0455,2.0455,2.0455,2.0117,2.0153,3382860,38567541,-0.0302,-1.4757,11.4009,4.2286,908000000,N/A,2270000000,80000000,0,200000000,45.4437,8.2704,5.4977,490.8943,
600516.SH,方大炭素,2002-09-05,2.0153,2.0064,2.0224,1.9993,2.0082,3062039,34607617,-0.0071,-0.3524,11.3021,3.8275,904800000,N/A,2262000000,80000000,0,200000000,45.2836,8.2412,5.4783,489.1643,
600516.SH,方大炭素,2002-09-06,2.0082,2.0064,2.01,1.9798,1.9833,2876258,32283558,-0.0249,-1.2378,11.2242,3.5953,893600000,N/A,2234000000,80000000,0,200000000,44.7231,8.1392,5.4105,483.1092,
600516.SH,方大炭素,2002-09-09,1.9833,1.9709,1.9887,1.9585,1.9869,1763681,19608867,0.0036,0.1791,11.1181,2.2046,895200000,N/A,2238000000,80000000,0,200000000,44.8031,8.1538,5.4202,483.9742,
600516.SH,方大炭素,2002-09-10,1.9869,1.9869,1.9922,1.9762,1.9851,993085,11108354,-0.0018,-0.0894,11.1857,1.2414,894400000,N/A,2236000000,80000000,0,200000000,44.7631,8.1465,5.4153,483.5417,
600516.SH,方大炭素,2002-09-11,1.9851,1.9851,2.0011,1.9532,1.9958,2033107,22591123,0.0107,0.5367,11.1116,2.5414,899200000,N/A,2248000000,80000000,0,200000000,45.0033,8.1902,5.4444,486.1367,
600516.SH,方大炭素,2002-09-12,1.9958,1.994,2.0206,1.9833,2.0011,1348190,15211055,0.0053,0.2669,11.2826,1.6852,901600000,N/A,2254000000,80000000,0,200000000,45.1234,8.2121,5.4589,487.4343,
600516.SH,方大炭素,2002-09-13,2.0011,1.9958,2.0331,1.9904,2.0153,1860575,21156579,0.0142,0.7098,11.371,2.3257,908000000,N/A,2270000000,80000000,0,200000000,45.4437,8.2704,5.4977,490.8943,
600516.SH,方大炭素,2002-09-16,2.0153,2.0153,2.0206,1.9762,1.9958,1253199,14080485,-0.0195,-0.9692,11.2356,1.5665,899200000,N/A,2248000000,80000000,0,200000000,45.0033,8.1902,5.4444,486.1367,
600516.SH,方大炭素,2002-09-17,1.9958,2.01,2.0277,1.9816,2.0171,1532917,17310368,0.0213,1.0676,11.2924,1.9161,908800000,N/A,2272000000,80000000,0,200000000,45.4838,8.2777,5.5025,491.3268,
600516.SH,方大炭素,2002-09-18,2.0171,2.0242,2.0402,2.0029,2.0117,1760756,20071431,-0.0053,-0.2641,11.3993,2.2009,906400000,N/A,2266000000,80000000,0,200000000,45.3637,8.2558,5.488,490.0293,
600516.SH,方大炭素,2002-09-19,2.0117,2.0117,2.0437,1.9975,2.0348,1558476,17759001,0.0231,1.1474,11.3951,1.9481,916800000,N/A,2292000000,80000000,0,200000000,45.8842,8.3505,5.5509,495.6519,
600516.SH,方大炭素,2002-09-20,2.0348,2.0348,2.0437,2.0171,2.0224,1325195,15143970,-0.0124,-0.6108,11.4277,1.6565,911200000,N/A,2278000000,80000000,0,200000000,45.6039,8.2995,5.517,492.6243,
600516.SH,方大炭素,2002-09-23,2.0224,2.0171,2.0331,2.0117,2.0242,887499,10113143,0.0018,0.0878,11.3951,1.1094,912000000,N/A,2280000000,80000000,0,200000000,45.6439,8.3068,5.5219,493.0568,
600516.SH,方大炭素,2002-09-24,2.0242,2.0188,2.0206,1.9975,1.9975,1392833,15732663,-0.0266,-1.3158,11.2954,1.741,900000000,N/A,2250000000,80000000,0,200000000,45.0434,8.1975,5.4492,486.5692,
600516.SH,方大炭素,2002-09-25,1.9975,1.994,2.0419,1.9851,2.0295,2334479,26457796,0.032,1.6,11.3335,2.9181,914400000,N/A,2286000000,80000000,0,200000000,45.7641,8.3287,5.5364,494.3544,
600516.SH,方大炭素,2002-09-26,2.0295,2.0295,2.0331,2.0153,2.026,1242047,14150928,-0.0036,-0.175,11.3932,1.5526,912800000,N/A,2282000000,80000000,0,200000000,45.684,8.3141,5.5267,493.4893,
600516.SH,方大炭素,2002-09-27,2.026,2.0206,2.0277,1.9887,1.9993,848335,9571435,-0.0266,-1.3146,11.2826,1.0604,900800000,N/A,2252000000,80000000,0,200000000,45.0834,8.2048,5.4541,487.0017,
600516.SH,方大炭素,2002-10-08,1.9993,1.9851,2.0029,1.9798,1.994,709249,7939970,-0.0053,-0.2664,11.1949,0.8866,898400000,N/A,2246000000,80000000,0,200000000,44.9633,8.1829,5.4395,485.7042,
600516.SH,方大炭素,2002-10-09,1.994,1.994,1.994,1.9088,1.9123,1634703,17877452,-0.0817,-4.0962,10.9362,2.0434,861600000,N/A,2154000000,80000000,0,200000000,43.1215,7.8478,5.2167,465.809,
600516.SH,方大炭素,2002-10-10,1.9123,1.9017,1.9372,1.8928,1.907,599669,6463694,-0.0053,-0.2786,10.7788,0.7496,859200000,N/A,2148000000,80000000,0,200000000,43.0014,7.8259,5.2022,464.5114,
600516.SH,方大炭素,2002-10-11,1.907,1.9017,1.9194,1.7774,1.8058,2265819,23447965,-0.1012,-5.3073,10.3486,2.8323,813600000,N/A,2034000000,80000000,0,200000000,40.7192,7.4106,4.9261,439.8586,
600516.SH,方大炭素,2002-10-14,1.8058,1.8058,1.836,1.7809,1.8289,991335,10110996,0.0231,1.2783,10.1994,1.2392,824000000,N/A,2060000000,80000000,0,200000000,41.2397,7.5053,4.9891,445.4812,
600516.SH,方大炭素,2002-10-15,1.8289,1.8306,1.836,1.8076,1.8147,697324,7147559,-0.0142,-0.7767,10.25,0.8717,817600000,N/A,2044000000,80000000,0,200000000,40.9194,7.447,4.9503,442.0211,
600516.SH,方大炭素,2002-10-16,1.8147,1.8147,1.8608,1.8147,1.836,841989,8735978,0.0213,1.1742,10.3754,1.0525,827200000,N/A,2068000000,80000000,0,200000000,41.3999,7.5344,5.0084,447.2112,
600516.SH,方大炭素,2002-10-17,1.836,1.8377,1.8431,1.8022,1.8093,751019,7673168,-0.0266,-1.4507,10.217,0.9388,815200000,N/A,2038000000,80000000,0,200000000,40.7993,7.4251,4.9358,440.7236,
600516.SH,方大炭素,2002-10-18,1.8093,1.7845,1.8289,1.7845,1.8235,636830,6485104,0.0142,0.7851,10.1834,0.796,821600000,N/A,2054000000,80000000,0,200000000,41.1196,7.4834,4.9745,444.1837,
600516.SH,方大炭素,2002-10-21,1.8235,1.8253,1.8324,1.8022,1.8289,387193,3960529,0.0053,0.2921,10.2288,0.484,824000000,N/A,2060000000,80000000,0,200000000,41.2397,7.5053,4.9891,445.4812,
600516.SH,方大炭素,2002-10-22,1.8289,1.8289,1.8679,1.8289,1.8608,1287191,13434712,0.032,1.7476,10.4372,1.609,838400000,N/A,2096000000,80000000,0,200000000,41.9604,7.6364,5.0762,453.2663,
