´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
601011.SH,±¦Ì©Â¡,2011-03-09,N/A,10.4923,11.0302,9.6795,9.9659,65912777,1706235158,N/A,N/A,25.8863,84.9391,1998200000,N/A,9965250000,77600000,0,387000000,51.3862,10.1163,4.3525,681.3743,
601011.SH,±¦Ì©Â¡,2011-03-10,9.9659,9.4821,9.7956,9.3467,9.6176,30134266,747046492,-0.3483,-3.4951,24.7906,38.8328,1928360000,N/A,9616950000,77600000,0,387000000,49.5902,9.7627,4.2003,657.5593,
601011.SH,±¦Ì©Â¡,2011-03-11,9.6176,9.664,9.7453,9.2499,9.277,24398259,596818420,-0.3406,-3.5412,24.4615,31.4411,1860072000,N/A,9276390000,77600000,0,387000000,47.8341,9.417,4.0516,634.2735,
601011.SH,±¦Ì©Â¡,2011-03-14,9.277,9.2073,9.2112,8.9093,9.1609,12315208,288271464,-0.1161,-1.2516,23.4078,15.8701,1836792000,N/A,9160290000,77600000,0,387000000,47.2354,9.2991,4.0009,626.3351,
601011.SH,±¦Ì©Â¡,2011-03-15,9.1609,9.0835,9.3002,8.9829,9.2693,13278211,315020308,0.1084,1.1829,23.7246,17.1111,1858520000,N/A,9268650000,77600000,0,387000000,47.7942,9.4091,4.0482,633.7443,
601011.SH,±¦Ì©Â¡,2011-03-16,9.2693,9.2112,9.3467,9.1222,9.2383,9744263,232582596,-0.031,-0.334,23.8687,12.557,1852312000,N/A,9237690000,77600000,0,387000000,47.6345,9.3777,4.0347,631.6274,
601011.SH,±¦Ì©Â¡,2011-03-17,9.2383,9.0951,9.4163,8.8242,8.8397,14681543,344722636,-0.3986,-4.315,23.48,18.9195,1772384000,N/A,8839080000,77600000,0,387000000,45.5791,8.9731,3.8606,604.3724,
601011.SH,±¦Ì©Â¡,2011-03-18,8.8397,8.9635,9.0448,8.7236,8.7855,8664463,198018530,-0.0542,-0.613,22.8541,11.1655,1761520000,N/A,8784900000,77600000,0,387000000,45.2997,8.9181,3.8369,600.6678,
601011.SH,±¦Ì©Â¡,2011-03-21,8.7855,8.828,9.1261,8.8242,9.0487,9352248,217445467,0.2632,2.9956,23.2506,12.0519,1814288000,N/A,9048060000,77600000,0,387000000,46.6567,9.1852,3.9519,618.6614,
601011.SH,±¦Ì©Â¡,2011-03-22,9.0487,9.0564,9.2731,8.8513,9.2189,9664766,226794150,0.1703,1.882,23.4661,12.4546,1848432000,N/A,9218340000,77600000,0,387000000,47.5348,9.3581,4.0262,630.3043,
601011.SH,±¦Ì©Â¡,2011-03-23,9.2189,9.2499,9.366,9.1183,9.1957,9613843,228965717,-0.0232,-0.2519,23.8163,12.389,1843776000,N/A,9195120000,77600000,0,387000000,47.415,9.3345,4.0161,628.7167,
601011.SH,±¦Ì©Â¡,2011-03-24,9.1957,9.1957,9.2344,8.9829,8.9983,6812307,159770843,-0.1974,-2.1465,23.4533,8.7787,1804200000,N/A,8997750000,77600000,0,387000000,46.3973,9.1341,3.9299,615.2215,
601011.SH,±¦Ì©Â¡,2011-03-25,8.9983,8.9983,8.9983,8.9983,8.9983,N/A,N/A,0,0,N/A,N/A,1804200000,N/A,8997750000,77600000,0,387000000,46.3973,9.1341,3.9299,615.2215,
601011.SH,±¦Ì©Â¡,2011-03-28,8.9983,9.1028,9.4047,9.099,9.157,11767513,281659065,0.1587,1.7634,23.9353,15.1643,1836016000,N/A,9156420000,77600000,0,387000000,47.2155,9.2952,3.9992,626.0706,
601011.SH,±¦Ì©Â¡,2011-03-29,9.157,9.1725,9.2073,8.7429,8.7816,8988527,207840120,-0.3754,-4.0997,23.1228,11.5832,1760744000,N/A,8781030000,77600000,0,387000000,45.2798,8.9141,3.8352,600.4033,
