¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600346.SH,*STœÀ‹,2001-09-07,2.6889,2.6647,2.698,2.6071,2.6071,1114299,19382869,-0.0818,-3.044,17.3947,2.8943,662200000,N/A,1806000000,38500000,0,105000000,130.8217,13.8726,8.5628,452.0668,
600346.SH,*STœÀ‹,2001-09-10,2.6071,2.5692,2.7056,2.5313,2.6904,1150190,20081572,0.0834,3.1977,17.4594,2.9875,683375000,N/A,1863750000,38500000,0,105000000,135.0049,14.3162,8.8366,466.5225,
600346.SH,*STœÀ‹,2001-09-11,2.6904,2.6828,2.7132,2.6601,2.6722,626877,11089460,-0.0182,-0.6761,17.69,1.6283,678755000,N/A,1851150000,38500000,0,105000000,134.0922,14.2194,8.7768,463.3685,
600346.SH,*STœÀ‹,2001-09-12,2.6722,2.6071,2.654,2.5616,2.6389,1558286,26886212,-0.0333,-1.2479,17.2537,4.0475,670285000,N/A,1828050000,38500000,0,105000000,132.4189,14.0419,8.6673,457.5863,
600346.SH,*STœÀ‹,2001-09-13,2.6389,2.6298,2.6601,2.601,2.6146,525431,9098679,-0.0243,-0.919,17.3166,1.3648,664125000,N/A,1811250000,38500000,0,105000000,131.202,13.9129,8.5877,453.381,
600346.SH,*STœÀ‹,2001-09-14,2.6146,2.6086,2.645,2.5737,2.5767,950262,16219425,-0.0379,-1.4493,17.0684,2.4682,654500000,N/A,1785000000,38500000,0,105000000,129.3005,13.7112,8.4632,446.8102,
600346.SH,*STœÀ‹,2001-09-17,2.5767,2.5479,2.5767,2.501,2.5025,1222749,20396755,-0.0743,-2.8824,16.6811,3.176,635635000,N/A,1733550000,38500000,0,105000000,125.5736,13.316,8.2193,433.9316,
600346.SH,*STœÀ‹,2001-09-18,2.5025,2.504,2.5752,2.501,2.5404,503196,8408942,0.0379,1.5142,16.7111,1.307,645260000,N/A,1759800000,38500000,0,105000000,127.4751,13.5177,8.3437,440.5023,
600346.SH,*STœÀ‹,2001-09-19,2.5404,2.5464,2.5919,2.4979,2.5843,692772,11636386,0.044,1.7303,16.7968,1.7994,656425000,N/A,1790250000,38500000,0,105000000,129.6808,13.7516,8.4881,448.1244,
600346.SH,*STœÀ‹,2001-09-20,2.5843,2.5934,2.5995,2.5464,2.554,546737,9286139,-0.0303,-1.173,16.9847,1.4201,648725000,N/A,1769250000,38500000,0,105000000,128.1596,13.5903,8.3885,442.8678,
600346.SH,*STœÀ‹,2001-09-21,2.554,2.5464,2.5586,2.5131,2.5313,308255,5148985,-0.0227,-0.8902,16.7037,0.8007,642950000,N/A,1753500000,38500000,0,105000000,127.0187,13.4693,8.3138,438.9254,
600346.SH,*STœÀ‹,2001-09-24,2.5313,2.5282,2.5692,2.5161,2.5388,219055,3672414,0.0076,0.2994,16.7648,0.569,644875000,N/A,1758750000,38500000,0,105000000,127.399,13.5096,8.3387,440.2395,
600346.SH,*STœÀ‹,2001-09-25,2.5388,2.5464,2.5783,2.5434,2.5616,225735,3813066,0.0227,0.8955,16.8918,0.5863,650650000,N/A,1774500000,38500000,0,105000000,128.5399,13.6306,8.4134,444.1819,
600346.SH,*STœÀ‹,2001-09-26,2.5616,2.5767,2.5767,2.5131,2.5161,289969,4848872,-0.0455,-1.7751,16.722,0.7532,639100000,N/A,1743000000,38500000,0,105000000,126.2581,13.3886,8.2641,436.2971,
600346.SH,*STœÀ‹,2001-09-27,2.5161,2.5176,2.5767,2.4934,2.5464,529060,8860814,0.0303,1.2048,16.7482,1.3742,646800000,N/A,1764000000,38500000,0,105000000,127.7793,13.5499,8.3636,441.5536,
600346.SH,*STœÀ‹,2001-09-28,2.5464,2.5767,2.645,2.5692,2.5767,1294351,22188560,0.0303,1.1905,17.1426,3.362,654500000,N/A,1785000000,38500000,0,105000000,129.3005,13.7112,8.4632,446.8102,
600346.SH,*STœÀ‹,2001-10-08,2.5767,2.5767,2.6071,2.5025,2.5085,546653,9135647,-0.0682,-2.6471,16.712,1.4199,637175000,N/A,1737750000,38500000,0,105000000,125.8778,13.3483,8.2392,434.9829,
600346.SH,*STœÀ‹,2001-10-09,2.5085,2.5085,2.5767,2.5085,2.551,274684,4625112,0.0424,1.6918,16.8379,0.7135,647955000,N/A,1767150000,38500000,0,105000000,128.0075,13.5741,8.3786,442.3421,
600346.SH,*STœÀ‹,2001-10-10,2.551,2.5464,2.5692,2.4191,2.4252,1030966,16753956,-0.1258,-4.9317,16.2507,2.6778,616000000,N/A,1680000000,38500000,0,105000000,121.6946,12.9047,7.9654,420.5273,
600346.SH,*STœÀ‹,2001-10-11,2.4252,2.454,2.454,2.2963,2.3342,957634,14886909,-0.0909,-3.75,15.5455,2.4874,592900000,N/A,1617000000,38500000,0,105000000,117.131,12.4208,7.6667,404.7575,
600346.SH,*STœÀ‹,2001-10-12,2.3342,2.3357,2.4312,2.2372,2.3949,1262441,19541907,0.0606,2.5974,15.4795,3.2791,608300000,N/A,1659000000,38500000,0,105000000,120.1734,12.7434,7.8658,415.2707,
600346.SH,*STœÀ‹,2001-10-15,2.3949,2.3767,2.41,2.3024,2.3373,504992,7815435,-0.0576,-2.4051,15.4764,1.3117,593670000,N/A,1619100000,38500000,0,105000000,117.2831,12.4369,7.6766,405.2832,
600346.SH,*STœÀ‹,2001-10-16,2.3373,2.3373,2.357,2.2463,2.2584,534947,8052887,-0.0788,-3.3722,15.0536,1.3895,573650000,N/A,1564500000,38500000,0,105000000,113.3281,12.0175,7.4177,391.616,
600346.SH,*STœÀ‹,2001-10-17,2.2584,2.2524,2.2721,2.213,2.2281,408460,6022136,-0.0303,-1.3423,14.7435,1.0609,565950000,N/A,1543500000,38500000,0,105000000,111.8069,11.8562,7.3182,386.3594,
600346.SH,*STœÀ‹,2001-10-18,2.2281,2.213,2.2584,2.1372,2.1448,469849,6763940,-0.0834,-3.7415,14.396,1.2204,544775000,N/A,1485750000,38500000,0,105000000,107.6236,11.4126,7.0444,371.9038,
600346.SH,*STœÀ‹,2001-10-19,2.1448,2.1372,2.1432,2.0432,2.0826,1206249,16550326,-0.0621,-2.8975,13.7205,3.1331,528990000,N/A,1442700000,38500000,0,105000000,104.5052,11.0819,6.8403,361.1278,
600346.SH,*STœÀ‹,2001-10-22,2.0826,2.0523,2.1296,2.0235,2.0553,696695,9571449,-0.0273,-1.31,13.7384,1.8096,522060000,N/A,1423800000,38500000,0,105000000,103.1362,10.9367,6.7506,356.3969,
600346.SH,*STœÀ‹,2001-10-23,2.0553,2.2615,2.2615,2.1993,2.2615,2258126,33623014,0.2061,10.0295,14.8898,5.8653,574420000,N/A,1566600000,38500000,0,105000000,113.4802,12.0336,7.4277,392.1417,
600346.SH,*STœÀ‹,2001-10-24,2.2615,2.3494,2.4873,2.3115,2.4237,5984257,95863721,0.1622,7.1716,16.0193,15.5435,615615000,N/A,1678950000,38500000,0,105000000,121.6185,12.8966,7.9604,420.2645,
600346.SH,*STœÀ‹,2001-10-25,2.4237,2.3767,2.4555,2.3357,2.3752,2109035,33447157,-0.0485,-2.0013,15.859,5.478,603295000,N/A,1645350000,38500000,0,105000000,119.1846,12.6385,7.8011,411.8539,
600346.SH,*STœÀ‹,2001-10-26,2.3752,2.3645,2.4055,2.3054,2.3767,1022737,15851833,0.0015,0.0638,15.4994,2.6565,603680000,N/A,1646400000,38500000,0,105000000,119.2607,12.6466,7.8061,412.1168,
600346.SH,*STœÀ‹,2001-10-29,2.3767,2.3797,2.4327,2.3615,2.4176,597267,9478426,0.0409,1.7219,15.8697,1.5513,614075000,N/A,1674750000,38500000,0,105000000,121.3143,12.8644,7.9405,419.2131,
600346.SH,*STœÀ‹,2001-10-30,2.4176,2.4176,2.4282,2.36,2.3645,332691,5243167,-0.0531,-2.1944,15.7599,0.8641,600600000,N/A,1638000000,38500000,0,105000000,118.6522,12.5821,7.7662,410.0141,
600346.SH,*STœÀ‹,2001-10-31,2.3645,2.3418,2.3706,2.316,2.3706,405420,6245803,0.0061,0.2564,15.4058,1.053,602140000,N/A,1642200000,38500000,0,105000000,118.9564,12.6143,7.7861,411.0654,
600346.SH,*STœÀ‹,2001-11-01,2.3706,2.3797,2.413,2.3645,2.3827,359879,5696609,0.0121,0.5115,15.8292,0.9348,605220000,N/A,1650600000,38500000,0,105000000,119.5649,12.6789,7.826,413.1681,
600346.SH,*STœÀ‹,2001-11-02,2.3827,2.3494,2.3827,2.3327,2.3342,427097,6619355,-0.0485,-2.0356,15.4985,1.1093,592900000,N/A,1617000000,38500000,0,105000000,117.131,12.4208,7.6667,404.7575,
600346.SH,*STœÀ‹,2001-11-05,2.3342,2.3342,2.3494,2.2736,2.2933,400750,6066058,-0.0409,-1.7532,15.1368,1.0409,582505000,N/A,1588650000,38500000,0,105000000,115.0774,12.203,7.5322,397.6611,
600346.SH,*STœÀ‹,2001-11-06,2.2933,2.2963,2.3115,2.2706,2.2812,252943,3815355,-0.0121,-0.5288,15.0839,0.657,579425000,N/A,1580250000,38500000,0,105000000,114.469,12.1385,7.4924,395.5585,
600346.SH,*STœÀ‹,2001-11-07,2.2812,2.2736,2.2888,2.1296,2.1448,893232,12946485,-0.1364,-5.9801,14.494,2.3201,544775000,N/A,1485750000,38500000,0,105000000,107.6236,11.4126,7.0444,371.9038,
600346.SH,*STœÀ‹,2001-11-08,2.1448,2.0917,2.1796,2.0614,2.1523,598268,8406169,0.0076,0.3534,14.0508,1.5539,546700000,N/A,1491000000,38500000,0,105000000,108.0039,11.4529,7.0693,373.218,
600346.SH,*STœÀ‹,2001-11-09,2.1523,2.1554,2.2281,2.1099,2.2069,534873,7688451,0.0546,2.5352,14.3743,1.3893,560560000,N/A,1528800000,38500000,0,105000000,110.7421,11.7433,7.2485,382.6798,
600346.SH,*STœÀ‹,2001-11-12,2.2069,2.1963,2.213,2.1645,2.1872,264045,3818116,-0.0197,-0.8929,14.4601,0.6858,555555000,N/A,1515150000,38500000,0,105000000,109.7533,11.6384,7.1838,379.2631,
600346.SH,*STœÀ‹,2001-11-13,2.1872,2.1523,2.1827,2.1251,2.1463,310050,4406472,-0.0409,-1.8711,14.2121,0.8053,545160000,N/A,1486800000,38500000,0,105000000,107.6997,11.4207,7.0493,372.1667,
600346.SH,*STœÀ‹,2001-11-14,2.1463,2.1629,2.2251,2.1448,2.1675,221850,3206964,0.0212,0.9887,14.4556,0.5762,550550000,N/A,1501500000,38500000,0,105000000,108.7645,11.5336,7.119,375.8463,
600346.SH,*STœÀ‹,2001-11-15,2.1675,2.2069,2.2069,2.1796,2.2039,145540,2107266,0.0364,1.6783,14.4789,0.378,559790000,N/A,1526700000,38500000,0,105000000,110.5899,11.7271,7.2385,382.1542,
600346.SH,*STœÀ‹,2001-11-16,2.2039,2.41,2.4237,2.2463,2.2493,1693501,26167213,0.0455,2.0633,15.4515,4.3987,571340000,N/A,1558200000,38500000,0,105000000,112.8717,11.9691,7.3879,390.0391,
600346.SH,*STœÀ‹,2001-11-19,2.2493,2.2509,2.3524,2.2281,2.3464,816629,12527542,0.097,4.3127,15.3406,2.1211,595980000,N/A,1625400000,38500000,0,105000000,117.7395,12.4853,7.7065,406.8602,
600346.SH,*STœÀ‹,2001-11-20,2.3464,2.3539,2.4055,2.3418,2.3797,1273706,20027439,0.0333,1.4212,15.7238,3.3083,604450000,N/A,1648500000,38500000,0,105000000,119.4128,12.6627,7.816,412.6424,
600346.SH,*STœÀ‹,2001-11-21,2.3797,2.3645,2.4161,2.3615,2.3873,763608,12033190,0.0076,0.3185,15.7583,1.9834,606375000,N/A,1653750000,38500000,0,105000000,119.7931,12.7031,7.8409,413.9565,
600346.SH,*STœÀ‹,2001-11-22,2.3873,2.3949,2.41,2.3752,2.4024,564710,8917086,0.0152,0.6349,15.7906,1.4668,610225000,N/A,1664250000,38500000,0,105000000,120.5537,12.7837,7.8907,416.5848,
600346.SH,*STœÀ‹,2001-11-23,2.4024,2.4024,2.4024,2.3645,2.3721,441939,6944343,-0.0303,-1.2618,15.7134,1.1479,602525000,N/A,1643250000,38500000,0,105000000,119.0325,12.6224,7.7911,411.3282,
600346.SH,*STœÀ‹,2001-11-26,2.3721,2.3645,2.3721,2.3054,2.3479,490450,7559046,-0.0243,-1.0224,15.4125,1.2739,596365000,N/A,1626450000,38500000,0,105000000,117.8156,12.4934,7.7115,407.123,
600346.SH,*STœÀ‹,2001-11-27,2.3479,2.3494,2.4024,2.3357,2.3979,249588,3922350,0.05,2.1304,15.7153,0.6483,609070000,N/A,1661100000,38500000,0,105000000,120.3255,12.7595,7.8758,415.7964,
600346.SH,*STœÀ‹,2001-11-28,2.3979,2.407,2.4252,2.3949,2.4039,742962,11818292,0.0061,0.2528,15.907,1.9298,610610000,N/A,1665300000,38500000,0,105000000,120.6297,12.7918,7.8957,416.8477,
600346.SH,*STœÀ‹,2001-11-29,2.4039,2.3949,2.4176,2.3918,2.3979,383021,6075722,-0.0061,-0.2522,15.8626,0.9949,609070000,N/A,1661100000,38500000,0,105000000,120.3255,12.7595,7.8758,415.7964,
600346.SH,*STœÀ‹,2001-11-30,2.3979,2.3964,2.4479,2.3873,2.4403,496704,7942568,0.0424,1.7699,15.9905,1.2901,619850000,N/A,1690500000,38500000,0,105000000,122.4552,12.9854,8.0151,423.1556,
600346.SH,*STœÀ‹,2001-12-03,2.4403,2.4403,2.4858,2.4343,2.4494,808631,13153015,0.0091,0.3727,16.2658,2.1003,622160000,N/A,1696800000,38500000,0,105000000,122.9115,13.0337,8.045,424.7326,
600346.SH,*STœÀ‹,2001-12-04,2.4494,2.4525,2.454,2.4115,2.454,632579,10150969,0.0045,0.1856,16.047,1.6431,623315000,N/A,1699950000,38500000,0,105000000,123.1397,13.0579,8.06,425.5211,
600346.SH,*STœÀ‹,2001-12-05,2.454,2.4343,2.4525,2.3736,2.3797,843719,13465697,-0.0743,-3.0266,15.9599,2.1915,604450000,N/A,1648500000,38500000,0,105000000,119.4128,12.6627,7.816,412.6424,
600346.SH,*STœÀ‹,2001-12-06,2.3797,2.3736,2.4191,2.3661,2.4085,449999,7124036,0.0288,1.2102,15.8312,1.1688,611765000,N/A,1668450000,38500000,0,105000000,120.8579,12.816,7.9106,417.6362,
600346.SH,*STœÀ‹,2001-12-07,2.4085,2.41,2.4176,2.3812,2.3842,223360,3530295,-0.0243,-1.0069,15.8054,0.5802,605605000,N/A,1651650000,38500000,0,105000000,119.641,12.6869,7.8309,413.4309,
600346.SH,*STœÀ‹,2001-12-10,2.3842,2.3721,2.4449,2.3721,2.4403,744264,11819750,0.0561,2.3522,15.8811,1.9332,619850000,N/A,1690500000,38500000,0,105000000,122.4552,12.9854,8.0151,423.1556,
600346.SH,*STœÀ‹,2001-12-11,2.4403,2.4358,2.4782,2.4282,2.4343,995236,16130115,-0.0061,-0.2484,16.2073,2.585,618310000,N/A,1686300000,38500000,0,105000000,122.1509,12.9531,7.9952,422.1043,
600346.SH,*STœÀ‹,2001-12-12,2.4343,2.4252,2.4343,2.3949,2.4009,331387,5284061,-0.0333,-1.3699,15.9453,0.8607,609840000,N/A,1663200000,38500000,0,105000000,120.4776,12.7757,7.8857,416.322,
600346.SH,*STœÀ‹,2001-12-13,2.4009,2.3979,2.4115,2.357,2.3585,356550,5592149,-0.0424,-1.7677,15.6841,0.9261,599060000,N/A,1633800000,38500000,0,105000000,118.348,12.5498,7.7463,408.9628,
600346.SH,*STœÀ‹,2001-12-14,2.3585,2.3494,2.3797,2.3266,2.3691,873648,13571534,0.0106,0.4499,15.5343,2.2692,601755000,N/A,1641150000,38500000,0,105000000,118.8804,12.6063,7.7812,410.8026,
600346.SH,*STœÀ‹,2001-12-17,2.3691,2.363,2.3842,2.3448,2.3464,172920,2692317,-0.0227,-0.9597,15.5697,0.4491,595980000,N/A,1625400000,38500000,0,105000000,117.7395,12.4853,7.7065,406.8602,
600346.SH,*STœÀ‹,2001-12-18,2.3464,2.3494,2.3933,2.3388,2.3888,149640,2328338,0.0424,1.8088,15.5596,0.3887,606760000,N/A,1654800000,38500000,0,105000000,119.8692,12.7111,7.8459,414.2194,
600346.SH,*STœÀ‹,2001-12-19,2.3888,2.3918,2.4297,2.3736,2.4024,1211915,19238046,0.0136,0.5711,15.8741,3.1478,610225000,N/A,1664250000,38500000,0,105000000,120.5537,12.7837,7.8907,416.5848,
600346.SH,*STœÀ‹,2001-12-20,2.4024,2.4252,2.4252,2.2751,2.3145,638544,9882940,-0.0879,-3.6593,15.4773,1.6586,587895000,N/A,1603350000,38500000,0,105000000,116.1423,12.3159,7.6019,401.3407,
600346.SH,*STœÀ‹,2001-12-21,2.3145,2.2888,2.3615,2.2781,2.3373,301385,4636005,0.0227,0.9823,15.3823,0.7828,593670000,N/A,1619100000,38500000,0,105000000,117.2831,12.4369,7.6766,405.2832,
600346.SH,*STœÀ‹,2001-12-24,2.3373,2.3327,2.3767,2.2706,2.2933,382350,5850917,-0.044,-1.8807,15.3025,0.9931,582505000,N/A,1588650000,38500000,0,105000000,115.0774,12.203,7.5322,397.6611,
600346.SH,*STœÀ‹,2001-12-25,2.2933,2.2857,2.316,2.2751,2.3024,223321,3381533,0.0091,0.3966,15.142,0.5801,584815000,N/A,1594950000,38500000,0,105000000,115.5338,12.2514,7.5621,399.2381,
600346.SH,*STœÀ‹,2001-12-26,2.3024,2.3024,2.3342,2.2857,2.3327,216583,3302641,0.0303,1.3167,15.2488,0.5626,592515000,N/A,1615950000,38500000,0,105000000,117.055,12.4127,7.6617,404.4947,
600346.SH,*STœÀ‹,2001-12-27,2.3327,2.3327,2.3721,2.3069,2.3342,396411,6128253,0.0015,0.065,15.4593,1.0296,592900000,N/A,1617000000,38500000,0,105000000,117.131,12.4208,7.6667,404.7575,
600346.SH,*STœÀ‹,2001-12-28,2.3342,2.3342,2.41,2.3266,2.407,671371,10580805,0.0728,3.1169,15.76,1.7438,611380000,N/A,1667400000,38500000,0,105000000,120.7819,12.8079,7.9056,417.3734,
600346.SH,*STœÀ‹,2001-12-31,2.407,2.4252,2.4403,2.3964,2.3994,621844,9936766,-0.0076,-0.3149,15.9795,1.6152,609455000,N/A,1662150000,38500000,0,105000000,120.4016,12.7676,7.8807,416.0592,
600346.SH,*STœÀ‹,2002-01-04,2.3994,2.3994,2.407,2.3206,2.3373,378710,5900919,-0.0621,-2.59,15.5816,0.9837,593670000,N/A,1619100000,38500000,0,105000000,101.4943,5.198,7.2759,9.2822,
600346.SH,*STœÀ‹,2002-01-07,2.3373,2.3312,2.3797,2.3054,2.3752,455911,7061449,0.0379,1.6213,15.4887,1.1842,603295000,N/A,1645350000,38500000,0,105000000,103.1398,5.2822,7.3938,9.4327,
600346.SH,*STœÀ‹,2002-01-08,2.3752,2.3752,2.4585,2.3721,2.4055,1956678,31338435,0.0303,1.2763,16.0161,5.0823,610995000,N/A,1666350000,38500000,0,105000000,104.4562,5.3496,7.4882,9.5531,
600346.SH,*STœÀ‹,2002-01-09,2.4055,2.4055,2.4934,2.3964,2.4813,4000851,64991235,0.0758,3.1506,16.2444,10.3918,630245000,N/A,1718850000,38500000,0,105000000,107.7472,5.5182,7.7241,9.8541,
600346.SH,*STœÀ‹,2002-01-10,2.4813,2.4813,2.5464,2.4039,2.5404,4004229,65224287,0.0591,2.3824,16.2889,10.4006,645260000,N/A,1759800000,38500000,0,105000000,110.3142,5.6497,7.9082,10.0888,
600346.SH,*STœÀ‹,2002-01-11,2.5404,2.5404,2.5404,2.41,2.4176,2186278,35845378,-0.1228,-4.8329,16.3956,5.6786,614075000,N/A,1674750000,38500000,0,105000000,104.9827,5.3766,7.526,9.6012,
600346.SH,*STœÀ‹,2002-01-14,2.4176,2.357,2.4343,2.3236,2.3585,1822099,28537510,-0.0591,-2.4451,15.6619,4.7327,599060000,N/A,1633800000,38500000,0,105000000,102.4158,5.2451,7.3419,9.3665,
600346.SH,*STœÀ‹,2002-01-15,2.3585,2.3403,2.3933,2.122,2.1341,3061079,44940573,-0.2243,-9.5116,14.6813,7.9509,542080000,N/A,1478400000,38500000,0,105000000,92.6744,4.7463,6.6436,8.4756,
600346.SH,*STœÀ‹,2002-01-16,2.1341,2.1372,2.2115,2.0432,2.1614,2135131,29790115,0.0273,1.2784,13.9524,5.5458,549010000,N/A,1497300000,38500000,0,105000000,93.8592,4.8069,6.7285,8.5839,
600346.SH,*STœÀ‹,2002-01-17,2.1614,2.1341,2.1493,2.0462,2.0599,1156289,15996384,-0.1016,-4.6985,13.8342,3.0033,523215000,N/A,1426950000,38500000,0,105000000,89.4492,4.5811,6.4124,8.1806,
600346.SH,*STœÀ‹,2002-01-18,2.0599,2.0462,2.1205,1.978,2.0584,1338968,18140004,-0.0015,-0.0736,13.5478,3.4778,522830000,N/A,1425900000,38500000,0,105000000,89.3834,4.5777,6.4077,8.1746,
600346.SH,*STœÀ‹,2002-01-21,2.0584,2.0311,2.0796,1.9871,1.9977,823174,10980925,-0.0606,-2.9455,13.3397,2.1381,507430000,N/A,1383900000,38500000,0,105000000,86.7506,4.4429,6.2189,7.9338,
600346.SH,*STœÀ‹,2002-01-22,1.9977,2.0083,2.122,2.0023,2.0462,884595,11978478,0.0485,2.4279,13.5412,2.2976,519750000,N/A,1417500000,38500000,0,105000000,88.8569,4.5507,6.3699,8.1264,
600346.SH,*STœÀ‹,2002-01-23,2.0462,2.0462,2.1948,2.0462,2.1872,1387768,19464118,0.141,6.8889,14.0255,3.6046,555555000,N/A,1515150000,38500000,0,105000000,94.9781,4.8642,6.8087,8.6863,
600346.SH,*STœÀ‹,2002-01-24,2.1872,2.169,2.2205,2.0917,2.172,2000650,28698746,-0.0152,-0.693,14.3447,5.1965,551705000,N/A,1504650000,38500000,0,105000000,94.3199,4.8305,6.7616,8.6261,
600346.SH,*STœÀ‹,2002-01-25,2.172,2.1387,2.1978,2.1266,2.1523,873687,12465093,-0.0197,-0.9072,14.2672,2.2693,546700000,N/A,1491000000,38500000,0,105000000,93.4643,4.7867,6.7002,8.5478,
600346.SH,*STœÀ‹,2002-01-28,2.1523,2.1448,2.1796,2.0008,2.0144,1252299,17178074,-0.1379,-6.4085,13.7172,3.2527,511665000,N/A,1395450000,38500000,0,105000000,87.4746,4.4799,6.2708,8,
600346.SH,*STœÀ‹,2002-01-29,2.0144,1.9705,2.0841,1.9705,2.0614,612061,8252214,0.047,2.3326,13.4827,1.5898,523600000,N/A,1428000000,38500000,0,105000000,89.5151,4.5844,6.4171,8.1866,
600346.SH,*STœÀ‹,2002-01-30,2.0614,2.0614,2.0811,2.0159,2.0402,392539,5303254,-0.0212,-1.0294,13.5101,1.0196,518210000,N/A,1413300000,38500000,0,105000000,88.5936,4.5373,6.3511,8.1024,
600346.SH,*STœÀ‹,2002-01-31,2.0402,2.0478,2.2175,2.0478,2.1857,1550733,22169763,0.1455,7.1322,14.2963,4.0279,555170000,N/A,1514100000,38500000,0,105000000,94.9123,4.8609,6.804,8.6803,
600346.SH,*STœÀ‹,2002-02-01,2.1857,2.1978,2.2812,2.1917,2.2084,1989951,29373045,0.0227,1.0402,14.7607,5.1687,560945000,N/A,1529850000,38500000,0,105000000,95.8996,4.9114,6.8748,8.7705,
