代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
601058.SH,赛轮金宇,2011-06-30,N/A,2.1574,2.2488,1.998,2.1298,73381973,729404917,N/A,N/A,9.9398,93.5995,785568000,N/A,3787560000,78400000,0,378000000,33.4414,3.4091,0.9351,78.4398,
601058.SH,赛轮金宇,2011-07-01,2.1298,2.0724,2.3424,2.0575,2.3424,28875394,300551696,0.2126,9.98,10.4086,36.8309,863968000,N/A,4165560000,78400000,0,378000000,36.7789,3.7493,1.0285,86.2681,
601058.SH,赛轮金宇,2011-07-04,2.3424,2.4614,2.5762,2.4295,2.5762,59971277,704556607,0.2338,9.9819,11.7482,76.494,950208000,N/A,4581360000,78400000,0,378000000,40.4501,4.1235,1.1311,94.8793,
601058.SH,赛轮金宇,2011-07-05,2.5762,2.4763,2.5294,2.4316,2.4954,35465340,414286995,-0.0808,-3.1353,11.6815,45.2364,920416000,N/A,4437720000,78400000,0,378000000,39.1819,3.9942,1.0957,91.9045,
601058.SH,赛轮金宇,2011-07-06,2.4954,2.4486,2.5911,2.4146,2.4869,36730647,434784779,-0.0085,-0.3407,11.8371,46.8503,917280000,N/A,4422600000,78400000,0,378000000,39.0484,3.9806,1.0919,91.5914,
601058.SH,赛轮金宇,2011-07-07,2.4869,2.4486,2.6399,2.4423,2.5294,29963181,357061977,0.0425,1.7094,11.9167,38.2183,932960000,N/A,4498200000,78400000,0,378000000,39.7159,4.0487,1.1106,93.157,
601058.SH,赛轮金宇,2011-07-08,2.5294,2.5082,2.5762,2.4401,2.5252,19764244,233718916,-0.0043,-0.1681,11.8253,25.2095,931392000,N/A,4490640000,78400000,0,378000000,39.6491,4.0419,1.1087,93.0005,
601058.SH,赛轮金宇,2011-07-11,2.5252,2.4997,2.6825,2.4805,2.6123,27251485,333761481,0.0871,3.4512,12.2475,34.7595,963536000,N/A,4645620000,78400000,0,378000000,41.0175,4.1814,1.147,96.2101,
601058.SH,赛轮金宇,2011-07-12,2.6123,2.5549,2.5996,2.4784,2.4933,19840814,236470199,-0.119,-4.5566,11.9184,25.3072,919632000,N/A,4433940000,78400000,0,378000000,39.1485,3.9908,1.0947,91.8262,
601058.SH,赛轮金宇,2011-07-13,2.4933,2.4869,2.5464,2.4805,2.5294,17040485,201468407,0.0361,1.4493,11.8229,21.7353,932960000,N/A,4498200000,78400000,0,378000000,39.7159,4.0487,1.1106,93.157,
