代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600917.SH,重庆燃气,2014-09-30,N/A,4.6451,4.6451,4.6451,4.6451,450350,2107638,N/A,N/A,4.68,0.2887,730080000,N/A,7282080000,156000000,0,1556000000,24.235,2.6703,1.227,103.5942,
600917.SH,重庆燃气,2014-10-08,4.6451,5.1116,5.1116,5.1116,5.1116,120050,618258,0.4665,10.0427,5.15,0.077,803400000,N/A,8013400000,156000000,0,1556000000,26.6689,2.9385,1.3503,113.9979,
600917.SH,重庆燃气,2014-10-09,5.1116,5.6278,5.6278,5.6278,5.6278,145288,823783,0.5161,10.0971,5.67,0.0931,884520000,N/A,8822520000,156000000,0,1556000000,29.3617,3.2352,1.4866,125.5084,
600917.SH,重庆燃气,2014-10-10,5.6278,6.1935,6.1935,6.1935,6.1935,423500,2642640,0.5658,10.0529,6.24,0.2715,973440000,N/A,9709440000,156000000,0,1556000000,32.3134,3.5604,1.6361,138.1256,
600917.SH,重庆燃气,2014-10-13,6.1935,6.8089,6.8089,6.8089,6.8089,1363700,9354982,0.6154,9.9359,6.86,0.8742,1070160000,N/A,10674160000,156000000,0,1556000000,35.524,3.9142,1.7986,151.8497,
600917.SH,重庆燃气,2014-10-14,6.8089,7.4938,7.4938,7.4938,7.4938,1429898,10795730,0.6849,10.0583,7.55,0.9166,1177800000,N/A,11747800000,156000000,0,1556000000,39.0971,4.3079,1.9795,167.1232,
600917.SH,重庆燃气,2014-10-15,7.4938,8.2481,8.2481,8.2481,8.2481,1299732,10800773,0.7543,10.0662,8.31,0.8332,1296360000,N/A,12930360000,156000000,0,1556000000,43.0327,4.7415,2.1788,183.9462,
600917.SH,重庆燃气,2014-10-16,8.2481,9.0719,9.0719,9.0719,9.0719,1389093,12696310,0.8238,9.988,9.14,0.8904,1425840000,N/A,14221840000,156000000,0,1556000000,47.3308,5.2151,2.3964,202.3186,
600917.SH,重庆燃气,2014-10-17,9.0719,9.9751,9.9751,8.9329,9.4391,101019600,957065064,0.3672,4.0481,9.4741,64.7562,1483560000,N/A,14797560000,156000000,0,1556000000,49.2468,5.4262,2.4934,210.5088,
600917.SH,重庆燃气,2014-10-20,9.4391,9.062,9.1612,8.7841,9.0223,46523070,420925248,-0.4169,-4.4164,9.0477,29.8225,1418040000,N/A,14144040000,156000000,0,1556000000,47.0719,5.1865,2.3833,201.2119,
600917.SH,重庆燃气,2014-10-21,9.0223,8.9627,9.191,8.8337,9.062,41225187,376111431,0.0397,0.44,9.1233,26.4264,1424280000,N/A,14206280000,156000000,0,1556000000,47.279,5.2094,2.3938,202.0973,
600917.SH,重庆燃气,2014-10-22,9.062,8.9826,9.1215,8.7444,8.7741,31264548,280442722,-0.2878,-3.1763,8.97,20.0414,1379040000,N/A,13755040000,156000000,0,1556000000,45.7773,5.0439,2.3177,195.678,
600917.SH,重庆燃气,2014-10-23,8.7741,8.6947,9.0918,8.6947,8.8734,26833118,240921138,0.0993,1.1312,8.9785,17.2007,1394640000,N/A,13910640000,156000000,0,1556000000,46.2951,5.101,2.344,197.8915,
600917.SH,重庆燃气,2014-10-24,8.8734,8.7444,8.8535,8.4565,8.4863,24038221,208823060,-0.3871,-4.3624,8.6871,15.4091,1333800000,N/A,13303800000,156000000,0,1556000000,44.2755,4.8784,2.2417,189.2587,
600917.SH,重庆燃气,2014-10-27,8.4863,8.4367,8.4565,7.9801,8.0794,18445693,150532431,-0.4069,-4.7953,8.1608,11.8242,1269840000,N/A,12665840000,156000000,0,1556000000,42.1524,4.6445,2.1342,180.1831,
600917.SH,重庆燃气,2014-10-28,8.0794,8.129,8.2977,8.129,8.2679,14101932,116856748,0.1886,2.3342,8.2866,9.0397,1299480000,N/A,12961480000,156000000,0,1556000000,43.1363,4.7529,2.184,184.3889,
600917.SH,重庆燃气,2014-10-29,8.2679,8.3176,9.0918,8.258,9.0024,41783417,367805489,0.7345,8.8836,8.8027,26.7842,1414920000,N/A,14112920000,156000000,0,1556000000,46.9683,5.1751,2.378,200.7691,
600917.SH,重庆燃气,2014-10-30,9.0024,8.8535,8.9131,8.7047,8.7642,25910205,229347253,-0.2382,-2.6461,8.8516,16.6091,1377480000,N/A,13739480000,156000000,0,1556000000,45.7255,5.0382,2.3151,195.4566,
600917.SH,重庆燃气,2014-10-31,8.7642,8.7841,8.8535,8.6352,8.7642,20336214,179264576,0,0,8.815,13.036,1377480000,N/A,13739480000,156000000,0,1556000000,45.7255,5.0382,2.3151,195.4566,
600917.SH,重庆燃气,2014-11-03,8.7642,8.7543,8.9429,8.7543,8.8535,19375658,172689111,0.0893,1.0193,8.9127,12.4203,1391520000,N/A,13879520000,156000000,0,1556000000,46.1915,5.0895,2.3387,197.4488,
600917.SH,重庆燃气,2014-11-04,8.8535,8.8436,8.8535,8.6352,8.6848,15534270,136348865,-0.1687,-1.9058,8.7773,9.9579,1365000000,N/A,13615000000,156000000,0,1556000000,45.3112,4.9925,2.2941,193.6858,
600917.SH,重庆燃气,2014-11-05,8.6848,8.655,9.2109,8.5856,8.9329,31865328,287110584,0.2481,2.8571,9.0101,20.4265,1404000000,N/A,14004000000,156000000,0,1556000000,46.6058,5.1352,2.3597,199.2197,
600917.SH,重庆燃气,2014-11-06,8.9329,8.8337,9.8262,8.794,9.8262,56708456,536850588,0.8933,10,9.4669,36.3516,1544400000,N/A,15404400000,156000000,0,1556000000,51.2664,5.6487,2.5957,219.1416,
600917.SH,重庆燃气,2014-11-07,9.8262,9.9851,10.8089,9.9751,10.8089,76133186,816943246,0.9826,10,10.7304,48.8033,1698840000,N/A,16944840000,156000000,0,1556000000,56.393,6.2136,2.8552,241.0558,
600917.SH,重庆燃气,2014-11-10,10.8089,11.2158,11.8907,10.8188,11.8907,79114754,922022260,1.0819,10.0092,11.6542,50.7146,1868880000,N/A,18640880000,156000000,0,1556000000,62.0375,6.8355,3.141,265.1835,
600917.SH,重庆燃气,2014-11-11,11.8907,12.2084,13.0818,11.7716,13.0818,67988219,876958678,1.1911,10.0167,12.8987,43.5822,2056080000,N/A,20508080000,156000000,0,1556000000,68.2516,7.5202,3.4556,291.7461,
600917.SH,重庆燃气,2014-11-12,13.0818,13.3994,14.1438,11.7716,12.8535,86925192,1143149984,-0.2283,-1.7451,13.151,55.7213,2020200000,N/A,20150200000,156000000,0,1556000000,67.0606,7.389,3.3953,286.655,
600917.SH,重庆燃气,2014-11-13,12.8535,11.9503,12.9826,11.9106,11.9503,48304348,598363307,-0.9032,-7.027,12.3874,30.9643,1878240000,N/A,18734240000,156000000,0,1556000000,62.3482,6.8697,3.1567,266.5116,
600917.SH,重庆燃气,2014-11-14,11.9503,11.7121,11.7518,10.7592,10.8883,36953486,412629778,-1.062,-8.887,11.1662,23.6881,1711320000,N/A,17069320000,156000000,0,1556000000,56.8073,6.2592,2.8762,242.8266,
600917.SH,重庆燃气,2014-11-17,10.8883,10.789,11.9106,10.6898,11.7816,37656071,438888028,0.8933,8.2042,11.6552,24.1385,1851720000,N/A,18469720000,156000000,0,1556000000,61.4679,6.7727,3.1122,262.7486,
600917.SH,重庆燃气,2014-11-18,11.7816,11.4937,11.8113,11.3151,11.5632,22417371,260067350,-0.2184,-1.8534,11.6012,14.3701,1817400000,N/A,18127400000,156000000,0,1556000000,60.3286,6.6472,3.0545,257.8788,
600917.SH,重庆燃气,2014-11-19,11.5632,11.3945,11.5632,11.0173,11.3448,18821025,213715737,-0.2184,-1.8884,11.3552,12.0648,1783080000,N/A,17785080000,156000000,0,1556000000,59.1894,6.5217,2.9968,253.009,
600917.SH,重庆燃气,2014-11-20,11.3448,11.196,12.258,11.1265,12.0099,35664096,421668621,0.665,5.8618,11.8233,22.8616,1887600000,N/A,18827600000,156000000,0,1556000000,62.6589,6.904,3.1725,267.8398,
600917.SH,重庆燃气,2014-11-21,12.0099,11.8014,12.8039,11.7121,12.3175,42365564,528585022,0.3077,2.562,12.4768,27.1574,1935960000,N/A,19309960000,156000000,0,1556000000,64.2642,7.0809,3.2538,274.7018,
600917.SH,重庆燃气,2014-11-24,12.3175,12.3969,12.7344,12.0297,12.3374,31248886,389313344,0.0199,0.1612,12.4585,20.0313,1939080000,N/A,19341080000,156000000,0,1556000000,64.3678,7.0923,3.259,275.1445,
600917.SH,重庆燃气,2014-11-25,12.3374,12.1091,12.3275,11.9106,12.1885,24785862,301374233,-0.1489,-1.2068,12.1591,15.8884,1915680000,N/A,19107680000,156000000,0,1556000000,63.591,7.0067,3.2197,271.8242,
600917.SH,重庆燃气,2014-11-26,12.1885,12.1885,13.3498,11.9999,12.9528,43647360,556538109,0.7643,6.2704,12.7508,27.9791,2035800000,N/A,20305800000,156000000,0,1556000000,67.5784,7.446,3.4216,288.8685,
600917.SH,重庆燃气,2014-11-27,12.9528,12.6947,13.1513,12.5061,12.655,30878955,396430733,-0.2978,-2.2989,12.8382,19.7942,1989000000,N/A,19839000000,156000000,0,1556000000,66.0249,7.2749,3.3429,282.2278,
