代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600198.SH,大唐电信,1998-10-21,N/A,9.6183,10.0317,9.1498,9.701,55351200,955694765,N/A,N/A,17.266,73.8016,1320000000,N/A,5508800000,75000000,0,313000000,78.6988,23.0361,10.3895,N/A,
600198.SH,大唐电信,1998-10-22,9.701,9.5908,10.4065,9.5246,10.3514,19714300,353814587,0.6504,6.7045,17.9471,26.2857,1408500000,N/A,5878140000,75000000,0,313000000,83.9752,24.5805,11.086,N/A,
600198.SH,大唐电信,1998-10-23,10.3514,10.3679,10.5278,9.8553,9.8939,16306100,302445038,-0.4575,-4.4196,18.548,21.7415,1346250000,N/A,5618350000,75000000,0,313000000,80.2638,23.4942,10.5961,N/A,
600198.SH,大唐电信,1998-10-26,9.8939,9.8553,10.1089,9.6514,9.9435,7976800,142399270,0.0496,0.5014,17.8517,10.6357,1353000000,N/A,5646520000,75000000,0,313000000,80.6662,23.612,10.6492,N/A,
600198.SH,大唐电信,1998-10-27,9.9435,9.9325,10.2026,9.8553,9.9545,4146000,75297368,0.011,0.1109,18.1614,5.528,1354500000,N/A,5652780000,75000000,0,313000000,80.7557,23.6381,10.661,N/A,
600198.SH,大唐电信,1998-10-28,9.9545,9.9766,10.0317,9.7561,9.8002,3783200,67863508,-0.1543,-1.5504,17.9381,5.0443,1333500000,N/A,5565140000,75000000,0,313000000,79.5037,23.2717,10.4957,N/A,
600198.SH,大唐电信,1998-10-29,9.8002,9.7837,10.5498,9.7451,10.2798,8369900,155567965,0.4795,4.8931,18.5866,11.1599,1398750000,N/A,5837450000,75000000,0,313000000,83.3939,24.4104,11.0093,N/A,
600198.SH,大唐电信,1998-10-30,10.2798,10.3624,10.8861,10.3073,10.3679,8665100,166737703,0.0882,0.8579,19.2424,11.5535,1410750000,N/A,5887530000,75000000,0,313000000,84.1093,24.6198,11.1037,N/A,
600198.SH,大唐电信,1998-11-02,10.3679,10.4782,11.2333,10.39,11.2333,9520800,187363768,0.8654,8.3466,19.6794,12.6944,1528500000,N/A,6378940000,75000000,0,313000000,91.1296,26.6747,12.0305,N/A,
600198.SH,大唐电信,1998-11-03,11.2333,11.3987,11.8507,11.2223,11.5751,11054900,231477880,0.3417,3.0422,20.9389,14.7399,1575000000,N/A,6573000000,75000000,0,313000000,93.9019,27.4862,12.3965,N/A,
600198.SH,大唐电信,1998-11-04,11.5751,11.5861,11.8396,11.4648,11.5751,5456100,115008307,0,0,21.0788,7.2748,1575000000,N/A,6573000000,75000000,0,313000000,93.9019,27.4862,12.3965,N/A,
600198.SH,大唐电信,1998-11-05,11.5751,11.6247,12.7326,11.5199,12.5672,7259600,162073956,0.9921,8.5714,22.3255,9.6795,1710000000,N/A,7136400000,75000000,0,313000000,101.9507,29.8422,13.4591,N/A,
600198.SH,大唐电信,1998-11-06,12.5672,12.683,13.5263,12.6113,12.942,10813100,255324216,0.3748,2.9825,23.6125,14.4175,1761000000,N/A,7349240000,75000000,0,313000000,104.9913,30.7322,13.8605,N/A,
600198.SH,大唐电信,1998-11-09,12.942,13.1184,13.2782,12.8483,13.2341,5717400,136188604,0.2921,2.2572,23.82,7.6232,1800750000,N/A,7515130000,75000000,0,313000000,107.3612,31.4259,14.1733,N/A,
600198.SH,大唐电信,1998-11-10,13.2341,13.2176,13.2286,12.7326,13.0908,4999300,117522599,-0.1433,-1.0829,23.5078,6.6657,1781250000,N/A,7433750000,75000000,0,313000000,106.1986,31.0856,14.0199,N/A,
600198.SH,大唐电信,1998-11-11,13.0908,13.0908,13.9342,12.9641,13.7743,7575200,187315671,0.6835,5.2211,24.7275,10.1003,1874250000,N/A,7821870000,75000000,0,313000000,111.7433,32.7086,14.7518,N/A,
600198.SH,大唐电信,1998-11-12,13.7743,13.7688,13.9121,13.5042,13.6145,4740300,117711644,-0.1598,-1.1605,24.8321,6.3204,1852500000,N/A,7731100000,75000000,0,313000000,110.4466,32.329,14.5807,N/A,
600198.SH,大唐电信,1998-11-13,13.6145,13.5869,13.6696,13.1294,13.4767,5084900,122922089,-0.1378,-1.0121,24.1739,6.7799,1833750000,N/A,7652850000,75000000,0,313000000,109.3287,32.0018,14.4331,N/A,
600198.SH,大唐电信,1998-11-16,13.4767,13.4271,13.8625,13.0633,13.8625,4155400,100723372,0.3858,2.863,24.2392,5.5405,1886250000,N/A,7871950000,75000000,0,313000000,112.4588,32.918,14.8463,N/A,
