´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600557.SH,¿µÔµÒ©Òµ,2002-09-18,N/A,2.4878,2.5087,2.3484,2.3512,20206774,349803053,N/A,N/A,17.3112,50.5169,674800000,N/A,1548666000,40000000,0,91800000,84.5426,21.4197,6.8697,-151.6358,
600557.SH,¿µÔµÒ©Òµ,2002-09-19,2.3512,2.3108,2.3554,2.2829,2.3317,5291913,87931069,-0.0195,-0.8299,16.6161,13.2298,669200000,N/A,1535814000,40000000,0,91800000,83.841,21.242,6.8127,-150.3774,
600557.SH,¿µÔµÒ©Òµ,2002-09-20,2.3317,2.3317,2.3833,2.3066,2.3401,3073689,51958348,0.0084,0.3586,16.9042,7.6842,671600000,N/A,1541322000,40000000,0,91800000,84.1417,21.3181,6.8372,-150.9167,
600557.SH,¿µÔµÒ©Òµ,2002-09-23,2.3401,2.3261,2.3443,2.315,2.322,1270310,21229658,-0.0181,-0.7743,16.7122,3.1758,666400000,N/A,1529388000,40000000,0,91800000,83.4902,21.1531,6.7842,-149.7482,
600557.SH,¿µÔµÒ©Òµ,2002-09-24,2.322,2.315,2.3275,2.2969,2.3024,1458381,24127543,-0.0195,-0.8403,16.5441,3.646,660800000,N/A,1516536000,40000000,0,91800000,82.7886,20.9753,6.7272,-148.4898,
600557.SH,¿µÔµÒ©Òµ,2002-09-25,2.3024,2.2871,2.3289,2.2871,2.3275,1198078,19867376,0.0251,1.0896,16.5827,2.9952,668000000,N/A,1533060000,40000000,0,91800000,83.6907,21.2039,6.8005,-150.1077,
600557.SH,¿µÔµÒ©Òµ,2002-09-26,2.3275,2.3526,2.3749,2.3387,2.3387,3385597,57190955,0.0111,0.479,16.8924,8.464,671200000,N/A,1540404000,40000000,0,91800000,84.0916,21.3054,6.8331,-150.8268,
600557.SH,¿µÔµÒ©Òµ,2002-09-27,2.3387,2.3275,2.3401,2.3024,2.315,1075121,17857613,-0.0237,-1.0131,16.6099,2.6878,664400000,N/A,1524798000,40000000,0,91800000,83.2397,21.0896,6.7639,-149.2988,
600557.SH,¿µÔµÒ©Òµ,2002-10-08,2.315,2.2774,2.2997,2.2355,2.262,722824,11702055,-0.053,-2.2878,16.1894,1.8071,649200000,N/A,1489914000,40000000,0,91800000,81.3353,20.6071,6.6091,-145.8831,
600557.SH,¿µÔµÒ©Òµ,2002-10-09,2.262,2.2551,2.2606,2.1673,2.1951,1460180,23028957,-0.0669,-2.9575,15.7713,3.6505,630000000,N/A,1445850000,40000000,0,91800000,78.9299,19.9977,6.4137,-141.5687,
