代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600091.SH,ST明科,1997-07-04,N/A,3.1763,3.4909,3.1763,3.4171,20202600,171640196,N/A,N/A,8.4959,60.6685,293040000,N/A,890560000,33300000,0,101200000,31.6101,9.0247,3.811,N/A,
600091.SH,ST明科,1997-07-07,3.4171,3.452,3.5918,3.3006,3.3977,12416400,110989052,-0.0194,-0.5682,8.9389,37.2865,291375000,N/A,885500000,33300000,0,101200000,31.4305,8.9734,3.7893,N/A,
600091.SH,ST明科,1997-07-08,3.3977,3.4365,3.7239,3.3822,3.6384,8437900,77355780,0.2408,7.0857,9.1677,25.339,312021000,N/A,948244000,33300000,0,101200000,33.6575,9.6092,4.0578,N/A,
600091.SH,ST明科,1997-07-09,3.6384,3.6384,3.6384,3.4249,3.4831,5428100,49156134,-0.1553,-4.2689,9.0559,16.3006,298701000,N/A,907764000,33300000,0,101200000,32.2207,9.199,3.8846,N/A,
600091.SH,ST明科,1997-07-10,3.4831,3.5142,3.5918,3.4171,3.4171,4552500,40994939,-0.066,-1.8952,9.0049,13.6712,293040000,N/A,890560000,33300000,0,101200000,31.6101,9.0247,3.811,N/A,
600091.SH,ST明科,1997-07-11,3.4171,3.3822,3.7588,3.3783,3.7588,7758900,72871008,0.3417,10,9.3919,23.3,322344000,N/A,979616000,33300000,0,101200000,34.7711,9.9271,4.1921,N/A,
600091.SH,ST明科,1997-07-14,3.7588,3.8637,3.9879,3.7666,3.9025,9990600,99580673,0.1437,3.8223,9.9674,30.0018,334665000,N/A,1017060000,33300000,0,101200000,36.1001,10.3066,4.3523,N/A,
600091.SH,ST明科,1997-07-15,3.9025,3.8598,3.9996,3.72,3.8714,4768000,47299856,-0.0311,-0.796,9.9203,14.3183,332001000,N/A,1008964000,33300000,0,101200000,35.8128,10.2245,4.3177,N/A,
600091.SH,ST明科,1997-07-16,3.8714,3.8442,4.1122,3.7976,3.9879,4985600,50723296,0.1165,3.009,10.174,14.9718,341991000,N/A,1039324000,33300000,0,101200000,36.8904,10.5322,4.4476,N/A,
600091.SH,ST明科,1997-07-17,3.9879,3.9879,4.0695,3.8869,3.9607,2823800,28908688,-0.0272,-0.6816,10.2375,8.4799,339660000,N/A,1032240000,33300000,0,101200000,36.6389,10.4604,4.4173,N/A,
