´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600988.SH,³à·å»Æ½ð,2004-04-14,N/A,5.6018,6.2609,5.6018,5.924,11783837,190899674,N/A,N/A,16.2001,47.1353,404500000,N/A,1465581164,25000000,0,90579800,47.3497,12.1159,4.8938,17.6675,
600988.SH,³à·å»Æ½ð,2004-04-15,5.924,5.7886,5.9094,5.4774,5.525,4183231,65058883,-0.3991,-6.7367,15.5523,16.7329,377250000,N/A,1366849182,25000000,0,90579800,44.1599,11.2997,4.5641,16.4773,
600988.SH,³à·å»Æ½ð,2004-04-16,5.525,5.4847,5.5506,5.3089,5.481,2361846,34889765,-0.0439,-0.7952,14.7722,9.4474,374250000,N/A,1355979606,25000000,0,90579800,43.8087,11.2099,4.5278,16.3463,
600988.SH,³à·å»Æ½ð,2004-04-19,5.481,5.4847,5.5616,5.3529,5.5286,1447022,21575229,0.0476,0.8684,14.9101,5.7881,377500000,N/A,1367754980,25000000,0,90579800,44.1892,11.3072,4.5672,16.4882,
600988.SH,³à·å»Æ½ð,2004-04-20,5.5286,5.4847,5.492,5.3529,5.3785,928682,13753042,-0.1501,-2.7152,14.8092,3.7147,367250000,N/A,1330617262,25000000,0,90579800,42.9893,11.0002,4.4431,16.0405,
600988.SH,³à·å»Æ½ð,2004-04-21,5.3785,5.3785,5.4737,5.3089,5.3529,747635,10977778,-0.0256,-0.4765,14.6833,2.9905,365500000,N/A,1324276676,25000000,0,90579800,42.7845,10.9478,4.422,15.9641,
600988.SH,³à·å»Æ½ð,2004-04-22,5.3529,5.3382,5.4005,5.2284,5.3492,809013,11689293,-0.0037,-0.0684,14.4488,3.2361,365250000,N/A,1323370878,25000000,0,90579800,42.7552,10.9403,4.4189,15.9532,
600988.SH,³à·å»Æ½ð,2004-04-23,5.3492,5.243,5.3382,5.1661,5.1735,668831,9570345,-0.1757,-3.2854,14.3091,2.6753,353250000,N/A,1279892574,25000000,0,90579800,41.3505,10.5808,4.2738,15.429,
600988.SH,³à·å»Æ½ð,2004-04-26,5.1735,5.1552,5.1552,4.8696,4.9574,1272852,17327115,-0.216,-4.1755,13.6128,5.0914,338500000,N/A,1226450492,25000000,0,90579800,39.6239,10.139,4.0953,14.7848,
600988.SH,³à·å»Æ½ð,2004-04-27,4.9574,4.9574,5.0014,4.7634,4.789,895527,11864598,-0.1684,-3.3973,13.2487,3.5821,327000000,N/A,1184783784,25000000,0,90579800,38.2778,9.7946,3.9562,14.2825,
600988.SH,³à·å»Æ½ð,2004-04-28,4.789,4.606,4.9684,4.606,4.7817,1220131,16007582,-0.0073,-0.1529,13.1196,4.8805,326500000,N/A,1182972188,25000000,0,90579800,38.2192,9.7796,3.9501,14.2607,
600988.SH,³à·å»Æ½ð,2004-04-29,4.7817,4.7817,4.789,4.6536,4.6865,843748,10838556,-0.0952,-1.9908,12.8457,3.375,320000000,N/A,1159421440,25000000,0,90579800,37.4584,9.5849,3.8715,13.9768,
600988.SH,³à·å»Æ½ð,2004-04-30,4.6865,4.7048,4.8622,4.6719,4.7927,711294,9259963,0.1062,2.2656,13.0185,2.8452,327250000,N/A,1185689582,25000000,0,90579800,38.307,9.8021,3.9592,14.2934,
600988.SH,³à·å»Æ½ð,2004-05-10,4.7927,4.7927,4.811,4.5803,4.6462,498265,6322242,-0.1465,-3.0558,12.6885,1.9931,317250000,N/A,1149457662,25000000,0,90579800,37.1365,9.5025,3.8382,13.8567,
600988.SH,³à·å»Æ½ð,2004-05-11,4.6462,4.6316,4.6938,4.5767,4.5986,489189,6161897,-0.0476,-1.0244,12.5961,1.9568,314000000,N/A,1137682288,25000000,0,90579800,36.756,9.4052,3.7989,13.7147,
600988.SH,³à·å»Æ½ð,2004-05-12,4.5986,4.6169,4.833,4.5803,4.811,759463,9813884,0.2124,4.6178,12.9221,3.0379,328500000,N/A,1190218572,25000000,0,90579800,38.4534,9.8395,3.9743,14.348,
600988.SH,³à·å»Æ½ð,2004-05-13,4.811,4.8,4.9062,4.7634,4.7963,781365,10289609,-0.0146,-0.3044,13.1688,3.1255,327500000,N/A,1186595380,25000000,0,90579800,38.3363,9.8096,3.9622,14.3044,
600988.SH,³à·å»Æ½ð,2004-05-14,4.7963,4.7634,4.833,4.6352,4.6865,564068,7238504,-0.1098,-2.2901,12.8327,2.2563,320000000,N/A,1159421440,25000000,0,90579800,37.4584,9.5849,3.8715,13.9768,
600988.SH,³à·å»Æ½ð,2004-05-17,4.6865,4.6499,4.7158,4.6169,4.6536,270380,3438607,-0.033,-0.7031,12.7177,1.0815,317750000,N/A,1151269258,25000000,0,90579800,37.195,9.5175,3.8443,13.8785,
