代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600867.SH,通化东宝,1994-08-24,N/A,0.8259,0.8571,0.7117,0.7379,27629600,499633000,N/A,N/A,18.0833,153.4978,298800000,N/A,1195200000,18000000,0,72000000,26.5099,10.4631,10.0786,N/A,
600867.SH,通化东宝,1994-08-25,0.7379,0.7379,0.7468,0.7148,0.7388,4775900,78609720,0.0009,0.1205,16.4597,26.5328,299160000,N/A,1196640000,18000000,0,72000000,26.5418,10.4757,10.0908,N/A,
600867.SH,通化东宝,1994-08-26,0.7388,0.7548,0.7624,0.7028,0.7046,3263800,53958544,-0.0342,-4.633,16.5324,18.1322,285300000,N/A,1141200000,18000000,0,72000000,25.3121,9.9904,9.6233,N/A,
600867.SH,通化东宝,1994-08-29,0.7046,0.7147,0.7254,0.6411,0.6619,4422200,55640816,-0.0427,-6.056,12.5822,20.4731,268056000,N/A,965001600,21600000,0,77760000,21.404,8.4479,8.1374,N/A,
600867.SH,通化东宝,1994-08-30,0.6619,0.6774,0.7323,0.672,0.6832,6568500,87034441,0.0213,3.2232,13.2503,30.4097,276696000,N/A,996105600,21600000,0,77760000,22.0939,8.7202,8.3997,N/A,
600867.SH,通化东宝,1994-08-31,0.6832,0.6992,0.704,0.6667,0.6827,3643200,46656284,-0.0005,-0.0781,12.8064,16.8667,276480000,N/A,995328000,21600000,0,77760000,22.0767,8.7134,8.3932,N/A,
600867.SH,通化东宝,1994-09-01,0.6827,0.6934,0.735,0.6854,0.688,3388800,44759499,0.0053,0.7812,13.2081,15.6889,278640000,N/A,1003104000,21600000,0,77760000,22.2491,8.7815,8.4587,N/A,
600867.SH,通化东宝,1994-09-02,0.688,0.6944,0.7147,0.6944,0.7121,2438400,32267378,0.024,3.4884,13.233,11.2889,288360000,N/A,1038096000,21600000,0,77760000,23.0253,9.0878,8.7538,N/A,
600867.SH,通化东宝,1994-09-05,0.7121,0.7558,0.7974,0.7403,0.7894,7220800,104000000,0.0773,10.8614,14.4028,33.4296,319680000,N/A,1150848000,21600000,0,77760000,25.5261,10.0749,9.7046,N/A,
600867.SH,通化东宝,1994-09-06,0.7894,0.8107,0.8843,0.7894,0.8785,9576700,151000000,0.0891,11.2838,15.7674,44.3366,355752000,N/A,1280707200,21600000,0,77760000,28.4064,11.2117,10.7997,N/A,
600867.SH,通化东宝,1994-09-07,0.8785,0.8785,0.9334,0.8001,0.8966,10580200,177000000,0.0181,2.0644,16.7294,48.9824,363096000,N/A,1307145600,21600000,0,77760000,28.9929,11.4431,11.0226,N/A,
600867.SH,通化东宝,1994-09-08,0.8966,0.9233,0.9654,0.8694,0.9654,7378600,127000000,0.0688,7.674,17.2119,34.1602,390960000,N/A,1407456000,21600000,0,77760000,31.2178,12.3213,11.8685,N/A,
600867.SH,通化东宝,1994-09-09,0.9654,0.9601,1.0289,0.9494,1.0027,6908700,129000000,0.0373,3.8674,18.6721,31.9847,406080000,N/A,1461888000,21600000,0,77760000,32.4251,12.7978,12.3275,N/A,
600867.SH,通化东宝,1994-09-12,1.0027,1.0481,1.103,1.0347,1.0929,4880400,98182373,0.0901,8.9894,20.1177,22.5944,442584000,N/A,1593302400,21600000,0,77760000,35.3399,13.9482,13.4356,N/A,
600867.SH,通化东宝,1994-09-13,1.0929,1.0982,1.1025,1.0241,1.0667,1701900,33844439,-0.0261,-2.3914,19.8863,7.8792,432000000,N/A,1555200000,21600000,0,77760000,34.4948,13.6147,13.1143,N/A,
600867.SH,通化东宝,1994-09-14,1.0667,1.0641,1.0641,0.9601,0.9601,1165000,21785496,-0.1067,-10,18.7,5.3935,388800000,N/A,1399680000,21600000,0,77760000,31.0453,12.2532,11.8029,N/A,
600867.SH,通化东宝,1994-09-15,0.9601,0.9867,0.9867,0.9179,0.9601,1072400,19031158,0,0,17.7463,4.9648,388800000,N/A,1399680000,21600000,0,77760000,31.0453,12.2532,11.8029,N/A,
600867.SH,通化东宝,1994-09-16,0.9601,0.9579,0.9601,0.8961,0.9601,959100,16642440,0,0,17.3521,4.4403,388800000,N/A,1399680000,21600000,0,77760000,31.0453,12.2532,11.8029,N/A,
600867.SH,通化东宝,1994-09-19,0.9601,0.9227,0.9329,0.8993,0.9067,957800,16410824,-0.0533,-5.5556,17.1339,4.4343,367200000,N/A,1321920000,21600000,0,77760000,29.3206,11.5725,11.1472,N/A,
600867.SH,通化东宝,1994-09-20,0.9067,0.9067,0.9227,0.8817,0.9067,340400,5777235,0,0,16.9719,1.5759,367200000,N/A,1321920000,21600000,0,77760000,29.3206,11.5725,11.1472,N/A,
600867.SH,通化东宝,1994-09-21,0.9067,0.9366,0.9414,0.9179,0.9371,545000,9495094,0.0304,3.3529,17.4222,2.5231,379512000,N/A,1366243200,21600000,0,77760000,30.3037,11.9605,11.5209,N/A,
600867.SH,通化东宝,1994-09-22,0.9371,0.9547,0.9558,0.8849,0.9377,1287600,22619892,0.0005,0.0569,17.5675,5.9611,379728000,N/A,1367020800,21600000,0,77760000,30.3209,11.9673,11.5275,N/A,
600867.SH,通化东宝,1994-09-23,0.9377,0.9067,0.9147,0.8267,0.8502,597300,9697962,-0.0875,-9.3288,16.2363,2.7653,344304000,N/A,1239494400,21600000,0,77760000,27.4923,10.8509,10.4521,N/A,
600867.SH,通化东宝,1994-09-26,0.8502,0.8443,0.8534,0.8321,0.8502,340200,5363477,0,0,15.7657,1.575,344304000,N/A,1239494400,21600000,0,77760000,27.4923,10.8509,10.4521,N/A,
600867.SH,通化东宝,1994-09-27,0.8502,0.8454,0.8486,0.8267,0.8379,263200,4149892,-0.0123,-1.4429,15.7671,1.2185,339336000,N/A,1221609600,21600000,0,77760000,27.0956,10.6943,10.3013,N/A,
600867.SH,通化东宝,1994-09-28,0.8379,0.8363,0.871,0.8267,0.871,472800,7582669,0.0331,3.9465,16.0378,2.1889,352728000,N/A,1269820800,21600000,0,77760000,28.165,11.1164,10.7079,N/A,
600867.SH,通化东宝,1994-09-29,0.871,0.8534,0.8747,0.7537,0.7889,409500,6252581,-0.0821,-9.4305,15.2688,1.8958,319464000,N/A,1150070400,21600000,0,77760000,25.5089,10.068,9.698,N/A,
600867.SH,通化东宝,1994-09-30,0.7889,0.7467,0.7734,0.6939,0.7307,274200,3811669,-0.0581,-7.3698,13.9011,1.2694,295920000,N/A,1065312000,21600000,0,77760000,23.6289,9.326,8.9833,N/A,
600867.SH,通化东宝,1994-10-05,0.7307,0.6768,0.7067,0.6507,0.6827,206200,2630290,-0.048,-6.5693,12.756,0.9546,276480000,N/A,995328000,21600000,0,77760000,22.0767,8.7134,8.3932,N/A,
600867.SH,通化东宝,1994-10-06,0.6827,0.704,0.727,0.6512,0.6667,227800,2952290,-0.016,-2.3438,12.96,1.0546,270000000,N/A,972000000,21600000,0,77760000,21.5592,8.5092,8.1965,N/A,
600867.SH,通化东宝,1994-10-07,0.6667,0.6822,0.7937,0.528,0.7467,707400,8368103,0.08,12,11.8294,3.275,302400000,N/A,1088640000,21600000,0,77760000,24.1463,9.5303,9.18,N/A,
600867.SH,通化东宝,1994-10-10,0.7467,0.6934,0.7462,0.6411,0.7243,770100,10324544,-0.0224,-3,13.4068,3.5653,293328000,N/A,1055980800,21600000,0,77760000,23.4219,9.2444,8.9046,N/A,
600867.SH,通化东宝,1994-10-11,0.7243,0.7201,0.7473,0.704,0.735,165900,2251308,0.0107,1.4728,13.5703,0.7681,297648000,N/A,1071532800,21600000,0,77760000,23.7669,9.3805,9.0358,N/A,
600867.SH,通化东宝,1994-10-12,0.735,0.735,0.7675,0.7201,0.7515,325800,4576543,0.0165,2.2496,14.0471,1.5083,304344000,N/A,1095638400,21600000,0,77760000,24.3016,9.5915,9.239,N/A,
600867.SH,通化东宝,1994-10-13,0.7515,0.7547,0.7547,0.6966,0.7094,471500,6336534,-0.0421,-5.6068,13.4391,2.1829,287280000,N/A,1034208000,21600000,0,77760000,22.939,9.0538,8.721,N/A,
600867.SH,通化东宝,1994-10-14,0.7094,0.6587,0.7361,0.6411,0.7291,191000,2524948,0.0197,2.782,13.2196,0.8843,295272000,N/A,1062979200,21600000,0,77760000,23.5772,9.3056,8.9636,N/A,
600867.SH,通化东宝,1994-10-17,0.7291,0.6934,0.7083,0.6752,0.695,43600,566945,-0.0341,-4.6818,13.0033,0.2019,281448000,N/A,1013212800,21600000,0,77760000,22.4733,8.87,8.544,N/A,
600867.SH,通化东宝,1994-10-18,0.695,0.6918,0.7467,0.6918,0.7323,307300,4182926,0.0373,5.3722,13.6119,1.4227,296568000,N/A,1067644800,21600000,0,77760000,23.6807,9.3465,9.003,N/A,
600867.SH,通化东宝,1994-10-19,0.7323,0.7457,0.7734,0.7334,0.7713,452600,6410653,0.0389,5.3168,14.1641,2.0954,312336000,N/A,1124409600,21600000,0,77760000,24.9397,9.8434,9.4817,N/A,
