´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-05,N/A,4.2626,4.3782,4.0584,4.0855,24328700,419301287,N/A,N/A,17.2348,69.5106,581350000,N/A,2261372436.4,35000000,0,136145240,70.2556,14.6042,16.5405,135.7709,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-08,4.0855,3.96,3.9846,3.8149,3.8838,6812300,107753871,-0.2017,-4.9368,15.8175,19.4637,552650000,N/A,2149733339.6,35000000,0,136145240,66.7872,13.8832,15.7239,129.0682,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-09,3.8838,3.8985,3.9576,3.8616,3.869,3147800,49858085,-0.0148,-0.38,15.839,8.9937,550550000,N/A,2141564625.2,35000000,0,136145240,66.5335,13.8305,15.6641,128.5778,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-10,3.869,3.8616,3.9551,3.7583,3.9231,3288300,51289114,0.0541,1.3986,15.5975,9.3951,558250000,N/A,2171516578,35000000,0,136145240,67.464,14.0239,15.8832,130.3761,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-11,3.9231,3.8395,3.928,3.8124,3.8174,1104500,17344702,-0.1058,-2.6959,15.7037,3.1557,543200000,N/A,2112974124.8,35000000,0,136145240,65.6452,13.6458,15.455,126.8612,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-12,3.8174,3.8198,3.8788,3.8001,3.8198,709300,11058731,0.0025,0.0644,15.591,2.0266,543550000,N/A,2114335577.2,35000000,0,136145240,65.6875,13.6546,15.465,126.943,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-15,3.8198,3.8124,3.8838,3.7903,3.8174,747600,11642409,-0.0025,-0.0644,15.573,2.136,543200000,N/A,2112974124.8,35000000,0,136145240,65.6452,13.6458,15.455,126.8612,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-16,3.8174,3.837,3.8616,3.6796,3.6821,1992700,30303918,-0.1353,-3.5438,15.2075,5.6934,523950000,N/A,2038094242.8,35000000,0,136145240,63.3189,13.1623,14.9073,122.3655,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-17,3.6821,3.6649,3.7632,3.6157,3.7263,1154900,17295464,0.0443,1.2024,14.9757,3.2997,530250000,N/A,2062600386,35000000,0,136145240,64.0802,13.3205,15.0866,123.8368,
600222.SH,Ì«ÁúÒ©Òµ,1999-11-18,3.7263,3.7411,3.8223,3.6845,3.7411,1028300,15767146,0.0148,0.396,15.3332,2.938,532350000,N/A,2070769100.4,35000000,0,136145240,64.334,13.3733,15.1463,124.3273,
