´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600332.SH,°×ÔÆÉ½,2001-02-06,N/A,9.1129,10.3747,9.0428,10.3046,53616913,740736087,N/A,N/A,13.8153,68.7396,1146600000,N/A,11920230000,78000000,0,810900000,81.5147,8.6812,2.8228,-601.3948,
600332.SH,°×ÔÆÉ½,2001-02-07,10.3046,9.8699,10.1293,9.7087,9.8559,14596974,206500135,-0.4486,-4.3537,14.1468,18.7141,1096680000,N/A,11401254000,78000000,0,810900000,77.9657,8.3033,2.6999,-575.2116,
600332.SH,°×ÔÆÉ½,2001-02-08,9.8559,9.8139,10.0312,9.7438,9.912,6790812,95937533,0.0561,0.569,14.1275,8.7062,1102920000,N/A,11466126000,78000000,0,810900000,78.4093,8.3505,2.7153,-578.4845,
600332.SH,°×ÔÆÉ½,2001-02-09,9.912,10.0382,10.2345,9.933,10.0312,7447756,106954505,0.1192,1.2023,14.3606,9.5484,1116180000,N/A,11603979000,78000000,0,810900000,79.352,8.4509,2.7479,-585.4395,
600332.SH,°×ÔÆÉ½,2001-02-12,10.0312,10.0592,10.1433,9.7998,9.9751,4260170,60340560,-0.0561,-0.559,14.1639,5.4618,1109940000,N/A,11539107000,78000000,0,810900000,78.9084,8.4037,2.7325,-582.1665,
600332.SH,°×ÔÆÉ½,2001-02-13,9.9751,10.0171,10.0802,9.8209,9.919,3121894,44290515,-0.0561,-0.5622,14.1871,4.0024,1103700000,N/A,11474235000,78000000,0,810900000,78.4648,8.3564,2.7172,-578.8936,
600332.SH,°×ÔÆÉ½,2001-02-14,9.919,9.884,10.0031,9.8139,9.898,1982428,27967412,-0.021,-0.212,14.1077,2.5416,1101360000,N/A,11449908000,78000000,0,810900000,78.2984,8.3387,2.7114,-577.6663,
600332.SH,°×ÔÆÉ½,2001-02-15,9.898,9.891,10.0101,9.6036,9.6737,3979679,55410092,-0.2243,-2.2663,13.9233,5.1022,1076400000,N/A,11190420000,78000000,0,810900000,76.524,8.1497,2.65,-564.5747,
600332.SH,°×ÔÆÉ½,2001-02-16,9.6737,9.6386,9.7718,9.4073,9.7297,3840623,52349871,0.0561,0.5797,13.6306,4.9239,1082640000,N/A,11255292000,78000000,0,810900000,76.9676,8.197,2.6653,-567.8476,
600332.SH,°×ÔÆÉ½,2001-02-19,9.7297,9.7227,9.8349,9.6036,9.7368,1651275,22966956,0.007,0.072,13.9086,2.117,1083420000,N/A,11263401000,78000000,0,810900000,77.023,8.2029,2.6672,-568.2567,
