´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600202.SH,¹þ¿Õµ÷,1999-06-03,N/A,2.6186,2.9053,2.5617,2.7243,19980200,268625947,N/A,N/A,13.4446,66.6007,402000000,N/A,1496726400,30000000,0,111696000,44.7557,12.1169,8.983,-101.8307,
600202.SH,¹þ¿Õµ÷,1999-06-04,2.7243,2.6471,2.9968,2.6125,2.9968,10046800,140214737,0.2724,10,13.9562,33.4893,442200000,N/A,1646399040,30000000,0,111696000,49.2313,13.3286,9.8813,-112.0138,
600202.SH,¹þ¿Õµ÷,1999-06-07,2.9968,3.0923,3.2529,3.0252,3.1309,11945100,184744265,0.1342,4.4776,15.4661,39.817,462000000,N/A,1720118400,30000000,0,111696000,51.4357,13.9254,10.3238,-117.0294,
600202.SH,¹þ¿Õµ÷,1999-06-08,3.1309,3.1309,3.2082,3.009,3.0862,4003100,60811490,-0.0447,-1.4286,15.1911,13.3437,455400000,N/A,1695545280,30000000,0,111696000,50.7009,13.7264,10.1763,-115.3575,
600202.SH,¹þ¿Õµ÷,1999-06-09,3.0862,3.0801,3.1309,2.9886,3.0049,2988700,44620667,-0.0813,-2.635,14.9298,9.9623,443400000,N/A,1650866880,30000000,0,111696000,49.3649,13.3647,9.9081,-112.3178,
600202.SH,¹þ¿Õµ÷,1999-06-10,3.0049,3.0496,3.0903,2.948,2.9683,3243800,48041539,-0.0366,-1.2179,14.8103,10.8127,438000000,N/A,1630761600,30000000,0,111696000,48.7637,13.202,9.7875,-110.9499,
600202.SH,¹þ¿Õµ÷,1999-06-11,2.9683,2.95,3.011,2.8666,2.8992,2828900,40844710,-0.0691,-2.3288,14.4384,9.4297,427800000,N/A,1592784960,30000000,0,111696000,47.6281,12.8945,9.5595,-108.3662,
600202.SH,¹þ¿Õµ÷,1999-06-14,2.8992,2.9032,3.0273,2.8768,2.9988,1797000,26179332,0.0996,3.4362,14.5684,5.99,442500000,N/A,1647516000,30000000,0,111696000,49.2647,13.3376,9.888,-112.0898,
600202.SH,¹þ¿Õµ÷,1999-06-15,2.9988,3.009,3.0903,2.8057,2.8565,2266000,33179693,-0.1423,-4.7458,14.6424,7.5533,421500000,N/A,1569328800,30000000,0,111696000,46.9267,12.7046,9.4187,-106.7703,
600202.SH,¹þ¿Õµ÷,1999-06-16,2.8565,2.8565,3.0395,2.8565,2.9866,2053600,29833924,0.1301,4.5552,14.5276,6.8453,440700000,N/A,1640814240,30000000,0,111696000,49.0643,13.2834,9.8478,-111.6339,
600202.SH,¹þ¿Õµ÷,1999-06-17,2.9866,3.0293,3.2855,3.009,3.2163,5138100,80364029,0.2297,7.6923,15.6408,17.127,474600000,N/A,1767030720,30000000,0,111696000,52.8385,14.3052,10.6053,-120.2211,
600202.SH,¹þ¿Õµ÷,1999-06-18,3.2163,3.2529,3.2733,3.0883,3.1309,2484800,38502258,-0.0854,-2.6549,15.4951,8.2827,462000000,N/A,1720118400,30000000,0,111696000,51.4357,13.9254,10.3238,-117.0294,
600202.SH,¹þ¿Õµ÷,1999-06-21,3.1309,3.1086,3.2123,3.0659,3.1614,1895400,29071795,0.0305,0.974,15.3381,6.318,466500000,N/A,1736872800,30000000,0,111696000,51.9367,14.061,10.4243,-118.1693,
600202.SH,¹þ¿Õµ÷,1999-06-22,3.1614,3.1106,3.2285,3.0801,3.1208,1582000,24427868,-0.0407,-1.2862,15.4411,5.2733,460500000,N/A,1714533600,30000000,0,111696000,51.2687,13.8802,10.2902,-116.6494,
600202.SH,¹þ¿Õµ÷,1999-06-23,3.1208,3.1208,3.4156,3.1208,3.2834,3655000,58890175,0.1626,5.2117,16.1122,12.1833,484500000,N/A,1803890400,30000000,0,111696000,53.9407,14.6036,10.8265,-122.7289,
600202.SH,¹þ¿Õµ÷,1999-06-24,3.2834,3.2916,3.3444,3.2224,3.2712,2618300,41865042,-0.0122,-0.3715,15.9894,8.7277,482700000,N/A,1797188640,30000000,0,111696000,53.7403,14.5493,10.7863,-122.2729,
600202.SH,¹þ¿Õµ÷,1999-06-25,3.2712,3.2895,3.4257,2.9886,3.0496,4238600,68713104,-0.2216,-6.7744,16.2113,14.1287,450000000,N/A,1675440000,30000000,0,111696000,50.0997,13.5637,10.0556,-113.9896,
600202.SH,¹þ¿Õµ÷,1999-06-28,3.0496,3.1005,3.2529,3.0903,3.2489,3487600,54289854,0.1992,6.5333,15.5665,11.6253,479400000,N/A,1784902080,30000000,0,111696000,53.3729,14.4498,10.7126,-121.437,
600202.SH,¹þ¿Õµ÷,1999-06-29,3.2489,3.2733,3.3749,3.1472,3.2326,3021900,48503480,-0.0163,-0.5006,16.0507,10.073,477000000,N/A,1775966400,30000000,0,111696000,53.1057,14.3775,10.6589,-120.829,
600202.SH,¹þ¿Õµ÷,1999-06-30,3.2326,3.2102,3.2224,2.9886,3.07,2624200,39900177,-0.1626,-5.0314,15.2047,8.7473,453000000,N/A,1686609600,30000000,0,111696000,50.4337,13.6541,10.1226,-114.7496,
600202.SH,¹þ¿Õµ÷,1999-07-01,3.07,2.9683,2.9683,2.763,2.826,1459200,20374159,-0.244,-7.947,13.9626,4.864,417000000,N/A,1552574400,30000000,0,111696000,46.4257,12.569,9.3182,-105.6304,
600202.SH,¹þ¿Õµ÷,1999-07-02,2.826,2.887,3.0496,2.8057,3.0191,1356400,19517766,0.1931,6.8345,14.3894,4.5213,445500000,N/A,1658685600,30000000,0,111696000,49.5987,13.428,9.955,-112.8498,
600202.SH,¹þ¿Õµ÷,1999-07-05,3.0191,3.0456,3.0496,2.9073,2.9236,826500,12044864,-0.0956,-3.165,14.5733,2.755,431400000,N/A,1606188480,30000000,0,111696000,48.0289,13.003,9.64,-109.2781,
600202.SH,¹þ¿Õµ÷,1999-07-06,2.9236,2.9378,3.0293,2.8219,2.8646,1131400,16117259,-0.059,-2.0167,14.2454,3.7713,422700000,N/A,1573796640,30000000,0,111696000,47.0603,12.7408,9.4456,-107.0743,
600202.SH,¹þ¿Õµ÷,1999-07-07,2.8646,2.9073,2.9724,2.8463,2.9642,769600,11003133,0.0996,3.4776,14.2972,2.5653,437400000,N/A,1628527680,30000000,0,111696000,48.6969,13.1839,9.774,-110.7979,
600202.SH,¹þ¿Õµ÷,1999-07-08,2.9642,2.9642,3.0801,2.9276,3.0395,1248800,18552132,0.0752,2.5377,14.856,4.1627,448500000,N/A,1669855200,30000000,0,111696000,49.9327,13.5185,10.0221,-113.6097,
600202.SH,¹þ¿Õµ÷,1999-07-09,3.0395,3.0354,3.1106,2.9581,3.0395,954000,14301104,0,0,14.9907,3.18,448500000,N/A,1669855200,30000000,0,111696000,49.9327,13.5185,10.0221,-113.6097,
600202.SH,¹þ¿Õµ÷,1999-07-12,3.0395,3.0293,3.1066,2.9886,3.0964,854600,12802959,0.0569,1.8729,14.9812,2.8487,456900000,N/A,1701130080,30000000,0,111696000,50.8679,13.7717,10.2098,-115.7375,
600202.SH,¹þ¿Õµ÷,1999-07-13,3.0964,3.0964,3.0964,2.948,2.9581,670900,9917996,-0.1382,-4.4649,14.7831,2.2363,436500000,N/A,1625176800,30000000,0,111696000,48.5967,13.1568,9.7539,-110.57,
600202.SH,¹þ¿Õµ÷,1999-07-14,2.9581,2.948,3.0903,2.9175,3.0496,718700,10542865,0.0915,3.0928,14.6694,2.3957,450000000,N/A,1675440000,30000000,0,111696000,50.0997,13.5637,10.0556,-113.9896,
600202.SH,¹þ¿Õµ÷,1999-07-15,3.0496,3.0293,3.07,2.9886,3.0171,581000,8657819,-0.0325,-1.0667,14.9016,1.9367,445200000,N/A,1657568640,30000000,0,111696000,49.5653,13.419,9.9483,-112.7738,
600202.SH,¹þ¿Õµ÷,1999-07-16,3.0171,3.009,3.0212,2.9134,2.9276,551800,8014905,-0.0895,-2.965,14.525,1.8393,432000000,N/A,1608422400,30000000,0,111696000,48.0957,13.0211,9.6534,-109.4301,
600202.SH,¹þ¿Õµ÷,1999-07-19,2.9276,2.8565,2.9114,2.8463,2.887,475840,6737270,-0.0407,-1.3889,14.1587,1.5861,426000000,N/A,1586083200,30000000,0,111696000,47.4277,12.8403,9.5193,-107.9102,
600202.SH,¹þ¿Õµ÷,1999-07-20,2.887,2.8626,3.0476,2.8626,3.009,505400,7405000,0.122,4.2254,14.6518,1.6847,444000000,N/A,1653100800,30000000,0,111696000,49.4317,13.3828,9.9215,-112.4698,
600202.SH,¹þ¿Õµ÷,1999-07-21,3.009,3.0191,3.137,2.9846,3.0659,1508700,22812404,0.0569,1.8919,15.1206,5.029,452400000,N/A,1684375680,30000000,0,111696000,50.3669,13.636,10.1092,-114.5976,
600202.SH,¹þ¿Õµ÷,1999-07-22,3.0659,3.0496,3.07,2.887,2.9398,635800,9396228,-0.1261,-4.1114,14.7786,2.1193,433800000,N/A,1615124160,30000000,0,111696000,48.2961,13.0754,9.6936,-109.886,
600202.SH,¹þ¿Õµ÷,1999-07-23,2.9398,2.9439,3.0293,2.9439,3.0029,452800,6675322,0.063,2.1438,14.7423,1.5093,443100000,N/A,1649749920,30000000,0,111696000,49.3315,13.3557,9.9014,-112.2418,
600202.SH,¹þ¿Õµ÷,1999-07-26,3.0029,3.0008,3.137,2.9886,3.0537,731100,11069245,0.0508,1.6926,15.1405,2.437,450600000,N/A,1677673920,30000000,0,111696000,50.1665,13.5818,10.069,-114.1416,
600202.SH,¹þ¿Õµ÷,1999-07-27,3.0537,3.1106,3.1106,3.0212,3.0415,404200,6053724,-0.0122,-0.3995,14.9771,1.3473,448800000,N/A,1670972160,30000000,0,111696000,49.9661,13.5275,10.0288,-113.6857,
600202.SH,¹þ¿Õµ÷,1999-07-28,3.0415,3.0496,3.0903,2.9886,2.9988,390900,5829838,-0.0427,-1.4037,14.9139,1.303,442500000,N/A,1647516000,30000000,0,111696000,49.2647,13.3376,9.888,-112.0898,
600202.SH,¹þ¿Õµ÷,1999-07-29,2.9988,2.9541,3.0456,2.9541,2.9764,412100,6036346,-0.0224,-0.7458,14.6478,1.3737,439200000,N/A,1635229440,30000000,0,111696000,48.8973,13.2381,9.8143,-111.2539,
600202.SH,¹þ¿Õµ÷,1999-07-30,2.9764,2.9683,3.0293,2.9683,3.0252,171500,2537862,0.0488,1.6393,14.798,0.5717,446400000,N/A,1662036480,30000000,0,111696000,49.6989,13.4552,9.9752,-113.0777,
600202.SH,¹þ¿Õµ÷,1999-08-02,3.0252,3.0252,3.0252,3.0252,3.0252,N/A,N/A,0,0,N/A,N/A,446400000,N/A,1662036480,30000000,0,111696000,49.6989,13.4552,9.9752,-113.0777,
600202.SH,¹þ¿Õµ÷,1999-08-03,3.0252,3.0761,3.2712,3.0415,3.2082,1906300,29913781,0.183,6.0484,15.6921,6.3543,473400000,N/A,1762562880,30000000,0,111696000,52.7049,14.269,10.5785,-119.9171,
600202.SH,¹þ¿Õµ÷,1999-08-04,3.2082,3.2143,3.2265,3.1391,3.1614,1046600,16321040,-0.0468,-1.4575,15.5943,3.4887,466500000,N/A,1736872800,30000000,0,111696000,51.9367,14.061,10.4243,-118.1693,
600202.SH,¹þ¿Õµ÷,1999-08-05,3.1614,3.1757,3.2021,3.1045,3.1106,582500,8970201,-0.0508,-1.6077,15.3995,1.9417,459000000,N/A,1708948800,30000000,0,111696000,51.1017,13.835,10.2567,-116.2694,
600202.SH,¹þ¿Õµ÷,1999-08-06,3.1106,3.1309,3.1675,3.0801,3.1431,923100,14206994,0.0325,1.0458,15.3905,3.077,463800000,N/A,1726820160,30000000,0,111696000,51.6361,13.9796,10.364,-117.4853,
600202.SH,¹þ¿Õµ÷,1999-08-09,3.1431,3.1513,3.1797,3.0293,3.0496,514500,7845214,-0.0935,-2.9754,15.2482,1.715,450000000,N/A,1675440000,30000000,0,111696000,50.0997,13.5637,10.0556,-113.9896,
600202.SH,¹þ¿Õµ÷,1999-08-10,3.0496,3.0496,3.0496,2.9703,2.9988,545500,8032739,-0.0508,-1.6667,14.7255,1.8183,442500000,N/A,1647516000,30000000,0,111696000,49.2647,13.3376,9.888,-112.0898,
600202.SH,¹þ¿Õµ÷,1999-08-11,2.9988,2.9988,3.0293,2.9276,2.9378,357800,5211011,-0.061,-2.0339,14.564,1.1927,433500000,N/A,1614007200,30000000,0,111696000,48.2627,13.0663,9.6869,-109.81,
600202.SH,¹þ¿Õµ÷,1999-08-12,2.9378,2.9398,2.9886,2.9175,2.9378,228100,3303871,0,0,14.4843,0.7603,433500000,N/A,1614007200,30000000,0,111696000,48.2627,13.0663,9.6869,-109.81,
600202.SH,¹þ¿Õµ÷,1999-08-13,2.9378,2.9602,2.9805,2.9256,2.95,161800,2346388,0.0122,0.4152,14.5018,0.5393,435300000,N/A,1620708960,30000000,0,111696000,48.4631,13.1206,9.7271,-110.266,
600202.SH,¹þ¿Õµ÷,1999-08-16,2.95,2.9276,3.0008,2.9276,2.9683,236200,3456021,0.0183,0.6203,14.6318,0.7873,438000000,N/A,1630761600,30000000,0,111696000,48.7637,13.202,9.7875,-110.9499,
600202.SH,¹þ¿Õµ÷,1999-08-17,2.9683,2.9744,3.0049,2.887,2.887,320900,4650152,-0.0813,-2.7397,14.491,1.0697,426000000,N/A,1586083200,30000000,0,111696000,47.4277,12.8403,9.5193,-107.9102,
600202.SH,¹þ¿Õµ÷,1999-08-18,2.887,2.9256,2.9256,2.8301,2.8565,386500,5437029,-0.0305,-1.0563,14.0673,1.2883,421500000,N/A,1569328800,30000000,0,111696000,46.9267,12.7046,9.4187,-106.7703,
600202.SH,¹þ¿Õµ÷,1999-08-19,2.8565,2.8687,2.9846,2.8565,2.9663,425000,6120736,0.1098,3.8434,14.4017,1.4167,437700000,N/A,1629644640,30000000,0,111696000,48.7303,13.1929,9.7808,-110.8739,
600202.SH,¹þ¿Õµ÷,1999-08-20,2.9663,2.9663,2.9663,2.887,2.887,453500,6487711,-0.0793,-2.6731,14.3059,1.5117,426000000,N/A,1586083200,30000000,0,111696000,47.4277,12.8403,9.5193,-107.9102,
600202.SH,¹þ¿Õµ÷,1999-08-23,2.887,2.7467,2.8118,2.6674,2.7467,1075100,14519748,-0.1403,-4.8592,13.5055,3.5837,405300000,N/A,1509012960,30000000,0,111696000,45.1231,12.2164,9.0567,-102.6667,
600202.SH,¹þ¿Õµ÷,1999-08-24,2.7467,2.7243,2.8219,2.7243,2.7975,533400,7310432,0.0508,1.8505,13.7053,1.778,412800000,N/A,1536936960,30000000,0,111696000,45.9581,12.4424,9.2243,-104.5665,
600202.SH,¹þ¿Õµ÷,1999-08-25,2.7975,2.7955,2.7975,2.7142,2.7345,492900,6652330,-0.063,-2.2529,13.4963,1.643,403500000,N/A,1502311200,30000000,0,111696000,44.9227,12.1621,9.0165,-102.2107,
600202.SH,¹þ¿Õµ÷,1999-08-26,2.7345,2.7325,2.763,2.6898,2.7528,349100,4678542,0.0183,0.6691,13.4017,1.1637,406200000,N/A,1512363840,30000000,0,111696000,45.2233,12.2435,9.0769,-102.8947,
600202.SH,¹þ¿Õµ÷,1999-08-27,2.7528,2.7731,2.7894,2.7467,2.7813,268100,3655383,0.0285,1.034,13.6344,0.8937,410400000,N/A,1528001280,30000000,0,111696000,45.6909,12.3701,9.1707,-103.9586,
600202.SH,¹þ¿Õµ÷,1999-08-30,2.7813,2.7243,2.7833,2.7243,2.7609,296900,4025828,-0.0203,-0.731,13.5595,0.9897,407400000,N/A,1516831680,30000000,0,111696000,45.3569,12.2796,9.1037,-103.1986,
600202.SH,¹þ¿Õµ÷,1999-08-31,2.7609,2.765,2.8402,2.7508,2.826,378900,5233000,0.0651,2.3564,13.811,1.263,417000000,N/A,1552574400,30000000,0,111696000,46.4257,12.569,9.3182,-105.6304,
600202.SH,¹þ¿Õµ÷,1999-09-01,2.826,2.826,2.826,2.7813,2.7914,187900,2584056,-0.0346,-1.223,13.7523,0.6263,411900000,N/A,1533586080,30000000,0,111696000,45.8579,12.4153,9.2042,-104.3385,
600202.SH,¹þ¿Õµ÷,1999-09-02,2.7914,2.8016,2.8463,2.7609,2.8463,160900,2207196,0.0549,1.9665,13.7178,0.5363,420000000,N/A,1563744000,30000000,0,111696000,46.7597,12.6594,9.3852,-106.3903,
600202.SH,¹þ¿Õµ÷,1999-09-03,2.8463,2.8463,2.8768,2.7752,2.8544,432100,6056863,0.0081,0.2857,14.0173,1.4403,421200000,N/A,1568211840,30000000,0,111696000,46.8933,12.6956,9.412,-106.6943,
600202.SH,¹þ¿Õµ÷,1999-09-06,2.8544,2.8565,2.8829,2.8158,2.8687,331800,4672300,0.0142,0.4986,14.0817,1.106,423300000,N/A,1576030560,30000000,0,111696000,47.1271,12.7589,9.459,-107.2263,
600202.SH,¹þ¿Õµ÷,1999-09-07,2.8687,2.8565,2.8768,2.8097,2.8158,199300,2789683,-0.0529,-1.8427,13.9974,0.6643,415500000,N/A,1546989600,30000000,0,111696000,46.2587,12.5238,9.2847,-105.2504,
600202.SH,¹þ¿Õµ÷,1999-09-08,2.8158,2.8158,2.8605,2.8057,2.8219,151700,2110869,0.0061,0.2166,13.9148,0.5057,416400000,N/A,1550340480,30000000,0,111696000,46.3589,12.5509,9.3048,-105.4784,
600202.SH,¹þ¿Õµ÷,1999-09-09,2.8219,2.9093,3.0496,2.8666,2.9744,896200,12974144,0.1525,5.4035,14.4768,2.9873,438900000,N/A,1634112480,30000000,0,111696000,48.8639,13.2291,9.8076,-111.1779,
600202.SH,¹þ¿Õµ÷,1999-09-10,2.9744,2.9744,3.009,2.9073,2.9093,656300,9526580,-0.0651,-2.1873,14.5156,2.1877,429300000,N/A,1598369760,30000000,0,111696000,47.7951,12.9397,9.593,-108.7461,
600202.SH,¹þ¿Õµ÷,1999-09-13,2.9093,2.9276,2.9886,2.9073,2.9825,390300,5656395,0.0732,2.5157,14.4924,1.301,440100000,N/A,1638580320,30000000,0,111696000,48.9975,13.2653,9.8344,-111.4819,
