´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600880.SH,²©Èð´«²¥,1995-11-15,N/A,0.4495,0.4682,0.3705,0.419,5989800,73005000,N/A,N/A,12.1882,46.0754,157300000,N/A,605000000,13000000,0,50000000,40.0999,5.4721,5.8361,N/A,
600880.SH,²©Èð´«²¥,1995-11-16,0.419,0.4045,0.4432,0.3948,0.4214,4053900,49596307,0.0024,0.5785,12.2342,31.1838,158210000,N/A,608500000,13000000,0,50000000,40.3319,5.5038,5.8698,N/A,
600880.SH,²©Èð´«²¥,1995-11-17,0.4214,0.4148,0.419,0.3878,0.3941,2327000,27142956,-0.0274,-6.4914,11.6644,17.9,147940000,N/A,569000000,13000000,0,50000000,37.7138,5.1465,5.4888,N/A,
600880.SH,²©Èð´«²¥,1995-11-20,0.3941,0.3813,0.3913,0.3768,0.382,1192900,13225489,-0.0121,-3.0756,11.0868,9.1762,143390000,N/A,551500000,13000000,0,50000000,36.5539,4.9882,5.32,N/A,
600880.SH,²©Èð´«²¥,1995-11-21,0.382,0.3875,0.4034,0.3802,0.3982,1186300,13371535,0.0163,4.2611,11.2716,9.1254,149500000,N/A,575000000,13000000,0,50000000,38.1115,5.2008,5.5467,N/A,
600880.SH,²©Èð´«²¥,1995-11-22,0.3982,0.4031,0.4166,0.3972,0.4045,2677200,31437153,0.0062,1.5652,11.7425,20.5938,151840000,N/A,584000000,13000000,0,50000000,38.708,5.2822,5.6335,N/A,
600880.SH,²©Èð´«²¥,1995-11-23,0.4045,0.4017,0.4273,0.401,0.4069,3443000,41471706,0.0024,0.5993,12.0452,26.4846,152750000,N/A,587500000,13000000,0,50000000,38.94,5.3138,5.6673,N/A,
600880.SH,²©Èð´«²¥,1995-11-24,0.4069,0.4155,0.4187,0.3982,0.4058,1538800,18239854,-0.001,-0.2553,11.8533,11.8369,152360000,N/A,586000000,13000000,0,50000000,38.8406,5.3003,5.6528,N/A,
600880.SH,²©Èð´«²¥,1995-11-27,0.4058,0.4045,0.4086,0.3847,0.3871,1151500,13076125,-0.0187,-4.6075,11.3557,8.8577,145340000,N/A,559000000,13000000,0,50000000,37.051,5.056,5.3923,N/A,
600880.SH,²©Èð´«²¥,1995-11-28,0.3871,0.3913,0.3958,0.3705,0.3913,1384700,15230065,0.0042,1.0733,10.9988,10.6515,146900000,N/A,565000000,13000000,0,50000000,37.4487,5.1103,5.4502,N/A,
600880.SH,²©Èð´«²¥,1995-11-29,0.3913,0.3809,0.3903,0.3768,0.3788,807000,8889517,-0.0125,-3.1858,11.0155,6.2077,142220000,N/A,547000000,13000000,0,50000000,36.2557,4.9475,5.2766,N/A,
600880.SH,²©Èð´«²¥,1995-11-30,0.3788,0.3764,0.3941,0.3629,0.3754,995600,10774695,-0.0035,-0.9141,10.8223,7.6585,140920000,N/A,542000000,13000000,0,50000000,35.9242,4.9023,5.2283,N/A,
600880.SH,²©Èð´«²¥,1995-12-01,0.3754,0.3636,0.3671,0.3532,0.3539,993700,10338233,-0.0215,-5.7196,10.4038,7.6438,132860000,N/A,511000000,13000000,0,50000000,33.8695,4.6219,4.9293,N/A,
600880.SH,²©Èð´«²¥,1995-12-04,0.3539,0.3497,0.3591,0.3497,0.3567,321200,3284988,0.0028,0.7828,10.2272,2.4708,133900000,N/A,515000000,13000000,0,50000000,34.1347,4.6581,4.9679,N/A,
600880.SH,²©Èð´«²¥,1995-12-05,0.3567,0.3563,0.3633,0.3549,0.3633,291000,3017102,0.0066,1.8447,10.368,2.2385,136370000,N/A,524500000,13000000,0,50000000,34.7643,4.744,5.0595,N/A,
600880.SH,²©Èð´«²¥,1995-12-06,0.3633,0.3612,0.3612,0.3446,0.3466,812900,8198331,-0.0166,-4.5758,10.0853,6.2531,130130000,N/A,500500000,13000000,0,50000000,33.1736,4.5269,4.828,N/A,
600880.SH,²©Èð´«²¥,1995-12-07,0.3466,0.3463,0.3539,0.3428,0.3504,236600,2385075,0.0038,1.0989,10.0806,1.82,131560000,N/A,506000000,13000000,0,50000000,33.5381,4.5767,4.8811,N/A,
600880.SH,²©Èð´«²¥,1995-12-08,0.3504,0.3463,0.3664,0.3463,0.3594,992500,10323286,0.009,2.5692,10.4013,7.6346,134940000,N/A,519000000,13000000,0,50000000,34.3998,4.6942,5.0065,N/A,
600880.SH,²©Èð´«²¥,1995-12-11,0.3594,0.3567,0.3608,0.3307,0.3317,746300,7451899,-0.0277,-7.7071,9.9851,5.7408,124540000,N/A,479000000,13000000,0,50000000,31.7486,4.3325,4.6206,N/A,
600880.SH,²©Èð´«²¥,1995-12-12,0.3317,0.33,0.3328,0.3144,0.3265,701800,6571539,-0.0052,-1.5658,9.3638,5.3985,122590000,N/A,471500000,13000000,0,50000000,31.2514,4.2646,4.5483,N/A,
600880.SH,²©Èð´«²¥,1995-12-13,0.3265,0.329,0.3421,0.3169,0.3169,755000,7239431,-0.0097,-2.9692,9.5887,5.8077,118950000,N/A,457500000,13000000,0,50000000,30.3235,4.138,4.4132,N/A,
600880.SH,²©Èð´«²¥,1995-12-14,0.3169,0.3151,0.3238,0.3144,0.3172,346900,3187037,0.0003,0.1093,9.1872,2.6685,119080000,N/A,458000000,13000000,0,50000000,30.3567,4.1425,4.4181,N/A,
600880.SH,²©Èð´«²¥,1995-12-15,0.3172,0.3151,0.3151,0.2995,0.3023,475500,4207752,-0.0149,-4.6943,8.8491,3.6577,113490000,N/A,436500000,13000000,0,50000000,28.9316,3.9481,4.2107,N/A,
600880.SH,²©Èð´«²¥,1995-12-18,0.3023,0.2971,0.311,0.2943,0.3009,547800,4777473,-0.0014,-0.4582,8.7212,4.2138,112970000,N/A,434500000,13000000,0,50000000,28.7991,3.93,4.1914,N/A,
600880.SH,²©Èð´«²¥,1995-12-19,0.3009,0.2961,0.3099,0.2961,0.3037,373000,3278891,0.0028,0.9206,8.7906,2.8692,114010000,N/A,438500000,13000000,0,50000000,29.0642,3.9661,4.2299,N/A,
600880.SH,²©Èð´«²¥,1995-12-20,0.3037,0.3047,0.3117,0.3047,0.3113,469900,4190476,0.0076,2.5086,8.9178,3.6146,116870000,N/A,449500000,13000000,0,50000000,29.7933,4.0656,4.3361,N/A,
600880.SH,²©Èð´«²¥,1995-12-21,0.3113,0.3117,0.3134,0.2947,0.3016,389800,3480519,-0.0097,-3.1146,8.929,2.9985,113230000,N/A,435500000,13000000,0,50000000,28.8653,3.939,4.201,N/A,
600880.SH,²©Èð´«²¥,1995-12-22,0.3016,0.2978,0.302,0.2947,0.2971,329000,2832689,-0.0045,-1.4925,8.61,2.5308,111540000,N/A,429000000,13000000,0,50000000,28.4345,3.8802,4.1383,N/A,
600880.SH,²©Èð´«²¥,1995-12-25,0.2971,0.2736,0.284,0.268,0.2729,891100,7047952,-0.0242,-8.1585,7.9093,6.8546,102440000,N/A,394000000,13000000,0,50000000,26.1147,3.5637,3.8007,N/A,
600880.SH,²©Èð´«²¥,1995-12-26,0.2729,0.2673,0.2729,0.2618,0.2618,393500,3059384,-0.0111,-4.0609,7.7748,3.0269,98280000,N/A,378000000,13000000,0,50000000,25.0542,3.4189,3.6463,N/A,
600880.SH,²©Èð´«²¥,1995-12-27,0.2618,0.2597,0.2736,0.2587,0.2694,542800,4122462,0.0076,2.9101,7.5948,4.1754,101140000,N/A,389000000,13000000,0,50000000,25.7833,3.5184,3.7525,N/A,
600880.SH,²©Èð´«²¥,1995-12-28,0.2694,0.2614,0.268,0.2424,0.2597,328100,2438953,-0.0097,-3.599,7.4336,2.5238,97500000,N/A,375000000,13000000,0,50000000,24.8553,3.3918,3.6174,N/A,
600880.SH,²©Èð´«²¥,1995-12-29,0.2597,0.2629,0.2636,0.2497,0.2636,488800,3504736,0.0039,1.509,7.1701,3.76,96200000,N/A,370000000,13000000,0,50000000,24.5239,3.3466,3.5692,N/A,
600880.SH,²©Èð´«²¥,1996-01-02,0.2636,0.2501,0.2554,0.2497,0.2529,136400,969808,-0.0107,-4.0541,7.11,1.0492,92300000,N/A,355000000,13000000,0,50000000,16.8425,3.0229,3.414,N/A,
600880.SH,²©Èð´«²¥,1996-01-03,0.2529,0.2487,0.2583,0.244,0.2558,301400,2108560,0.0029,1.1268,6.9959,2.3185,93340000,N/A,359000000,13000000,0,50000000,17.0322,3.057,3.4524,N/A,
600880.SH,²©Èð´«²¥,1996-01-04,0.2558,0.2458,0.2629,0.2458,0.2601,284000,2048503,0.0043,1.6713,7.213,2.1846,94900000,N/A,365000000,13000000,0,50000000,17.3169,3.108,3.5101,N/A,
600880.SH,²©Èð´«²¥,1996-01-05,0.2601,0.2615,0.2636,0.2451,0.2458,429500,3093000,-0.0143,-5.4795,7.2014,3.3038,89700000,N/A,345000000,13000000,0,50000000,16.368,2.9377,3.3178,N/A,
600880.SH,²©Èð´«²¥,1996-01-08,0.2458,0.2423,0.2512,0.2373,0.2487,273100,1888381,0.0029,1.1594,6.9146,2.1008,90740000,N/A,349000000,13000000,0,50000000,16.5578,2.9718,3.3563,N/A,
600880.SH,²©Èð´«²¥,1996-01-09,0.2487,0.2537,0.269,0.2469,0.2679,993600,7324475,0.0192,7.7364,7.3717,7.6431,97760000,N/A,376000000,13000000,0,50000000,17.8388,3.2017,3.6159,N/A,
600880.SH,²©Èð´«²¥,1996-01-10,0.2679,0.2601,0.2615,0.2512,0.259,748900,5376340,-0.0089,-3.3245,7.179,5.7608,94510000,N/A,363500000,13000000,0,50000000,17.2457,3.0953,3.4957,N/A,
600880.SH,²©Èð´«²¥,1996-01-11,0.259,0.2547,0.2619,0.2497,0.2529,277000,1987293,-0.0061,-2.3384,7.1743,2.1308,92300000,N/A,355000000,13000000,0,50000000,16.8425,3.0229,3.414,N/A,
600880.SH,²©Èð´«²¥,1996-01-12,0.2529,0.2551,0.264,0.2512,0.2615,647600,4709711,0.0086,3.3803,7.2726,4.9815,95420000,N/A,367000000,13000000,0,50000000,17.4118,3.1251,3.5294,N/A,
600880.SH,²©Èð´«²¥,1996-01-15,0.2615,0.2558,0.2651,0.2558,0.2619,358900,2631108,0.0004,0.1362,7.331,2.7608,95550000,N/A,367500000,13000000,0,50000000,17.4355,3.1293,3.5342,N/A,
600880.SH,²©Èð´«²¥,1996-01-16,0.2619,0.2636,0.2654,0.2579,0.2619,352000,2578319,0,0,7.3248,2.7077,95550000,N/A,367500000,13000000,0,50000000,17.4355,3.1293,3.5342,N/A,
600880.SH,²©Èð´«²¥,1996-01-17,0.2619,0.2601,0.2608,0.2487,0.2522,206700,1476623,-0.0096,-3.6735,7.1438,1.59,92040000,N/A,354000000,13000000,0,50000000,16.795,3.0144,3.4043,N/A,
600880.SH,²©Èð´«²¥,1996-01-18,0.2522,0.2494,0.2494,0.2337,0.2344,560600,3747664,-0.0178,-7.0621,6.6851,4.3123,85540000,N/A,329000000,13000000,0,50000000,15.6089,2.8015,3.1639,N/A,
