代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600429.SH,三元股份,2003-09-15,N/A,4.624,5.3759,4.624,5.13,102835561,737998400,N/A,N/A,7.1765,68.557,1095000000,N/A,4635500000,150000000,0,635000000,76.3503,8.7404,4.1523,-438.838,
600429.SH,三元股份,2003-09-16,5.13,5.1159,5.3056,5.0456,5.2073,41311398,304435694,0.0773,1.5068,7.3693,27.5409,1111500000,N/A,4705350000,150000000,0,635000000,77.5008,8.8722,4.2149,-445.4506,
600429.SH,三元股份,2003-09-17,5.2073,5.1932,5.2002,4.7083,4.7505,45339935,318020609,-0.4568,-8.7719,7.0141,30.2266,1014000000,N/A,4292600000,150000000,0,635000000,70.7024,8.0939,3.8451,-406.376,
600429.SH,三元股份,2003-09-18,4.7505,4.6943,4.8489,4.6451,4.7013,22989450,155254903,-0.0492,-1.0355,6.7533,15.3263,1003500000,N/A,4248150000,150000000,0,635000000,69.9703,8.0101,3.8053,-402.168,
600429.SH,三元股份,2003-09-19,4.7013,4.6591,4.7364,4.2515,4.3499,32218592,202337772,-0.3514,-7.4738,6.2802,21.4791,928500000,N/A,3930650000,150000000,0,635000000,64.7408,7.4114,3.5209,-372.1106,
600429.SH,三元股份,2003-09-22,4.3499,4.378,4.7645,4.2867,4.638,31632353,203657045,0.2881,6.6236,6.4383,21.0882,990000000,N/A,4191000000,150000000,0,635000000,69.029,7.9023,3.7541,-396.7577,
600429.SH,三元股份,2003-09-23,4.638,4.5748,4.7434,4.5397,4.638,16645100,110019454,0,0,6.6097,11.0967,990000000,N/A,4191000000,150000000,0,635000000,69.029,7.9023,3.7541,-396.7577,
600429.SH,三元股份,2003-09-24,4.638,4.638,4.8348,4.631,4.6732,20179830,135867418,0.0351,0.7576,6.7328,13.4532,997500000,N/A,4222750000,150000000,0,635000000,69.552,7.9622,3.7826,-399.7634,
600429.SH,三元股份,2003-09-25,4.6732,4.6732,4.7434,4.5256,4.7153,13111707,86592363,0.0422,0.9023,6.6042,8.7411,1006500000,N/A,4260850000,150000000,0,635000000,70.1795,8.034,3.8167,-403.3703,
600429.SH,三元股份,2003-09-26,4.7153,4.6802,4.8348,4.6732,4.6943,18086160,122681836,-0.0211,-0.4471,6.7832,12.0574,1002000000,N/A,4241800000,150000000,0,635000000,69.8657,7.9981,3.7996,-401.5668,
600429.SH,三元股份,2003-09-29,4.6943,4.6943,4.8699,4.6591,4.7645,13451483,91504516,0.0703,1.497,6.8026,8.9677,1017000000,N/A,4305300000,150000000,0,635000000,70.9116,8.1178,3.8565,-407.5783,
600429.SH,三元股份,2003-09-30,4.7645,4.8629,4.884,4.5326,4.7294,13547501,90568042,-0.0351,-0.7375,6.6852,9.0317,1009500000,N/A,4273550000,150000000,0,635000000,70.3887,8.058,3.8281,-404.5726,
600429.SH,三元股份,2003-10-08,4.7294,4.6661,4.7997,4.5959,4.7505,7972915,53457058,0.0211,0.4458,6.7048,5.3153,1014000000,N/A,4292600000,150000000,0,635000000,70.7024,8.0939,3.8451,-406.376,
600429.SH,三元股份,2003-10-09,4.7505,4.7434,4.8208,4.638,4.6591,7419923,49854282,-0.0914,-1.9231,6.719,4.9466,994500000,N/A,4210050000,150000000,0,635000000,69.3428,7.9382,3.7712,-398.5611,
600429.SH,三元股份,2003-10-10,4.6591,4.638,5.1229,4.5959,5.0175,29579614,208728818,0.3584,7.6923,7.0565,19.7197,1071000000,N/A,4533900000,150000000,0,635000000,74.6768,8.5489,4.0613,-429.2196,
600429.SH,三元股份,2003-10-13,5.0175,4.9894,5.1159,4.9613,4.9964,17016096,121745529,-0.0211,-0.4202,7.1547,11.3441,1066500000,N/A,4514850000,150000000,0,635000000,74.3631,8.513,4.0442,-427.4162,
600429.SH,三元股份,2003-10-14,4.9964,4.9964,5.1089,4.9402,5.0456,11395709,81594627,0.0492,0.9845,7.1601,7.5971,1077000000,N/A,4559300000,150000000,0,635000000,75.0952,8.5968,4.084,-431.6242,
600429.SH,三元股份,2003-10-15,5.0456,5.0456,5.2424,5.0245,5.0456,20024542,146047625,0,0,7.2934,13.3497,1077000000,N/A,4559300000,150000000,0,635000000,75.0952,8.5968,4.084,-431.6242,
600429.SH,三元股份,2003-10-16,5.0456,5.0456,5.0808,4.8489,4.8699,15051622,106334246,-0.1757,-3.4819,7.0646,10.0344,1039500000,N/A,4400550000,150000000,0,635000000,72.4805,8.2974,3.9418,-416.5955,
600429.SH,三元股份,2003-10-17,4.8699,4.8699,4.9754,4.8348,4.884,8848016,61747583,0.0141,0.2886,6.9787,5.8987,1042500000,N/A,4413250000,150000000,0,635000000,72.6896,8.3214,3.9532,-417.7978,
600429.SH,三元股份,2003-10-20,4.884,4.891,4.891,4.7645,4.8137,5050470,34596136,-0.0703,-1.4388,6.8501,3.367,1027500000,N/A,4349750000,150000000,0,635000000,71.6437,8.2017,3.8963,-411.7863,
600429.SH,三元股份,2003-10-21,4.8137,4.7786,4.9051,4.7786,4.891,6197369,42880471,0.0773,1.6058,6.9191,4.1316,1044000000,N/A,4419600000,150000000,0,635000000,72.7942,8.3334,3.9589,-418.399,
600429.SH,三元股份,2003-10-22,4.891,4.9051,5.2143,4.9051,5.1018,21195357,153264022,0.2108,4.3103,7.231,14.1302,1089000000,N/A,4610100000,150000000,0,635000000,75.9319,8.6926,4.1295,-436.4334,
600429.SH,三元股份,2003-10-23,5.1018,5.0948,5.1651,5.0456,5.0597,8902145,64481094,-0.0422,-0.8264,7.2433,5.9348,1080000000,N/A,4572000000,150000000,0,635000000,75.3044,8.6207,4.0954,-432.8265,
600429.SH,三元股份,2003-10-24,5.0597,5.0737,5.1862,4.9964,5.0245,10864181,78616408,-0.0351,-0.6944,7.2363,7.2428,1072500000,N/A,4540250000,150000000,0,635000000,74.7814,8.5608,4.067,-429.8208,
600429.SH,三元股份,2003-10-27,5.0245,5.0245,5.1018,4.8348,4.9121,10662967,74960709,-0.1124,-2.2378,7.03,7.1086,1048500000,N/A,4438650000,150000000,0,635000000,73.108,8.3693,3.976,-420.2024,
600429.SH,三元股份,2003-10-28,4.9121,4.9191,5.0456,4.8489,4.9332,8006761,56272286,0.0211,0.4292,7.0281,5.3378,1053000000,N/A,4457700000,150000000,0,635000000,73.4218,8.4052,3.993,-422.0059,
600429.SH,三元股份,2003-10-29,4.9332,4.9332,5.0105,4.6732,4.7645,12462687,85198659,-0.1687,-3.4188,6.8363,8.3085,1017000000,N/A,4305300000,150000000,0,635000000,70.9116,8.1178,3.8565,-407.5783,
