代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600735.SH,新华锦,1996-07-26,N/A,1.9841,2.1135,1.8022,2.0066,15112400,156129000,N/A,N/A,10.3312,53.8162,300472050,N/A,624682050,28081500,0,58381500,80.7162,4.7216,2.0873,N/A,
600735.SH,新华锦,1996-07-29,2.0066,1.9691,2.0066,1.8941,1.9185,4355300,45423239,-0.0881,-4.3925,10.4294,15.5095,287273745,N/A,597242745,28081500,0,58381500,77.1707,4.5142,1.9956,N/A,
600735.SH,新华锦,1996-07-30,1.9185,1.9316,1.9729,1.8904,1.8941,2583000,26511285,-0.0244,-1.2708,10.2638,9.1982,283623150,N/A,589653150,28081500,0,58381500,76.19,4.4568,1.9702,N/A,
600735.SH,新华锦,1996-07-31,1.8941,1.8904,1.9316,1.8022,1.8229,1812100,17827169,-0.0713,-3.7624,9.8379,6.453,272952180,N/A,567468180,28081500,0,58381500,73.3235,4.2892,1.8961,N/A,
600735.SH,新华锦,1996-08-01,1.8229,1.8191,1.9072,1.8191,1.8379,1326900,13193134,0.015,0.823,9.9428,4.7252,275198700,N/A,572138700,28081500,0,58381500,73.927,4.3245,1.9117,N/A,
600735.SH,新华锦,1996-08-02,1.8379,1.9035,1.9035,1.6935,1.7666,1188500,11339686,-0.0713,-3.8776,9.5412,4.2323,264527730,N/A,549953730,28081500,0,58381500,71.0604,4.1568,1.8376,N/A,
600735.SH,新华锦,1996-08-05,1.7666,1.7441,1.7441,1.6709,1.7216,1495700,13547594,-0.045,-2.5478,9.0577,5.3263,257788170,N/A,535942170,28081500,0,58381500,69.25,4.0509,1.7908,N/A,
600735.SH,新华锦,1996-08-06,1.7216,1.7103,1.7628,1.6728,1.7628,1130100,10412659,0.0413,2.3965,9.2139,4.0244,263966100,N/A,548786100,28081500,0,58381500,70.9095,4.1479,1.8337,N/A,
600735.SH,新华锦,1996-08-07,1.7628,1.7628,1.7628,1.7085,1.7216,941700,8675705,-0.0413,-2.3404,9.2128,3.3535,257788170,N/A,535942170,28081500,0,58381500,69.25,4.0509,1.7908,N/A,
600735.SH,新华锦,1996-08-08,1.7216,1.7216,1.7216,1.6878,1.7028,1130300,10254570,-0.0188,-1.0893,9.0724,4.0251,254980020,N/A,530104020,28081500,0,58381500,68.4956,4.0067,1.7713,N/A,
600735.SH,新华锦,1996-08-09,1.7028,1.6972,1.7778,1.6972,1.7535,1322300,12338228,0.0506,2.9736,9.3309,4.7088,262562025,N/A,545867025,28081500,0,58381500,70.5324,4.1259,1.8239,N/A,
600735.SH,新华锦,1996-08-12,1.7535,1.7853,1.8716,1.7853,1.8191,1547200,15090422,0.0656,3.7433,9.7534,5.5097,272390550,N/A,566300550,28081500,0,58381500,73.1726,4.2803,1.8922,N/A,
600735.SH,新华锦,1996-08-13,1.8191,1.8304,1.8341,1.7853,1.7928,551900,5306834,-0.0263,-1.4433,9.6156,1.9654,268459140,N/A,558127140,28081500,0,58381500,72.1165,4.2185,1.8649,N/A,
