代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
603399.SH,新华龙,2012-08-24,N/A,10.5466,11.3262,10.1568,10.2347,54588257,830702246,N/A,N/A,15.2176,86.1557,914918400,N/A,3658518400,63360000,0,253360000,39.9548,8.3809,1.0842,38.3882,
603399.SH,新华龙,2012-08-27,10.2347,9.8662,10.8585,9.3558,9.4338,35788478,510119015,-0.8009,-7.8255,14.2537,56.4843,843321600,N/A,3372221600,63360000,0,253360000,36.8281,7.725,0.9994,35.3841,
603399.SH,新华龙,2012-08-28,9.4338,9.5685,10.334,9.3913,9.9441,27935187,387252274,0.5103,5.4095,13.8625,44.0896,888940800,N/A,3554640800,63360000,0,253360000,38.8204,8.1429,1.0534,37.2982,
603399.SH,新华龙,2012-08-29,9.9441,9.7102,9.7811,9.0794,9.1999,25841690,344450549,-0.7442,-7.484,13.3293,40.7855,822412800,N/A,3288612800,63360000,0,253360000,35.9151,7.5335,0.9746,34.5069,
603399.SH,新华龙,2012-08-30,9.1999,9.0227,9.37,8.5408,8.9306,18308454,231776557,-0.2693,-2.9276,12.6595,28.8959,798336000,N/A,3192336000,63360000,0,253360000,34.8636,7.313,0.9461,33.4966,
603399.SH,新华龙,2012-08-31,8.9306,8.9022,8.966,8.6116,8.8172,11225472,139256866,-0.1134,-1.2698,12.4054,17.717,788198400,N/A,3151798400,63360000,0,253360000,34.4209,7.2201,0.9341,33.0713,
603399.SH,新华龙,2012-09-03,8.8172,8.7321,9.2991,8.7038,9.044,16035186,204223703,0.2268,2.5723,12.736,25.3081,808473600,N/A,3232873600,63360000,0,253360000,35.3063,7.4058,0.9581,33.922,
603399.SH,新华龙,2012-09-04,9.044,9.0298,9.4267,8.8314,9.3417,20233946,260993978,0.2977,3.2915,12.8988,31.9349,835084800,N/A,3339284800,63360000,0,253360000,36.4684,7.6496,0.9896,35.0385,
603399.SH,新华龙,2012-09-05,9.3417,9.1503,9.285,8.9306,8.9448,13448215,173064857,-0.3969,-4.2489,12.869,21.2251,799603200,N/A,3197403200,63360000,0,253360000,34.919,7.3246,0.9476,33.5498,
603399.SH,新华龙,2012-09-06,8.9448,9.0015,9.774,9.0015,9.3275,18112753,239697102,0.3827,4.2789,13.2336,28.587,833817600,N/A,3334217600,63360000,0,253360000,36.4131,7.638,0.9881,34.9854,
603399.SH,新华龙,2012-09-07,9.3275,9.3629,10.2631,9.2921,10.2631,24589948,343477798,0.9356,10.0304,13.9682,38.8099,917452800,N/A,3668652800,63360000,0,253360000,40.0655,8.4041,1.0872,38.4945,
603399.SH,新华龙,2012-09-10,10.2631,10.7734,11.2908,10.6671,11.2908,24589236,380584090,1.0277,10.0138,15.4777,38.8088,1009324800,N/A,4036024800,63360000,0,253360000,44.0776,9.2457,1.1961,42.3493,
603399.SH,新华龙,2012-09-11,11.2908,11.4822,11.5105,10.9364,11.3475,27484582,436183538,0.0567,0.5022,15.8701,43.3784,1014393600,N/A,4056293600,63360000,0,253360000,44.2989,9.2921,1.2021,42.562,
603399.SH,新华龙,2012-09-12,11.3475,11.4467,11.8649,10.8301,11.1207,26178932,416691077,-0.2268,-1.9988,15.917,41.3178,994118400,N/A,3975218400,63360000,0,253360000,43.4135,9.1064,1.1781,41.7113,
603399.SH,新华龙,2012-09-13,11.1207,11.1987,11.4255,10.7096,10.9364,19896904,310393689,-0.1843,-1.6571,15.6001,31.4029,977644800,N/A,3909344800,63360000,0,253360000,42.6941,8.9555,1.1586,41.0201,
603399.SH,新华龙,2012-09-14,10.9364,11.4822,11.9641,10.8797,11.0073,25906436,420152376,0.0709,0.6481,16.2181,40.8877,983980800,N/A,3934680800,63360000,0,253360000,42.9708,9.0135,1.1661,41.2859,
603399.SH,新华龙,2012-09-17,11.0073,11.1987,11.8862,11.0498,11.4467,24466143,395740541,0.4394,3.9923,16.175,38.6145,1023264000,N/A,4091764000,63360000,0,253360000,44.6863,9.3734,1.2126,42.9342,
