代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600846.SH,同济科技,1994-03-11,N/A,1.4689,2.0049,1.4626,1.8928,17586800,461750000,N/A,N/A,26.2555,135.2831,353470000,N/A,1361830183,13000000,0,50085700,N/A,10.702,N/A,N/A,
600846.SH,同济科技,1994-03-14,1.8928,2.0537,2.0537,1.739,1.8204,5297900,145873000,-0.0724,-3.8249,27.5341,40.7531,339950000,N/A,1309741055,13000000,0,50085700,N/A,10.2926,N/A,N/A,
600846.SH,同济科技,1994-03-15,1.8204,1.81,1.913,1.7411,1.7752,3056700,79972000,-0.0453,-2.4857,26.1629,23.5131,331500000,N/A,1277185350,13000000,0,50085700,N/A,10.0368,N/A,N/A,
600846.SH,同济科技,1994-03-16,1.7752,1.8121,1.8782,1.7961,1.8239,1691200,44693000,0.0487,2.7451,26.4268,13.0092,340600000,N/A,1312245340,13000000,0,50085700,N/A,10.3123,N/A,N/A,
600846.SH,同济科技,1994-03-17,1.8239,1.8448,1.8518,1.6708,1.7613,1154900,29600000,-0.0627,-3.4351,25.6299,8.8838,328900000,N/A,1267168210,13000000,0,50085700,N/A,9.9581,N/A,N/A,
600846.SH,同济科技,1994-03-18,1.7613,1.7397,1.7752,1.6847,1.6965,829900,20506000,-0.0647,-3.6759,24.709,6.3838,316810000,N/A,1220588509,13000000,0,50085700,N/A,9.592,N/A,N/A,
600846.SH,同济科技,1994-03-21,1.6965,1.6847,1.7049,1.5733,1.5977,660400,15555000,-0.0989,-5.8268,23.5539,5.08,298350000,N/A,1149466815,13000000,0,50085700,N/A,9.0331,N/A,N/A,
600846.SH,同济科技,1994-03-22,1.5977,1.5998,1.6568,1.5872,1.6248,614900,14357450,0.0272,1.6993,23.3492,4.73,303420000,N/A,1169000238,13000000,0,50085700,N/A,9.1866,N/A,N/A,
600846.SH,同济科技,1994-03-23,1.6248,1.636,1.6394,1.5803,1.5872,457000,10520506,-0.0376,-2.3136,23.0208,3.5154,296400000,N/A,1141953960,13000000,0,50085700,N/A,8.9741,N/A,N/A,
600846.SH,同济科技,1994-03-24,1.5872,1.6019,1.6708,1.4633,1.5009,770400,17349364,-0.0863,-5.4386,22.5199,5.9262,280280000,N/A,1079847692,13000000,0,50085700,N/A,8.486,N/A,N/A,
600846.SH,同济科技,1994-03-25,1.5009,1.5037,1.5107,1.3575,1.3923,909400,18245424,-0.1086,-7.2356,20.0631,6.9954,260000000,N/A,1001714000,13000000,0,50085700,N/A,7.872,N/A,N/A,
600846.SH,同济科技,1994-03-28,1.3923,1.3575,1.3923,1.322,1.3784,580200,11227137,-0.0139,-1,19.3505,4.4631,257400000,N/A,991696860,13000000,0,50085700,N/A,7.7933,N/A,N/A,
600846.SH,同济科技,1994-03-29,1.3784,1.4132,1.4167,1.3686,1.4167,614600,12323502,0.0383,2.7778,20.0513,4.7277,264550000,N/A,1019243995,13000000,0,50085700,N/A,8.0098,N/A,N/A,
600846.SH,同济科技,1994-03-30,1.4167,1.4271,1.4619,1.4271,1.4271,1018600,21063808,0.0104,0.7371,20.6792,7.8354,266500000,N/A,1026756850,13000000,0,50085700,N/A,8.0688,N/A,N/A,
600846.SH,同济科技,1994-03-31,1.4271,1.4306,1.4403,1.3575,1.361,499800,9876860,-0.0661,-4.6341,19.7616,3.8446,254150000,N/A,979175435,13000000,0,50085700,N/A,7.6949,N/A,N/A,
