´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-05,N/A,7.3468,8.8202,7.3468,8.8202,134600,1192408,N/A,N/A,8.8589,0.1122,1063200000,N/A,5493200000,120000000,0,620000000,31.3982,2.8133,0.729,54.7067,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-06,8.8202,9.7062,9.7062,9.7062,9.7062,59100,576225,0.886,10.0451,9.75,0.0493,1170000000,N/A,6045000000,120000000,0,620000000,34.5522,3.0959,0.8022,60.2021,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-07,9.7062,10.6818,10.6818,10.6818,10.6818,57500,616975,0.9756,10.0513,10.73,0.0479,1287600000,N/A,6652600000,120000000,0,620000000,38.0251,3.4071,0.8829,66.2532,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-10,10.6818,11.747,11.747,11.747,11.747,151700,1790060,1.0652,9.972,11.8,0.1264,1416000000,N/A,7316000000,120000000,0,620000000,41.817,3.7468,0.9709,72.86,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-11,11.747,12.9217,12.9217,12.9217,12.9217,292400,3795352,1.1747,10,12.98,0.2437,1557600000,N/A,8047600000,120000000,0,620000000,45.9987,4.1215,1.068,80.146,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-12,12.9217,14.2158,14.2158,14.2158,14.2158,438550,6262494,1.2942,10.0154,14.28,0.3655,1713600000,N/A,8853600000,120000000,0,620000000,50.6056,4.5343,1.175,88.1729,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-13,14.2158,15.6394,15.6394,15.6394,15.6394,419900,6596629,1.4236,10.014,15.71,0.3499,1885200000,N/A,9740200000,120000000,0,620000000,55.6733,4.9883,1.2926,97.0026,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-14,15.6394,17.2023,17.2023,17.2023,17.2023,2928970,50612602,1.5629,9.9936,17.28,2.4408,2073600000,N/A,10713600000,120000000,0,620000000,61.2371,5.4869,1.4218,106.6967,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-17,17.2023,18.9146,18.9246,17.7299,18.9246,59749519,1124766941,1.7222,10.0116,18.8247,49.7913,2281200000,N/A,11786200000,120000000,0,620000000,67.3679,6.0362,1.5642,117.3787,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-18,18.9246,19.3128,20.7563,18.4268,18.9843,67416372,1323012965,0.0597,0.3156,19.6245,56.1803,2288400000,N/A,11823400000,120000000,0,620000000,67.5805,6.0552,1.5691,117.7492,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-19,18.9843,17.9788,20.0594,17.2222,18.6558,38744407,719275914,-0.3285,-1.7305,18.5646,32.287,2248800000,N/A,11618800000,120000000,0,620000000,66.411,5.9505,1.5419,115.7115,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-20,18.6558,17.9589,20.5174,17.939,20.5174,63110336,1250142953,1.8616,9.9787,19.8088,52.5919,2473200000,N/A,12778200000,120000000,0,620000000,73.038,6.5442,1.6958,127.258,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-21,20.5174,20.0097,21.5826,19.9101,20.0694,56192279,1157992427,-0.448,-2.1834,20.6077,46.8269,2419200000,N/A,12499200000,120000000,0,620000000,71.4433,6.4013,1.6588,124.4794,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-24,20.0694,19.7906,20.2784,19.2332,19.9002,34687578,692586673,-0.1692,-0.8433,19.9664,28.9063,2398800000,N/A,12393800000,120000000,0,620000000,70.8408,6.3474,1.6448,123.4298,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-25,19.9002,19.5418,19.711,18.4368,19.054,31665840,605102315,-0.8462,-4.2521,19.109,26.3882,2296800000,N/A,11866800000,120000000,0,620000000,67.8286,6.0775,1.5749,118.1814,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-26,19.054,19.0639,19.263,18.6956,19.1137,17938166,341944699,0.0597,0.3135,19.0624,14.9485,2304000000,N/A,11904000000,120000000,0,620000000,68.0412,6.0965,1.5798,118.5518,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-27,19.1137,19.2232,19.4024,18.7155,18.9146,17930829,343357918,-0.1991,-1.0417,19.149,14.9424,2280000000,N/A,11780000000,120000000,0,620000000,67.3324,6.033,1.5633,117.3169,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-11-28,18.9146,18.8151,19.0042,18.4168,18.5463,16556596,308860148,-0.3683,-1.9474,18.6548,13.7972,2235600000,N/A,11550600000,120000000,0,620000000,66.0212,5.9155,1.5329,115.0323,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-12-01,18.5463,18.6657,20.3979,18.2377,20.3979,46384040,920392332,1.8516,9.9839,19.8429,38.6534,2458800000,N/A,12703800000,120000000,0,620000000,72.6127,6.5061,1.6859,126.5171,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-12-02,20.3979,20.9056,22.4387,20.9056,22.4387,33582899,737176933,2.0408,10.0049,21.951,27.9857,2704800000,N/A,13974800000,120000000,0,620000000,79.8775,7.1571,1.8546,139.1749,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-12-03,22.4387,23.4939,24.0813,20.9056,21.3337,54732214,1219576975,-1.105,-4.9246,22.2826,45.6102,2571600000,N/A,13286600000,120000000,0,620000000,75.9439,6.8046,1.7633,132.3212,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-12-04,21.3337,20.8658,22.3989,20.607,21.4133,37790081,814696954,0.0796,0.3733,21.5585,31.4917,2581200000,N/A,13336200000,120000000,0,620000000,76.2274,6.83,1.7699,132.8151,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-12-05,21.4133,20.8857,20.8857,19.273,19.4323,33477556,672746146,-1.9811,-9.2515,20.0954,27.898,2342400000,N/A,12102400000,120000000,0,620000000,69.1752,6.1981,1.6061,120.5277,
601015.SH,ÉÂÎ÷ºÚÃ¨,2014-12-08,19.4323,18.9246,19.4124,18.6956,18.9345,21471827,409942189,-0.4978,-2.5615,19.0921,17.8932,2282400000,N/A,11792400000,120000000,0,620000000,67.4033,6.0394,1.565,117.4404,
