¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-13,26.1725,28.7858,28.7858,28.7858,28.7858,168000,4848480,2.6133,9.9848,28.86,0.672,721500000,N/A,2886000000,25000000,0,100000000,47.0106,7.2577,6.0842,80.0529,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-14,28.7858,31.6683,31.6683,29.9827,31.6683,4192305,132783508,2.8826,10.0139,31.6732,16.7692,793750000,N/A,3175000000,25000000,0,100000000,51.7182,7.9844,6.6934,88.0693,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-15,31.6683,31.9177,33.1146,28.5065,28.5065,7100894,217324157,-3.1618,-9.9843,30.6052,28.4036,714500000,N/A,2858000000,25000000,0,100000000,46.5545,7.1872,6.0251,79.2762,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-16,28.5065,25.9331,30.6809,25.9331,29.5039,5035261,146024958,0.9974,3.499,29.0005,20.141,739500000,N/A,2958000000,25000000,0,100000000,48.1834,7.4387,6.2359,82.0501,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-17,29.5039,29.1847,32.4563,29.1847,31.8678,6928604,214231811,2.3639,8.0122,30.9199,27.7144,798750000,N/A,3195000000,25000000,0,100000000,52.044,8.0347,6.7356,88.6241,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-20,31.8678,31.798,34.9898,30.4215,33.3839,6864683,220844261,1.5161,4.7574,32.1711,27.4587,836750000,N/A,3347000000,25000000,0,100000000,54.5199,8.417,7.056,92.8403,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-21,33.3839,32.2169,34.2716,31.6185,33.4039,4351490,145014683,0.0199,0.0598,33.3253,17.406,837250000,N/A,3349000000,25000000,0,100000000,54.5525,8.422,7.0602,92.8958,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-22,33.4039,33.0946,34.3913,32.2169,33.364,3678356,123077260,-0.0399,-0.1194,33.4599,14.7134,836250000,N/A,3345000000,25000000,0,100000000,54.4873,8.4119,7.0518,92.7848,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-23,33.364,33.5235,36.7053,32.7156,36.7053,4953562,174214226,3.3414,10.0149,35.1695,19.8142,920000000,N/A,3680000000,25000000,0,100000000,59.9442,9.2544,7.758,102.0772,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-24,36.7053,38.3511,39.7974,35.1194,36.6255,7603777,290420412,-0.0798,-0.2174,38.1942,30.4151,918000000,N/A,3672000000,25000000,0,100000000,59.8139,9.2343,7.7412,101.8553,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-27,36.6255,34.7105,37.3537,32.965,32.965,5629171,199478042,-3.6606,-9.9946,35.4365,22.5167,826250000,N/A,3305000000,25000000,0,100000000,53.8358,8.3113,6.9675,91.6753,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-28,32.965,30.4215,33.4138,29.6735,32.4862,4944843,153772261,-0.4788,-1.4523,31.0975,19.7794,814250000,N/A,3257000000,25000000,0,100000000,53.0539,8.1906,6.8663,90.3438,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-29,32.4862,33.0946,35.7378,30.9302,35.7378,4093395,136734898,3.2516,10.0092,33.4038,16.3736,895750000,N/A,3583000000,25000000,0,100000000,58.3642,9.0105,7.5535,99.3865,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-30,35.7378,35.7378,39.2787,34.7903,36.6056,6117472,228751703,0.8678,2.4281,37.3932,24.4699,917500000,N/A,3670000000,25000000,0,100000000,59.7813,9.2292,7.737,101.7998,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-31,36.6056,35.0097,40.2662,35.0097,40.2662,10056471,391951199,3.6606,10,38.975,40.2259,1009250000,N/A,4037000000,25000000,0,100000000,65.7595,10.1522,8.5106,111.9798,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-03,40.2662,39.8672,43.8868,36.9048,43.4679,11541824,460325056,3.2017,7.9514,39.8832,46.1673,1089500000,N/A,4358000000,25000000,0,100000000,70.9883,10.9594,9.1874,120.8838,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-04,43.4679,41.892,43.6873,39.1191,39.1191,10010034,403295185,-4.3488,-10.0046,40.2891,40.0401,980500000,N/A,3922000000,25000000,0,100000000,63.8862,9.863,8.2682,108.7898,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-05,39.1191,37.4534,42.2411,37.4135,40.3659,8488864,340836419,1.2468,3.1871,40.151,33.9555,1011750000,N/A,4047000000,25000000,0,100000000,65.9224,10.1773,8.5317,112.2571,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-06,40.3659,38.9396,40.0467,36.3762,37.8823,6221084,237166042,-2.4836,-6.1527,38.1229,24.8843,949500000,N/A,3798000000,25000000,0,100000000,61.8664,9.5511,8.0068,105.3503,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-07,37.8823,37.5831,39.558,36.7053,38.0818,4507820,172770776,0.1995,0.5266,38.3269,18.0313,954500000,N/A,3818000000,25000000,0,100000000,62.1921,9.6014,8.049,105.9051,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-10,38.0818,37.8025,40.1165,37.5631,39.5879,4727738,185028755,1.5061,3.955,39.1368,18.911,992250000,N/A,3969000000,25000000,0,100000000,64.6518,9.9812,8.3673,110.0936,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-11,39.5879,39.8672,42.7497,39.3984,41.1738,5612499,230894972,1.5859,4.006,41.1394,22.45,1032000000,N/A,4128000000,25000000,0,100000000,67.2418,10.381,8.7025,114.504,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-12,41.1738,40.4956,45.2932,39.927,45.2932,10099643,445107742,4.1194,10.0048,44.0716,40.3986,1135250000,N/A,4541000000,25000000,0,100000000,73.9692,11.4196,9.5732,125.9599,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-13,45.2932,44.8842,47.8666,43.8569,45.4428,10932548,500496413,0.1496,0.3303,45.7804,43.7302,1139000000,N/A,4556000000,25000000,0,100000000,74.2136,11.4573,9.6048,126.376,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-14,45.4428,45.4827,49.9911,44.4753,48.5149,11882656,574793600,3.0721,6.7603,48.3725,47.5306,1216000000,N/A,4864000000,25000000,0,100000000,79.2306,12.2319,10.2541,134.9194,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-17,48.5149,47.0985,47.677,43.6674,43.6674,8608061,383108358,-4.8475,-9.9918,44.5058,34.4322,1094500000,N/A,4378000000,25000000,0,100000000,71.3141,11.0097,9.2295,121.4385,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-18,43.6674,41.9019,44.8044,39.2986,39.2986,5750291,244461511,-4.3687,-10.0046,42.5129,23.0012,985000000,N/A,3940000000,25000000,0,100000000,64.1794,9.9082,8.3062,109.2891,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-19,39.2986,37.2041,39.8971,35.3688,38.8797,5356739,200700317,-0.4189,-1.066,37.4669,21.427,974500000,N/A,3898000000,25000000,0,100000000,63.4953,9.8026,8.2176,108.1241,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-20,38.8797,38.2015,38.8997,35.5084,35.6082,3249576,122940673,-3.2716,-8.4146,37.8328,12.9983,892500000,N/A,3570000000,25000000,0,100000000,58.1524,8.9778,7.5261,99.0259,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-21,35.6082,34.7903,35.6181,32.0473,32.2369,3236537,110014218,-3.3713,-9.4678,33.9913,12.9461,808000000,N/A,3232000000,25000000,0,100000000,52.6467,8.1278,6.8136,89.6504,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-24,32.2369,30.0325,31.1197,29.0152,29.0152,2222199,65607457,-3.2217,-9.9938,29.5237,8.8888,727250000,N/A,2909000000,25000000,0,100000000,47.3853,7.3155,6.1326,80.6909,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-25,29.0152,26.8408,30.6908,26.1127,26.1426,4856740,134481099,-2.8726,-9.9003,27.6896,19.427,655250000,N/A,2621000000,25000000,0,100000000,42.694,6.5912,5.5255,72.7022,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-26,26.1426,26.9305,28.7558,26.4817,28.7558,5584716,159174256,2.6133,9.9962,28.5018,22.3389,720750000,N/A,2883000000,25000000,0,100000000,46.9617,7.2501,6.0778,79.9697,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-27,28.7558,30.8205,31.6284,28.9154,31.6284,9276535,285925942,2.8726,9.9896,30.8225,37.1061,792750000,N/A,3171000000,25000000,0,100000000,51.653,7.9744,6.685,87.9583,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-28,31.6284,30.8105,33.8926,29.7732,33.0548,8978818,283736087,1.4263,4.5096,31.6006,35.9153,828500000,N/A,3314000000,25000000,0,100000000,53.9824,8.334,6.9864,91.9249,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-31,33.0548,31.9277,32.8652,29.7533,29.7533,5228338,164620456,-3.3015,-9.9879,31.4862,20.9134,745750000,N/A,2983000000,25000000,0,100000000,48.5907,7.5016,6.2886,82.7435,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-01,29.7533,28.6262,31.2195,26.9305,27.7684,4743008,137781812,-1.9849,-6.6711,29.0495,18.972,696000000,N/A,2784000000,25000000,0,100000000,45.3491,7.0011,5.8691,77.2236,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-02,27.7684,25.9431,29.9428,25.7336,27.13,4954756,140191673,-0.6384,-2.2989,28.2944,19.819,680000000,N/A,2720000000,25000000,0,100000000,44.3066,6.8402,5.7342,75.4483,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-07,27.13,27.8881,29.2246,27.4293,28.3369,3430200,97612045,1.2069,4.4485,28.4567,13.7208,710250000,N/A,2841000000,25000000,0,100000000,46.2776,7.1445,5.9893,78.8047,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-08,28.3369,27.8582,31.1696,27.4891,31.1696,5585733,171377330,2.8327,9.9965,30.6813,22.3429,781250000,N/A,3125000000,25000000,0,100000000,50.9037,7.8587,6.588,86.6824,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-09,31.1696,32.1471,33.5734,31.4289,32.8652,6762818,221137258,1.6956,5.44,32.699,27.0513,823750000,N/A,3295000000,25000000,0,100000000,53.6729,8.2862,6.9464,91.3979,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-10,32.8652,31.8179,32.8652,31.0499,31.1995,4197068,133575691,-1.6657,-5.0683,31.826,16.7883,782000000,N/A,3128000000,25000000,0,100000000,50.9526,7.8662,6.5943,86.7656,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-11,31.1995,31.3192,33.3839,31.3192,32.7256,4250233,138719416,1.5261,4.8913,32.6381,17.0009,820250000,N/A,3281000000,25000000,0,100000000,53.4448,8.251,6.9169,91.0096,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-14,32.7256,32.6259,32.6658,29.454,29.454,3792213,117926230,-3.2716,-9.997,31.0969,15.1689,738250000,N/A,2953000000,25000000,0,100000000,48.102,7.4261,6.2254,81.9114,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-15,29.454,28.4267,29.0052,26.5116,26.5216,3472287,95479072,-2.9324,-9.956,27.4975,13.8891,664750000,N/A,2659000000,25000000,0,100000000,43.313,6.6868,5.6056,73.7563,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-16,26.5216,27.0303,29.1748,27.0303,29.1748,3490299,98725378,2.6532,10.0038,28.2857,13.9612,731250000,N/A,2925000000,25000000,0,100000000,47.6459,7.3557,6.1664,81.1347,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-17,29.1748,29.474,30.621,28.1175,28.2172,3899353,116082780,-0.9575,-3.2821,29.7698,15.5974,707250000,N/A,2829000000,25000000,0,100000000,46.0821,7.1143,5.964,78.4718,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-18,28.2172,28.4766,29.7233,28.2771,28.9852,2313921,66999575,0.768,2.7218,28.955,9.2557,726500000,N/A,2906000000,25000000,0,100000000,47.3364,7.3079,6.1263,80.6077,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-21,28.9852,28.9154,31.419,28.4267,31.2494,3475851,104250414,2.2642,7.8114,29.9928,13.9034,783250000,N/A,3133000000,25000000,0,100000000,51.034,7.8788,6.6049,86.9043,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-22,31.2494,31.1197,31.8878,30.262,31.2594,3785524,117910854,0.01,0.0319,31.1478,15.1421,783500000,N/A,3134000000,25000000,0,100000000,51.0503,7.8813,6.607,86.932,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-23,31.2594,30.4614,32.3765,30.232,31.4988,3456113,109447947,0.2394,0.7658,31.6679,13.8245,789500000,N/A,3158000000,25000000,0,100000000,51.4413,7.9417,6.6576,87.5977,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-24,31.4988,32.0174,34.6506,31.9077,34.6506,2331305,79925280,3.1519,10.0063,34.2835,9.3252,868500000,N/A,3474000000,25000000,0,100000000,56.5887,8.7363,7.3238,96.3631,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-25,34.6506,34.9199,36.4061,31.1896,31.8479,6858408,233376470,-2.8028,-8.0887,34.0278,27.4336,798250000,N/A,3193000000,25000000,0,100000000,52.0114,8.0297,6.7314,88.5686,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-28,31.8479,31.2095,33.5036,31.1297,33.344,3605288,117759600,1.4961,4.6978,32.663,14.4212,835750000,N/A,3343000000,25000000,0,100000000,54.4548,8.4069,7.0476,92.7293,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-29,33.344,32.5161,36.6754,31.6484,36.6754,7334542,255503451,3.3314,9.991,34.8356,29.3382,919250000,N/A,3677000000,25000000,0,100000000,59.8954,9.2468,7.7517,101.9939,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-30,36.6754,36.6854,37.0844,34.3714,34.9,6436377,230448210,-1.7754,-4.8409,35.804,25.7455,874750000,N/A,3499000000,25000000,0,100000000,56.9959,8.7992,7.3765,97.0565,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-08,34.9,35.7079,37.3936,34.9,36.1069,5881836,214166854,1.2069,3.4581,36.4116,23.5273,905000000,N/A,3620000000,25000000,0,100000000,58.9669,9.1035,7.6315,100.4129,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-09,36.1069,35.7179,36.7851,35.2491,35.8276,4121081,148412170,-0.2793,-0.7735,36.0129,16.4843,898000000,N/A,3592000000,25000000,0,100000000,58.5108,9.0331,7.5725,99.6362,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-12,35.8276,35.9573,37.8524,35.8974,37.214,5496841,203272487,1.3864,3.8697,36.9799,21.9874,932750000,N/A,3731000000,25000000,0,100000000,60.775,9.3826,7.8656,103.4918,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-13,37.214,36.6156,39.2887,36.4161,38.0718,5092648,193872305,0.8578,2.305,38.0691,20.3706,954250000,N/A,3817000000,25000000,0,100000000,62.1758,9.5989,8.0469,105.8773,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-14,38.0718,37.9023,38.78,36.4061,36.5158,4319645,161798792,-1.556,-4.087,37.4565,17.2786,915250000,N/A,3661000000,25000000,0,100000000,59.6347,9.2066,7.718,101.5501,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-15,36.5158,36.7851,38.8897,36.7851,38.4409,4550483,172192025,1.925,5.2718,37.8404,18.2019,963500000,N/A,3854000000,25000000,0,100000000,62.7785,9.692,8.1249,106.9036,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-16,38.4409,38.4508,38.6802,36.9547,37.8324,4336448,164089656,-0.6084,-1.5828,37.8396,17.3458,948250000,N/A,3793000000,25000000,0,100000000,61.7849,9.5386,7.9963,105.2116,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-19,37.8324,37.9023,37.992,36.6056,37.1442,3116735,116251924,-0.6882,-1.8191,37.2993,12.4669,931000000,N/A,3724000000,25000000,0,100000000,60.661,9.365,7.8508,103.2977,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-20,37.1442,37.0644,38.1017,36.4859,38.0519,3811013,143461677,0.9077,2.4436,37.644,15.2441,953750000,N/A,3815000000,25000000,0,100000000,62.1433,9.5939,8.0426,105.8218,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-21,38.0519,37.8125,37.8823,34.2517,34.2517,4178065,151437394,-3.8002,-9.9869,36.2458,16.7123,858500000,N/A,3434000000,25000000,0,100000000,55.9371,8.6358,7.2394,95.2535,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-22,34.2517,34.2517,35.7578,33.3141,35.269,2627764,91201021,1.0174,2.9703,34.7067,10.5111,884000000,N/A,3536000000,25000000,0,100000000,57.5986,8.8923,7.4545,98.0828,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-23,35.269,35.2391,36.7053,34.9399,36.2465,2329809,84156184,0.9775,2.7715,36.1215,9.3192,908500000,N/A,3634000000,25000000,0,100000000,59.1949,9.1387,7.6611,100.8012,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-26,36.2465,36.2864,37.2041,35.7777,36.3263,2781383,101976333,0.0798,0.2201,36.6639,11.1255,910500000,N/A,3642000000,25000000,0,100000000,59.3252,9.1588,7.6779,101.0231,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-27,36.3263,36.3263,38.2314,36.3263,37.7227,4434476,166420974,1.3964,3.844,37.5289,17.7379,945500000,N/A,3782000000,25000000,0,100000000,61.6057,9.5109,7.9731,104.9065,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-28,37.7227,37.0544,40.3459,37.0245,38.78,5980069,230954735,1.0573,2.8027,38.6207,23.9203,972000000,N/A,3888000000,25000000,0,100000000,63.3324,9.7775,8.1965,107.8467,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-29,38.78,38.6004,41.473,38.3112,39.7076,4795211,193054199,0.9276,2.392,40.2598,19.1808,995250000,N/A,3981000000,25000000,0,100000000,64.8473,10.0113,8.3926,110.4264,
603066.SH,“Ù∑…¥¢¥Ê,2015-10-30,39.7076,38.8997,41.2736,37.4035,40.1066,4543882,178397166,0.399,1.0048,39.261,18.1755,1005250000,N/A,4021000000,25000000,0,100000000,65.4988,10.1119,8.4769,111.5359,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-02,40.1066,39.1191,43.9068,38.0818,41.084,4608189,193666241,0.9775,2.4372,42.0265,18.4328,1029750000,N/A,4119000000,25000000,0,100000000,67.0952,10.3584,8.6835,114.2543,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-03,41.084,41.1239,45.1934,41.0441,45.1934,6515163,287565457,4.1094,10.0024,44.1379,26.0607,1132750000,N/A,4531000000,25000000,0,100000000,73.8063,11.3945,9.5521,125.6825,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-04,45.1934,45.1934,47.2681,44.0364,46.53,8206829,372650443,1.3366,2.9574,45.4074,32.8273,1166250000,N/A,4665000000,25000000,0,100000000,75.9891,11.7314,9.8346,129.3994,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-05,46.53,46,48.12,44.5,45.27,4744308,218303091,-1.26,-2.7079,46.0137,18.9772,1131750000,N/A,4527000000,25000000,0,100000000,73.7412,11.3844,9.5436,125.5716,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-06,45.27,45.49,49.79,44.33,49.7,6306320,298019530,4.43,9.7857,47.2573,25.2253,1242500000,N/A,4970000000,25000000,0,100000000,80.9573,12.4985,10.4776,137.8596,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-09,49.7,48.69,52.85,47.5,50.62,6404511,323246266,0.92,1.8511,50.4717,25.618,1265500000,N/A,5062000000,25000000,0,100000000,82.4559,12.7298,10.6715,140.4116,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-10,50.62,49,53.15,48.69,52.04,5142534,264357665,1.42,2.8052,51.4061,20.5701,1301000000,N/A,5204000000,25000000,0,100000000,84.769,13.0869,10.9709,144.3504,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-11,52.04,51.51,57.24,50.92,57.24,4744390,257588455,5.2,9.9923,54.2933,18.9776,1431000000,N/A,5724000000,25000000,0,100000000,93.2393,14.3946,12.0671,158.7744,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-12,57.24,57.5,62.96,57,62.96,5459272,333630571,5.72,9.993,61.1126,21.8371,1574000000,N/A,6296000000,25000000,0,100000000,102.5568,15.8331,13.273,174.6407,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-13,62.96,61.88,63.65,56.66,56.66,6622351,390181239,-6.3,-10.0064,58.9188,26.4894,1416500000,N/A,5666000000,25000000,0,100000000,92.2946,14.2487,11.9448,157.1656,
603066.SH,“Ù∑…¥¢¥Ê,2015-11-16,56.66,53.5,57.6,53.05,56.13,3454082,192633693,-0.53,-0.9354,55.7699,13.8163,1403250000,N/A,5613000000,25000000,0,100000000,91.4312,14.1155,11.8331,155.6954,
