¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
601933.SH,”¿ª‘≥¨ –,2010-12-15,N/A,3.7438,3.9951,3.7064,3.7742,76348965,2490256157,N/A,N/A,32.6168,86.7602,2841520000,N/A,24795491000,88000000,0,767900000,97.5076,23.5019,2.9258,324.3226,
601933.SH,”¿ª‘≥¨ –,2010-12-16,3.7742,3.8514,4.1447,3.7999,4.0068,49780540,1676823150,0.2326,6.1629,33.6843,56.5688,3016640000,N/A,26323612000,88000000,0,767900000,103.5169,24.9503,3.1061,344.3103,
601933.SH,”¿ª‘≥¨ –,2010-12-17,4.0068,4.1705,4.4077,4.0571,4.4077,30156908,1092355518,0.4009,10.0058,36.2224,34.2692,3318480000,N/A,28957509000,88000000,0,767900000,113.8746,27.4468,3.4169,378.7614,
601933.SH,”¿ª‘≥¨ –,2010-12-20,4.4077,4.2756,4.3575,4.091,4.2347,25497641,926433466,-0.173,-3.9247,36.3341,28.9746,3188240000,N/A,27821017000,88000000,0,767900000,109.4054,26.3696,3.2828,363.8962,
601933.SH,”¿ª‘≥¨ –,2010-12-21,4.2347,4.2663,4.3177,4.0863,4.2394,16966898,609047559,0.0047,0.1104,35.8962,19.2806,3191760000,N/A,27851733000,88000000,0,767900000,109.5262,26.3987,3.2864,364.298,
601933.SH,”¿ª‘≥¨ –,2010-12-22,4.2394,4.1728,4.2289,4.0372,4.0617,12744204,450628530,-0.1777,-4.1908,35.3595,14.482,3058000000,N/A,26684525000,88000000,0,767900000,104.9362,25.2924,3.1487,349.031,
601933.SH,”¿ª‘≥¨ –,2010-12-23,4.0617,4.0337,4.1319,3.9951,4.022,9253866,321036178,-0.0397,-0.9784,34.6921,10.5158,3028080000,N/A,26423439000,88000000,0,767900000,103.9095,25.0449,3.1179,345.616,
601933.SH,”¿ª‘≥¨ –,2010-12-24,4.022,3.9975,4.0664,3.8104,3.8666,11312614,378172899,-0.1555,-3.8652,33.4293,12.8552,2911040000,N/A,25402132000,88000000,0,767900000,99.8932,24.0769,2.9974,332.2574,
601933.SH,”¿ª‘≥¨ –,2010-12-27,3.8666,3.8572,4.0232,3.8338,3.8642,10703904,358996021,-0.0023,-0.0605,33.5388,12.1635,2909280000,N/A,25386774000,88000000,0,767900000,99.8328,24.0624,2.9956,332.0565,
601933.SH,”¿ª‘≥¨ –,2010-12-28,3.8642,3.8093,3.8303,3.5767,3.5942,8840139,278855392,-0.27,-6.9873,31.5442,10.0456,2706000000,N/A,23612925000,88000000,0,767900000,92.8572,22.381,2.7862,308.8548,
601933.SH,”¿ª‘≥¨ –,2010-12-29,3.5942,3.5884,3.6912,3.5311,3.648,5841469,181455659,0.0538,1.4959,31.0634,6.638,2746480000,N/A,23966159000,88000000,0,767900000,94.2463,22.7159,2.8279,313.475,
601933.SH,”¿ª‘≥¨ –,2010-12-30,3.648,3.6702,3.6982,3.5662,3.6082,7257926,225856828,-0.0397,-1.0894,31.1186,8.2476,2716560000,N/A,23705073000,88000000,0,767900000,93.2196,22.4684,2.7971,310.0601,
601933.SH,”¿ª‘≥¨ –,2010-12-31,3.6082,3.5662,3.6573,3.5662,3.6515,6143376,190173305,0.0432,1.1986,30.9558,6.9811,2749120000,N/A,23989196000,88000000,0,767900000,94.3369,22.7377,2.8306,313.7764,
601933.SH,”¿ª‘≥¨ –,2011-01-04,3.6515,3.6608,3.9717,3.6597,3.932,11653784,380901380,0.2805,7.6825,32.6848,13.2429,2960320000,N/A,25832156000,88000000,0,767900000,84.5471,6.7732,2.0974,11.3749,
601933.SH,”¿ª‘≥¨ –,2011-01-05,3.932,3.8572,3.9133,3.821,3.8666,5624627,185905350,-0.0655,-1.6647,33.052,6.3916,2911040000,N/A,25402132000,88000000,0,767900000,83.1397,6.6604,2.0624,11.1856,
601933.SH,”¿ª‘≥¨ –,2011-01-06,3.8666,3.863,3.9156,3.7824,3.8724,4903092,161360224,0.0058,0.1511,32.9099,5.5717,2915440000,N/A,25440527000,88000000,0,767900000,83.2653,6.6705,2.0656,11.2025,
601933.SH,”¿ª‘≥¨ –,2011-01-07,3.8724,3.8572,3.9121,3.6819,3.7672,6476610,210366581,-0.1052,-2.7166,32.481,7.3598,2836240000,N/A,24749417000,88000000,0,767900000,81.0034,6.4893,2.0095,10.8982,
601933.SH,”¿ª‘≥¨ –,2011-01-10,3.7672,3.7707,3.828,3.6877,3.7368,4358826,140116647,-0.0304,-0.8067,32.1455,4.9532,2813360000,N/A,24549763000,88000000,0,767900000,80.3499,6.4369,1.9932,10.8103,
601933.SH,”¿ª‘≥¨ –,2011-01-11,3.7368,3.6971,3.7754,3.5475,3.6456,4105391,127395803,-0.0912,-2.4398,31.0313,4.6652,2744720000,N/A,23950801000,88000000,0,767900000,78.3895,6.2799,1.9446,10.5465,
601933.SH,”¿ª‘≥¨ –,2011-01-12,3.6456,3.655,3.7053,3.5884,3.6947,2621395,81909202,0.0491,1.3466,31.2464,2.9789,2781680000,N/A,24273319000,88000000,0,767900000,79.4451,6.3645,1.9708,10.6885,
601933.SH,”¿ª‘≥¨ –,2011-01-13,3.6947,3.634,3.7263,3.634,3.6714,1669833,52579905,-0.0234,-0.6327,31.4881,1.8975,2764080000,N/A,24119739000,88000000,0,767900000,78.9425,6.3242,1.9583,10.6209,
601933.SH,”¿ª‘≥¨ –,2011-01-14,3.6714,3.6819,3.7146,3.4376,3.5054,5984563,182070529,-0.166,-4.5209,30.4234,6.8006,2639120000,N/A,23029321000,88000000,0,767900000,75.3736,6.0383,1.8698,10.1407,
