´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
603885.SH,¼ªÏéº½¿Õ,2015-05-27,N/A,7.9856,7.9856,7.9856,7.9856,23600,379960,N/A,N/A,16.1,0.0347,1094800000,N/A,9144800000,68000000,0,568000000,21.3821,4.5604,1.3758,80.6613,
603885.SH,¼ªÏéº½¿Õ,2015-05-28,7.9856,8.7842,8.7842,8.7842,8.7842,6881,121863,0.7986,10,17.7101,0.0101,1204280000,N/A,10059280000,68000000,0,568000000,23.5203,5.0165,1.5134,88.7274,
603885.SH,¼ªÏéº½¿Õ,2015-05-29,8.7842,9.6621,9.6621,9.6621,9.6621,7825,152431,0.8779,9.9944,19.48,0.0115,1324640000,N/A,11064640000,68000000,0,568000000,25.871,5.5178,1.6646,97.5952,
603885.SH,¼ªÏéº½¿Õ,2015-06-01,9.6621,10.6293,10.6293,10.6293,10.6293,4500,96435,0.9672,10.0103,21.43,0.0066,1457240000,N/A,12172240000,68000000,0,568000000,28.4607,6.0702,1.8313,107.3647,
603885.SH,¼ªÏéº½¿Õ,2015-06-02,10.6293,11.6907,11.6907,11.6907,11.6907,5000,117850,1.0614,9.986,23.57,0.0074,1602760000,N/A,13387760000,68000000,0,568000000,31.3028,6.6764,2.0141,118.0862,
603885.SH,¼ªÏéº½¿Õ,2015-06-03,11.6907,12.8613,12.8613,12.8613,12.8613,8252,213974,1.1706,10.0127,25.93,0.0121,1763240000,N/A,14728240000,68000000,0,568000000,34.4371,7.3448,2.2158,129.9098,
603885.SH,¼ªÏéº½¿Õ,2015-06-04,12.8613,14.1459,14.1459,14.1459,14.1459,31300,892676,1.2846,9.9884,28.52,0.046,1939360000,N/A,16199360000,68000000,0,568000000,37.8768,8.0785,2.4371,142.8858,
603885.SH,¼ªÏéº½¿Õ,2015-06-05,14.1459,15.5595,15.5595,15.5595,15.5595,15000,470550,1.4136,9.993,31.37,0.0221,2133160000,N/A,17818160000,68000000,0,568000000,41.6618,8.8858,2.6807,157.1643,
603885.SH,¼ªÏéº½¿Õ,2015-06-08,15.5595,17.117,17.117,17.117,17.117,24600,848946,1.5574,10.0096,34.51,0.0362,2346680000,N/A,19601680000,68000000,0,568000000,45.832,9.7752,2.949,172.8958,
603885.SH,¼ªÏéº½¿Õ,2015-06-09,17.117,18.8282,18.8282,18.8282,18.8282,31100,1180556,1.7112,9.9971,37.96,0.0457,2581280000,N/A,21561280000,68000000,0,568000000,50.4138,10.7524,3.2438,190.1803,
