代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600822.SH,上海物贸,1994-02-04,N/A,4.6117,5.1836,4.6117,5.1359,8863500,120493000,N/A,N/A,13.5943,104.2765,119085000,N/A,1959613725,8500000,0,139872500,N/A,8.5411,N/A,N/A,
600822.SH,上海物贸,1994-02-14,5.1359,5.4292,5.4915,5.0919,5.1176,3077600,44570000,-0.0183,-0.3569,14.4821,36.2071,118660000,N/A,1952620100,8500000,0,139872500,N/A,8.5106,N/A,N/A,
600822.SH,上海物贸,1994-02-15,5.1176,5.0956,5.1872,4.894,5.0406,848000,11653000,-0.077,-1.5043,13.7417,9.9765,116875000,N/A,1923246875,8500000,0,139872500,N/A,8.3826,N/A,N/A,
600822.SH,上海物贸,1994-02-16,5.0406,5.1322,5.1689,5.0259,5.0809,659000,9154000,0.0403,0.8,13.8907,7.7529,117810000,N/A,1938632850,8500000,0,139872500,N/A,8.4496,N/A,N/A,
600822.SH,上海物贸,1994-02-17,5.0809,5.1249,5.2789,5.0809,5.2312,1454500,20544000,0.1503,2.9582,14.1244,17.1118,121295000,N/A,1995980575,8500000,0,139872500,N/A,8.6996,N/A,N/A,
600822.SH,上海物贸,1994-02-18,5.2312,5.2789,5.3082,5.1359,5.2789,1299800,18623000,0.0477,0.911,14.3276,15.2918,122400000,N/A,2014164000,8500000,0,139872500,N/A,8.7788,N/A,N/A,
600822.SH,上海物贸,1994-02-21,5.2789,5.3229,5.3339,5.1359,5.2239,697200,9935000,-0.055,-1.0417,14.2499,8.2024,121125000,N/A,1993183125,8500000,0,139872500,N/A,8.6874,N/A,N/A,
600822.SH,上海物贸,1994-02-22,5.2239,5.2056,5.5795,5.1616,5.5795,2582700,38336000,0.3556,6.807,14.8434,30.3847,129370000,N/A,2128859450,8500000,0,139872500,N/A,9.2787,N/A,N/A,
600822.SH,上海物贸,1994-02-23,5.5795,5.6088,5.6748,5.4292,5.6418,1888800,28675000,0.0623,1.117,15.1816,22.2212,130815000,N/A,2152637775,8500000,0,139872500,N/A,9.3824,N/A,N/A,
600822.SH,上海物贸,1994-02-24,5.6418,5.6455,6.1587,5.4365,6.0964,3177500,50743000,0.4546,8.0572,15.9695,37.3824,141355000,N/A,2326079675,8500000,0,139872500,N/A,10.1383,N/A,N/A,
600822.SH,上海物贸,1994-02-25,6.0964,6.1697,6.8552,6.1697,6.8002,4435900,77822000,0.7039,11.5454,17.5437,52.1871,157675000,N/A,2594634875,8500000,0,139872500,N/A,11.3088,N/A,N/A,
600822.SH,上海物贸,1994-02-28,6.8002,6.9322,8.7981,6.8479,7.5517,7703100,159609000,0.7515,11.0512,20.7201,90.6247,175100000,N/A,2881373500,8500000,0,139872500,N/A,12.5586,N/A,N/A,
600822.SH,上海物贸,1994-03-01,7.5517,7.6984,7.8743,6.9689,7.1192,2554200,52302000,-0.4326,-5.7282,20.4769,30.0494,165070000,N/A,2716323950,8500000,0,139872500,N/A,11.8392,N/A,N/A,
600822.SH,上海物贸,1994-03-02,7.1192,6.9652,7.3684,6.8919,7.1082,2467400,47998000,-0.011,-0.1545,19.4529,29.0282,164815000,N/A,2712127775,8500000,0,139872500,N/A,11.8209,N/A,N/A,
600822.SH,上海物贸,1994-03-03,7.1082,7.1521,7.5517,6.9725,7.2585,2350500,46324000,0.1503,2.1145,19.7081,27.6529,168300000,N/A,2769475500,8500000,0,139872500,N/A,12.0709,N/A,N/A,
