代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600578.SH,京能电力,2002-05-10,N/A,2.3482,2.6071,2.3374,2.5618,80294650,905391499,N/A,N/A,11.2759,80.2947,1187000000,N/A,6805783200,100000000,0,573360000,57.6627,8.144,6.1497,69.5934,
600578.SH,京能电力,2002-05-13,2.5618,2.51,2.5381,2.4733,2.4884,27700599,320999642,-0.0734,-2.8644,11.5882,27.7006,1153000000,N/A,6610840800,100000000,0,573360000,56.0111,7.9107,5.9736,67.6,
600578.SH,京能电力,2002-05-14,2.4884,2.4884,2.5575,2.4841,2.4906,15360172,179153360,0.0022,0.0867,11.6635,15.3602,1154000000,N/A,6616574400,100000000,0,573360000,56.0596,7.9176,5.9788,67.6586,
600578.SH,京能电力,2002-05-15,2.4906,2.4863,2.4863,2.428,2.441,10920097,124019207,-0.0496,-1.9931,11.357,10.9201,1131000000,N/A,6484701600,100000000,0,573360000,54.9423,7.7597,5.8596,66.3102,
600578.SH,京能电力,2002-05-16,2.441,2.441,2.5273,2.428,2.5057,16199681,186711594,0.0647,2.6525,11.5256,16.1997,1161000000,N/A,6656709600,100000000,0,573360000,56.3997,7.9656,6.015,68.069,
600578.SH,京能电力,2002-05-17,2.5057,2.51,2.5424,2.4776,2.5338,14670269,171286191,0.0281,1.1197,11.6757,14.6703,1174000000,N/A,6731246400,100000000,0,573360000,57.0312,8.0548,6.0824,68.8312,
600578.SH,京能电力,2002-05-20,2.5338,2.5251,2.5251,2.4669,2.5079,7030773,81207423,-0.0259,-1.0221,11.5503,7.0308,1162000000,N/A,6662443200,100000000,0,573360000,56.4483,7.9724,6.0202,68.1277,
600578.SH,京能电力,2002-05-21,2.5079,2.564,2.633,2.5273,2.5553,20701903,246857194,0.0475,1.8933,11.9244,20.7019,1184000000,N/A,6788582400,100000000,0,573360000,57.517,8.1234,6.1342,69.4175,
600578.SH,京能电力,2002-05-22,2.5553,2.5467,2.564,2.4992,2.5057,7459016,87376785,-0.0496,-1.9426,11.7143,7.459,1161000000,N/A,6656709600,100000000,0,573360000,56.3997,7.9656,6.015,68.069,
600578.SH,京能电力,2002-05-23,2.5057,2.5402,2.5597,2.4776,2.4863,6615654,77009735,-0.0194,-0.7752,11.6405,6.6157,1152000000,N/A,6605107200,100000000,0,573360000,55.9625,7.9038,5.9684,67.5414,
600578.SH,京能电力,2002-05-24,2.4863,2.482,2.5014,2.4388,2.4928,4378147,49908857,0.0065,0.2604,11.3995,4.3781,1155000000,N/A,6622308000,100000000,0,573360000,56.1082,7.9244,5.9839,67.7173,
600578.SH,京能电力,2002-05-27,2.4928,2.5035,2.523,2.4776,2.5143,2184792,25298676,0.0216,0.8658,11.5794,2.1848,1165000000,N/A,6679644000,100000000,0,573360000,56.594,7.993,6.0358,68.3036,
600578.SH,京能电力,2002-05-28,2.5143,2.5143,2.5359,2.4949,2.4971,2367201,27612925,-0.0173,-0.6867,11.6648,2.3672,1157000000,N/A,6633775200,100000000,0,573360000,56.2054,7.9381,5.9943,67.8345,
600578.SH,京能电力,2002-05-29,2.4971,2.4971,2.4971,2.4388,2.4561,3263363,37185672,-0.041,-1.6422,11.3949,3.2634,1138000000,N/A,6524836800,100000000,0,573360000,55.2824,7.8078,5.8959,66.7206,
600578.SH,京能电力,2002-05-30,2.4561,2.4561,2.4755,2.4064,2.441,3164581,35763011,-0.0151,-0.6151,11.301,3.1646,1131000000,N/A,6484701600,100000000,0,573360000,54.9423,7.7597,5.8596,66.3102,
600578.SH,京能电力,2002-05-31,2.441,2.4388,2.4625,2.4107,2.4172,2573604,28967024,-0.0237,-0.9726,11.2554,2.5736,1120000000,N/A,6421632000,100000000,0,573360000,54.408,7.6843,5.8026,65.6652,
600578.SH,京能电力,2002-06-03,2.4172,2.3978,2.3999,2.3287,2.3503,4316326,47167340,-0.0669,-2.7679,10.9277,4.3163,1089000000,N/A,6243890400,100000000,0,573360000,52.902,7.4716,5.642,63.8477,
600578.SH,京能电力,2002-06-04,2.3503,2.3525,2.3741,2.3309,2.3589,1999998,21813881,0.0086,0.3673,10.907,2,1093000000,N/A,6266824800,100000000,0,573360000,53.0964,7.499,5.6627,64.0822,
600578.SH,京能电力,2002-06-05,2.3589,2.3482,2.3525,2.2683,2.2834,3079256,32726892,-0.0755,-3.2022,10.6282,3.0793,1058000000,N/A,6066148800,100000000,0,573360000,51.3961,7.2589,5.4814,62.0302,
