代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600498.SH,烽火通信,2001-08-23,N/A,8.7274,8.7274,7.587,7.8779,52992469,1449170425,N/A,N/A,27.3467,60.2187,2383040000,N/A,11102800000,88000000,0,410000000,99.9609,22.7537,11.059,-867.6075,
600498.SH,烽火通信,2001-08-24,7.8779,7.8547,7.9565,7.5288,7.5608,10067976,267641043,-0.3171,-4.0251,26.5834,11.4409,2287120000,N/A,10655900000,88000000,0,410000000,95.9374,21.8378,10.6139,-832.6853,
600498.SH,烽火通信,2001-08-27,7.5608,7.5637,8.0467,7.5347,7.8576,10646909,287497570,0.2967,3.9246,27.0029,12.0988,2376880000,N/A,11074100000,88000000,0,410000000,99.7025,22.6949,11.0304,-865.3648,
600498.SH,烽火通信,2001-08-28,7.8576,7.811,8.195,7.7703,8.1456,8687511,240428298,0.288,3.6653,27.6752,9.8722,2464000000,N/A,11480000000,88000000,0,410000000,103.3569,23.5267,11.4347,-897.0831,
600498.SH,烽火通信,2001-08-29,8.1456,8.1688,8.227,8.003,8.0205,5219915,145502117,-0.1251,-1.5357,27.8744,5.9317,2426160000,N/A,11303700000,88000000,0,410000000,101.7697,23.1654,11.2591,-883.3065,
600498.SH,烽火通信,2001-08-30,8.0205,8.0001,8.1688,7.9652,8.035,2493194,69281316,0.0145,0.1814,27.7882,2.8332,2430560000,N/A,11324200000,88000000,0,410000000,101.9542,23.2074,11.2795,-884.9084,
600498.SH,烽火通信,2001-08-31,8.035,8.0292,8.131,7.9274,7.9943,2274243,62499809,-0.0407,-0.5069,27.4816,2.5844,2418240000,N/A,11266800000,88000000,0,410000000,101.4375,23.0898,11.2224,-880.423,
600498.SH,烽火通信,2001-09-03,7.9943,7.9943,8.0787,7.8896,7.9245,1412920,38669192,-0.0698,-0.8734,27.3683,1.6056,2397120000,N/A,11168400000,88000000,0,410000000,100.5515,22.8881,11.1244,-872.7337,
600498.SH,烽火通信,2001-09-04,7.9245,7.9128,8.7099,7.9128,8.451,13452581,388910820,0.5266,6.6446,28.9098,15.287,2556400000,N/A,11910500000,88000000,0,410000000,107.2328,24.409,11.8635,-930.7237,
600498.SH,烽火通信,2001-09-05,8.451,8.4569,8.611,8.3958,8.4598,7924995,231352145,0.0087,0.1033,29.1927,9.0057,2559040000,N/A,11922800000,88000000,0,410000000,107.3436,24.4342,11.8758,-931.6849,
600498.SH,烽火通信,2001-09-06,8.4598,8.4947,8.5616,8.291,8.3841,3642704,105146643,-0.0756,-0.8941,28.865,4.1394,2536160000,N/A,11816200000,88000000,0,410000000,106.3838,24.2157,11.7696,-923.3548,
600498.SH,烽火通信,2001-09-07,8.3841,8.323,8.4016,8.0321,8.0438,5735734,160875477,-0.3404,-4.0597,28.0479,6.5179,2433200000,N/A,11336500000,88000000,0,410000000,102.065,23.2326,11.2918,-885.8695,
600498.SH,烽火通信,2001-09-10,8.0438,7.875,8.5238,7.875,8.4248,6447668,185085712,0.3811,4.7378,28.7058,7.3269,2548480000,N/A,11873600000,88000000,0,410000000,106.9006,24.3333,11.8268,-927.8402,
600498.SH,烽火通信,2001-09-11,8.4248,8.4539,8.547,8.3201,8.3492,3527387,102270739,-0.0756,-0.8978,28.9933,4.0084,2525600000,N/A,11767000000,88000000,0,410000000,105.9409,24.1149,11.7206,-919.5101,
600498.SH,烽火通信,2001-09-12,8.3492,8.1456,8.4074,8.0001,8.291,4238450,120043606,-0.0582,-0.6969,28.3225,4.8164,2508000000,N/A,11685000000,88000000,0,410000000,105.2026,23.9468,11.6389,-913.1024,
600498.SH,烽火通信,2001-09-13,8.291,8.3056,8.4918,8.2648,8.323,2624485,75721239,0.032,0.386,28.8518,2.9824,2517680000,N/A,11730100000,88000000,0,410000000,105.6086,24.0393,11.6838,-916.6266,
600498.SH,烽火通信,2001-09-14,8.323,8.3405,8.4074,8.1805,8.2358,1310410,37136085,-0.0873,-1.0486,28.3393,1.4891,2491280000,N/A,11607100000,88000000,0,410000000,104.5012,23.7872,11.5613,-907.0151,
600498.SH,烽火通信,2001-09-17,8.2358,8.2038,8.2561,8.0874,8.1456,1801594,50510933,-0.0902,-1.095,28.0368,2.0473,2464000000,N/A,11480000000,88000000,0,410000000,103.3569,23.5267,11.4347,-897.0831,
600498.SH,烽火通信,2001-09-18,8.1456,8.0932,8.3783,8.0932,8.2212,1357655,38367951,0.0756,0.9286,28.2605,1.5428,2486880000,N/A,11586600000,88000000,0,410000000,104.3167,23.7452,11.5409,-905.4131,
600498.SH,烽火通信,2001-09-19,8.2212,8.2561,8.6052,8.1368,8.4685,3061995,88589258,0.2473,3.0078,28.9319,3.4795,2561680000,N/A,11935100000,88000000,0,410000000,107.4543,24.4594,11.888,-932.646,
600498.SH,烽火通信,2001-09-20,8.4685,8.5063,8.5383,8.2474,8.2619,2410867,69596998,-0.2065,-2.439,28.868,2.7396,2499200000,N/A,11644000000,88000000,0,410000000,104.8335,23.8628,11.5981,-909.8986,
600498.SH,烽火通信,2001-09-21,8.2619,8.2328,8.3492,8.1456,8.2096,2696737,76058247,-0.0524,-0.6338,28.2038,3.0645,2483360000,N/A,11570200000,88000000,0,410000000,104.169,23.7116,11.5246,-904.1316,
600498.SH,烽火通信,2001-09-24,8.2096,8.2619,8.3783,8.2125,8.2619,963651,27504241,0.0524,0.6378,28.5417,1.0951,2499200000,N/A,11644000000,88000000,0,410000000,104.8335,23.8628,11.5981,-909.8986,
600498.SH,烽火通信,2001-09-25,8.2619,8.3259,8.4074,8.227,8.2619,683738,19513882,0,0,28.54,0.777,2499200000,N/A,11644000000,88000000,0,410000000,104.8335,23.8628,11.5981,-909.8986,
600498.SH,烽火通信,2001-09-26,8.2619,8.2619,8.2765,8.1456,8.2183,1279337,36034317,-0.0436,-0.5282,28.1664,1.4538,2486000000,N/A,11582500000,88000000,0,410000000,104.2798,23.7368,11.5368,-905.0927,
600498.SH,烽火通信,2001-09-27,8.2183,8.2038,8.3696,8.1572,8.3056,1321107,37496126,0.0873,1.0619,28.3824,1.5013,2512400000,N/A,11705500000,88000000,0,410000000,105.3872,23.9889,11.6593,-914.7043,
600498.SH,烽火通信,2001-09-28,8.3056,8.3696,8.4859,8.291,8.3754,2016814,58277731,0.0698,0.8406,28.8959,2.2918,2533520000,N/A,11803900000,88000000,0,410000000,106.2731,24.1905,11.7573,-922.3936,
600498.SH,烽火通信,2001-10-08,8.3754,8.4365,8.483,8.2939,8.355,1099413,31700076,-0.0204,-0.2431,28.8336,1.2493,2527360000,N/A,11775200000,88000000,0,410000000,106.0147,24.1317,11.7288,-920.1509,
600498.SH,烽火通信,2001-10-09,8.355,8.3201,8.6692,8.3201,8.5529,3288538,96655512,0.1978,2.3677,29.3916,3.737,2587200000,N/A,12054000000,88000000,0,410000000,108.5248,24.7031,12.0065,-941.9373,
600498.SH,烽火通信,2001-10-10,8.5529,8.5529,8.579,8.1485,8.2328,3966961,112996378,-0.32,-3.7415,28.4844,4.5079,2490400000,N/A,11603000000,88000000,0,410000000,104.4643,23.7788,11.5572,-906.6947,
600498.SH,烽火通信,2001-10-11,8.2328,8.2183,8.3492,8.1165,8.1776,2475235,69732392,-0.0553,-0.6714,28.172,2.8128,2473680000,N/A,11525100000,88000000,0,410000000,103.763,23.6191,11.4796,-900.6073,
