´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
603518.SH,Î¬¸ñÄÈË¿,2014-12-03,N/A,23.9136,28.7023,23.9136,28.7023,48000,1379992,N/A,N/A,28.7498,0.1297,1066565850,N/A,4266263400,36995000,0,147980000,31.4675,8.3458,5.7169,35.2637,
603518.SH,Î¬¸ñÄÈË¿,2014-12-04,28.7023,31.5695,31.5695,31.5695,31.5695,21600,684936,2.8672,9.9896,31.71,0.0584,1173111450,N/A,4692445800,36995000,0,147980000,34.611,9.1795,6.288,38.7864,
603518.SH,Î¬¸ñÄÈË¿,2014-12-05,31.5695,34.7255,34.7255,34.7255,34.7255,39500,1377760,3.156,9.9968,34.88,0.1068,1290385600,N/A,5161542400,36995000,0,147980000,38.071,10.0972,6.9166,42.6638,
603518.SH,Î¬¸ñÄÈË¿,2014-12-08,34.7255,38.2,38.2,38.2,38.2,64500,2474865,3.4745,10.0057,38.37,0.1743,1419498150,N/A,5677992600,36995000,0,147980000,41.8803,11.1075,7.6087,46.9326,
603518.SH,Î¬¸ñÄÈË¿,2014-12-09,38.2,42.023,42.023,42.023,42.023,235900,9957339,3.823,10.0078,42.21,0.6377,1561558950,N/A,6246235800,36995000,0,147980000,46.0716,12.2191,8.3701,51.6296,
603518.SH,Î¬¸ñÄÈË¿,2014-12-10,42.023,46.2243,46.2243,38.0308,42.5009,17725967,752063573,0.4779,1.1372,42.4272,47.9145,1579316550,N/A,6317266200,36995000,0,147980000,46.5955,12.358,8.4653,52.2167,
603518.SH,Î¬¸ñÄÈË¿,2014-12-11,42.5009,39.8228,42.2619,38.8272,40.5197,9727145,395805848,-1.9812,-4.6615,40.6909,26.2931,1505696500,N/A,6022786000,36995000,0,147980000,44.4234,11.782,8.0707,49.7826,
603518.SH,Î¬¸ñÄÈË¿,2014-12-12,40.5197,40.5097,41.6546,39.4246,39.4445,6803110,274226240,-1.0752,-2.6536,40.309,18.3893,1465741900,N/A,5862967600,36995000,0,147980000,43.2446,11.4693,7.8565,48.4616,
603518.SH,Î¬¸ñÄÈË¿,2014-12-15,39.4445,38.5285,38.5684,37.3339,37.5628,6292527,238276217,-1.8816,-4.7703,37.8665,17.0091,1395821350,N/A,5583285400,36995000,0,147980000,41.1817,10.9222,7.4818,46.1498,
603518.SH,Î¬¸ñÄÈË¿,2014-12-16,37.5628,37.3339,37.981,37.2443,37.4036,3604871,135751470,-0.1593,-0.4241,37.6578,9.7442,1389902150,N/A,5559608600,36995000,0,147980000,41.0071,10.8759,7.45,45.9541,
603518.SH,Î¬¸ñÄÈË¿,2014-12-17,37.4036,37.2343,37.2343,35.5518,35.6414,5846194,211952846,-1.7622,-4.7112,36.2548,15.8027,1324421000,N/A,5297684000,36995000,0,147980000,39.0751,10.3635,7.099,43.7891,
