¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600588.SH,”√”—Õ¯¬Á,2001-05-18,N/A,3.1019,4.0815,3.0154,3.7549,21398970,1736480975,N/A,N/A,81.1479,85.5959,2300000000,N/A,9200000000,25000000,0,100000000,229.7538,109.727,43.2158,533.4832,
600588.SH,”√”—Õ¯¬Á,2001-05-21,3.7549,3.5868,3.668,3.4896,3.508,5364361,468894530,-0.2469,-6.5761,87.4092,21.4574,2148750000,N/A,8595000000,25000000,0,100000000,214.645,102.5112,40.3739,498.4008,
600588.SH,”√”—Õ¯¬Á,2001-05-22,3.508,3.4901,3.586,3.4856,3.5162,1565643,135467408,0.0082,0.2327,86.5251,6.2626,2153750000,N/A,8615000000,25000000,0,100000000,215.1444,102.7498,40.4678,499.5606,
600588.SH,”√”—Õ¯¬Á,2001-05-23,3.5162,3.537,3.6325,3.5182,3.6321,1971721,173211026,0.1159,3.2966,87.8476,7.8869,2224750000,N/A,8899000000,25000000,0,100000000,222.2368,106.137,41.8018,516.029,
600588.SH,”√”—Õ¯¬Á,2001-05-24,3.6321,3.6529,3.6611,3.4166,3.4264,2119035,182737915,-0.2057,-5.6636,86.2364,8.4761,2098750000,N/A,8395000000,25000000,0,100000000,209.6503,100.1259,39.4344,486.8034,
600588.SH,”√”—Õ¯¬Á,2001-05-25,3.4264,3.4068,3.4611,3.308,3.3141,2203064,180565762,-0.1122,-3.2758,81.9612,8.8123,2030000000,N/A,8120000000,25000000,0,100000000,202.7827,96.846,38.1426,470.8569,
600588.SH,”√”—Õ¯¬Á,2001-05-28,3.3141,3.308,3.3627,3.286,3.3137,807568,65602837,-0.0004,-0.0123,81.2351,3.2303,2029750000,N/A,8119000000,25000000,0,100000000,202.7577,96.8341,38.1379,470.7989,
600588.SH,”√”—Õ¯¬Á,2001-05-29,3.3137,3.306,3.3386,3.2243,3.2325,1133550,91013938,-0.0812,-2.451,80.2911,4.5342,1980000000,N/A,7920000000,25000000,0,100000000,197.788,94.4606,37.2031,459.2594,
600588.SH,”√”—Õ¯¬Á,2001-05-30,3.2325,3.2325,3.3366,3.2043,3.3284,761640,60678393,0.0959,2.9672,79.6681,3.0466,2038750000,N/A,8155000000,25000000,0,100000000,203.6568,97.2634,38.307,472.8864,
600588.SH,”√”—Õ¯¬Á,2001-05-31,3.3284,3.3305,3.3341,3.2292,3.2521,600612,48063324,-0.0763,-2.2931,80.0239,2.4024,1992000000,N/A,7968000000,25000000,0,100000000,198.9868,95.0331,37.4286,462.0428,
600588.SH,”√”—Õ¯¬Á,2001-06-01,3.2521,3.2529,3.3329,3.2288,3.3313,438312,35253596,0.0792,2.4347,80.4304,1.7532,2040500000,N/A,8162000000,25000000,0,100000000,203.8316,97.3469,38.3399,473.2924,
600588.SH,”√”—Õ¯¬Á,2001-06-04,3.3313,3.3133,3.3305,3.2794,3.3019,234100,18922749,-0.0294,-0.8821,80.8319,0.9364,2022500000,N/A,8090000000,25000000,0,100000000,202.0335,96.4882,38.0017,469.1173,
600588.SH,”√”—Õ¯¬Á,2001-06-05,3.3019,3.3056,3.3676,3.2888,3.2978,280779,22857911,-0.0041,-0.1236,81.4089,1.1231,2020000000,N/A,8080000000,25000000,0,100000000,201.7838,96.3689,37.9547,468.5374,
600588.SH,”√”—Õ¯¬Á,2001-06-06,3.2978,3.2978,3.306,3.2407,3.257,480824,38370198,-0.0408,-1.2376,79.8009,1.9233,1995000000,N/A,7980000000,25000000,0,100000000,199.2864,95.1762,37.485,462.7387,
600588.SH,”√”—Õ¯¬Á,2001-06-07,3.257,3.2488,3.2774,3.2039,3.2141,494057,39099830,-0.0429,-1.3158,79.1403,1.9762,1968750000,N/A,7875000000,25000000,0,100000000,196.6642,93.9239,36.9917,456.65,
600588.SH,”√”—Õ¯¬Á,2001-06-08,3.2141,3.2121,3.2533,3.2039,3.2325,238018,18792479,0.0184,0.5714,78.954,0.9521,1980000000,N/A,7920000000,25000000,0,100000000,197.788,94.4606,37.2031,459.2594,
600588.SH,”√”—Õ¯¬Á,2001-06-11,3.2325,3.2386,3.2386,3.159,3.1692,619081,48224385,-0.0633,-1.9571,77.8967,2.4763,1941250000,N/A,7765000000,25000000,0,100000000,193.9172,92.612,36.475,450.2714,
600588.SH,”√”—Õ¯¬Á,2001-06-12,3.1692,3.1672,3.1835,3.1386,3.1452,500746,38663868,-0.0241,-0.7598,77.2125,2.003,1926500000,N/A,7706000000,25000000,0,100000000,192.4438,91.9083,36.1979,446.8502,
600588.SH,”√”—Õ¯¬Á,2001-06-13,3.1452,3.146,3.2852,3.146,3.2848,822985,64703743,0.1396,4.4381,78.6208,3.2919,2012000000,N/A,8048000000,25000000,0,100000000,200.9846,95.9873,37.8044,466.6818,
600588.SH,”√”—Õ¯¬Á,2001-06-14,3.2848,3.2652,3.2835,3.1872,3.1909,744224,58754755,-0.0939,-2.8579,78.9477,2.9769,1954500000,N/A,7818000000,25000000,0,100000000,195.2408,93.2441,36.724,453.3447,
600588.SH,”√”—Õ¯¬Á,2001-06-15,3.1909,3.1774,3.3672,3.1639,3.2815,1399189,112594895,0.0906,2.8396,80.4715,5.5968,2010000000,N/A,8040000000,25000000,0,100000000,200.7848,95.8918,37.7668,466.2179,
600588.SH,”√”—Õ¯¬Á,2001-06-18,3.2815,3.3052,3.306,3.2346,3.2733,335353,26886190,-0.0082,-0.2488,80.1728,1.3414,2005000000,N/A,8020000000,25000000,0,100000000,200.2854,95.6533,37.6729,465.0582,
600588.SH,”√”—Õ¯¬Á,2001-06-19,3.2733,3.2729,3.3468,3.2664,3.2917,454435,36969977,0.0184,0.5611,81.3537,1.8177,2016250000,N/A,8065000000,25000000,0,100000000,201.4092,96.19,37.8842,467.6676,
600588.SH,”√”—Õ¯¬Á,2001-06-20,3.2917,3.2937,3.319,3.2039,3.2243,241586,19232739,-0.0673,-2.0459,79.6103,0.9663,1975000000,N/A,7900000000,25000000,0,100000000,197.2886,94.2221,37.1092,458.0997,
600588.SH,”√”—Õ¯¬Á,2001-06-21,3.2243,3.2203,3.2774,3.2129,3.2509,347579,27687692,0.0265,0.8228,79.6587,1.3903,1991250000,N/A,7965000000,25000000,0,100000000,198.9118,94.9973,37.4145,461.8689,
600588.SH,”√”—Õ¯¬Á,2001-06-22,3.2509,3.2484,3.2848,3.2211,3.2321,264518,21101338,-0.0188,-0.5775,79.7728,1.0581,1979750000,N/A,7919000000,25000000,0,100000000,197.7631,94.4487,37.1984,459.2014,
600588.SH,”√”—Õ¯¬Á,2001-06-25,3.2321,3.2317,3.2427,3.2162,3.2243,272137,21483348,-0.0078,-0.2399,78.9431,1.0885,1975000000,N/A,7900000000,25000000,0,100000000,197.2886,94.2221,37.1092,458.0997,
600588.SH,”√”—Õ¯¬Á,2001-06-26,3.2243,3.2223,3.2733,3.2162,3.2284,232461,18435094,0.0041,0.1266,79.304,0.9298,1977500000,N/A,7910000000,25000000,0,100000000,197.5383,94.3413,37.1562,458.6796,
600588.SH,”√”—Õ¯¬Á,2001-06-27,3.2284,3.2288,3.2603,3.2195,3.2243,195910,15497030,-0.0041,-0.1264,79.1028,0.7836,1975000000,N/A,7900000000,25000000,0,100000000,197.2886,94.2221,37.1092,458.0997,
600588.SH,”√”—Õ¯¬Á,2001-06-28,3.2243,3.2195,3.2243,3.1631,3.1795,444730,34754104,-0.0449,-1.3924,78.1465,1.7789,1947500000,N/A,7790000000,25000000,0,100000000,194.5415,92.9101,36.5925,451.7211,
600588.SH,”√”—Õ¯¬Á,2001-06-29,3.1795,3.1835,3.1999,3.1664,3.1815,247772,19278061,0.002,0.0642,77.8056,0.9911,1948750000,N/A,7795000000,25000000,0,100000000,194.6664,92.9698,36.616,452.011,
600588.SH,”√”—Õ¯¬Á,2001-07-02,3.1815,3.1652,3.208,3.1631,3.1717,118894,9236142,-0.0098,-0.3079,77.6838,0.4756,1942750000,N/A,7771000000,25000000,0,100000000,194.067,92.6835,36.5032,450.6193,
600588.SH,”√”—Õ¯¬Á,2001-07-03,3.1717,3.1725,3.1905,3.1623,3.1835,111398,8652494,0.0118,0.3732,77.6719,0.4456,1950000000,N/A,7800000000,25000000,0,100000000,194.7913,93.0294,36.6394,452.301,
600588.SH,”√”—Õ¯¬Á,2001-07-04,3.1835,3.1795,3.2443,3.175,3.2203,352871,27814119,0.0367,1.1538,78.8223,1.4115,1972500000,N/A,7890000000,25000000,0,100000000,197.0388,94.1028,37.0622,457.5198,
600588.SH,”√”—Õ¯¬Á,2001-07-05,3.2203,3.2162,3.3141,3.2105,3.2619,1288648,103586998,0.0416,1.2928,80.3842,5.1546,1998000000,N/A,7992000000,25000000,0,100000000,199.5861,95.3194,37.5413,463.4345,
