¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600966.SH,≤©ª„÷Ω“µ,2004-07-02,1.5461,1.5372,1.5372,1.4854,1.5105,1523503,15574258,-0.0355,-2.2989,10.2227,2.1764,714000000,N/A,1836000000,70000000,0,180000000,27.9983,5.4978,1.905,50.8913,
600966.SH,≤©ª„÷Ω“µ,2004-07-05,1.5105,1.5105,1.5342,1.5017,1.5328,949576,9741744,0.0222,1.4706,10.259,1.3565,724500000,N/A,1863000000,70000000,0,180000000,28.41,5.5787,1.9331,51.6397,
600966.SH,≤©ª„÷Ω“µ,2004-07-06,1.5328,1.552,1.552,1.5209,1.5283,1304303,13528225,-0.0044,-0.2899,10.372,1.8633,722400000,N/A,1857600000,70000000,0,180000000,28.3277,5.5625,1.9275,51.49,
600966.SH,≤©ª„÷Ω“µ,2004-07-07,1.5283,1.5254,1.5254,1.4839,1.5002,1054524,10669485,-0.0281,-1.8411,10.1178,1.5065,709100000,N/A,1823400000,70000000,0,180000000,27.8061,5.4601,1.892,50.5421,
600966.SH,≤©ª„÷Ω“µ,2004-07-08,1.5002,1.4957,1.5224,1.4854,1.5209,815331,8279005,0.0207,1.382,10.1542,1.1648,718900000,N/A,1848600000,70000000,0,180000000,28.1904,5.5356,1.9181,51.2406,
600966.SH,≤©ª„÷Ω“µ,2004-07-09,1.5209,1.5342,1.5342,1.4972,1.5105,743695,7576768,-0.0104,-0.6816,10.188,1.0624,714000000,N/A,1836000000,70000000,0,180000000,27.9983,5.4978,1.905,50.8913,
600966.SH,≤©ª„÷Ω“µ,2004-07-12,1.5105,1.4928,1.4928,1.4483,1.4706,1502838,14874658,-0.04,-2.6471,9.8977,2.1469,695100000,N/A,1787400000,70000000,0,180000000,27.2571,5.3523,1.8546,49.5442,
600966.SH,≤©ª„÷Ω“µ,2004-07-13,1.4706,1.4587,1.472,1.4439,1.4661,641100,6310632,-0.0044,-0.3021,9.8434,0.9159,693000000,N/A,1782000000,70000000,0,180000000,27.1748,5.3361,1.849,49.3945,
600966.SH,≤©ª„÷Ω“µ,2004-07-14,1.4661,1.4661,1.4883,1.3891,1.4365,1874434,18042123,-0.0296,-2.0202,9.6254,2.6778,679000000,N/A,1746000000,70000000,0,180000000,26.6258,5.2283,1.8117,48.3967,
600966.SH,≤©ª„÷Ω“µ,2004-07-15,1.4365,1.4765,1.4765,1.4143,1.4661,1309988,12798532,0.0296,2.0619,9.77,1.8714,693000000,N/A,1782000000,70000000,0,180000000,27.1748,5.3361,1.849,49.3945,
600966.SH,≤©ª„÷Ω“µ,2004-07-16,1.4661,1.4646,1.5254,1.4513,1.512,2574096,26042424,0.0459,3.1313,10.1171,3.6773,714700000,N/A,1837800000,70000000,0,180000000,28.0257,5.5032,1.9069,50.9412,
600966.SH,≤©ª„÷Ω“µ,2004-07-19,1.512,1.5135,1.5387,1.5002,1.5135,1997748,20591777,0.0015,0.0979,10.3075,2.8539,715400000,N/A,1839600000,70000000,0,180000000,28.0532,5.5086,1.9088,50.9911,
600966.SH,≤©ª„÷Ω“µ,2004-07-20,1.5135,1.5105,1.5224,1.4883,1.4957,1174947,11880481,-0.0178,-1.1742,10.1115,1.6785,707000000,N/A,1818000000,70000000,0,180000000,27.7238,5.4439,1.8864,50.3924,
600966.SH,≤©ª„÷Ω“µ,2004-07-21,1.4957,1.4839,1.5031,1.4676,1.4735,1122870,11263708,-0.0222,-1.4851,10.0312,1.6041,696500000,N/A,1791000000,70000000,0,180000000,27.312,5.3631,1.8583,49.644,
600966.SH,≤©ª„÷Ω“µ,2004-07-22,1.4735,1.478,1.4869,1.4217,1.4291,1094437,10705786,-0.0444,-3.0151,9.782,1.5635,675500000,N/A,1737000000,70000000,0,180000000,26.4886,5.2014,1.8023,48.1472,
600966.SH,≤©ª„÷Ω“µ,2004-07-23,1.4291,1.4158,1.4409,1.4039,1.4261,783150,7497873,-0.003,-0.2073,9.574,1.1188,674100000,N/A,1733400000,70000000,0,180000000,26.4337,5.1906,1.7986,48.0474,
600966.SH,≤©ª„÷Ω“µ,2004-07-26,1.4261,1.4261,1.4261,1.3684,1.3787,1251447,11740438,-0.0474,-3.3229,9.3815,1.7878,651700000,N/A,1675800000,70000000,0,180000000,25.5553,5.0181,1.7388,46.4508,
600966.SH,≤©ª„÷Ω“µ,2004-07-27,1.3787,1.3773,1.3906,1.3195,1.3269,1529520,13855237,-0.0518,-3.7594,9.0586,2.185,627200000,N/A,1612800000,70000000,0,180000000,24.5946,4.8295,1.6734,44.7045,
600966.SH,≤©ª„÷Ω“µ,2004-07-28,1.3269,1.3269,1.3625,1.318,1.358,835092,7518694,0.0311,2.3437,9.0034,1.193,641900000,N/A,1650600000,70000000,0,180000000,25.171,4.9427,1.7127,45.7523,
600966.SH,≤©ª„÷Ω“µ,2004-07-29,1.358,1.3565,1.398,1.3476,1.3921,1188706,11059866,0.0341,2.5082,9.3041,1.6982,658000000,N/A,1692000000,70000000,0,180000000,25.8023,5.0666,1.7556,46.8998,
600966.SH,≤©ª„÷Ω“µ,2004-07-30,1.3921,1.395,1.3995,1.3476,1.3506,897547,8295579,-0.0415,-2.9787,9.2425,1.2822,638400000,N/A,1641600000,70000000,0,180000000,25.0337,4.9157,1.7033,45.5028,
600966.SH,≤©ª„÷Ω“µ,2004-08-02,1.3506,1.3299,1.3921,1.3062,1.3861,1236408,11383395,0.0355,2.6316,9.2068,1.7663,655200000,N/A,1684800000,70000000,0,180000000,25.6925,5.0451,1.7482,46.7003,
600966.SH,≤©ª„÷Ω“µ,2004-08-03,1.3861,1.3847,1.4158,1.3625,1.401,1106493,10423400,0.0148,1.0684,9.4202,1.5807,662200000,N/A,1702800000,70000000,0,180000000,25.967,5.099,1.7668,47.1992,
600966.SH,≤©ª„÷Ω“µ,2004-08-04,1.401,1.398,1.4424,1.3921,1.4172,1391489,13338378,0.0163,1.1628,9.5857,1.9878,669900000,N/A,1722600000,70000000,0,180000000,26.269,5.1583,1.7874,47.748,
600966.SH,≤©ª„÷Ω“µ,2004-08-05,1.4172,1.4158,1.4217,1.395,1.4113,940989,8945014,-0.0059,-0.418,9.506,1.3443,667100000,N/A,1715400000,70000000,0,180000000,26.1592,5.1367,1.7799,47.5485,
600966.SH,≤©ª„÷Ω“µ,2004-08-06,1.4113,1.4113,1.4113,1.4113,1.4113,N/A,N/A,0,0,N/A,N/A,667100000,N/A,1715400000,70000000,0,180000000,26.1592,5.1367,1.7799,47.5485,
600966.SH,≤©ª„÷Ω“µ,2004-08-09,1.4113,1.4069,1.4143,1.3847,1.4024,465902,4390968,-0.0089,-0.6296,9.4247,0.6656,662900000,N/A,1704600000,70000000,0,180000000,25.9945,5.1044,1.7687,47.2491,
600966.SH,≤©ª„÷Ω“µ,2004-08-10,1.4024,1.3787,1.4143,1.3787,1.4098,470574,4464491,0.0074,0.528,9.4873,0.6722,666400000,N/A,1713600000,70000000,0,180000000,26.1317,5.1313,1.778,47.4986,
600966.SH,≤©ª„÷Ω“µ,2004-08-11,1.4098,1.4024,1.4069,1.3787,1.3802,618549,5812592,-0.0296,-2.1008,9.3971,0.8836,652400000,N/A,1677600000,70000000,0,180000000,25.5827,5.0235,1.7407,46.5007,
600966.SH,≤©ª„÷Ω“µ,2004-08-12,1.3802,1.3654,1.3832,1.3373,1.3773,898153,8265906,-0.003,-0.2146,9.2032,1.2831,651000000,N/A,1674000000,70000000,0,180000000,25.5278,5.0127,1.7369,46.4009,
600966.SH,≤©ª„÷Ω“µ,2004-08-13,1.3773,1.3625,1.398,1.3625,1.3921,398647,3707462,0.0148,1.0753,9.3001,0.5695,658000000,N/A,1692000000,70000000,0,180000000,25.8023,5.0666,1.7556,46.8998,
600966.SH,≤©ª„÷Ω“µ,2004-08-16,1.3921,1.3921,1.4513,1.3388,1.4498,3326243,32105632,0.0578,4.1489,9.6522,4.7518,685300000,N/A,1762200000,70000000,0,180000000,26.8728,5.2769,1.8285,48.8457,
600966.SH,≤©ª„÷Ω“µ,2004-08-17,1.4498,1.4483,1.478,1.4335,1.4409,2408686,23805047,-0.0089,-0.6129,9.883,3.441,681100000,N/A,1751400000,70000000,0,180000000,26.7081,5.2445,1.8173,48.5463,
600966.SH,≤©ª„÷Ω“µ,2004-08-18,1.4409,1.435,1.4735,1.4098,1.438,851648,8368695,-0.003,-0.2055,9.8265,1.2166,679700000,N/A,1747800000,70000000,0,180000000,26.6532,5.2337,1.8135,48.4465,
600966.SH,≤©ª„÷Ω“µ,2004-08-19,1.438,1.4365,1.4735,1.4217,1.4617,1037638,10159703,0.0237,1.6478,9.7912,1.4823,690900000,N/A,1776600000,70000000,0,180000000,27.0924,5.32,1.8434,49.2448,
600966.SH,≤©ª„÷Ω“µ,2004-08-20,1.4617,1.4632,1.4691,1.4365,1.4587,644067,6310675,-0.003,-0.2026,9.7982,0.9201,689500000,N/A,1773000000,70000000,0,180000000,27.0375,5.3092,1.8397,49.1451,
600966.SH,≤©ª„÷Ω“µ,2004-08-23,1.4587,1.4409,1.478,1.4365,1.4661,630789,6232941,0.0074,0.5076,9.8812,0.9011,693000000,N/A,1782000000,70000000,0,180000000,27.1748,5.3361,1.849,49.3945,
600966.SH,≤©ª„÷Ω“µ,2004-08-24,1.4661,1.4661,1.4839,1.4454,1.4661,815829,8113642,0,0,9.9453,1.1655,693000000,N/A,1782000000,70000000,0,180000000,27.1748,5.3361,1.849,49.3945,
600966.SH,≤©ª„÷Ω“µ,2004-08-25,1.4661,1.4558,1.4706,1.4483,1.4676,413898,4064336,0.0015,0.101,9.8197,0.5913,693700000,N/A,1783800000,70000000,0,180000000,27.2022,5.3415,1.8509,49.4444,
600966.SH,≤©ª„÷Ω“µ,2004-08-26,1.4676,1.4661,1.472,1.4513,1.4706,491989,4839640,0.003,0.2018,9.8369,0.7028,695100000,N/A,1787400000,70000000,0,180000000,27.2571,5.3523,1.8546,49.5442,
600966.SH,≤©ª„÷Ω“µ,2004-08-27,1.4706,1.4587,1.4839,1.4483,1.4691,1081822,10710349,-0.0015,-0.1007,9.9003,1.5455,694400000,N/A,1785600000,70000000,0,180000000,27.2297,5.3469,1.8527,49.4943,
600966.SH,≤©ª„÷Ω“µ,2004-08-30,1.4691,1.4483,1.4661,1.3936,1.4498,862215,8283013,-0.0193,-1.3105,9.6067,1.2317,685300000,N/A,1762200000,70000000,0,180000000,26.8728,5.2769,1.8285,48.8457,
600966.SH,≤©ª„÷Ω“µ,2004-08-31,1.4498,1.4661,1.5002,1.4454,1.4543,911798,8984084,0.0044,0.3064,9.8532,1.3026,687400000,N/A,1767600000,70000000,0,180000000,26.9552,5.293,1.8341,48.9954,
600966.SH,≤©ª„÷Ω“µ,2004-09-01,1.4543,1.4395,1.4395,1.4143,1.4291,446292,4297383,-0.0252,-1.7312,9.6291,0.6376,675500000,N/A,1737000000,70000000,0,180000000,26.4886,5.2014,1.8023,48.1472,
600966.SH,≤©ª„÷Ω“µ,2004-09-02,1.4291,1.4261,1.4617,1.4261,1.4558,699519,6792543,0.0267,1.8653,9.7103,0.9993,688100000,N/A,1769400000,70000000,0,180000000,26.9826,5.2984,1.8359,49.0453,
600966.SH,≤©ª„÷Ω“µ,2004-09-03,1.4558,1.4424,1.4661,1.438,1.4617,502100,4927779,0.0059,0.4069,9.8143,0.7173,690900000,N/A,1776600000,70000000,0,180000000,27.0924,5.32,1.8434,49.2448,
600966.SH,≤©ª„÷Ω“µ,2004-09-06,1.4617,1.4395,1.475,1.4395,1.4632,608771,6004217,0.0015,0.1013,9.8628,0.8697,691600000,N/A,1778400000,70000000,0,180000000,27.1199,5.3254,1.8453,49.2947,
600966.SH,≤©ª„÷Ω“µ,2004-09-07,1.4632,1.4691,1.4691,1.4498,1.4513,265900,2609867,-0.0118,-0.8097,9.8152,0.3799,686000000,N/A,1764000000,70000000,0,180000000,26.9003,5.2822,1.8303,48.8956,
600966.SH,≤©ª„÷Ω“µ,2004-09-08,1.4513,1.4513,1.4513,1.3847,1.4172,1329599,12620245,-0.0341,-2.3469,9.4918,1.8994,669900000,N/A,1722600000,70000000,0,180000000,26.269,5.1583,1.7874,47.748,
600966.SH,≤©ª„÷Ω“µ,2004-09-09,1.4172,1.3921,1.3921,1.3328,1.3699,1653372,15073308,-0.0474,-3.3438,9.1167,2.362,647500000,N/A,1665000000,70000000,0,180000000,25.3906,4.9858,1.7276,46.1514,
600966.SH,≤©ª„÷Ω“µ,2004-09-10,1.3699,1.3506,1.3787,1.3373,1.3728,528009,4872308,0.003,0.2162,9.2277,0.7543,648900000,N/A,1668600000,70000000,0,180000000,25.4455,4.9966,1.7313,46.2512,
600966.SH,≤©ª„÷Ω“µ,2004-09-13,1.3728,1.3787,1.3787,1.3343,1.3625,338893,3088147,-0.0104,-0.7551,9.1125,0.4841,644000000,N/A,1656000000,70000000,0,180000000,25.2533,4.9588,1.7183,45.902,
600966.SH,≤©ª„÷Ω“µ,2004-09-14,1.3625,1.3476,1.4039,1.3476,1.3891,1099612,10245935,0.0267,1.9565,9.3178,1.5709,656600000,N/A,1688400000,70000000,0,180000000,25.7474,5.0559,1.7519,46.8001,
600966.SH,≤©ª„÷Ω“µ,2004-09-15,1.3891,1.3891,1.4765,1.3802,1.4572,2252434,21997943,0.0681,4.9041,9.7663,3.2178,688800000,N/A,1771200000,70000000,0,180000000,27.0101,5.3038,1.8378,49.0952,
600966.SH,≤©ª„÷Ω“µ,2004-09-16,1.4572,1.4498,1.5046,1.4439,1.4957,2664928,26540132,0.0385,2.6423,9.959,3.807,707000000,N/A,1818000000,70000000,0,180000000,27.7238,5.4439,1.8864,50.3924,
600966.SH,≤©ª„÷Ω“µ,2004-09-17,1.4957,1.4957,1.5431,1.4883,1.5313,3093756,31745563,0.0355,2.3762,10.2612,4.4197,723800000,N/A,1861200000,70000000,0,180000000,28.3826,5.5733,1.9312,51.5898,
600966.SH,≤©ª„÷Ω“µ,2004-09-20,1.5313,1.5461,1.5994,1.5461,1.5787,3416720,36252427,0.0474,3.0948,10.6103,4.881,746200000,N/A,1918800000,70000000,0,180000000,29.2609,5.7458,1.991,53.1864,
600966.SH,≤©ª„÷Ω“µ,2004-09-21,1.5787,1.5727,1.5772,1.5254,1.552,2124919,22167872,-0.0267,-1.6886,10.4323,3.0356,733600000,N/A,1886400000,70000000,0,180000000,28.7668,5.6488,1.9573,52.2883,
600966.SH,≤©ª„÷Ω“µ,2004-09-22,1.552,1.5446,1.5668,1.518,1.5194,1018589,10552390,-0.0326,-2.0992,10.3598,1.4551,718200000,N/A,1846800000,70000000,0,180000000,28.163,5.5302,1.9162,51.1907,
600966.SH,≤©ª„÷Ω“µ,2004-09-23,1.5194,1.5194,1.5416,1.5031,1.5402,992115,10211156,0.0207,1.3645,10.2923,1.4173,728000000,N/A,1872000000,70000000,0,180000000,28.5472,5.6056,1.9424,51.8892,
600966.SH,≤©ª„÷Ω“µ,2004-09-24,1.5402,1.549,1.6083,1.5313,1.5387,3026822,32191091,-0.0015,-0.0962,10.6353,4.324,727300000,N/A,1870200000,70000000,0,180000000,28.5198,5.6003,1.9405,51.8393,
600966.SH,≤©ª„÷Ω“µ,2004-09-27,1.5387,1.5624,1.5816,1.512,1.5135,680100,7029802,-0.0252,-1.6362,10.3364,0.9716,715400000,N/A,1839600000,70000000,0,180000000,28.0532,5.5086,1.9088,50.9911,
600966.SH,≤©ª„÷Ω“µ,2004-09-28,1.5135,1.5135,1.5535,1.4972,1.549,1014282,10354454,0.0355,2.3483,10.2087,1.449,732200000,N/A,1882800000,70000000,0,180000000,28.7119,5.638,1.9536,52.1886,
600966.SH,≤©ª„÷Ω“µ,2004-09-29,1.549,1.549,1.5772,1.5254,1.5446,628712,6568806,-0.0044,-0.2868,10.448,0.8982,730100000,N/A,1877400000,70000000,0,180000000,28.6296,5.6218,1.948,52.0389,
600966.SH,≤©ª„÷Ω“µ,2004-09-30,1.5446,1.5298,1.5416,1.5105,1.5313,523446,5375585,-0.0133,-0.8629,10.2696,0.7478,723800000,N/A,1861200000,70000000,0,180000000,28.3826,5.5733,1.9312,51.5898,
600966.SH,≤©ª„÷Ω“µ,2004-10-08,1.5313,1.5372,1.6009,1.518,1.5994,1472856,15603865,0.0681,4.4487,10.5943,2.1041,756000000,N/A,1944000000,70000000,0,180000000,29.6452,5.8212,2.0171,53.8849,
600966.SH,≤©ª„÷Ω“µ,2004-10-11,1.5994,1.5994,1.6438,1.5609,1.595,1946206,21093394,-0.0044,-0.2778,10.8382,2.7803,753900000,N/A,1938600000,70000000,0,180000000,29.5629,5.8051,2.0115,53.7353,
600966.SH,≤©ª„÷Ω“µ,2004-10-12,1.595,1.5935,1.5935,1.5639,1.5683,933306,9928310,-0.0267,-1.6713,10.6378,1.3333,741300000,N/A,1906200000,70000000,0,180000000,29.0688,5.7081,1.9779,52.8372,
600966.SH,≤©ª„÷Ω“µ,2004-10-13,1.5683,1.5668,1.5994,1.5609,1.592,690371,7319014,0.0237,1.5109,10.6016,0.9862,752500000,N/A,1935000000,70000000,0,180000000,29.508,5.7943,2.0078,53.6355,
600966.SH,≤©ª„÷Ω“µ,2004-10-14,1.592,1.5905,1.5905,1.4957,1.5209,1328054,13794321,-0.0711,-4.4651,10.3869,1.8972,718900000,N/A,1848600000,70000000,0,180000000,28.1904,5.5356,1.9181,51.2406,
600966.SH,≤©ª„÷Ω“µ,2004-10-15,1.5209,1.4943,1.518,1.4172,1.4676,1126363,11066057,-0.0533,-3.5054,9.8246,1.6091,693700000,N/A,1783800000,70000000,0,180000000,27.2022,5.3415,1.8509,49.4444,
600966.SH,≤©ª„÷Ω“µ,2004-10-18,1.4676,1.4735,1.4735,1.4113,1.4513,587159,5767686,-0.0163,-1.11,9.823,0.8388,686000000,N/A,1764000000,70000000,0,180000000,26.9003,5.2822,1.8303,48.8956,
600966.SH,≤©ª„÷Ω“µ,2004-10-19,1.4513,1.4735,1.5061,1.4498,1.4543,491400,4915652,0.003,0.2041,10.0034,0.702,687400000,N/A,1767600000,70000000,0,180000000,26.9552,5.293,1.8341,48.9954,
600966.SH,≤©ª„÷Ω“µ,2004-10-20,1.4543,1.4247,1.4676,1.4247,1.4395,239049,2317797,-0.0148,-1.0183,9.6959,0.3415,680400000,N/A,1749600000,70000000,0,180000000,26.6807,5.2391,1.8154,48.4964,
600966.SH,≤©ª„÷Ω“µ,2004-10-21,1.4395,1.4587,1.4809,1.4306,1.478,784398,7753614,0.0385,2.6749,9.8848,1.1206,698600000,N/A,1796400000,70000000,0,180000000,27.3944,5.3793,1.8639,49.7937,
600966.SH,≤©ª„÷Ω“µ,2004-10-22,1.478,1.4306,1.4987,1.3521,1.4972,564329,5602705,0.0193,1.3026,9.9281,0.8062,707700000,N/A,1819800000,70000000,0,180000000,27.7512,5.4493,1.8882,50.4423,
600966.SH,≤©ª„÷Ω“µ,2004-10-25,1.4972,1.5209,1.5328,1.4676,1.4809,839000,8580586,-0.0163,-1.088,10.2272,1.1986,700000000,N/A,1800000000,70000000,0,180000000,27.4493,5.39,1.8677,49.8935,
600966.SH,≤©ª„÷Ω“µ,2004-10-26,1.4809,1.4809,1.5683,1.4809,1.5668,1435723,14716116,0.0859,5.8,10.25,2.051,740600000,N/A,1904400000,70000000,0,180000000,29.0413,5.7027,1.976,52.7873,
600966.SH,≤©ª„÷Ω“µ,2004-10-27,1.5668,1.5772,1.6083,1.5668,1.5994,3328253,35861162,0.0326,2.0794,10.7748,4.7546,756000000,N/A,1944000000,70000000,0,180000000,29.6452,5.8212,2.0171,53.8849,
600966.SH,≤©ª„÷Ω“µ,2004-10-28,1.5994,1.6112,1.6201,1.589,1.6009,2460686,26662035,0.0015,0.0926,10.8352,3.5153,756700000,N/A,1945800000,70000000,0,180000000,29.6727,5.8266,2.019,53.9348,
600966.SH,≤©ª„÷Ω“µ,2004-10-29,1.6009,1.5224,1.592,1.5224,1.5713,1743647,18518458,-0.0296,-1.8501,10.6205,2.4909,742700000,N/A,1909800000,70000000,0,180000000,29.1237,5.7188,1.9816,52.937,
600966.SH,≤©ª„÷Ω“µ,2004-11-01,1.5713,1.5624,1.595,1.555,1.5757,691401,7378757,0.0044,0.2828,10.6722,0.9877,744800000,N/A,1915200000,70000000,0,180000000,29.206,5.735,1.9872,53.0866,
600966.SH,≤©ª„÷Ω“µ,2004-11-02,1.5757,1.5727,1.5831,1.5431,1.5757,476617,5033740,0,0,10.5614,0.6809,744800000,N/A,1915200000,70000000,0,180000000,29.206,5.735,1.9872,53.0866,
600966.SH,≤©ª„÷Ω“µ,2004-11-03,1.5757,1.5772,1.6187,1.5772,1.5994,1720539,18671386,0.0237,1.5038,10.8521,2.4579,756000000,N/A,1944000000,70000000,0,180000000,29.6452,5.8212,2.0171,53.8849,
600966.SH,≤©ª„÷Ω“µ,2004-11-04,1.5994,1.6142,1.6364,1.5639,1.5727,1241867,13477654,-0.0267,-1.6667,10.8527,1.7741,743400000,N/A,1911600000,70000000,0,180000000,29.1511,5.7242,1.9835,52.9869,
600966.SH,≤©ª„÷Ω“µ,2004-11-05,1.5727,1.5742,1.6024,1.5254,1.5698,446193,4731984,-0.003,-0.1883,10.6052,0.6374,742000000,N/A,1908000000,70000000,0,180000000,29.0962,5.7134,1.9797,52.8871,
600966.SH,≤©ª„÷Ω“µ,2004-11-08,1.5698,1.5565,1.5698,1.5402,1.5698,347500,3655739,0,0,10.5201,0.4964,742000000,N/A,1908000000,70000000,0,180000000,29.0962,5.7134,1.9797,52.8871,
600966.SH,≤©ª„÷Ω“µ,2004-11-09,1.5698,1.5609,1.5994,1.5594,1.5846,278601,2971472,0.0148,0.9434,10.6657,0.398,749000000,N/A,1926000000,70000000,0,180000000,29.3707,5.7673,1.9984,53.386,
600966.SH,≤©ª„÷Ω“µ,2004-11-10,1.5846,1.5935,1.6631,1.5905,1.6305,2900134,32128473,0.0459,2.8972,11.0783,4.143,770700000,N/A,1981800000,70000000,0,180000000,30.2217,5.9344,2.0563,54.9327,
